playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2025,Igor Shesterkin,NYR,G,other,37,1934.0,7.42,6.0,102.0,4.71,5.0,10.41,2.0,56.12,47.0,0.95,0.0,33.91,38.0,18.36,26.0,6.86,43.0,29.0,5.0,1.92,3.53,1.97,2.0,3.0,1.0,25.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,37,131611.0,106.42,92.0,2173.0,79.33,127.0,277.31,196.0,1145.63,1033.0,35.83,1.0,621.06,542.0,444.15,607.0,100.48,1185.0,276.0,106.0,36.83,33.95,35.64,37.0,29.0,26.0,606.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,37,110705.0,70.65,55.0,1714.0,57.25,96.0,224.44,161.0,883.62,798.0,28.8,1.0,478.25,411.0,354.57,489.0,68.04,967.0,182.0,66.0,29.43,22.6,18.62,29.0,19.0,7.0,499.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,37,10353.0,24.01,23.0,305.0,14.98,22.0,36.65,27.0,168.41,152.0,0.83,0.0,95.25,87.0,49.65,67.0,21.6,144.0,52.0,30.0,4.36,6.1,13.54,3.0,4.0,16.0,79.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,37,8619.0,3.82,6.0,38.0,1.65,4.0,3.84,4.0,28.17,28.0,5.17,0.0,8.33,2.0,17.43,20.0,3.46,20.0,11.0,5.0,0.84,1.47,1.52,2.0,2.0,2.0,2.0,0.0,0.0
8478971,2025,Connor Ingram,EDM,G,other,16,1103.0,1.38,1.0,27.0,0.94,1.0,2.73,4.0,13.12,15.0,0.54,0.0,8.01,8.0,4.51,4.0,1.36,13.0,4.0,1.0,0.45,0.5,0.44,0.0,0.0,1.0,9.0,0.0,0.0
8478971,2025,Connor Ingram,EDM,G,all,16,50989.0,38.49,39.0,777.0,28.82,46.0,96.38,89.0,408.45,369.0,16.49,0.0,219.32,188.0,158.2,193.0,36.8,419.0,93.0,43.0,12.86,11.63,14.0,17.0,11.0,11.0,222.0,2.0,1.0
8478971,2025,Connor Ingram,EDM,G,5on5,16,43177.0,27.94,31.0,639.0,22.6,36.0,81.17,76.0,330.26,297.0,13.63,0.0,177.75,149.0,130.2,159.0,26.9,348.0,74.0,29.0,11.16,9.2,7.57,16.0,10.0,5.0,188.0,0.0,0.0
8478971,2025,Connor Ingram,EDM,G,4on5,16,3394.0,7.67,7.0,94.0,4.68,8.0,10.8,7.0,53.2,45.0,0.42,0.0,30.07,30.0,16.1,19.0,7.11,48.0,12.0,11.0,0.78,1.58,5.31,1.0,1.0,5.0,23.0,2.0,1.0
8478971,2025,Connor Ingram,EDM,G,5on4,16,3315.0,1.5,0.0,17.0,0.6,1.0,1.68,2.0,11.87,12.0,1.91,0.0,3.49,1.0,7.39,11.0,1.43,10.0,3.0,2.0,0.47,0.35,0.68,0.0,0.0,0.0,2.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,other,20,2566.0,6.1,7.0,65.0,2.77,4.0,6.93,6.0,36.62,37.0,1.08,0.0,20.21,16.0,11.76,15.0,5.79,26.0,15.0,8.0,0.9,1.67,3.54,2.0,1.0,4.0,16.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,all,20,69564.0,54.22,54.0,1116.0,41.59,68.0,149.62,112.0,610.48,554.0,20.21,2.0,331.38,301.0,240.2,301.0,51.71,629.0,153.0,56.0,18.05,18.7,17.46,26.0,16.0,12.0,278.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,5on5,20,55391.0,40.06,39.0,890.0,31.92,57.0,124.22,90.0,488.78,436.0,15.18,1.0,263.34,246.0,195.72,239.0,38.28,520.0,112.0,40.0,14.85,14.2,11.01,23.0,12.0,4.0,218.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,4on5,20,5386.0,6.71,7.0,139.0,6.06,5.0,16.38,15.0,71.02,66.0,0.43,0.0,43.05,38.0,23.31,33.0,6.32,70.0,22.0,6.0,1.89,2.35,2.46,1.0,2.0,4.0,41.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,5on4,20,6221.0,1.35,1.0,22.0,0.84,2.0,2.09,1.0,14.06,15.0,3.52,1.0,4.78,1.0,9.41,14.0,1.31,13.0,4.0,2.0,0.41,0.49,0.45,0.0,1.0,0.0,3.0,0.0,0.0
8478872,2025,Karel Vejmelka,UTA,G,other,48,4848.0,9.52,9.0,140.0,6.34,11.0,16.23,17.0,73.88,69.0,1.13,0.0,44.47,40.0,21.48,24.0,8.85,59.0,33.0,9.0,1.94,4.09,3.48,1.0,4.0,4.0,39.0,0.0,0.0
8478872,2025,Karel Vejmelka,UTA,G,all,48,169422.0,134.95,123.0,2637.0,97.49,162.0,341.25,293.0,1408.73,1232.0,50.15,3.0,740.86,672.0,538.58,650.0,128.44,1383.0,389.0,129.0,41.75,48.01,45.19,44.0,44.0,35.0,736.0,2.0,1.0
8478872,2025,Karel Vejmelka,UTA,G,5on5,48,138075.0,91.53,84.0,2026.0,67.46,110.0,269.7,232.0,1067.92,931.0,40.46,2.0,553.09,504.0,423.37,510.0,87.6,1065.0,295.0,81.0,32.91,36.46,22.15,34.0,36.0,14.0,585.0,2.0,1.0
8478872,2025,Karel Vejmelka,UTA,G,4on5,48,13882.0,31.45,29.0,423.0,22.32,38.0,50.55,42.0,236.15,206.0,1.19,0.0,133.57,119.0,73.0,91.0,29.58,230.0,52.0,37.0,5.9,6.47,19.08,8.0,4.0,17.0,104.0,0.0,0.0
8478872,2025,Karel Vejmelka,UTA,G,5on4,48,12617.0,2.39,1.0,47.0,1.32,3.0,4.65,2.0,30.08,25.0,7.31,1.0,9.34,9.0,20.36,24.0,2.35,28.0,9.0,2.0,0.93,0.98,0.48,1.0,0.0,0.0,8.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,other,20,2197.0,4.19,6.0,53.0,2.45,4.0,6.53,5.0,31.32,28.0,0.5,0.0,17.97,15.0,9.79,12.0,3.61,31.0,5.0,6.0,1.25,0.75,2.19,3.0,1.0,2.0,11.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,all,20,61643.0,49.23,54.0,942.0,38.9,48.0,128.47,113.0,533.19,473.0,17.67,0.0,290.65,265.0,201.61,247.0,46.82,540.0,140.0,47.0,16.31,17.09,15.83,24.0,19.0,11.0,215.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on5,20,49404.0,32.34,36.0,732.0,26.73,33.0,102.03,89.0,403.44,353.0,14.1,0.0,221.3,207.0,160.0,191.0,31.19,430.0,98.0,28.0,12.77,11.51,8.05,17.0,15.0,4.0,176.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,4on5,20,5663.0,11.42,11.0,141.0,9.07,11.0,18.32,19.0,86.89,79.0,0.29,0.0,47.81,42.0,24.27,31.0,10.75,69.0,34.0,11.0,2.02,4.36,5.05,3.0,3.0,5.0,27.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on4,20,4379.0,1.28,1.0,16.0,0.66,0.0,1.57,0.0,11.54,13.0,2.78,0.0,3.58,1.0,7.54,13.0,1.27,10.0,3.0,2.0,0.27,0.48,0.53,1.0,0.0,0.0,1.0,0.0,0.0
8471734,2025,Jonathan Quick,NYR,G,other,20,1592.0,4.29,4.0,37.0,1.56,5.0,4.37,0.0,22.38,20.0,0.91,0.0,11.84,11.0,7.13,10.0,2.98,15.0,9.0,6.0,0.46,1.14,2.69,0.0,1.0,3.0,7.0,0.0,0.0
8471734,2025,Jonathan Quick,NYR,G,all,20,67359.0,52.72,58.0,1106.0,41.37,64.0,143.67,90.0,597.37,528.0,17.98,0.0,325.88,304.0,232.33,300.0,49.72,616.0,153.0,47.0,17.73,19.03,15.96,18.0,25.0,15.0,290.0,4.0,2.0
8471734,2025,Jonathan Quick,NYR,G,5on5,20,56699.0,39.1,47.0,916.0,31.35,45.0,120.21,76.0,482.86,420.0,14.35,0.0,261.57,242.0,192.69,251.0,37.87,504.0,125.0,32.0,14.82,15.61,8.67,17.0,22.0,8.0,255.0,4.0,2.0
8471734,2025,Jonathan Quick,NYR,G,4on5,20,4842.0,8.69,6.0,139.0,8.01,13.0,17.74,13.0,83.29,77.0,0.33,0.0,49.51,51.0,26.2,30.0,8.24,87.0,18.0,8.0,2.14,2.16,4.39,0.0,2.0,4.0,26.0,0.0,0.0
8471734,2025,Jonathan Quick,NYR,G,5on4,20,4226.0,0.64,1.0,14.0,0.45,1.0,1.34,1.0,8.83,11.0,2.39,0.0,2.96,0.0,6.31,9.0,0.64,10.0,1.0,1.0,0.31,0.12,0.21,1.0,0.0,0.0,2.0,0.0,0.0
