playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2025,Igor Shesterkin,NYR,G,other,14,627.0,2.42,2.0,31.0,1.57,2.0,3.13,1.0,17.2,15.0,0.14,0.0,11.44,13.0,4.71,6.0,2.27,13.0,9.0,2.0,0.47,1.13,0.81,0.0,2.0,0.0,7.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,14,50428.0,42.1,35.0,806.0,29.48,41.0,104.57,86.0,433.28,386.0,14.26,1.0,234.5,189.0,165.29,237.0,39.12,442.0,104.0,44.0,12.81,13.04,16.25,14.0,10.0,11.0,216.0,2.0,1.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,14,42284.0,26.54,23.0,644.0,21.24,27.0,85.5,70.0,337.01,300.0,11.24,1.0,182.79,141.0,134.98,199.0,25.55,367.0,69.0,26.0,10.41,8.66,7.46,12.0,7.0,4.0,182.0,2.0,1.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,14,3661.0,11.89,8.0,117.0,6.11,11.0,14.53,14.0,69.09,62.0,0.2,0.0,37.19,34.0,19.24,24.0,10.06,56.0,19.0,16.0,1.61,2.31,7.97,1.0,0.0,7.0,26.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,14,3856.0,1.06,2.0,12.0,0.47,1.0,1.13,1.0,8.4,8.0,2.63,0.0,2.44,1.0,5.6,6.0,1.05,5.0,6.0,0.0,0.29,0.77,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,other,5,430.0,1.14,1.0,13.0,0.6,0.0,1.56,2.0,7.91,9.0,0.22,0.0,5.02,6.0,2.36,2.0,1.1,6.0,3.0,2.0,0.19,0.33,0.62,0.0,0.0,1.0,2.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,all,5,17995.0,14.3,13.0,300.0,10.47,11.0,35.04,26.0,148.29,132.0,5.47,0.0,83.99,79.0,58.04,78.0,13.77,140.0,51.0,16.0,3.92,6.04,4.34,3.0,8.0,2.0,93.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,5on5,5,13444.0,8.78,10.0,216.0,7.05,8.0,25.56,21.0,104.39,93.0,3.7,0.0,59.89,52.0,43.16,57.0,8.57,110.0,31.0,7.0,3.05,3.88,1.86,2.0,7.0,1.0,68.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,4on5,5,1740.0,3.37,1.0,63.0,2.4,2.0,6.99,3.0,29.24,24.0,0.18,0.0,17.34,20.0,8.83,14.0,3.15,21.0,14.0,5.0,0.58,1.43,1.37,1.0,0.0,0.0,23.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,5on4,5,2381.0,1.0,1.0,8.0,0.42,1.0,0.93,0.0,6.74,6.0,1.37,0.0,1.74,1.0,3.68,5.0,0.96,3.0,3.0,2.0,0.1,0.41,0.49,0.0,1.0,0.0,0.0,0.0,0.0
