playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2025,Igor Shesterkin,NYR,G,other,32,1731.0,6.28,5.0,83.0,3.87,4.0,8.64,1.0,46.62,37.0,0.72,0.0,29.0,33.0,14.41,21.0,5.66,32.0,27.0,5.0,1.36,3.33,1.59,0.0,4.0,1.0,19.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,32,115980.0,102.56,81.0,1904.0,68.86,116.0,242.73,170.0,1009.55,899.0,31.34,1.0,543.56,466.0,387.47,543.0,96.2,982.0,284.0,113.0,29.81,35.69,37.06,31.0,25.0,25.0,525.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,32,97490.0,69.15,51.0,1516.0,50.22,88.0,197.82,139.0,784.73,699.0,24.95,1.0,421.8,356.0,312.67,441.0,66.47,809.0,197.0,72.0,23.98,24.63,20.53,25.0,17.0,9.0,438.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,32,8932.0,23.01,19.0,259.0,12.65,20.0,31.11,25.0,145.32,132.0,0.74,0.0,80.63,72.0,42.02,58.0,20.33,115.0,48.0,31.0,3.61,6.06,13.34,3.0,3.0,13.0,65.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,32,7827.0,3.65,5.0,33.0,1.42,4.0,3.34,3.0,24.33,24.0,4.84,0.0,7.09,1.0,14.72,18.0,3.27,15.0,11.0,5.0,0.55,1.5,1.6,2.0,1.0,2.0,2.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,other,12,1465.0,2.76,4.0,39.0,1.81,2.0,4.92,5.0,22.76,18.0,0.26,0.0,12.6,11.0,7.11,8.0,2.56,22.0,5.0,3.0,0.83,0.77,1.16,2.0,1.0,1.0,9.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,all,12,36125.0,31.54,33.0,536.0,22.51,32.0,72.68,64.0,302.27,264.0,9.9,0.0,162.8,143.0,111.67,137.0,29.37,279.0,96.0,37.0,7.87,12.05,11.63,10.0,13.0,10.0,124.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on5,12,28806.0,20.64,22.0,402.0,15.02,19.0,55.35,51.0,221.46,197.0,7.94,0.0,119.2,101.0,86.14,108.0,19.77,213.0,71.0,20.0,5.97,8.57,6.1,7.0,10.0,5.0,98.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,4on5,12,3146.0,7.81,7.0,87.0,5.41,11.0,11.54,8.0,52.95,43.0,0.17,0.0,29.16,30.0,14.91,15.0,6.72,38.0,19.0,14.0,0.93,2.5,4.37,1.0,2.0,4.0,16.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on4,12,2708.0,0.33,0.0,8.0,0.27,0.0,0.86,0.0,5.1,6.0,1.52,0.0,1.83,1.0,3.51,6.0,0.33,6.0,1.0,0.0,0.13,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8478971,2025,Connor Ingram,EDM,G,other,3,459.0,0.4,0.0,10.0,0.29,0.0,0.83,1.0,4.35,4.0,0.12,0.0,2.55,4.0,1.8,1.0,0.39,4.0,2.0,0.0,0.15,0.25,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8478971,2025,Connor Ingram,EDM,G,all,3,10706.0,8.82,7.0,177.0,6.58,9.0,19.91,19.0,87.72,82.0,3.26,0.0,48.33,44.0,32.51,40.0,8.28,85.0,22.0,12.0,2.31,2.5,4.0,2.0,1.0,4.0,58.0,0.0,0.0
8478971,2025,Connor Ingram,EDM,G,5on5,3,8299.0,5.69,5.0,124.0,4.21,7.0,15.05,15.0,60.92,60.0,2.43,0.0,32.93,26.0,23.09,30.0,5.35,58.0,16.0,9.0,1.7,1.82,2.18,2.0,1.0,2.0,41.0,0.0,0.0
8478971,2025,Connor Ingram,EDM,G,4on5,3,1098.0,2.61,2.0,39.0,2.03,2.0,3.77,2.0,20.88,16.0,0.19,0.0,12.38,14.0,6.55,8.0,2.43,21.0,4.0,3.0,0.35,0.44,1.83,0.0,0.0,2.0,11.0,0.0,0.0
8478971,2025,Connor Ingram,EDM,G,5on4,3,850.0,0.11,0.0,4.0,0.06,0.0,0.26,1.0,1.56,2.0,0.52,0.0,0.47,0.0,1.07,1.0,0.11,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
