playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2025,Igor Shesterkin,NYR,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,1,3577.0,3.02,1.0,59.0,2.16,5.0,7.53,5.0,30.63,28.0,0.96,0.0,14.6,13.0,10.77,15.0,2.77,28.0,7.0,4.0,0.96,0.89,1.17,0.0,0.0,1.0,20.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,1,3217.0,3.02,1.0,58.0,2.16,5.0,7.53,5.0,30.63,28.0,0.9,0.0,14.6,13.0,10.77,15.0,2.77,28.0,7.0,4.0,0.96,0.89,1.17,0.0,0.0,1.0,19.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,1,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,1,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475683,2025,Sergei Bobrovsky,FLA,G,other,1,56.0,0.08,0.0,3.0,0.11,0.0,0.25,0.0,1.05,0.0,0.0,0.0,0.99,1.0,0.49,1.0,0.08,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8475683,2025,Sergei Bobrovsky,FLA,G,all,1,3600.0,1.59,2.0,50.0,1.34,1.0,5.87,6.0,23.49,19.0,1.18,0.0,12.81,10.0,9.62,12.0,1.58,26.0,5.0,1.0,0.64,0.72,0.23,1.0,1.0,0.0,18.0,0.0,0.0
8475683,2025,Sergei Bobrovsky,FLA,G,5on5,1,2962.0,1.48,2.0,40.0,1.04,1.0,5.12,4.0,20.19,17.0,1.0,0.0,10.51,9.0,8.23,10.0,1.47,21.0,5.0,1.0,0.52,0.72,0.23,1.0,1.0,0.0,13.0,0.0,0.0
8475683,2025,Sergei Bobrovsky,FLA,G,4on5,1,360.0,0.03,0.0,7.0,0.19,0.0,0.5,2.0,2.25,2.0,0.04,0.0,1.31,0.0,0.91,1.0,0.03,3.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8475683,2025,Sergei Bobrovsky,FLA,G,5on4,1,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
