playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2025,Igor Shesterkin,NYR,G,other,14,627.0,1.88,2.0,32.0,1.54,2.0,3.3,1.0,17.02,13.0,0.14,0.0,11.87,13.0,4.72,6.0,1.84,17.0,6.0,1.0,0.51,0.77,0.61,0.0,2.0,0.0,8.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,14,50428.0,41.5,35.0,807.0,29.46,41.0,104.74,86.0,433.06,384.0,14.26,1.0,234.96,188.0,165.31,238.0,38.63,447.0,100.0,43.0,12.9,12.56,16.04,14.0,10.0,11.0,217.0,2.0,1.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,14,42284.0,26.47,23.0,644.0,21.25,27.0,85.5,70.0,336.98,300.0,11.24,1.0,182.82,140.0,134.99,200.0,25.49,368.0,68.0,26.0,10.46,8.54,7.46,12.0,7.0,4.0,182.0,2.0,1.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,14,3661.0,11.89,8.0,117.0,6.11,11.0,14.53,14.0,69.09,62.0,0.2,0.0,37.19,34.0,19.24,24.0,10.06,56.0,19.0,16.0,1.61,2.31,7.97,1.0,0.0,7.0,26.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,14,3856.0,1.06,2.0,12.0,0.47,1.0,1.13,1.0,8.4,8.0,2.63,0.0,2.44,1.0,5.6,6.0,1.05,5.0,6.0,0.0,0.29,0.77,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,other,5,463.0,1.25,1.0,16.0,0.8,0.0,1.79,2.0,9.61,7.0,0.17,0.0,4.9,6.0,2.97,3.0,1.18,8.0,3.0,1.0,0.3,0.49,0.46,0.0,1.0,0.0,4.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,all,5,15371.0,13.71,17.0,213.0,9.94,12.0,29.81,28.0,127.39,107.0,4.22,0.0,69.54,57.0,46.61,60.0,13.13,115.0,44.0,15.0,3.12,5.62,4.97,4.0,8.0,5.0,39.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on5,5,12505.0,9.4,12.0,161.0,6.76,8.0,22.86,22.0,93.5,80.0,3.29,0.0,50.77,40.0,36.08,47.0,9.09,87.0,33.0,9.0,2.46,4.13,2.81,3.0,6.0,3.0,32.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,4on5,5,1431.0,3.05,4.0,35.0,2.36,4.0,5.04,4.0,23.51,20.0,0.09,0.0,13.65,11.0,6.94,9.0,2.85,19.0,8.0,5.0,0.36,0.99,1.7,1.0,1.0,2.0,3.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on4,5,972.0,0.01,0.0,1.0,0.01,0.0,0.12,0.0,0.77,0.0,0.69,0.0,0.22,0.0,0.62,1.0,0.01,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
