playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2025,Igor Shesterkin,NYR,G,other,3,152.0,0.14,0.0,2.0,0.05,0.0,0.12,1.0,0.46,1.0,0.07,0.0,0.49,0.0,0.14,0.0,0.14,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,3,10757.0,8.97,2.0,173.0,6.46,11.0,22.94,20.0,93.42,84.0,3.0,0.0,49.03,41.0,34.6,51.0,8.3,94.0,19.0,12.0,2.99,2.5,3.48,1.0,0.0,1.0,48.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,3,8674.0,6.19,2.0,143.0,5.17,9.0,19.6,16.0,77.88,70.0,2.43,0.0,40.8,34.0,29.78,43.0,5.84,84.0,12.0,8.0,2.49,1.65,2.05,1.0,0.0,1.0,39.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,3,983.0,2.53,0.0,25.0,1.17,2.0,3.0,3.0,13.56,12.0,0.05,0.0,7.27,7.0,3.61,6.0,2.21,8.0,6.0,4.0,0.39,0.71,1.43,0.0,0.0,0.0,7.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,3,948.0,0.11,0.0,3.0,0.06,0.0,0.22,0.0,1.53,1.0,0.44,0.0,0.47,0.0,1.08,2.0,0.11,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,other,1,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,all,1,3478.0,3.45,3.0,57.0,2.02,1.0,5.58,2.0,27.43,20.0,0.76,0.0,15.48,16.0,10.61,16.0,3.28,18.0,17.0,3.0,0.8,1.69,0.96,0.0,3.0,0.0,19.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,5on5,1,2421.0,1.33,3.0,32.0,0.97,0.0,2.81,1.0,13.5,9.0,0.47,0.0,7.92,8.0,5.57,7.0,1.32,12.0,6.0,1.0,0.54,0.54,0.25,0.0,3.0,0.0,13.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,4on5,1,502.0,1.7,0.0,22.0,0.83,1.0,2.48,1.0,11.39,10.0,0.12,0.0,6.89,8.0,3.69,6.0,1.55,5.0,10.0,1.0,0.19,1.02,0.5,0.0,0.0,0.0,6.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,5on4,1,500.0,0.42,0.0,3.0,0.22,0.0,0.28,0.0,2.54,1.0,0.17,0.0,0.67,0.0,1.35,3.0,0.42,1.0,1.0,1.0,0.08,0.14,0.2,0.0,0.0,0.0,0.0,0.0,0.0
