playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2025,Igor Shesterkin,NYR,G,other,13,420.0,1.58,2.0,19.0,0.97,2.0,2.03,1.0,10.99,10.0,0.11,0.0,6.81,6.0,3.13,4.0,1.56,8.0,6.0,1.0,0.2,0.77,0.61,0.0,2.0,0.0,4.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,13,46828.0,36.55,32.0,727.0,26.44,34.0,94.37,73.0,387.88,349.0,13.62,1.0,211.0,165.0,149.03,224.0,33.96,403.0,90.0,37.0,11.29,11.25,14.01,13.0,9.0,10.0,197.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,13,39400.0,23.44,21.0,590.0,19.5,23.0,77.98,59.0,307.08,275.0,10.68,1.0,167.97,129.0,124.08,189.0,22.57,338.0,64.0,21.0,9.5,8.03,5.92,11.0,7.0,3.0,167.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,13,3416.0,10.75,8.0,108.0,5.58,9.0,13.3,13.0,63.08,58.0,0.22,0.0,34.01,30.0,17.51,23.0,9.06,52.0,16.0,15.0,1.33,1.94,7.49,1.0,0.0,7.0,25.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,13,3592.0,0.58,1.0,8.0,0.31,0.0,0.78,0.0,5.16,5.0,2.56,0.0,1.57,0.0,3.56,6.0,0.58,4.0,3.0,0.0,0.23,0.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,other,5,463.0,1.25,1.0,16.0,0.8,0.0,1.79,2.0,9.61,7.0,0.17,0.0,4.9,6.0,2.97,3.0,1.18,8.0,3.0,1.0,0.3,0.49,0.46,0.0,1.0,0.0,4.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,all,5,15371.0,13.71,17.0,213.0,9.94,12.0,29.81,28.0,127.39,107.0,4.22,0.0,69.54,57.0,46.61,60.0,13.13,115.0,44.0,15.0,3.12,5.62,4.97,4.0,8.0,5.0,39.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on5,5,12510.0,9.4,12.0,161.0,6.76,8.0,22.86,22.0,93.5,80.0,3.28,0.0,50.77,40.0,36.08,47.0,9.09,87.0,33.0,9.0,2.46,4.13,2.81,3.0,6.0,3.0,32.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,4on5,5,1431.0,3.05,4.0,35.0,2.36,4.0,5.04,4.0,23.51,20.0,0.09,0.0,13.65,11.0,6.94,9.0,2.85,19.0,8.0,5.0,0.36,0.99,1.7,1.0,1.0,2.0,3.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on4,5,967.0,0.01,0.0,1.0,0.01,0.0,0.12,0.0,0.77,0.0,0.69,0.0,0.22,0.0,0.62,1.0,0.01,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,other,4,393.0,0.91,1.0,11.0,0.49,0.0,1.18,0.0,6.63,7.0,0.2,0.0,4.14,6.0,2.03,2.0,0.87,6.0,1.0,2.0,0.19,0.1,0.62,0.0,0.0,1.0,2.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,all,4,14395.0,11.25,10.0,216.0,7.63,8.0,23.76,15.0,104.29,92.0,4.44,0.0,59.32,54.0,39.39,58.0,10.86,91.0,41.0,13.0,2.82,4.74,3.69,2.0,7.0,1.0,71.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,5on5,4,10501.0,6.04,7.0,142.0,4.7,5.0,15.96,12.0,66.39,57.0,3.0,0.0,38.55,30.0,26.48,40.0,5.95,67.0,23.0,4.0,2.01,2.82,1.21,1.0,6.0,0.0,48.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,4on5,4,1500.0,3.32,1.0,56.0,2.04,2.0,5.84,3.0,25.29,23.0,0.18,0.0,15.14,17.0,7.76,12.0,3.09,16.0,14.0,5.0,0.53,1.43,1.37,1.0,0.0,0.0,21.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,5on4,4,2001.0,0.99,1.0,7.0,0.39,1.0,0.79,0.0,5.98,5.0,1.05,0.0,1.5,1.0,3.12,4.0,0.95,2.0,3.0,2.0,0.09,0.41,0.49,0.0,1.0,0.0,0.0,0.0,0.0
8477424,2025,Juuse Saros,NSH,G,other,14,1544.0,4.81,6.0,67.0,3.08,2.0,7.83,6.0,38.78,38.0,0.4,0.0,22.59,20.0,12.34,18.0,4.46,30.0,18.0,4.0,1.22,2.29,1.29,0.0,5.0,1.0,15.0,0.0,0.0
8477424,2025,Juuse Saros,NSH,G,all,14,49833.0,42.07,43.0,761.0,29.97,40.0,101.8,91.0,424.01,398.0,13.16,0.0,226.37,191.0,160.77,209.0,40.23,411.0,120.0,44.0,11.6,15.22,15.25,10.0,21.0,12.0,186.0,0.0,0.0
8477424,2025,Juuse Saros,NSH,G,5on5,14,39955.0,29.53,31.0,595.0,21.54,34.0,82.96,79.0,329.3,305.0,10.19,0.0,175.23,143.0,128.78,161.0,28.27,329.0,88.0,32.0,9.26,11.08,9.18,10.0,12.0,9.0,146.0,0.0,0.0
8477424,2025,Juuse Saros,NSH,G,4on5,14,3693.0,6.7,6.0,85.0,4.88,4.0,9.69,6.0,46.04,45.0,0.21,0.0,25.46,24.0,12.82,21.0,6.47,41.0,14.0,6.0,0.7,1.83,4.16,0.0,4.0,2.0,24.0,0.0,0.0
8477424,2025,Juuse Saros,NSH,G,5on4,14,4641.0,1.02,0.0,12.0,0.43,0.0,1.16,0.0,9.21,9.0,2.13,0.0,2.57,3.0,6.57,9.0,1.02,10.0,0.0,2.0,0.4,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0
8478872,2025,Karel Vejmelka,UTA,G,other,11,660.0,1.35,0.0,22.0,1.02,1.0,2.37,3.0,11.06,10.0,0.16,0.0,7.65,8.0,3.11,4.0,1.02,9.0,6.0,1.0,0.37,0.78,0.2,0.0,0.0,0.0,6.0,0.0,0.0
8478872,2025,Karel Vejmelka,UTA,G,all,11,39539.0,32.05,32.0,580.0,20.6,36.0,70.63,54.0,297.88,268.0,11.44,1.0,156.6,147.0,112.82,134.0,30.5,257.0,116.0,30.0,7.9,14.69,9.45,12.0,13.0,7.0,177.0,2.0,1.0
8478872,2025,Karel Vejmelka,UTA,G,5on5,11,32348.0,23.6,26.0,466.0,15.32,28.0,58.27,42.0,236.26,213.0,8.66,0.0,123.01,116.0,91.78,108.0,22.57,205.0,92.0,23.0,5.98,11.66,5.97,11.0,12.0,3.0,146.0,2.0,1.0
8478872,2025,Karel Vejmelka,UTA,G,4on5,11,3372.0,6.58,6.0,78.0,3.98,7.0,8.97,9.0,43.31,41.0,0.39,0.0,23.38,21.0,12.54,14.0,6.41,35.0,16.0,6.0,1.23,2.07,3.29,1.0,1.0,4.0,21.0,0.0,0.0
8478872,2025,Karel Vejmelka,UTA,G,5on4,11,3159.0,0.43,0.0,13.0,0.24,0.0,0.9,0.0,6.54,3.0,2.19,1.0,2.2,2.0,5.02,7.0,0.42,7.0,2.0,0.0,0.26,0.18,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8479979,2025,Jake Oettinger,DAL,G,other,11,1239.0,2.06,3.0,33.0,1.17,3.0,2.91,2.0,14.99,12.0,0.81,0.0,8.75,6.0,4.59,6.0,1.95,14.0,4.0,2.0,0.41,0.47,1.18,0.0,2.0,1.0,13.0,0.0,0.0
8479979,2025,Jake Oettinger,DAL,G,all,11,39761.0,35.1,33.0,674.0,22.67,34.0,84.18,55.0,346.54,309.0,9.68,1.0,185.27,175.0,133.01,175.0,32.66,339.0,99.0,34.0,10.29,11.87,12.94,9.0,14.0,10.0,202.0,0.0,0.0
8479979,2025,Jake Oettinger,DAL,G,5on5,11,31503.0,21.76,18.0,520.0,15.82,22.0,66.76,37.0,261.99,231.0,6.8,1.0,138.54,139.0,105.27,141.0,20.94,266.0,74.0,17.0,8.13,8.77,4.87,8.0,8.0,2.0,163.0,0.0,0.0
8479979,2025,Jake Oettinger,DAL,G,4on5,11,3897.0,9.63,9.0,102.0,4.87,7.0,12.59,15.0,58.35,52.0,0.2,0.0,33.56,27.0,16.43,21.0,8.17,49.0,17.0,13.0,1.43,2.02,6.19,1.0,2.0,6.0,23.0,0.0,0.0
8479979,2025,Jake Oettinger,DAL,G,5on4,11,3122.0,1.43,3.0,15.0,0.71,2.0,1.67,0.0,9.66,13.0,1.85,0.0,3.71,3.0,6.05,6.0,1.41,9.0,3.0,2.0,0.27,0.46,0.7,0.0,2.0,1.0,1.0,0.0,0.0
8477968,2025,Alex Nedeljkovic,SJS,G,other,7,566.0,2.53,2.0,20.0,1.0,2.0,2.22,0.0,13.75,15.0,0.44,0.0,6.1,7.0,4.72,6.0,1.95,6.0,7.0,4.0,0.21,0.86,1.46,1.0,0.0,1.0,3.0,0.0,0.0
8477968,2025,Alex Nedeljkovic,SJS,G,all,7,25510.0,21.37,21.0,447.0,16.12,21.0,56.45,46.0,233.65,224.0,5.95,0.0,124.72,121.0,92.6,110.0,20.24,234.0,63.0,22.0,6.21,7.76,7.4,12.0,5.0,4.0,128.0,2.0,1.0
