playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2025,Igor Shesterkin,NYR,G,other,39,2153.0,9.02,6.0,108.0,5.18,7.0,11.22,2.0,61.3,50.0,0.96,0.0,36.24,39.0,19.01,29.0,8.22,45.0,29.0,9.0,2.02,3.53,3.46,2.0,3.0,1.0,25.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,39,138795.0,112.93,96.0,2284.0,84.23,134.0,294.71,209.0,1213.29,1099.0,37.47,1.0,658.96,573.0,468.2,645.0,106.57,1258.0,288.0,114.0,39.17,35.45,38.31,38.0,30.0,28.0,624.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,39,116815.0,74.72,58.0,1809.0,61.01,100.0,239.64,174.0,939.72,856.0,30.19,1.0,510.05,439.0,375.85,519.0,71.97,1030.0,194.0,69.0,31.33,24.1,19.29,30.0,20.0,8.0,516.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,39,10738.0,24.85,24.0,315.0,15.66,23.0,38.05,27.0,174.77,157.0,0.83,0.0,99.0,89.0,51.77,72.0,22.38,152.0,52.0,31.0,4.7,6.1,14.04,3.0,4.0,17.0,80.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,39,9089.0,3.82,6.0,38.0,1.65,4.0,3.84,4.0,28.17,28.0,5.41,0.0,8.33,2.0,17.43,20.0,3.46,20.0,11.0,5.0,0.84,1.47,1.52,2.0,2.0,2.0,2.0,0.0,0.0
8478872,2025,Karel Vejmelka,UTA,G,other,50,4980.0,9.92,9.0,144.0,6.6,11.0,16.79,18.0,76.81,72.0,1.18,0.0,46.12,41.0,22.49,26.0,9.22,61.0,35.0,9.0,2.05,4.39,3.48,1.0,4.0,4.0,39.0,0.0,0.0
8478872,2025,Karel Vejmelka,UTA,G,all,50,176744.0,141.49,132.0,2779.0,102.65,172.0,359.05,307.0,1480.96,1294.0,52.17,3.0,780.02,714.0,567.44,675.0,134.51,1458.0,407.0,136.0,44.24,50.14,47.11,48.0,47.0,37.0,778.0,2.0,1.0
8478872,2025,Karel Vejmelka,UTA,G,5on5,50,144332.0,96.73,93.0,2146.0,71.65,120.0,285.38,243.0,1128.98,983.0,42.16,2.0,585.16,539.0,448.15,529.0,92.39,1132.0,306.0,87.0,35.02,37.85,23.86,38.0,39.0,16.0,621.0,2.0,1.0
8478872,2025,Karel Vejmelka,UTA,G,4on5,50,14399.0,32.36,29.0,440.0,22.99,38.0,52.02,44.0,243.67,212.0,1.23,0.0,138.79,125.0,75.46,94.0,30.46,235.0,57.0,38.0,6.15,6.92,19.29,8.0,4.0,17.0,110.0,0.0,0.0
8478872,2025,Karel Vejmelka,UTA,G,5on4,50,13033.0,2.41,1.0,48.0,1.35,3.0,4.74,2.0,30.79,26.0,7.54,1.0,9.57,9.0,20.98,25.0,2.37,29.0,9.0,2.0,0.95,0.98,0.48,1.0,0.0,0.0,8.0,0.0,0.0
8479979,2025,Jake Oettinger,DAL,G,other,41,3485.0,6.61,7.0,113.0,4.08,4.0,10.77,8.0,56.99,52.0,2.05,1.0,34.3,33.0,19.37,25.0,6.24,55.0,17.0,5.0,2.44,2.01,2.16,3.0,3.0,1.0,36.0,0.0,0.0
8479979,2025,Jake Oettinger,DAL,G,all,41,146476.0,106.64,108.0,2269.0,79.43,133.0,288.09,191.0,1171.07,1068.0,36.86,4.0,627.99,566.0,450.18,593.0,101.2,1209.0,274.0,110.0,37.31,33.24,36.09,43.0,34.0,31.0,676.0,0.0,0.0
8479979,2025,Jake Oettinger,DAL,G,5on5,41,120641.0,73.12,72.0,1794.0,57.36,96.0,233.35,154.0,910.88,827.0,28.42,2.0,482.7,439.0,362.4,477.0,70.98,965.0,210.0,65.0,29.8,25.47,17.85,36.0,24.0,12.0,554.0,0.0,0.0
8479979,2025,Jake Oettinger,DAL,G,4on5,41,12230.0,23.67,24.0,314.0,16.13,31.0,39.0,27.0,174.47,154.0,0.62,0.0,99.82,88.0,49.76,65.0,20.79,161.0,37.0,37.0,4.11,4.42,15.14,3.0,4.0,17.0,79.0,0.0,0.0
8479979,2025,Jake Oettinger,DAL,G,5on4,41,10120.0,2.73,5.0,40.0,1.58,2.0,4.33,1.0,24.68,32.0,5.64,1.0,9.48,5.0,16.85,23.0,2.69,26.0,7.0,3.0,0.83,0.96,0.94,1.0,3.0,1.0,4.0,0.0,0.0
8477968,2025,Alex Nedeljkovic,SJS,G,other,27,1618.0,5.61,5.0,55.0,2.46,6.0,5.32,4.0,31.21,28.0,0.77,0.0,16.03,15.0,9.56,10.0,4.76,18.0,13.0,9.0,0.73,1.64,3.23,1.0,1.0,3.0,15.0,0.0,0.0
8477968,2025,Alex Nedeljkovic,SJS,G,all,27,91542.0,72.5,72.0,1456.0,55.13,82.0,187.29,169.0,772.23,717.0,24.16,0.0,416.31,376.0,295.4,354.0,68.55,774.0,207.0,72.0,22.91,25.86,23.72,28.0,25.0,19.0,403.0,9.0,3.0
8477968,2025,Alex Nedeljkovic,SJS,G,5on5,27,73724.0,51.54,51.0,1186.0,42.19,65.0,156.18,140.0,615.68,566.0,18.62,0.0,333.16,304.0,239.79,284.0,49.14,636.0,162.0,46.0,18.73,20.02,12.8,25.0,20.0,6.0,342.0,9.0,3.0
8477968,2025,Alex Nedeljkovic,SJS,G,4on5,27,7009.0,13.02,14.0,182.0,9.3,9.0,22.11,24.0,102.7,96.0,0.26,0.0,60.67,53.0,31.35,40.0,12.33,102.0,23.0,15.0,2.86,3.0,7.16,1.0,3.0,10.0,42.0,0.0,0.0
8477968,2025,Alex Nedeljkovic,SJS,G,5on4,27,9191.0,2.34,2.0,33.0,1.18,2.0,3.68,1.0,22.63,27.0,4.45,0.0,6.45,4.0,14.7,20.0,2.32,18.0,9.0,2.0,0.59,1.21,0.54,1.0,1.0,0.0,4.0,0.0,0.0
8479394,2025,Carter Hart,VGK,G,other,12,877.0,3.46,2.0,50.0,1.78,2.0,6.08,6.0,29.08,27.0,0.88,0.0,12.83,12.0,11.92,15.0,3.31,21.0,13.0,3.0,0.98,1.51,0.98,1.0,0.0,1.0,13.0,0.0,0.0
8479394,2025,Carter Hart,VGK,G,all,12,39558.0,26.8,36.0,603.0,21.51,35.0,76.36,59.0,313.46,279.0,11.04,1.0,169.83,158.0,125.55,142.0,25.75,318.0,87.0,26.0,9.52,10.04,7.24,20.0,12.0,4.0,172.0,2.0,1.0
8479394,2025,Carter Hart,VGK,G,5on5,12,33204.0,20.04,31.0,481.0,16.7,28.0,62.6,48.0,246.77,217.0,8.36,0.0,136.31,126.0,98.52,109.0,19.34,262.0,63.0,18.0,7.64,7.38,5.02,17.0,11.0,3.0,138.0,0.0,0.0
8479394,2025,Carter Hart,VGK,G,4on5,12,2495.0,2.59,3.0,62.0,2.68,5.0,6.71,4.0,29.77,29.0,0.21,0.0,18.31,14.0,9.73,15.0,2.4,28.0,10.0,3.0,0.75,1.05,0.8,2.0,1.0,0.0,21.0,0.0,0.0
8479394,2025,Carter Hart,VGK,G,5on4,12,2982.0,0.7,0.0,10.0,0.35,0.0,0.97,1.0,7.85,6.0,1.59,1.0,2.38,6.0,5.38,3.0,0.7,7.0,1.0,2.0,0.15,0.1,0.45,0.0,0.0,0.0,0.0,2.0,1.0
8477967,2025,Thatcher Demko,VAN,G,other,20,2098.0,3.92,4.0,65.0,2.72,3.0,6.76,8.0,34.42,28.0,0.7,0.0,20.54,15.0,10.71,16.0,3.77,27.0,13.0,6.0,1.04,1.52,1.36,1.0,1.0,2.0,19.0,0.0,0.0
8477967,2025,Thatcher Demko,VAN,G,all,20,66952.0,55.98,54.0,1093.0,43.0,64.0,142.0,103.0,595.52,515.0,19.22,0.0,322.41,306.0,222.36,279.0,53.51,579.0,170.0,57.0,18.11,20.68,17.19,18.0,22.0,14.0,287.0,0.0,0.0
8477967,2025,Thatcher Demko,VAN,G,5on5,20,53987.0,38.05,37.0,863.0,30.91,43.0,114.48,81.0,459.13,403.0,14.97,0.0,249.52,250.0,179.72,217.0,36.7,474.0,120.0,34.0,14.5,14.32,9.24,14.0,16.0,7.0,235.0,0.0,0.0
8477967,2025,Thatcher Demko,VAN,G,4on5,20,5217.0,12.53,11.0,146.0,8.74,16.0,18.92,14.0,90.09,71.0,0.42,0.0,48.99,37.0,24.64,39.0,11.67,70.0,31.0,16.0,2.32,3.93,6.29,2.0,4.0,5.0,29.0,0.0,0.0
8477967,2025,Thatcher Demko,VAN,G,5on4,20,5650.0,1.38,2.0,18.0,0.58,2.0,1.74,0.0,11.09,13.0,3.1,0.0,3.04,4.0,6.89,6.0,1.28,8.0,5.0,1.0,0.25,0.82,0.31,1.0,1.0,0.0,4.0,0.0,0.0
8476999,2025,Linus Ullmark,OTT,G,other,36,3708.0,6.7,10.0,95.0,3.8,2.0,10.74,14.0,53.74,50.0,1.23,0.0,28.24,30.0,19.74,15.0,5.98,40.0,24.0,7.0,1.54,2.9,2.26,2.0,6.0,2.0,24.0,0.0,0.0
8476999,2025,Linus Ullmark,OTT,G,all,36,128770.0,83.59,102.0,1817.0,64.83,88.0,228.48,195.0,950.63,874.0,35.95,4.0,514.87,477.0,374.55,435.0,80.13,975.0,248.0,75.0,28.3,30.43,24.87,32.0,48.0,22.0,519.0,2.0,1.0
8476999,2025,Linus Ullmark,OTT,G,5on5,36,104586.0,58.5,66.0,1463.0,48.08,75.0,189.67,154.0,747.57,678.0,28.75,2.0,405.33,381.0,300.23,350.0,56.17,812.0,165.0,50.0,23.45,20.25,14.81,27.0,29.0,10.0,436.0,2.0,1.0
8476999,2025,Linus Ullmark,OTT,G,4on5,36,9379.0,15.09,24.0,207.0,11.11,10.0,23.62,24.0,120.44,114.0,0.68,0.0,70.44,56.0,37.0,47.0,14.73,98.0,48.0,15.0,2.43,5.71,6.95,3.0,12.0,9.0,46.0,0.0,0.0
8476999,2025,Linus Ullmark,OTT,G,5on4,36,11097.0,1.52,0.0,32.0,0.98,0.0,2.2,0.0,16.79,19.0,5.11,2.0,5.6,4.0,12.15,19.0,1.52,16.0,7.0,0.0,0.52,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
8478009,2025,Ilya Sorokin,NYI,G,other,40,3782.0,8.93,11.0,110.0,4.88,9.0,10.26,8.0,56.77,54.0,1.35,1.0,34.09,31.0,15.64,17.0,8.11,44.0,19.0,13.0,1.61,2.45,4.87,4.0,2.0,5.0,34.0,2.0,1.0
8478009,2025,Ilya Sorokin,NYI,G,all,40,143487.0,127.33,100.0,2365.0,94.39,182.0,302.61,211.0,1275.52,1156.0,41.06,3.0,673.97,624.0,475.75,597.0,119.94,1202.0,360.0,155.0,37.96,44.3,45.07,44.0,37.0,19.0,648.0,4.0,2.0
8478009,2025,Ilya Sorokin,NYI,G,5on5,40,118141.0,90.73,69.0,1893.0,69.28,135.0,248.21,175.0,1004.7,902.0,32.16,2.0,532.72,493.0,388.53,489.0,86.77,986.0,280.0,97.0,30.84,34.52,25.37,35.0,30.0,4.0,530.0,2.0,1.0
8478009,2025,Ilya Sorokin,NYI,G,4on5,40,10363.0,24.42,18.0,309.0,18.5,36.0,39.12,27.0,180.66,167.0,1.17,0.0,96.13,87.0,50.64,66.0,21.88,143.0,53.0,39.0,4.65,6.43,13.34,5.0,3.0,10.0,74.0,0.0,0.0
8478009,2025,Ilya Sorokin,NYI,G,5on4,40,11201.0,2.67,2.0,40.0,1.24,2.0,3.52,0.0,25.78,27.0,6.16,0.0,7.39,8.0,17.39,21.0,2.59,22.0,5.0,6.0,0.56,0.61,1.49,0.0,2.0,0.0,7.0,0.0,0.0
8480280,2025,Jeremy Swayman,BOS,G,other,42,5221.0,17.79,11.0,200.0,9.15,15.0,22.46,22.0,113.78,105.0,1.64,0.0,67.32,65.0,29.89,38.0,15.27,72.0,61.0,18.0,3.21,7.61,6.97,3.0,3.0,5.0,49.0,0.0,0.0
8480280,2025,Jeremy Swayman,BOS,G,all,42,148916.0,135.43,114.0,2591.0,97.99,163.0,338.95,302.0,1385.12,1208.0,43.08,2.0,742.0,682.0,515.3,613.0,126.91,1345.0,391.0,142.0,40.54,49.37,45.53,44.0,38.0,32.0,713.0,11.0,4.0
8480280,2025,Jeremy Swayman,BOS,G,5on5,42,117845.0,85.38,64.0,1961.0,66.84,119.0,262.2,233.0,1009.93,858.0,33.52,1.0,535.31,502.0,392.96,456.0,81.56,1028.0,270.0,80.0,30.15,34.24,20.99,31.0,26.0,7.0,583.0,2.0,1.0
