playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2025,Igor Shesterkin,NYR,G,other,37,5583.0,7.42,6.0,102.0,4.71,5.0,10.41,2.0,56.12,46.0,0.95,0.0,33.91,38.0,18.36,26.0,6.86,43.0,29.0,5.0,1.92,3.53,1.97,2.0,3.0,1.0,25.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,37,131613.0,106.19,91.0,2172.0,79.25,126.0,276.65,195.0,1143.95,1030.0,35.79,1.0,620.38,542.0,442.91,607.0,100.27,1182.0,276.0,106.0,36.72,33.91,35.56,37.0,28.0,26.0,608.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,37,107189.0,70.57,55.0,1714.0,57.2,95.0,223.92,160.0,882.73,797.0,28.76,1.0,477.78,411.0,353.8,489.0,67.96,964.0,183.0,66.0,29.33,22.65,18.59,29.0,19.0,7.0,501.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,37,10295.0,23.48,22.0,304.0,14.95,22.0,36.58,27.0,167.61,151.0,0.83,0.0,95.04,87.0,49.5,67.0,21.07,144.0,52.0,29.0,4.36,6.1,13.01,3.0,4.0,15.0,79.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,37,8546.0,3.66,5.0,36.0,1.58,4.0,3.65,4.0,26.66,26.0,5.15,0.0,7.9,2.0,16.32,19.0,3.3,19.0,10.0,5.0,0.78,1.35,1.52,2.0,1.0,2.0,2.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,other,19,2154.0,4.19,6.0,53.0,2.45,4.0,6.53,5.0,31.32,28.0,0.5,0.0,17.97,15.0,9.79,12.0,3.61,31.0,5.0,6.0,1.25,0.75,2.19,3.0,1.0,2.0,11.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,all,19,58174.0,46.36,51.0,874.0,36.35,47.0,119.37,102.0,495.16,446.0,16.75,0.0,269.48,252.0,186.57,223.0,44.01,499.0,129.0,47.0,14.91,15.63,15.83,22.0,18.0,11.0,199.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on5,19,46601.0,30.72,34.0,678.0,25.03,32.0,94.49,82.0,373.85,333.0,13.5,0.0,204.43,196.0,147.73,171.0,29.59,393.0,94.0,28.0,11.63,11.03,8.05,16.0,14.0,4.0,163.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,4on5,19,5226.0,10.37,11.0,129.0,8.33,11.0,16.93,15.0,79.95,74.0,0.24,0.0,43.99,40.0,22.51,28.0,9.73,66.0,28.0,11.0,1.83,3.5,5.05,3.0,3.0,5.0,24.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on4,19,4193.0,1.08,0.0,14.0,0.54,0.0,1.42,0.0,10.03,11.0,2.5,0.0,3.09,1.0,6.54,12.0,1.08,9.0,2.0,2.0,0.2,0.34,0.53,0.0,0.0,0.0,1.0,0.0,0.0
