playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2025,Igor Shesterkin,NYR,G,other,26,1374.0,4.56,3.0,60.0,2.86,3.0,5.95,1.0,32.67,23.0,0.65,0.0,20.48,23.0,9.83,15.0,4.19,23.0,18.0,4.0,0.96,2.21,1.39,0.0,2.0,1.0,15.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,26,93810.0,79.89,66.0,1534.0,54.98,88.0,194.55,137.0,805.43,723.0,25.81,1.0,434.31,371.0,310.39,436.0,75.03,796.0,223.0,82.0,23.97,27.9,28.03,28.0,21.0,17.0,433.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,26,79553.0,54.82,44.0,1239.0,40.92,67.0,160.6,113.0,636.6,574.0,20.69,1.0,342.42,287.0,253.97,360.0,52.63,663.0,157.0,54.0,19.56,19.68,15.57,22.0,15.0,7.0,365.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,26,6762.0,18.15,15.0,208.0,10.07,17.0,25.22,22.0,116.5,110.0,0.54,0.0,64.8,59.0,34.12,43.0,15.87,95.0,38.0,23.0,2.84,4.66,10.65,3.0,3.0,9.0,52.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,26,6121.0,2.06,3.0,22.0,0.89,1.0,2.09,1.0,16.4,14.0,3.88,0.0,4.87,1.0,10.58,15.0,2.04,11.0,9.0,1.0,0.45,1.19,0.42,2.0,1.0,0.0,1.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,other,9,1038.0,1.94,2.0,24.0,1.1,1.0,2.92,3.0,14.57,12.0,0.23,0.0,7.46,6.0,5.11,7.0,1.76,13.0,4.0,2.0,0.45,0.66,0.83,0.0,1.0,1.0,5.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,all,9,25383.0,21.48,27.0,340.0,15.24,21.0,48.42,48.0,204.87,176.0,7.13,0.0,109.83,83.0,76.89,100.0,20.38,190.0,65.0,24.0,5.23,8.44,7.81,7.0,12.0,8.0,61.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on5,9,20388.0,14.64,19.0,259.0,10.45,13.0,37.66,40.0,151.9,134.0,5.73,0.0,81.91,61.0,59.25,76.0,14.03,147.0,48.0,14.0,4.22,5.94,4.47,6.0,9.0,4.0,50.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,4on5,9,2087.0,4.64,6.0,52.0,3.51,7.0,7.25,5.0,34.41,26.0,0.1,0.0,19.27,15.0,9.85,13.0,4.32,26.0,12.0,8.0,0.49,1.64,2.5,1.0,2.0,3.0,6.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on4,9,1870.0,0.26,0.0,5.0,0.17,0.0,0.59,0.0,3.99,4.0,1.07,0.0,1.19,1.0,2.68,4.0,0.26,4.0,1.0,0.0,0.06,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,other,10,926.0,2.05,2.0,21.0,0.79,1.0,2.13,2.0,11.03,13.0,0.34,0.0,6.62,7.0,3.02,3.0,1.98,9.0,3.0,3.0,0.24,0.33,1.48,0.0,0.0,2.0,6.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,all,10,34178.0,28.77,27.0,579.0,20.43,35.0,73.98,54.0,303.23,279.0,10.43,0.0,165.67,151.0,118.75,150.0,27.67,298.0,87.0,33.0,8.43,11.0,9.34,10.0,9.0,8.0,161.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,5on5,10,27086.0,21.35,22.0,460.0,15.83,30.0,61.15,46.0,243.14,223.0,7.84,0.0,131.96,118.0,97.47,119.0,20.62,250.0,64.0,22.0,7.09,8.47,5.79,9.0,8.0,5.0,124.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,4on5,10,2607.0,4.3,2.0,85.0,3.26,2.0,9.36,6.0,39.77,34.0,0.24,0.0,24.18,25.0,12.46,20.0,4.03,32.0,17.0,6.0,0.92,1.79,1.59,1.0,0.0,1.0,30.0,0.0,0.0
8480193,2025,Daniil Tarasov,FLA,G,5on4,10,3559.0,1.08,1.0,13.0,0.55,2.0,1.34,0.0,9.29,9.0,2.01,0.0,2.91,1.0,5.79,8.0,1.04,7.0,3.0,2.0,0.18,0.41,0.49,0.0,1.0,0.0,1.0,0.0,0.0
