playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8476316,2025,Laurent Brossoit,SJS,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476316,2025,Laurent Brossoit,SJS,G,all,1,3549.0,3.65,6.0,66.0,2.5,3.0,8.3,4.0,34.3,24.0,0.81,0.0,18.48,14.0,12.85,20.0,3.56,30.0,12.0,5.0,1.03,1.42,1.2,5.0,1.0,0.0,19.0,0.0,0.0
8476316,2025,Laurent Brossoit,SJS,G,5on5,1,3016.0,3.13,4.0,57.0,2.12,3.0,7.61,4.0,30.05,20.0,0.8,0.0,15.78,13.0,11.29,17.0,3.05,25.0,12.0,4.0,0.76,1.42,0.95,3.0,1.0,0.0,16.0,0.0,0.0
8476316,2025,Laurent Brossoit,SJS,G,4on5,1,293.0,0.27,2.0,8.0,0.3,0.0,0.62,0.0,3.38,3.0,0.0,0.0,2.49,1.0,1.2,2.0,0.26,5.0,0.0,0.0,0.27,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
8476316,2025,Laurent Brossoit,SJS,G,5on4,1,240.0,0.25,0.0,1.0,0.08,0.0,0.08,0.0,0.87,1.0,0.02,0.0,0.22,0.0,0.35,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,other,46,2748.0,11.47,7.0,131.0,6.24,13.0,13.76,3.0,71.65,59.0,1.07,0.0,41.61,44.0,21.75,31.0,9.65,51.0,32.0,15.0,2.19,3.92,5.36,2.0,3.0,2.0,33.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,46,163695.0,135.89,116.0,2702.0,100.66,174.0,350.13,240.0,1441.72,1313.0,43.81,1.0,777.82,682.0,553.48,752.0,127.09,1472.0,349.0,146.0,45.26,43.02,47.62,48.0,34.0,34.0,735.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,46,136829.0,89.63,73.0,2116.0,71.78,127.0,281.16,197.0,1105.54,1009.0,35.55,1.0,594.35,513.0,439.91,601.0,86.08,1186.0,240.0,88.0,35.74,29.91,23.98,38.0,24.0,11.0,602.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,46,13276.0,29.77,28.0,392.0,19.85,30.0,48.29,33.0,219.31,202.0,0.97,0.0,125.84,118.0,65.02,87.0,26.69,198.0,60.0,38.0,6.04,6.96,16.77,5.0,4.0,19.0,96.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,46,10842.0,4.5,6.0,49.0,2.06,4.0,4.97,5.0,35.9,35.0,6.13,0.0,10.7,3.0,22.66,28.0,4.14,26.0,15.0,5.0,1.0,1.98,1.52,2.0,2.0,2.0,3.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,other,25,2726.0,5.5,6.0,66.0,3.11,4.0,7.7,5.0,38.06,29.0,0.6,0.0,22.07,20.0,11.33,16.0,4.63,34.0,9.0,8.0,1.42,1.25,2.83,3.0,1.0,2.0,15.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,all,25,79361.0,65.66,64.0,1245.0,51.24,63.0,169.93,142.0,711.99,625.0,22.53,1.0,384.92,363.0,271.37,335.0,62.42,720.0,180.0,67.0,21.92,21.83,21.91,24.0,26.0,14.0,278.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on5,25,63027.0,44.41,43.0,970.0,35.85,45.0,136.13,115.0,546.59,475.0,17.82,1.0,295.94,287.0,217.52,258.0,42.89,579.0,127.0,42.0,17.3,14.99,12.11,17.0,21.0,5.0,222.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,4on5,25,7536.0,14.12,14.0,184.0,11.42,14.0,23.67,22.0,110.61,103.0,0.48,0.0,61.73,55.0,31.17,41.0,13.28,91.0,40.0,15.0,2.67,5.0,6.44,3.0,4.0,7.0,38.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on4,25,6072.0,1.63,1.0,25.0,0.86,0.0,2.43,0.0,16.73,18.0,3.52,0.0,5.18,1.0,11.36,20.0,1.62,16.0,4.0,2.0,0.52,0.58,0.53,1.0,0.0,0.0,3.0,0.0,0.0
8478971,2025,Connor Ingram,EDM,G,other,26,1897.0,5.11,1.0,61.0,2.55,4.0,6.91,8.0,34.07,32.0,0.91,0.0,20.34,23.0,9.98,10.0,3.74,27.0,14.0,5.0,1.1,1.63,2.38,0.0,0.0,1.0,15.0,0.0,0.0
8478971,2025,Connor Ingram,EDM,G,all,26,86197.0,65.15,67.0,1337.0,49.23,78.0,165.67,143.0,702.0,626.0,26.57,0.0,382.62,334.0,275.72,339.0,61.44,731.0,166.0,65.0,22.6,20.82,21.72,30.0,20.0,17.0,375.0,2.0,1.0
8478971,2025,Connor Ingram,EDM,G,5on5,26,72387.0,45.79,52.0,1090.0,38.24,62.0,138.35,118.0,560.22,495.0,21.47,0.0,306.29,261.0,225.11,279.0,44.23,606.0,125.0,42.0,19.26,15.8,10.74,27.0,18.0,7.0,317.0,0.0,0.0
