lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847794784821488484186,2025,Milano-Lapierre-Leonard,WSH,line,5on5,4,1063.0,20.0,0.64,0.55,0.57,11.9,1.1,0.71,2.95,0.38,6.23,4.65,1.08,1.07,1.06,12.0,4.0,5.0,21.0,1.0,2.0,0.0,2.0,0.0,6.0,5.0,11.0,15.0,1.0,2.0,10.0,9.0,2.0,4.0,13.0,2.0,1.0,0.46,0.3,0.33,1.0,0.0,0.0,21.13,16.0,15.83,3.0,0.15,0.47,0.47,0.77,0.76,0.75,9.09,0.62,0.42,2.11,0.27,4.62,3.96,0.59,0.61,0.59,6.0,6.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,6.0,12.0,1.0,2.0,7.0,6.0,1.0,4.0,10.0,2.0,0.0,0.29,0.32,0.0,0.0,0.0,0.0,16.91,12.0,12.14,2.0,0.09,0.15,0.15,0.55,0.55,0.55
847794684793378484471,2025,Finnie-Larkin-Debrincat,DET,line,5on5,4,678.0,46.0,0.63,0.48,0.5,6.99,0.98,0.54,1.58,0.2,3.35,2.34,0.9,0.98,0.9,5.0,4.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,9.0,1.0,2.0,6.0,8.0,0.0,2.0,5.0,1.0,3.0,0.18,0.14,0.66,0.0,0.0,0.0,12.19,9.0,8.68,1.0,0.12,0.24,0.24,0.86,0.86,0.82,6.18,0.58,0.46,1.69,0.22,3.67,2.38,0.55,0.59,0.55,6.0,3.0,5.0,14.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,5.0,8.0,1.0,2.0,7.0,6.0,1.0,3.0,6.0,3.0,0.0,0.23,0.36,0.0,1.0,0.0,0.0,14.75,9.0,9.29,2.0,0.1,0.0,0.0,0.68,0.68,0.65
84745638479998,2025,Anderson-Doughty,LAK,pairing,5on5,9,3369.0,33.0,0.51,0.56,0.52,22.22,1.69,1.33,5.14,0.7,12.49,9.64,1.68,1.75,1.74,23.0,8.0,21.0,52.0,3.0,0.0,0.0,5.0,0.0,10.0,13.0,20.0,28.0,3.0,9.0,14.0,26.0,5.0,20.0,24.0,6.0,1.0,0.64,0.83,0.23,1.0,1.0,1.0,52.39,31.0,31.29,10.0,0.27,0.0,0.0,1.96,2.03,2.02,21.16,1.6,1.18,5.43,0.67,11.6,8.52,1.6,1.57,1.57,21.0,8.0,12.0,41.0,2.0,0.0,0.0,3.0,0.0,10.0,14.0,19.0,27.0,2.0,4.0,27.0,31.0,3.0,17.0,20.0,9.0,0.0,0.38,1.23,0.0,1.0,1.0,0.0,40.4,29.0,28.45,4.0,0.25,0.0,0.0,1.85,1.81,1.8
84785078484386,2025,Marino-Simashev,UTA,pairing,5on5,11,1058.0,105.0,0.14,0.25,0.2,2.98,0.16,0.14,0.8,0.09,1.59,1.23,0.15,0.15,0.15,3.0,1.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,8.0,0.0,4.0,4.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,7.05,4.0,3.94,2.0,0.03,0.0,0.0,0.18,0.18,0.18,11.48,0.99,0.68,2.85,0.38,6.45,4.65,0.98,0.98,0.97,12.0,4.0,5.0,21.0,2.0,1.0,1.0,1.0,0.0,6.0,6.0,10.0,14.0,1.0,2.0,6.0,7.0,3.0,5.0,10.0,6.0,0.0,0.35,0.64,0.0,0.0,2.0,0.0,20.77,16.0,15.55,4.0,0.14,0.12,0.12,1.02,1.0,0.99
84793718483485,2025,Mateychuk-Fabbro,CBJ,pairing,5on5,8,635.0,57.0,0.75,0.38,0.5,3.37,0.64,0.25,0.65,0.08,1.27,1.11,0.63,0.69,0.68,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,0.02,0.2,0.42,0.0,0.0,1.0,5.54,4.0,4.26,2.0,0.05,0.42,0.42,0.27,0.3,0.3,3.02,0.21,0.18,0.79,0.09,1.64,1.07,0.21,0.23,0.23,2.0,2.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,3.0,5.0,0.0,5.0,3.0,1.0,0.0,0.05,0.16,0.0,0.0,0.0,0.0,8.58,4.0,4.4,1.0,0.04,0.0,0.0,0.25,0.27,0.27
847578484807988484801,2025,Skinner-Celebrini-Kurashev,SJS,line,5on5,1,686.0,2.0,0.28,0.43,0.42,3.29,0.25,0.25,0.74,0.13,2.04,1.59,0.25,0.25,0.25,5.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,1.0,5.0,4.0,1.0,0.0,0.15,0.09,0.0,1.0,0.0,0.0,5.94,5.0,4.93,1.0,0.05,0.0,0.0,0.29,0.29,0.29,5.22,0.65,0.37,1.34,0.16,2.67,1.83,0.65,0.64,0.63,4.0,3.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,6.0,1.0,2.0,3.0,4.0,1.0,4.0,5.0,0.0,2.0,0.2,0.0,0.45,0.0,0.0,1.0,8.13,7.0,7.04,2.0,0.08,0.0,0.0,0.73,0.71,0.71
84752798482762,2025,Edvinsson-Chiarot,DET,pairing,5on5,10,674.0,67.0,0.54,0.62,0.56,7.05,0.68,0.49,1.63,0.23,4.02,2.96,0.68,0.67,0.67,5.0,5.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,10.0,1.0,2.0,0.0,1.0,0.0,3.0,7.0,2.0,1.0,0.24,0.23,0.2,0.0,0.0,0.0,12.88,10.0,10.01,1.0,0.1,0.0,0.0,0.78,0.77,0.77,5.9,0.57,0.38,1.3,0.18,3.21,2.37,0.57,0.59,0.59,7.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,8.0,7.0,0.0,1.0,0.35,0.0,0.22,1.0,0.0,1.0,8.15,8.0,8.11,4.0,0.08,0.0,0.0,0.65,0.67,0.67
847802084815968482092,2025,Pinto-Greig-Amadio,OTT,line,5on5,6,1128.0,41.0,0.54,0.56,0.64,9.84,0.69,0.68,2.16,0.31,6.02,4.14,0.67,0.67,0.65,9.0,5.0,5.0,19.0,1.0,0.0,0.0,5.0,0.0,4.0,4.0,8.0,13.0,0.0,0.0,14.0,6.0,1.0,6.0,10.0,4.0,0.0,0.3,0.39,0.0,0.0,1.0,0.0,18.19,14.0,13.8,2.0,0.14,0.0,0.0,0.82,0.8,0.79,6.1,0.58,0.45,1.51,0.17,3.13,2.17,0.56,0.6,0.59,5.0,3.0,7.0,15.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,7.0,1.0,2.0,9.0,10.0,1.0,5.0,4.0,4.0,0.0,0.14,0.44,0.0,1.0,0.0,0.0,15.79,8.0,8.37,2.0,0.1,0.0,0.0,0.67,0.7,0.69
847515884768878485405,2025,Forsberg-O'Reilly-Martin,NSH,line,5on5,3,1041.0,10.0,0.56,0.43,0.46,9.5,0.98,0.58,2.78,0.38,4.91,3.37,0.96,0.95,0.93,6.0,7.0,3.0,16.0,1.0,2.0,0.0,2.0,0.0,4.0,4.0,5.0,12.0,1.0,2.0,12.0,5.0,1.0,3.0,10.0,1.0,2.0,0.32,0.2,0.46,1.0,0.0,0.0,15.68,13.0,12.86,3.0,0.12,0.27,0.27,0.83,0.81,0.8,11.1,0.78,0.65,3.16,0.37,5.89,4.14,0.76,0.81,0.8,13.0,2.0,6.0,21.0,1.0,1.0,0.0,6.0,0.0,5.0,2.0,12.0,14.0,1.0,2.0,10.0,10.0,1.0,8.0,13.0,1.0,1.0,0.41,0.13,0.24,0.0,0.0,1.0,21.62,15.0,15.44,1.0,0.14,0.04,0.04,0.88,0.92,0.91
84768568484839,2025,Brunicke-Dumba,PIT,pairing,5on5,1,851.0,3.0,0.36,0.41,0.42,5.49,0.36,0.38,1.2,0.16,3.47,2.42,0.36,0.36,0.35,4.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,8.0,2.0,4.0,3.0,3.0,2.0,6.0,7.0,1.0,0.0,0.23,0.13,0.0,0.0,0.0,0.0,11.22,8.0,8.19,2.0,0.08,0.0,0.0,0.43,0.43,0.43,8.08,0.64,0.57,1.8,0.26,4.5,3.23,0.64,0.64,0.64,10.0,1.0,5.0,16.0,2.0,0.0,0.0,2.0,0.0,4.0,3.0,8.0,9.0,0.0,0.0,4.0,5.0,0.0,4.0,9.0,2.0,0.0,0.38,0.26,0.0,1.0,1.0,0.0,15.49,11.0,10.71,3.0,0.12,0.0,0.0,0.75,0.76,0.76
