lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
848028984810438484135,2025,Koepke-Barron-Ford,WPG,line,5on5,4,1062.0,18.0,0.26,0.44,0.53,6.14,0.25,0.32,1.65,0.2,3.79,2.8,0.25,0.27,0.27,6.0,3.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,6.0,9.0,2.0,4.0,10.0,11.0,3.0,4.0,9.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,12.17,9.0,9.66,3.0,0.06,0.0,0.0,0.31,0.33,0.33,5.67,0.71,0.4,1.52,0.21,2.97,2.19,0.69,0.69,0.68,0.0,8.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,1.0,2.0,7.0,15.0,1.0,1.0,4.0,4.0,0.0,0.15,0.56,0.0,0.0,0.0,0.0,13.04,8.0,7.55,1.0,0.09,0.0,0.0,0.8,0.78,0.77
84745688479378,2025,Stanley-Schenn,WPG,pairing,5on5,7,1645.0,42.0,0.46,0.44,0.33,8.5,1.0,0.59,1.66,0.27,4.45,3.04,0.96,0.97,0.93,5.0,6.0,13.0,24.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,5.0,11.0,4.0,11.0,15.0,17.0,2.0,11.0,6.0,4.0,1.0,0.21,0.51,0.27,0.0,0.0,0.0,23.29,11.0,10.89,7.0,0.12,0.27,0.27,0.85,0.83,0.81,15.67,1.18,1.0,3.56,0.49,8.99,6.78,1.17,1.26,1.25,14.0,8.0,8.0,30.0,1.0,0.0,0.0,1.0,0.0,14.0,6.0,13.0,21.0,2.0,7.0,7.0,10.0,3.0,9.0,15.0,7.0,0.0,0.4,0.77,0.0,0.0,1.0,0.0,31.55,22.0,23.16,6.0,0.21,0.0,0.0,1.39,1.48,1.47
84745638479998,2025,Anderson-Doughty,LAK,pairing,5on5,10,4104.0,35.0,0.51,0.55,0.51,28.96,2.27,1.82,6.48,0.88,16.11,12.45,2.25,2.32,2.31,27.0,13.0,23.0,63.0,4.0,0.0,0.0,6.0,0.0,15.0,15.0,23.0,36.0,4.0,11.0,19.0,31.0,6.0,23.0,31.0,8.0,1.0,0.85,1.19,0.23,1.0,2.0,1.0,63.39,40.0,40.37,12.0,0.38,0.0,0.0,2.64,2.7,2.69,27.29,2.19,1.66,6.78,0.89,15.11,11.37,2.16,2.17,2.14,25.0,13.0,14.0,52.0,2.0,1.0,0.0,3.0,0.0,12.0,20.0,23.0,36.0,4.0,8.0,28.0,34.0,3.0,20.0,28.0,9.0,1.0,0.76,1.23,0.21,1.0,1.0,0.0,51.31,38.0,37.38,6.0,0.35,0.21,0.21,2.33,2.31,2.3
847167584764838482758,2025,Rakell-Crosby-Koivunen,PIT,line,5on5,2,1028.0,4.0,0.52,0.51,0.55,8.4,0.81,0.48,1.9,0.24,4.14,3.42,0.77,0.84,0.79,7.0,4.0,8.0,19.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,7.0,11.0,2.0,4.0,12.0,4.0,0.0,7.0,8.0,2.0,1.0,0.22,0.25,0.34,0.0,0.0,0.0,20.28,11.0,11.65,3.0,0.1,0.0,0.0,0.91,0.94,0.89,5.89,0.75,0.44,1.5,0.22,3.68,2.41,0.74,0.71,0.71,6.0,3.0,9.0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,6.0,9.0,2.0,4.0,11.0,7.0,2.0,4.0,5.0,3.0,1.0,0.1,0.33,0.31,0.0,0.0,0.0,17.17,9.0,8.52,2.0,0.09,0.31,0.31,0.53,0.51,0.51
847639384802088482116,2025,Cousins-Sttzle-Batherson,OTT,line,5on5,5,2174.0,16.0,0.65,0.59,0.61,21.9,1.8,1.47,4.97,0.7,12.42,8.65,1.76,1.82,1.79,16.0,14.0,12.0,42.0,4.0,0.0,0.0,3.0,0.0,15.0,8.0,12.0,26.0,2.0,4.0,17.0,16.0,5.0,11.0,21.0,8.0,1.0,0.57,1.01,0.23,3.0,0.0,1.0,41.65,30.0,29.94,5.0,0.31,0.0,0.0,2.1,2.13,2.09,13.25,0.97,0.83,3.43,0.47,7.59,5.71,0.95,0.95,0.93,8.0,11.0,10.0,29.0,0.0,2.0,0.0,2.0,0.0,11.0,4.0,8.0,19.0,5.0,10.0,15.0,20.0,5.0,14.0,17.0,1.0,1.0,0.58,0.19,0.2,0.0,0.0,0.0,28.15,19.0,18.25,10.0,0.17,0.24,0.24,0.91,0.88,0.87
84821228484798,2025,Buium-Faber,MIN,pairing,5on5,13,1094.0,91.0,0.5,0.49,0.51,13.59,1.24,0.77,3.15,0.43,6.43,5.98,1.21,1.19,1.16,11.0,7.0,4.0,22.0,0.0,1.0,0.0,1.0,0.0,3.0,13.0,11.0,18.0,0.0,0.0,2.0,1.0,1.0,1.0,13.0,3.0,2.0,0.31,0.44,0.49,0.0,0.0,0.0,20.99,18.0,17.32,1.0,0.16,0.16,0.16,1.23,1.19,1.18,13.03,1.22,0.84,2.8,0.41,6.73,5.01,1.21,1.28,1.27,13.0,4.0,6.0,23.0,2.0,1.0,1.0,3.0,0.0,4.0,7.0,11.0,15.0,0.0,0.0,8.0,7.0,2.0,6.0,13.0,3.0,1.0,0.5,0.41,0.3,1.0,1.0,0.0,24.48,17.0,17.78,3.0,0.18,0.19,0.19,1.21,1.27,1.27
84821008484428,2025,Nikishin-Legault,CAR,pairing,5on5,4,660.0,18.0,0.48,0.6,0.56,7.39,0.8,0.47,1.52,0.23,4.07,2.9,0.78,0.86,0.85,7.0,3.0,5.0,15.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,6.0,9.0,2.0,4.0,6.0,6.0,3.0,4.0,8.0,0.0,2.0,0.24,0.0,0.56,0.0,0.0,1.0,16.03,10.0,10.88,1.0,0.1,0.26,0.26,0.64,0.68,0.66,6.55,0.86,0.54,1.55,0.21,2.84,2.0,0.81,0.8,0.76,6.0,2.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,6.0,8.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,4.0,1.0,0.07,0.53,0.26,0.0,0.0,0.0,9.04,8.0,7.31,2.0,0.11,0.26,0.26,0.71,0.66,0.65
847121584775118479638,2025,Brazeau-Malkin-Mantha,PIT,line,5on5,12,7563.0,25.0,0.48,0.42,0.42,58.2,7.15,4.2,14.38,2.08,28.65,20.55,6.68,7.4,6.9,57.0,20.0,29.0,106.0,9.0,9.0,1.0,9.0,0.0,29.0,21.0,48.0,68.0,7.0,14.0,42.0,34.0,10.0,49.0,48.0,21.0,8.0,1.69,2.81,2.65,4.0,3.0,2.0,109.9,77.0,80.23,15.0,0.89,2.39,2.39,5.65,5.82,5.62,77.01,7.68,5.31,18.71,2.46,41.24,29.61,7.26,7.55,7.16,66.0,39.0,43.0,148.0,6.0,6.0,1.0,12.0,1.0,39.0,41.0,60.0,99.0,3.0,6.0,58.0,40.0,8.0,46.0,70.0,27.0,8.0,2.06,3.27,2.34,4.0,2.0,0.0,145.32,105.0,103.7,21.0,1.11,1.65,1.7,7.08,7.03,6.89
847885684800128482055,2025,O'Connor-Pettersson-Garland,VAN,line,5on5,6,778.0,74.0,0.28,0.52,0.38,3.32,0.29,0.3,0.8,0.14,2.01,1.46,0.29,0.3,0.3,4.0,1.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,0.0,0.17,0.12,0.0,0.0,0.0,0.0,13.83,5.0,5.09,3.0,0.06,0.0,0.0,0.36,0.37,0.37,5.79,0.77,0.46,1.48,0.2,2.92,2.16,0.77,0.78,0.78,6.0,2.0,5.0,13.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,5.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,6.0,0.0,2.0,0.27,0.0,0.51,1.0,0.0,0.0,12.91,8.0,8.04,4.0,0.1,0.0,0.0,0.87,0.87,0.87
847418984763938480245,2025,Cousins-Eller-Lycksell,OTT,line,5on5,3,907.0,12.0,0.8,0.61,0.69,8.29,0.63,0.43,2.24,0.29,4.18,3.23,0.6,0.62,0.59,9.0,2.0,8.0,19.0,1.0,1.0,0.0,2.0,0.0,4.0,3.0,8.0,10.0,0.0,0.0,6.0,4.0,2.0,5.0,7.0,4.0,0.0,0.13,0.5,0.0,0.0,1.0,0.0,18.15,11.0,10.61,1.0,0.09,0.14,0.14,0.58,0.57,0.55,3.66,0.15,0.17,0.98,0.11,2.02,1.56,0.15,0.16,0.16,4.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,3.0,6.0,8.0,8.0,3.0,2.0,5.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,12.63,5.0,5.26,2.0,0.03,0.0,0.0,0.19,0.2,0.2
84768858483490,2025,Mintyukov-Trouba,ANA,pairing,5on5,12,1598.0,81.0,0.35,0.42,0.39,10.09,0.87,0.59,2.72,0.34,5.65,3.82,0.85,0.89,0.86,6.0,8.0,8.0,22.0,0.0,1.0,0.0,4.0,0.0,2.0,7.0,6.0,14.0,0.0,0.0,5.0,7.0,3.0,12.0,11.0,2.0,1.0,0.41,0.2,0.26,0.0,0.0,0.0,22.21,14.0,14.07,5.0,0.12,0.26,0.26,0.74,0.74,0.72,17.11,1.63,0.97,4.46,0.54,7.66,6.74,1.53,1.63,1.53,15.0,7.0,8.0,30.0,1.0,3.0,0.0,4.0,0.0,8.0,6.0,14.0,21.0,2.0,4.0,11.0,10.0,1.0,10.0,16.0,2.0,4.0,0.4,0.21,1.02,0.0,1.0,0.0,29.67,22.0,21.75,5.0,0.21,0.45,0.45,1.39,1.39,1.34
84784548480874,2025,Juulsen-Ginning,PHI,pairing,5on5,5,2054.0,20.0,0.19,0.26,0.2,4.57,0.33,0.24,1.16,0.15,2.38,1.75,0.32,0.34,0.33,2.0,4.0,6.0,12.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,5.0,5.0,13.0,9.0,23.0,2.0,13.0,5.0,1.0,0.0,0.16,0.17,0.0,1.0,0.0,0.0,11.8,6.0,5.94,4.0,0.05,0.0,0.0,0.38,0.39,0.38,17.21,1.42,1.13,4.24,0.58,9.62,7.0,1.39,1.47,1.44,16.0,8.0,11.0,35.0,2.0,1.0,0.0,1.0,0.0,9.0,11.0,14.0,22.0,6.0,15.0,18.0,18.0,3.0,11.0,19.0,4.0,1.0,0.62,0.55,0.26,2.0,0.0,0.0,36.59,24.0,25.01,4.0,0.23,0.16,0.16,1.5,1.56,1.54
