lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847798784816248484144,2025,Donato-Bedard-Mikheyev,CHI,line,5on5,9,602.0,87.0,0.08,0.12,0.14,1.44,0.07,0.08,0.33,0.05,0.84,0.64,0.07,0.06,0.06,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3.03,2.0,2.01,3.0,0.02,0.0,0.0,0.08,0.08,0.08,8.86,0.73,0.59,2.07,0.27,4.88,3.46,0.71,0.71,0.7,6.0,6.0,10.0,22.0,0.0,1.0,0.0,2.0,0.0,5.0,4.0,6.0,12.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,1.0,1.0,0.39,0.11,0.23,0.0,0.0,0.0,21.63,12.0,11.82,0.0,0.12,0.23,0.23,0.62,0.61,0.6
84764228480817,2025,Miller-Reilly,CAR,pairing,5on5,11,731.0,90.0,0.52,0.73,0.72,9.4,0.95,0.55,2.4,0.31,4.91,3.88,0.91,0.95,0.91,10.0,3.0,6.0,19.0,0.0,2.0,0.0,3.0,0.0,4.0,4.0,10.0,13.0,1.0,2.0,2.0,3.0,5.0,6.0,10.0,1.0,2.0,0.29,0.1,0.56,0.0,0.0,0.0,19.17,13.0,13.24,2.0,0.11,0.56,0.56,0.51,0.51,0.5,4.37,0.88,0.25,0.91,0.15,1.49,1.32,0.8,0.92,0.84,4.0,1.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,1.0,4.0,0.0,3.0,2.0,1.0,2.0,0.04,0.17,0.66,0.0,0.0,0.0,6.94,5.0,5.02,2.0,0.05,0.17,0.17,0.76,0.79,0.78
84815468482142,2025,York-Drysdale,PHI,pairing,5on5,15,1016.0,102.0,0.8,0.5,0.61,7.69,0.76,0.42,1.97,0.27,4.39,3.2,0.55,0.78,0.55,9.0,2.0,2.0,13.0,1.0,2.0,1.0,2.0,0.0,0.0,6.0,8.0,10.0,1.0,2.0,4.0,3.0,1.0,5.0,8.0,2.0,1.0,0.19,0.23,0.34,0.0,0.0,1.0,12.88,11.0,10.98,2.0,0.09,0.48,0.48,0.36,0.36,0.31,5.09,0.19,0.24,1.3,0.15,2.78,2.34,0.18,0.19,0.18,5.0,2.0,6.0,13.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,0.0,0.0,6.0,6.0,1.0,6.0,7.0,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,13.14,7.0,7.03,4.0,0.05,0.03,0.03,0.21,0.21,0.21
84745638479998,2025,Anderson-Doughty,LAK,pairing,5on5,15,8413.0,43.0,0.51,0.55,0.51,59.71,5.55,3.87,14.11,1.93,32.59,24.94,5.3,5.72,5.47,56.0,27.0,50.0,133.0,7.0,6.0,1.0,11.0,0.0,29.0,30.0,49.0,76.0,4.0,11.0,53.0,44.0,9.0,39.0,61.0,17.0,5.0,1.75,2.34,1.47,2.0,3.0,2.0,134.32,83.0,83.78,16.0,0.8,1.54,1.54,4.81,4.95,4.9,58.51,5.32,3.67,14.16,1.86,30.24,23.75,5.16,5.19,5.04,52.0,27.0,32.0,111.0,5.0,3.0,0.0,13.0,0.0,20.0,38.0,47.0,74.0,8.0,16.0,69.0,57.0,8.0,48.0,57.0,14.0,8.0,1.5,1.83,1.99,1.0,3.0,1.0,108.42,79.0,77.14,16.0,0.77,0.83,0.83,5.26,5.13,5.05
847687284775038478904,2025,Lorentz-Laughton-Domi,TOR,line,5on5,2,654.0,8.0,0.47,0.55,0.6,6.58,0.62,0.37,1.99,0.2,3.49,2.33,0.61,0.59,0.58,4.0,5.0,2.0,11.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,4.0,9.0,1.0,2.0,7.0,12.0,0.0,4.0,7.0,1.0,1.0,0.15,0.08,0.39,0.0,0.0,0.0,10.14,9.0,8.32,2.0,0.08,0.48,0.48,0.22,0.21,0.21,4.83,0.71,0.43,0.86,0.13,2.31,1.57,0.71,0.75,0.75,4.0,2.0,3.0,9.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,3.0,10.0,2.0,3.0,1.0,0.08,0.34,0.28,0.0,1.0,1.0,9.29,6.0,6.11,6.0,0.09,0.0,0.0,0.8,0.84,0.84
84789708480817,2025,Miller-Chatfield,CAR,pairing,5on5,11,4244.0,61.0,0.59,0.66,0.66,42.09,2.57,2.35,11.22,1.39,23.41,17.06,2.51,2.6,2.54,29.0,29.0,25.0,83.0,3.0,2.0,0.0,11.0,0.0,24.0,18.0,26.0,55.0,6.0,12.0,41.0,26.0,6.0,22.0,49.0,7.0,2.0,1.23,0.84,0.49,2.0,0.0,1.0,83.36,58.0,58.47,9.0,0.48,0.31,0.31,2.75,2.78,2.75,19.83,1.77,1.52,5.08,0.81,11.77,9.05,1.75,1.76,1.74,20.0,10.0,13.0,43.0,3.0,2.0,0.0,1.0,1.0,10.0,13.0,17.0,27.0,7.0,14.0,46.0,38.0,9.0,33.0,23.0,6.0,1.0,0.75,0.77,0.24,2.0,0.0,1.0,42.67,30.0,29.55,11.0,0.32,0.04,0.04,2.05,2.04,2.03
84821008484428,2025,Nikishin-Legault,CAR,pairing,5on5,6,723.0,38.0,0.51,0.61,0.57,8.85,0.9,0.56,1.83,0.28,4.86,3.57,0.89,0.98,0.96,9.0,3.0,5.0,17.0,3.0,1.0,1.0,0.0,0.0,3.0,5.0,6.0,9.0,2.0,4.0,6.0,6.0,3.0,4.0,10.0,0.0,2.0,0.34,0.0,0.56,2.0,0.0,1.0,18.27,12.0,13.03,1.0,0.11,0.26,0.26,0.76,0.81,0.79,7.37,0.88,0.57,1.77,0.23,3.25,2.3,0.82,0.82,0.77,7.0,2.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,7.0,9.0,0.0,0.0,4.0,4.0,0.0,3.0,4.0,4.0,1.0,0.09,0.53,0.26,0.0,0.0,0.0,10.07,9.0,8.34,2.0,0.12,0.26,0.26,0.74,0.69,0.67
84821228484798,2025,Buium-Faber,MIN,pairing,5on5,21,3420.0,133.0,0.53,0.43,0.43,27.37,2.86,1.68,6.31,0.89,13.79,11.47,2.8,2.8,2.75,23.0,14.0,14.0,51.0,1.0,2.0,0.0,4.0,0.0,10.0,20.0,22.0,36.0,3.0,6.0,14.0,19.0,3.0,9.0,25.0,9.0,3.0,0.84,1.23,0.79,1.0,0.0,0.0,50.28,37.0,36.54,5.0,0.35,0.46,0.46,2.74,2.69,2.68,35.64,2.58,2.53,7.93,1.17,20.3,15.49,2.56,2.69,2.66,36.0,14.0,18.0,68.0,2.0,3.0,1.0,10.0,0.0,15.0,20.0,34.0,48.0,0.0,0.0,26.0,20.0,5.0,21.0,42.0,7.0,1.0,1.36,0.92,0.3,1.0,1.0,0.0,69.5,50.0,50.85,12.0,0.52,0.31,0.31,2.8,2.91,2.89
84769068480336,2025,Gostisbehere-Walker,CAR,pairing,5on5,9,6020.0,33.0,0.65,0.65,0.63,72.1,6.02,4.45,18.84,2.34,38.13,28.21,5.83,5.92,5.74,69.0,29.0,38.0,136.0,6.0,10.0,0.0,21.0,0.0,32.0,29.0,63.0,92.0,4.0,8.0,52.0,31.0,4.0,19.0,76.0,16.0,6.0,2.52,2.04,1.47,2.0,3.0,1.0,132.49,98.0,95.28,8.0,0.92,1.5,1.5,5.45,5.38,5.23,41.97,3.28,2.84,9.97,1.45,23.04,17.43,3.19,3.31,3.22,38.0,20.0,16.0,74.0,4.0,2.0,0.0,9.0,0.0,21.0,22.0,34.0,54.0,3.0,6.0,53.0,41.0,8.0,28.0,43.0,13.0,2.0,1.33,1.47,0.47,0.0,4.0,0.0,76.1,58.0,59.64,16.0,0.59,0.25,0.25,3.61,3.66,3.59
847121584775118479638,2025,Brazeau-Malkin-Mantha,PIT,line,5on5,12,7563.0,25.0,0.48,0.42,0.42,58.2,7.15,4.2,14.38,2.08,28.65,20.55,6.68,7.4,6.9,57.0,20.0,29.0,106.0,9.0,9.0,1.0,9.0,0.0,29.0,21.0,48.0,68.0,7.0,14.0,42.0,34.0,10.0,49.0,48.0,21.0,8.0,1.69,2.81,2.65,4.0,3.0,2.0,109.9,77.0,80.23,15.0,0.89,2.39,2.39,5.65,5.82,5.62,77.01,7.68,5.31,18.71,2.46,41.24,29.61,7.26,7.55,7.16,66.0,39.0,43.0,148.0,6.0,6.0,1.0,12.0,1.0,39.0,41.0,60.0,99.0,3.0,6.0,58.0,40.0,8.0,46.0,70.0,27.0,8.0,2.06,3.27,2.34,4.0,2.0,0.0,145.32,105.0,103.7,21.0,1.11,1.65,1.7,7.08,7.03,6.89
