lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847798784816248484144,2025,Donato-Bedard-Mikheyev,CHI,line,5on5,9,602.0,87.0,0.08,0.12,0.14,1.44,0.06,0.08,0.34,0.05,0.84,0.64,0.06,0.06,0.06,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.03,2.0,2.01,3.0,0.02,0.0,0.0,0.08,0.07,0.07,8.86,0.67,0.6,2.08,0.27,4.9,3.48,0.66,0.66,0.65,6.0,6.0,10.0,22.0,0.0,1.0,0.0,2.0,0.0,5.0,4.0,6.0,12.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,2.0,0.0,0.37,0.31,0.0,0.0,0.0,0.0,21.63,12.0,11.82,0.0,0.12,0.2,0.2,0.6,0.59,0.59
84811788482142,2025,Zamula-Drysdale,PHI,pairing,5on5,10,2208.0,51.0,0.34,0.39,0.36,11.19,0.95,0.83,2.74,0.35,6.07,4.06,0.92,0.98,0.94,10.0,5.0,6.0,21.0,0.0,1.0,0.0,4.0,0.0,6.0,4.0,10.0,15.0,4.0,8.0,16.0,9.0,4.0,14.0,12.0,2.0,1.0,0.49,0.18,0.28,0.0,0.0,0.0,21.63,15.0,15.07,8.0,0.17,0.28,0.28,0.84,0.86,0.84,20.46,1.81,1.21,5.15,0.64,10.39,7.8,1.73,1.78,1.7,21.0,6.0,6.0,33.0,1.0,2.0,1.0,4.0,0.0,6.0,14.0,20.0,26.0,0.0,0.0,22.0,18.0,2.0,5.0,21.0,4.0,2.0,0.58,0.55,0.69,0.0,0.0,1.0,33.14,27.0,27.17,4.0,0.25,0.69,0.69,1.38,1.36,1.33
84815468482142,2025,York-Drysdale,PHI,pairing,5on5,21,1389.0,146.0,0.66,0.51,0.58,9.53,0.82,0.55,2.39,0.34,5.67,4.22,0.65,0.86,0.67,11.0,3.0,4.0,18.0,1.0,2.0,1.0,2.0,0.0,0.0,9.0,10.0,13.0,1.0,2.0,8.0,4.0,1.0,6.0,11.0,2.0,1.0,0.32,0.17,0.34,0.0,0.0,1.0,17.75,14.0,13.99,3.0,0.11,0.42,0.42,0.51,0.52,0.48,7.42,0.42,0.41,1.79,0.21,3.98,3.19,0.4,0.42,0.4,7.0,3.0,7.0,17.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,8.0,0.0,0.0,6.0,6.0,3.0,8.0,9.0,1.0,0.0,0.27,0.14,0.0,1.0,1.0,0.0,17.15,10.0,10.09,4.0,0.08,0.03,0.03,0.47,0.48,0.45
84784548482804,2025,Murchison-Juulsen,PHI,pairing,5on5,3,2152.0,9.0,0.49,0.41,0.43,6.72,0.56,0.42,1.83,0.23,4.2,2.75,0.56,0.54,0.54,5.0,5.0,4.0,14.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0,4.0,9.0,2.0,4.0,20.0,23.0,2.0,8.0,8.0,1.0,1.0,0.24,0.12,0.21,1.0,0.0,0.0,13.78,10.0,9.88,5.0,0.09,0.21,0.21,0.44,0.43,0.43,9.93,0.57,0.62,2.43,0.28,5.13,3.97,0.56,0.58,0.57,7.0,6.0,7.0,20.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,6.0,12.0,1.0,2.0,22.0,22.0,2.0,8.0,11.0,2.0,0.0,0.33,0.24,0.0,1.0,0.0,0.0,19.91,13.0,13.04,3.0,0.13,0.0,0.0,0.7,0.71,0.69
84793258479369,2025,Mcavoy-Peeke,BOS,pairing,5on5,20,842.0,184.0,0.37,0.39,0.44,9.34,0.68,0.52,2.06,0.29,4.47,3.99,0.68,0.7,0.7,8.0,4.0,0.0,12.0,1.0,0.0,0.0,4.0,0.0,1.0,6.0,7.0,11.0,0.0,0.0,0.0,5.0,0.0,5.0,9.0,3.0,0.0,0.31,0.36,0.0,0.0,1.0,0.0,12.48,12.0,12.41,3.0,0.11,0.0,0.0,0.78,0.81,0.81,11.24,1.13,0.75,2.41,0.38,6.02,4.31,1.1,1.19,1.16,13.0,2.0,4.0,19.0,3.0,2.0,0.0,2.0,0.0,5.0,3.0,10.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,5.0,0.0,0.45,0.69,0.0,1.0,2.0,0.0,19.29,15.0,15.42,0.0,0.15,0.21,0.21,1.08,1.14,1.11
84745638479998,2025,Anderson-Doughty,LAK,pairing,5on5,29,20718.0,62.0,0.51,0.52,0.51,160.15,11.88,9.98,40.58,5.27,85.73,65.56,11.56,12.03,11.71,137.0,82.0,106.0,325.0,13.0,12.0,2.0,33.0,0.0,81.0,80.0,124.0,206.0,20.0,43.0,175.0,132.0,21.0,96.0,175.0,36.0,8.0,4.99,4.46,2.42,4.0,7.0,2.0,328.31,219.0,220.02,40.0,2.07,2.74,2.74,11.21,11.29,11.16,156.02,11.34,9.84,38.84,5.17,83.14,63.66,11.05,11.19,10.91,138.0,74.0,91.0,303.0,11.0,9.0,0.0,40.0,0.0,66.0,86.0,127.0,201.0,20.0,40.0,172.0,127.0,18.0,107.0,169.0,33.0,10.0,4.86,4.0,2.48,5.0,5.0,1.0,298.41,212.0,209.58,46.0,2.05,1.9,1.9,11.48,11.35,11.22
84772208484386,2025,Schmidt-Simashev,UTA,pairing,5on5,18,1133.0,188.0,0.31,0.39,0.36,6.46,0.33,0.35,1.53,0.21,3.86,2.72,0.33,0.34,0.34,4.0,5.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,9.0,0.0,0.0,5.0,8.0,2.0,6.0,9.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,13.31,9.0,9.19,2.0,0.07,0.0,0.0,0.4,0.41,0.41,11.33,0.73,0.74,2.6,0.34,6.77,4.83,0.72,0.72,0.72,12.0,4.0,4.0,20.0,0.0,0.0,0.0,3.0,0.0,9.0,4.0,12.0,16.0,0.0,0.0,4.0,9.0,3.0,3.0,14.0,2.0,0.0,0.45,0.28,0.0,0.0,0.0,0.0,20.17,16.0,16.06,2.0,0.15,0.0,0.0,0.87,0.87,0.87
847579984768718480289,2025,Pearson-Barron-Niederreiter,WPG,line,5on5,5,896.0,52.0,0.55,0.38,0.47,6.12,0.4,0.44,1.5,0.17,3.04,2.46,0.4,0.4,0.4,6.0,2.0,1.0,9.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,6.0,8.0,2.0,4.0,7.0,5.0,0.0,2.0,6.0,2.0,0.0,0.12,0.28,0.0,0.0,0.0,0.0,9.75,8.0,8.24,2.0,0.09,0.0,0.0,0.49,0.49,0.49,6.32,0.32,0.36,1.5,0.2,3.73,2.89,0.3,0.32,0.3,6.0,3.0,6.0,15.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,6.0,9.0,1.0,2.0,8.0,7.0,0.0,1.0,9.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,14.13,9.0,8.68,1.0,0.07,0.0,0.0,0.39,0.39,0.37
84821228484798,2025,Buium-Faber,MIN,pairing,5on5,25,3654.0,169.0,0.53,0.44,0.44,29.93,2.88,1.88,6.95,0.99,15.51,12.79,2.83,2.83,2.78,25.0,16.0,15.0,56.0,1.0,2.0,0.0,5.0,0.0,11.0,22.0,24.0,40.0,3.0,6.0,15.0,20.0,3.0,10.0,29.0,9.0,3.0,0.97,1.12,0.79,1.0,0.0,0.0,55.23,41.0,40.52,5.0,0.39,0.43,0.43,2.83,2.78,2.77,37.07,2.55,2.62,8.29,1.22,21.18,16.14,2.53,2.65,2.63,37.0,15.0,18.0,70.0,2.0,3.0,1.0,10.0,0.0,15.0,22.0,35.0,50.0,1.0,2.0,27.0,21.0,6.0,23.0,44.0,7.0,1.0,1.4,0.85,0.3,1.0,1.0,0.0,71.49,52.0,52.86,13.0,0.54,0.29,0.29,2.79,2.9,2.89
84821008484428,2025,Nikishin-Legault,CAR,pairing,5on5,6,723.0,38.0,0.49,0.61,0.57,8.85,0.83,0.56,1.84,0.28,4.89,3.59,0.82,0.89,0.88,9.0,3.0,5.0,17.0,3.0,1.0,1.0,0.0,0.0,3.0,5.0,6.0,9.0,2.0,4.0,6.0,6.0,3.0,4.0,10.0,1.0,1.0,0.34,0.19,0.3,2.0,1.0,0.0,18.27,12.0,13.03,1.0,0.11,0.19,0.19,0.76,0.8,0.79,7.37,0.86,0.57,1.77,0.23,3.26,2.31,0.81,0.81,0.76,7.0,2.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,7.0,9.0,0.0,0.0,4.0,4.0,0.0,3.0,4.0,4.0,1.0,0.09,0.51,0.26,0.0,0.0,0.0,10.07,9.0,8.34,2.0,0.12,0.26,0.26,0.72,0.67,0.66
