lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847576884769058482751,2025,Schwartz-Stephenson-Winterton,SEA,line,5on5,4,1007.0,35.0,0.04,0.24,0.24,2.81,0.05,0.12,0.78,0.09,1.7,1.27,0.05,0.04,0.04,2.0,2.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,2.0,7.0,5.0,5.0,0.0,2.0,4.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6.92,4.0,3.94,1.0,0.02,0.0,0.0,0.07,0.07,0.07,9.7,0.99,0.54,2.63,0.34,4.97,3.54,0.98,0.99,0.98,8.0,5.0,9.0,22.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,7.0,12.0,2.0,7.0,12.0,9.0,0.0,3.0,10.0,1.0,2.0,0.3,0.1,0.59,1.0,0.0,0.0,22.02,13.0,13.05,0.0,0.11,0.36,0.36,0.74,0.74,0.74
84811618483485,2025,Mateychuk-Christiansen,CBJ,pairing,5on5,2,747.0,6.0,0.49,0.55,0.5,6.25,0.38,0.31,1.42,0.19,3.19,2.5,0.37,0.36,0.35,5.0,3.0,4.0,12.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,5.0,8.0,1.0,2.0,7.0,6.0,1.0,4.0,6.0,2.0,0.0,0.16,0.22,0.0,0.0,0.0,0.0,11.31,8.0,7.61,1.0,0.07,0.0,0.0,0.45,0.42,0.41,5.51,0.39,0.37,1.31,0.18,3.33,2.42,0.39,0.41,0.4,5.0,3.0,2.0,10.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,5.0,8.0,1.0,2.0,11.0,11.0,0.0,4.0,6.0,2.0,0.0,0.13,0.27,0.0,0.0,0.0,0.0,10.35,8.0,8.18,3.0,0.08,0.0,0.0,0.47,0.49,0.48
847794084784278482093,2025,Ehlers-Aho-Jarvis,CAR,line,5on5,5,3295.0,7.0,0.62,0.57,0.63,40.5,3.68,2.57,10.74,1.5,21.42,16.08,3.43,3.96,3.68,41.0,15.0,15.0,71.0,4.0,4.0,1.0,11.0,0.0,19.0,18.0,37.0,52.0,3.0,6.0,32.0,15.0,1.0,16.0,43.0,10.0,3.0,1.44,1.31,0.93,2.0,2.0,0.0,76.22,56.0,60.32,7.0,0.54,0.6,0.79,3.43,3.65,3.5,24.62,2.29,1.6,6.22,0.8,12.53,9.56,2.14,2.16,2.03,21.0,12.0,21.0,54.0,3.0,2.0,0.0,2.0,1.0,10.0,15.0,18.0,30.0,1.0,2.0,34.0,19.0,4.0,22.0,25.0,6.0,2.0,0.88,0.74,0.68,3.0,0.0,0.0,51.04,33.0,31.23,11.0,0.33,0.56,0.56,2.07,1.98,1.94
847794784821488484186,2025,Milano-Lapierre-Leonard,WSH,line,5on5,2,782.0,6.0,0.63,0.52,0.55,9.23,0.98,0.58,2.17,0.27,4.72,3.28,0.97,0.95,0.94,8.0,4.0,4.0,16.0,0.0,2.0,0.0,2.0,0.0,3.0,5.0,8.0,12.0,0.0,0.0,7.0,9.0,2.0,3.0,9.0,2.0,1.0,0.34,0.3,0.33,0.0,0.0,0.0,16.39,12.0,12.0,3.0,0.12,0.47,0.47,0.63,0.62,0.61,7.66,0.56,0.34,1.63,0.23,3.8,3.43,0.54,0.56,0.53,5.0,5.0,5.0,15.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,5.0,10.0,0.0,0.0,7.0,3.0,0.0,3.0,8.0,2.0,0.0,0.24,0.32,0.0,0.0,0.0,0.0,14.78,10.0,10.0,1.0,0.07,0.15,0.15,0.48,0.48,0.47
848002884807978481068,2025,Farabee-Frost-Sharangovich,CGY,line,5on5,5,1915.0,21.0,0.43,0.44,0.45,15.47,1.19,0.96,3.64,0.49,8.77,5.95,1.1,1.17,1.08,14.0,7.0,9.0,30.0,1.0,1.0,0.0,4.0,0.0,8.0,7.0,13.0,20.0,2.0,4.0,20.0,14.0,3.0,9.0,16.0,4.0,1.0,0.37,0.62,0.2,1.0,0.0,0.0,29.56,21.0,20.87,5.0,0.2,0.19,0.19,1.2,1.18,1.12,19.93,1.57,1.31,4.82,0.63,10.03,7.65,1.55,1.65,1.63,18.0,8.0,12.0,38.0,1.0,1.0,0.0,6.0,0.0,7.0,11.0,17.0,25.0,3.0,6.0,12.0,22.0,4.0,9.0,17.0,9.0,0.0,0.4,1.17,0.0,0.0,1.0,0.0,38.25,26.0,26.38,5.0,0.28,0.07,0.07,1.77,1.85,1.83
84745638479998,2025,Anderson-Doughty,LAK,pairing,5on5,4,2750.0,8.0,0.5,0.54,0.49,18.32,1.46,1.11,4.3,0.6,10.53,7.99,1.45,1.52,1.51,20.0,6.0,20.0,46.0,3.0,0.0,0.0,5.0,0.0,9.0,9.0,17.0,23.0,3.0,9.0,12.0,25.0,5.0,17.0,20.0,5.0,1.0,0.5,0.74,0.23,1.0,1.0,1.0,46.32,26.0,26.14,10.0,0.23,0.0,0.0,1.69,1.76,1.74,19.54,1.45,1.05,4.96,0.62,10.86,8.05,1.45,1.42,1.42,19.0,8.0,12.0,39.0,2.0,0.0,0.0,3.0,0.0,9.0,13.0,17.0,25.0,2.0,4.0,21.0,26.0,2.0,16.0,19.0,8.0,0.0,0.34,1.11,0.0,1.0,1.0,0.0,38.46,27.0,26.51,4.0,0.22,0.0,0.0,1.67,1.64,1.63
84706138476312,2025,Burns-Manson,COL,pairing,5on5,5,2537.0,22.0,0.59,0.55,0.55,20.44,1.62,1.3,5.54,0.68,11.14,7.71,1.54,1.66,1.57,19.0,9.0,17.0,45.0,4.0,1.0,0.0,3.0,0.0,11.0,9.0,15.0,24.0,3.0,6.0,25.0,16.0,4.0,10.0,22.0,4.0,2.0,0.56,0.62,0.44,3.0,0.0,1.0,46.42,28.0,29.07,5.0,0.27,0.24,0.24,1.66,1.7,1.62,17.45,1.11,0.97,4.64,0.56,9.01,6.71,1.1,1.08,1.07,14.0,9.0,14.0,37.0,1.0,0.0,0.0,6.0,0.0,11.0,5.0,13.0,22.0,5.0,10.0,25.0,10.0,6.0,13.0,18.0,4.0,1.0,0.39,0.48,0.24,1.0,0.0,0.0,35.62,23.0,22.25,8.0,0.2,0.0,0.0,1.31,1.28,1.27
84775078479369,2025,Zadorov-Peeke,BOS,pairing,5on5,6,1028.0,27.0,0.55,0.58,0.61,10.16,0.78,0.61,2.96,0.35,5.47,3.81,0.77,0.79,0.77,8.0,6.0,5.0,19.0,0.0,3.0,0.0,1.0,0.0,3.0,7.0,8.0,14.0,0.0,0.0,9.0,12.0,3.0,7.0,11.0,2.0,1.0,0.24,0.23,0.31,0.0,0.0,0.0,18.85,14.0,14.05,4.0,0.13,0.38,0.38,0.53,0.51,0.5,6.52,0.63,0.41,2.09,0.23,3.39,2.24,0.6,0.62,0.59,8.0,1.0,5.0,14.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,8.0,9.0,3.0,6.0,7.0,7.0,1.0,5.0,6.0,2.0,1.0,0.2,0.22,0.21,0.0,0.0,0.0,14.22,9.0,9.13,1.0,0.09,0.21,0.21,0.51,0.51,0.51
84745678483460,2025,Bogosian-Jiricek,MIN,pairing,5on5,1,760.0,3.0,0.67,0.5,0.5,8.3,0.84,0.56,1.62,0.24,4.23,3.51,0.8,0.95,0.91,6.0,5.0,3.0,14.0,3.0,0.0,0.0,1.0,0.0,5.0,2.0,3.0,8.0,1.0,2.0,3.0,3.0,0.0,3.0,9.0,0.0,2.0,0.37,0.0,0.47,2.0,0.0,1.0,16.46,11.0,12.43,1.0,0.12,0.0,0.0,0.96,1.08,1.04,7.84,0.41,0.41,2.14,0.3,4.54,3.2,0.41,0.37,0.37,7.0,4.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,7.0,11.0,1.0,2.0,1.0,11.0,4.0,3.0,10.0,0.0,1.0,0.2,0.0,0.21,0.0,0.0,0.0,12.39,11.0,9.97,2.0,0.08,0.0,0.0,0.49,0.44,0.44
847783984793908483690,2025,Sheary-Laba-Raddysh,NYR,line,5on5,2,859.0,4.0,0.34,0.59,0.64,10.1,0.35,0.48,2.49,0.33,5.62,4.73,0.35,0.35,0.35,9.0,5.0,6.0,20.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,9.0,14.0,0.0,0.0,6.0,7.0,0.0,2.0,13.0,1.0,0.0,0.23,0.12,0.0,0.0,0.0,0.0,21.18,14.0,14.87,0.0,0.1,0.0,0.0,0.45,0.45,0.45,6.24,0.67,0.41,1.43,0.18,2.85,2.45,0.67,0.68,0.68,4.0,4.0,6.0,14.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,4.0,8.0,0.0,0.0,3.0,11.0,0.0,2.0,5.0,1.0,2.0,0.08,0.12,0.47,0.0,0.0,0.0,14.58,8.0,8.24,1.0,0.09,0.0,0.0,0.76,0.77,0.77
