lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84752008482166,2025,Orlov-Mukhamadullin,SJS,pairing,5on5,1,700.0,3.0,0.65,0.52,0.52,8.72,1.41,0.62,2.21,0.36,4.28,3.13,1.24,1.39,1.22,8.0,4.0,1.0,13.0,2.0,4.0,1.0,1.0,0.0,3.0,2.0,6.0,10.0,3.0,6.0,5.0,11.0,0.0,7.0,6.0,3.0,3.0,0.15,0.4,0.85,0.0,1.0,1.0,12.95,12.0,12.06,4.0,0.13,1.04,1.04,0.5,0.49,0.47,8.06,0.74,0.63,1.99,0.27,4.19,3.18,0.74,0.78,0.78,7.0,4.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,10.0,1.0,2.0,10.0,7.0,0.0,0.0,8.0,3.0,0.0,0.32,0.43,0.0,0.0,1.0,0.0,12.16,11.0,11.14,0.0,0.13,0.0,0.0,0.88,0.91,0.91
847749484775008482476,2025,Heineman-Horvat-Drouin,NYI,line,5on5,2,991.0,5.0,0.58,0.65,0.68,12.38,1.16,0.8,3.05,0.4,6.65,4.93,1.16,1.13,1.13,13.0,4.0,5.0,22.0,2.0,1.0,0.0,2.0,0.0,7.0,5.0,11.0,15.0,0.0,0.0,13.0,7.0,1.0,9.0,11.0,5.0,1.0,0.33,0.6,0.23,2.0,0.0,0.0,21.06,17.0,16.21,4.0,0.17,0.16,0.16,1.17,1.14,1.14,6.27,0.83,0.38,1.42,0.19,2.88,2.3,0.79,0.84,0.8,5.0,3.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,8.0,2.0,4.0,10.0,8.0,1.0,10.0,5.0,1.0,2.0,0.1,0.09,0.64,0.0,0.0,0.0,12.23,8.0,8.03,7.0,0.08,0.0,0.0,0.91,0.93,0.88
84745638479998,2025,Anderson-Doughty,LAK,pairing,5on5,4,2750.0,8.0,0.5,0.54,0.49,18.32,1.46,1.11,4.3,0.6,10.53,7.99,1.45,1.52,1.51,20.0,6.0,20.0,46.0,3.0,0.0,0.0,5.0,0.0,9.0,9.0,17.0,23.0,3.0,9.0,12.0,25.0,5.0,17.0,20.0,5.0,1.0,0.5,0.74,0.23,1.0,1.0,1.0,46.32,26.0,26.14,10.0,0.23,0.0,0.0,1.69,1.76,1.74,19.54,1.45,1.05,4.96,0.62,10.86,8.05,1.45,1.42,1.42,19.0,8.0,12.0,39.0,2.0,0.0,0.0,3.0,0.0,9.0,13.0,17.0,25.0,2.0,4.0,21.0,26.0,2.0,16.0,19.0,8.0,0.0,0.34,1.11,0.0,1.0,1.0,0.0,38.46,27.0,26.51,4.0,0.22,0.0,0.0,1.67,1.64,1.63
84775078479369,2025,Zadorov-Peeke,BOS,pairing,5on5,4,837.0,17.0,0.57,0.59,0.65,9.46,0.76,0.56,2.83,0.33,5.05,3.46,0.74,0.76,0.74,8.0,5.0,3.0,16.0,0.0,3.0,0.0,1.0,0.0,3.0,6.0,8.0,13.0,0.0,0.0,9.0,7.0,3.0,7.0,10.0,2.0,1.0,0.22,0.23,0.31,0.0,0.0,0.0,15.92,13.0,13.08,4.0,0.12,0.38,0.38,0.49,0.48,0.47,5.16,0.58,0.33,1.69,0.19,2.51,1.7,0.55,0.57,0.54,6.0,1.0,4.0,11.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,6.0,7.0,3.0,6.0,6.0,6.0,0.0,4.0,4.0,2.0,1.0,0.15,0.22,0.21,0.0,0.0,0.0,11.14,7.0,7.05,1.0,0.07,0.21,0.21,0.44,0.44,0.44
847688084815808481656,2025,Protas-Mcmichael-Wilson,WSH,line,5on5,2,657.0,25.0,0.67,0.79,0.85,8.08,0.45,0.52,2.2,0.25,4.42,3.15,0.44,0.42,0.41,10.0,1.0,4.0,15.0,1.0,1.0,0.0,3.0,0.0,2.0,4.0,9.0,10.0,0.0,0.0,3.0,3.0,0.0,1.0,10.0,1.0,0.0,0.3,0.15,0.0,1.0,0.0,0.0,14.16,11.0,10.41,0.0,0.1,0.03,0.03,0.52,0.49,0.48,1.65,0.22,0.17,0.27,0.04,0.74,0.56,0.22,0.24,0.24,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,3.0,1.0,1.0,0.0,0.07,0.15,0.0,0.0,0.0,0.0,4.27,2.0,2.2,1.0,0.04,0.0,0.0,0.26,0.28,0.28
847783984793908483690,2025,Sheary-Laba-Raddysh,NYR,line,5on5,2,859.0,4.0,0.34,0.59,0.64,10.1,0.35,0.48,2.49,0.33,5.62,4.73,0.35,0.35,0.35,9.0,5.0,6.0,20.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,9.0,14.0,0.0,0.0,6.0,7.0,0.0,2.0,13.0,1.0,0.0,0.23,0.12,0.0,0.0,0.0,0.0,21.18,14.0,14.87,0.0,0.1,0.0,0.0,0.45,0.45,0.45,6.24,0.67,0.41,1.43,0.18,2.85,2.45,0.67,0.68,0.68,4.0,4.0,6.0,14.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,4.0,8.0,0.0,0.0,3.0,11.0,0.0,2.0,5.0,1.0,2.0,0.08,0.12,0.47,0.0,0.0,0.0,14.58,8.0,8.24,1.0,0.09,0.0,0.0,0.76,0.77,0.77
847646184784398484387,2025,Michkov-Couturier-Konecny,PHI,line,5on5,2,892.0,6.0,0.36,0.36,0.36,5.92,0.62,0.46,1.17,0.17,3.4,2.18,0.62,0.62,0.61,5.0,3.0,4.0,12.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,7.0,4.0,8.0,7.0,5.0,3.0,4.0,6.0,1.0,1.0,0.28,0.09,0.25,0.0,1.0,0.0,12.48,8.0,8.31,3.0,0.1,0.0,0.0,0.72,0.71,0.71,10.84,1.11,0.69,2.76,0.33,5.51,3.61,0.94,1.07,0.9,11.0,3.0,7.0,21.0,1.0,2.0,0.0,3.0,0.0,6.0,2.0,10.0,13.0,0.0,0.0,9.0,7.0,1.0,4.0,11.0,1.0,2.0,0.35,0.14,0.63,1.0,0.0,0.0,20.33,14.0,13.54,4.0,0.14,0.63,0.63,0.63,0.61,0.59
847121584775118479638,2025,Brazeau-Malkin-Mantha,PIT,line,5on5,4,2317.0,9.0,0.7,0.6,0.63,24.24,3.24,1.76,6.29,0.84,11.61,8.25,2.94,3.37,3.05,22.0,10.0,12.0,44.0,3.0,6.0,0.0,3.0,0.0,13.0,7.0,19.0,29.0,1.0,2.0,10.0,15.0,3.0,12.0,17.0,11.0,4.0,0.58,1.46,1.2,1.0,1.0,1.0,45.42,32.0,33.11,5.0,0.38,1.23,1.23,2.39,2.47,2.3,14.63,1.41,1.05,3.12,0.42,7.56,5.44,1.39,1.46,1.45,12.0,7.0,10.0,29.0,3.0,1.0,1.0,0.0,0.0,5.0,10.0,9.0,16.0,0.0,0.0,22.0,16.0,2.0,15.0,13.0,5.0,1.0,0.48,0.72,0.2,3.0,0.0,0.0,29.37,19.0,19.33,8.0,0.22,0.06,0.06,1.57,1.62,1.62
84752188480803,2025,Ekholm-Bouchard,EDM,pairing,5on5,3,2756.0,3.0,0.83,0.63,0.73,33.38,3.77,2.4,7.29,0.97,16.71,12.87,3.72,3.73,3.69,34.0,10.0,11.0,55.0,1.0,3.0,0.0,8.0,0.0,15.0,17.0,33.0,43.0,2.0,4.0,25.0,17.0,3.0,19.0,29.0,9.0,6.0,1.08,1.11,1.58,1.0,0.0,0.0,56.48,44.0,45.05,7.0,0.51,0.66,0.66,3.61,3.6,3.58,10.92,0.75,0.66,2.54,0.4,6.44,5.2,0.73,0.73,0.72,9.0,7.0,16.0,32.0,0.0,1.0,0.0,2.0,0.0,5.0,8.0,9.0,16.0,3.0,6.0,16.0,23.0,3.0,15.0,13.0,3.0,0.0,0.32,0.43,0.0,0.0,0.0,0.0,30.17,16.0,15.34,11.0,0.13,0.09,0.09,0.8,0.78,0.77
84784508478854,2025,Wotherspoon-Shea,PIT,pairing,5on5,4,770.0,17.0,0.85,0.63,0.62,6.15,0.56,0.39,1.56,0.18,2.93,2.38,0.54,0.53,0.52,5.0,3.0,2.0,10.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,5.0,8.0,0.0,0.0,7.0,6.0,0.0,3.0,5.0,2.0,1.0,0.16,0.2,0.2,0.0,0.0,0.0,9.36,8.0,7.54,1.0,0.08,0.12,0.12,0.52,0.48,0.48,3.55,0.1,0.21,0.81,0.1,2.24,1.54,0.1,0.1,0.1,4.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,3.0,2.0,2.0,4.0,5.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,6.1,5.0,4.86,3.0,0.04,0.0,0.0,0.14,0.14,0.14
