lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847798784816248484144,2025,Donato-Bedard-Mikheyev,CHI,line,5on5,15,783.0,172.0,0.25,0.21,0.24,2.86,0.24,0.16,0.65,0.09,1.65,1.21,0.24,0.24,0.24,3.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,0.06,0.18,0.0,0.0,1.0,0.0,6.03,4.0,4.03,4.0,0.03,0.0,0.0,0.27,0.27,0.27,9.65,0.72,0.63,2.24,0.29,5.29,3.82,0.71,0.71,0.7,7.0,6.0,10.0,23.0,0.0,1.0,0.0,2.0,0.0,6.0,4.0,7.0,13.0,1.0,2.0,3.0,3.0,4.0,3.0,11.0,2.0,0.0,0.42,0.31,0.0,0.0,0.0,0.0,22.6,13.0,12.79,2.0,0.13,0.2,0.2,0.65,0.65,0.64
847519184784838481604,2025,Dorofeyev-Marner-Smith,VGK,line,5on5,18,9603.0,43.0,0.5,0.56,0.55,81.0,7.05,5.42,20.45,2.67,42.93,31.47,6.7,7.04,6.7,79.0,31.0,45.0,155.0,7.0,7.0,0.0,11.0,0.0,45.0,40.0,72.0,103.0,6.0,15.0,54.0,33.0,13.0,51.0,85.0,17.0,8.0,2.69,1.97,2.39,4.0,2.0,1.0,154.93,110.0,109.56,22.0,1.13,1.97,1.97,6.21,6.22,6.11,67.74,6.94,4.43,17.49,2.35,34.11,25.68,6.44,7.03,6.53,59.0,32.0,32.0,123.0,3.0,13.0,1.0,11.0,0.0,32.0,32.0,56.0,88.0,10.0,23.0,84.0,50.0,16.0,47.0,67.0,15.0,9.0,2.1,1.94,2.9,1.0,2.0,0.0,125.28,91.0,92.58,19.0,0.93,2.78,2.78,5.09,5.18,5.1
847688184784838481604,2025,Hertl-Marner-Dorofeyev,VGK,line,5on5,37,16073.0,159.0,0.61,0.6,0.61,152.93,12.35,10.02,38.4,5.13,83.45,61.65,11.84,12.4,11.89,128.0,83.0,103.0,314.0,12.0,15.0,0.0,40.0,1.0,79.0,64.0,116.0,199.0,22.0,52.0,182.0,75.0,17.0,77.0,163.0,38.0,10.0,4.55,4.53,3.27,6.0,5.0,1.0,313.45,211.0,211.03,30.0,2.1,3.28,3.28,11.16,11.23,11.06,100.3,7.75,6.28,25.97,3.36,53.84,38.8,7.6,7.74,7.59,84.0,52.0,70.0,206.0,7.0,8.0,1.0,22.0,0.0,57.0,42.0,77.0,129.0,24.0,52.0,125.0,100.0,24.0,73.0,105.0,23.0,8.0,3.08,2.69,1.97,2.0,3.0,2.0,205.28,136.0,135.28,31.0,1.32,1.15,1.15,7.91,7.94,7.86
847795684796618483489,2025,Jeannot-Minten-Pastrnak,BOS,line,5on5,21,940.0,266.0,0.67,0.67,0.63,8.64,0.67,0.59,2.01,0.3,4.72,3.72,0.67,0.66,0.65,8.0,4.0,4.0,16.0,0.0,1.0,0.0,2.0,0.0,1.0,8.0,8.0,12.0,3.0,6.0,4.0,10.0,0.0,8.0,11.0,0.0,1.0,0.36,0.0,0.32,0.0,0.0,0.0,15.01,12.0,11.32,4.0,0.12,0.32,0.32,0.48,0.46,0.45,5.21,0.34,0.25,1.19,0.15,2.73,2.33,0.34,0.34,0.34,5.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,7.0,1.0,2.0,6.0,6.0,0.0,5.0,6.0,1.0,0.0,0.22,0.12,0.0,0.0,0.0,0.0,8.23,7.0,7.04,3.0,0.05,0.0,0.0,0.39,0.39,0.39
84788828479323,2025,Gavrikov-Fox,NYR,pairing,5on5,52,49673.0,62.0,0.57,0.55,0.53,422.75,38.68,29.29,107.63,14.68,235.89,164.84,36.87,38.64,36.85,352.0,239.0,257.0,848.0,31.0,53.0,2.0,88.0,0.0,212.0,207.0,321.0,560.0,51.0,117.0,534.0,355.0,63.0,230.0,451.0,99.0,41.0,13.6,12.74,12.34,15.0,13.0,3.0,847.55,591.0,590.47,114.0,6.15,12.08,12.11,32.72,32.74,32.09,382.32,28.79,23.77,98.51,12.39,203.5,151.02,27.88,29.1,28.19,353.0,165.0,178.0,696.0,25.0,31.0,0.0,73.0,1.0,172.0,216.0,328.0,493.0,41.0,97.0,429.0,250.0,60.0,234.0,413.0,79.0,26.0,11.7,10.11,6.98,13.0,10.0,2.0,699.29,518.0,522.03,122.0,4.95,5.81,5.81,27.93,28.23,27.86
84793258479369,2025,Mcavoy-Peeke,BOS,pairing,5on5,43,1803.0,395.0,0.28,0.31,0.38,12.0,0.83,0.67,2.64,0.38,6.11,5.37,0.83,0.86,0.86,11.0,5.0,1.0,17.0,4.0,0.0,0.0,4.0,0.0,1.0,7.0,7.0,12.0,0.0,0.0,2.0,7.0,3.0,10.0,13.0,3.0,0.0,0.46,0.36,0.0,3.0,1.0,0.0,17.77,16.0,16.58,3.0,0.14,0.0,0.0,0.96,1.0,1.0,19.95,2.12,1.42,4.51,0.64,9.91,7.4,1.95,2.17,2.01,20.0,6.0,11.0,37.0,3.0,5.0,0.0,2.0,0.0,12.0,4.0,17.0,23.0,0.0,0.0,1.0,10.0,4.0,7.0,17.0,7.0,2.0,0.62,0.97,0.53,1.0,2.0,0.0,37.18,26.0,26.37,2.0,0.3,0.93,0.93,1.49,1.55,1.49
84745638479998,2025,Anderson-Doughty,LAK,pairing,5on5,62,50427.0,121.0,0.54,0.52,0.52,418.26,34.92,28.08,104.27,13.97,223.43,167.33,33.55,34.96,33.59,356.0,216.0,243.0,815.0,30.0,50.0,4.0,89.0,1.0,198.0,204.0,326.0,542.0,49.0,106.0,407.0,348.0,63.0,240.0,433.0,109.0,30.0,12.83,13.7,8.38,11.0,14.0,5.0,820.36,572.0,574.99,105.0,5.86,9.86,9.86,30.91,30.98,30.5,387.85,29.52,25.88,98.41,13.31,212.51,157.36,28.45,29.38,28.3,345.0,192.0,206.0,743.0,32.0,40.0,3.0,82.0,0.0,196.0,187.0,313.0,505.0,46.0,95.0,400.0,297.0,57.0,228.0,431.0,81.0,25.0,13.16,9.88,6.49,21.0,9.0,2.0,734.66,537.0,531.52,101.0,5.39,7.38,7.38,27.53,27.31,26.83
847351284808018481528,2025,Tkachuk-Cozens-Giroux,OTT,line,5on5,10,936.0,161.0,0.63,0.59,0.69,12.74,1.32,0.93,3.06,0.45,6.98,5.27,1.14,1.32,1.13,14.0,4.0,5.0,23.0,1.0,2.0,1.0,1.0,0.0,3.0,11.0,13.0,17.0,1.0,2.0,7.0,8.0,3.0,6.0,13.0,4.0,1.0,0.54,0.57,0.21,0.0,1.0,0.0,23.45,18.0,18.2,3.0,0.2,0.39,0.39,1.13,1.12,1.02,6.28,0.79,0.43,1.81,0.2,2.7,2.07,0.75,0.79,0.75,4.0,4.0,8.0,16.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,0.1,0.45,0.23,0.0,0.0,1.0,15.48,8.0,7.8,3.0,0.09,0.32,0.32,0.56,0.56,0.55
84706138482470,2025,Solovyov-Burns,COL,pairing,5on5,15,927.0,155.0,0.65,0.49,0.54,9.76,0.86,0.61,2.68,0.32,5.1,3.42,0.82,0.88,0.84,7.0,6.0,5.0,18.0,1.0,1.0,0.0,1.0,0.0,6.0,4.0,6.0,12.0,0.0,0.0,7.0,6.0,1.0,3.0,9.0,3.0,1.0,0.18,0.44,0.23,1.0,0.0,0.0,18.14,13.0,12.99,2.0,0.13,0.23,0.23,0.75,0.76,0.75,7.78,0.46,0.48,1.82,0.23,4.6,3.41,0.46,0.46,0.46,10.0,1.0,8.0,19.0,2.0,0.0,0.0,3.0,0.0,2.0,4.0,8.0,9.0,1.0,2.0,4.0,13.0,1.0,6.0,10.0,1.0,0.0,0.32,0.14,0.0,1.0,1.0,0.0,18.81,11.0,10.89,3.0,0.1,0.0,0.0,0.56,0.56,0.56
847645884820748484860,2025,Zary-Strome-Gridin,CGY,line,5on5,4,1360.0,27.0,0.5,0.35,0.33,10.67,1.71,0.77,2.8,0.5,4.32,2.9,1.53,1.7,1.52,6.0,7.0,4.0,17.0,1.0,3.0,0.0,2.0,0.0,3.0,4.0,5.0,12.0,2.0,4.0,8.0,5.0,4.0,13.0,6.0,2.0,5.0,0.23,0.18,1.31,1.0,0.0,0.0,16.02,13.0,12.59,8.0,0.17,0.67,0.67,1.21,1.2,1.15,19.73,1.68,1.39,4.69,0.68,9.98,7.58,1.62,1.7,1.64,17.0,9.0,5.0,31.0,3.0,4.0,1.0,2.0,0.0,7.0,10.0,14.0,23.0,0.0,0.0,13.0,15.0,2.0,8.0,16.0,9.0,1.0,0.46,0.99,0.23,1.0,2.0,0.0,32.35,26.0,26.43,5.0,0.29,0.4,0.4,1.57,1.58,1.56
