team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BOS,2025,BOS,BOS,Team Level,other,48,0.44,0.44,0.44,6932.0,89.23,19.51,5.91,16.92,3.27,44.47,30.91,18.75,19.51,18.75,81.0,40.0,38.0,159.0,22.0,9.0,3.0,10.0,0.0,48.0,32.0,59.0,99.0,6.0,15.0,84.0,23.0,18.0,24.0,57.0,36.0,28.0,2.12,4.25,13.14,2.0,6.0,14.0,159.0,121.0,121.0,7.0,1.68,2.32,2.32,18.87,18.87,18.23,113.74,24.58,8.6,20.88,3.89,61.8,32.25,22.3,24.58,22.3,104.0,48.0,51.0,203.0,18.0,14.0,4.0,15.0,0.0,59.0,46.0,86.0,134.0,6.0,15.0,78.0,14.0,9.0,25.0,68.0,54.0,30.0,2.83,6.83,14.92,2.0,2.0,14.0,203.0,152.0,152.0,12.0,2.5,5.45,5.45,21.63,21.63,20.14
BOS,2025,BOS,BOS,Team Level,all,48,0.47,0.49,0.49,174794.0,1505.11,142.43,100.32,370.14,51.3,795.39,583.41,135.4,142.44,135.43,1318.0,725.0,780.0,2823.0,157.0,166.0,21.0,269.0,3.0,745.0,703.0,1161.0,1886.0,222.0,512.0,1472.0,1151.0,232.0,774.0,1536.0,354.0,153.0,44.17,43.86,54.41,65.0,48.0,44.0,2823.47,2043.0,2043.03,343.0,22.52,30.72,31.42,133.53,133.66,129.3,1592.4,160.09,113.4,390.38,54.72,842.11,593.31,151.23,160.51,151.69,1428.0,726.0,826.0,2980.0,147.0,197.0,15.0,336.0,3.0,740.0,731.0,1281.0,2007.0,191.0,442.0,1340.0,1050.0,226.0,744.0,1532.0,450.0,172.0,44.43,56.84,58.82,55.0,49.0,43.0,2984.7,2154.0,2159.67,305.0,25.75,38.7,38.7,147.13,147.66,143.04
BOS,2025,BOS,BOS,Team Level,5on5,48,0.47,0.49,0.49,138291.0,1161.25,90.05,72.9,300.14,39.53,610.95,463.42,86.33,90.05,86.37,1017.0,560.0,640.0,2217.0,102.0,133.0,13.0,227.0,2.0,572.0,541.0,915.0,1475.0,192.0,442.0,1116.0,1079.0,170.0,672.0,1243.0,252.0,82.0,35.71,31.36,22.98,54.0,34.0,14.0,2217.47,1577.0,1577.03,305.0,15.16,22.99,23.42,81.79,81.93,80.45,1191.63,102.08,79.64,309.45,41.41,628.38,461.03,97.65,102.5,98.11,1054.0,568.0,689.0,2311.0,89.0,152.0,6.0,266.0,3.0,558.0,554.0,965.0,1533.0,173.0,400.0,1001.0,996.0,190.0,633.0,1193.0,334.0,95.0,34.1,42.3,25.68,43.0,38.0,8.0,2315.7,1622.0,1627.67,271.0,16.63,27.56,27.56,91.16,91.68,89.94
BOS,2025,BOS,BOS,Team Level,4on5,48,0.11,0.11,0.13,16762.0,35.17,3.64,1.84,5.31,1.17,11.34,23.69,3.57,3.64,3.57,42.0,5.0,4.0,51.0,2.0,2.0,0.0,2.0,0.0,8.0,33.0,40.0,45.0,14.0,32.0,136.0,34.0,34.0,31.0,33.0,7.0,7.0,1.01,1.06,1.58,0.0,1.0,1.0,51.0,47.0,47.0,26.0,0.42,0.41,0.41,3.66,3.66,3.65,248.49,29.54,23.19,53.86,8.12,139.68,74.62,27.6,29.54,27.6,227.0,102.0,84.0,413.0,35.0,27.0,3.0,53.0,0.0,112.0,102.0,192.0,294.0,6.0,12.0,163.0,7.0,9.0,64.0,236.0,54.0,39.0,6.38,6.88,16.27,10.0,7.0,18.0,413.0,329.0,329.0,9.0,6.15,4.67,4.67,31.02,31.02,29.65
BOS,2025,BOS,BOS,Team Level,5on4,48,0.88,0.88,0.85,12809.0,219.47,29.23,19.66,47.77,7.33,128.63,65.39,26.75,29.23,26.75,178.0,120.0,98.0,396.0,31.0,22.0,5.0,30.0,1.0,117.0,97.0,147.0,267.0,10.0,23.0,136.0,15.0,10.0,47.0,203.0,59.0,36.0,5.33,7.19,16.71,9.0,7.0,15.0,396.0,298.0,298.0,5.0,5.26,5.01,5.28,29.21,29.21,26.97,38.54,3.89,1.97,6.19,1.3,12.25,25.4,3.68,3.89,3.68,43.0,8.0,2.0,53.0,5.0,4.0,2.0,2.0,0.0,11.0,29.0,38.0,46.0,6.0,15.0,98.0,33.0,18.0,22.0,35.0,8.0,8.0,1.12,0.83,1.94,0.0,2.0,3.0,53.0,51.0,51.0,13.0,0.45,1.02,1.02,3.33,3.33,3.3
NYI,2025,NYI,NYI,Team Level,other,46,0.52,0.53,0.54,7458.0,122.71,24.77,8.38,23.11,4.22,61.03,43.48,23.16,24.77,23.16,116.0,49.0,52.0,217.0,22.0,17.0,1.0,16.0,1.0,52.0,57.0,94.0,143.0,3.0,6.0,101.0,17.0,18.0,27.0,87.0,42.0,36.0,3.57,5.3,15.91,5.0,7.0,10.0,217.0,165.0,165.0,12.0,2.3,4.86,4.86,22.21,22.21,21.6,103.6,22.67,7.75,18.15,3.64,55.46,33.34,21.39,22.67,21.39,90.0,51.0,50.0,191.0,21.0,11.0,2.0,14.0,1.0,54.0,40.0,69.0,120.0,5.0,10.0,74.0,21.0,14.0,30.0,72.0,36.0,33.0,2.75,4.59,15.33,4.0,5.0,12.0,191.0,141.0,141.0,17.0,2.26,3.83,3.83,21.1,21.1,20.16
NYI,2025,NYI,NYI,Team Level,all,46,0.47,0.49,0.49,169030.0,1427.72,138.08,99.6,346.17,49.23,771.49,550.44,131.01,137.78,130.74,1285.0,670.0,698.0,2653.0,134.0,168.0,16.0,288.0,2.0,676.0,687.0,1151.0,1821.0,145.0,308.0,1307.0,847.0,206.0,696.0,1438.0,377.0,140.0,43.12,46.67,48.28,58.0,44.0,32.0,2650.59,1955.0,1949.29,338.0,22.25,35.4,35.68,124.65,124.3,121.19,1494.53,153.94,108.88,355.7,50.13,784.93,561.43,145.15,154.61,145.81,1304.0,711.0,779.0,2794.0,125.0,190.0,11.0,233.0,5.0,738.0,724.0,1179.0,1890.0,154.0,333.0,1246.0,882.0,205.0,714.0,1419.0,407.0,189.0,42.69,50.64,60.61,42.0,50.0,33.0,2800.72,2015.0,2022.3,312.0,24.61,39.01,39.01,139.54,140.09,135.9
NYI,2025,NYI,NYI,Team Level,5on5,46,0.47,0.48,0.49,136469.0,1065.88,87.41,68.77,272.95,36.42,576.46,422.99,84.6,87.11,84.33,951.0,514.0,543.0,2008.0,88.0,121.0,13.0,228.0,1.0,511.0,516.0,863.0,1377.0,128.0,275.0,960.0,817.0,166.0,599.0,1128.0,263.0,74.0,32.61,32.83,21.97,45.0,31.0,12.0,2005.59,1465.0,1459.29,303.0,14.26,23.44,23.72,77.94,77.59,76.43,1136.1,100.37,77.12,284.43,38.14,601.72,443.23,95.74,101.04,96.4,993.0,552.0,642.0,2187.0,79.0,135.0,5.0,193.0,3.0,565.0,570.0,914.0,1466.0,134.0,290.0,983.0,819.0,170.0,617.0,1134.0,305.0,106.0,34.57,37.81,27.98,36.0,36.0,7.0,2193.72,1545.0,1552.3,266.0,16.09,26.0,26.08,90.37,90.91,88.84
NYI,2025,NYI,NYI,Team Level,4on5,46,0.1,0.11,0.13,11955.0,30.75,2.92,1.77,5.16,1.16,10.84,21.14,2.91,2.92,2.91,34.0,9.0,2.0,45.0,5.0,1.0,0.0,3.0,0.0,10.0,24.0,29.0,38.0,3.0,6.0,107.0,10.0,16.0,22.0,31.0,10.0,2.0,1.05,1.3,0.57,2.0,1.0,2.0,45.0,43.0,43.0,17.0,0.4,0.01,0.01,3.32,3.32,3.3,218.11,27.02,22.29,47.88,7.34,117.53,60.96,24.17,27.02,24.17,189.0,94.0,81.0,364.0,20.0,40.0,3.0,26.0,1.0,106.0,90.0,169.0,263.0,12.0,24.0,92.0,16.0,5.0,40.0,188.0,50.0,45.0,4.78,6.17,16.06,2.0,5.0,13.0,364.0,283.0,283.0,5.0,5.86,8.45,8.37,24.51,24.51,23.35
NYI,2025,NYI,NYI,Team Level,5on4,46,0.86,0.88,0.86,13148.0,208.39,22.98,20.67,44.95,7.42,123.16,62.82,20.35,22.98,20.35,184.0,98.0,101.0,383.0,19.0,29.0,2.0,41.0,0.0,103.0,90.0,165.0,263.0,11.0,21.0,139.0,3.0,6.0,48.0,192.0,62.0,28.0,5.89,7.24,9.85,6.0,5.0,8.0,383.0,282.0,282.0,6.0,5.29,7.09,7.09,21.18,21.18,19.87,36.73,3.89,1.73,5.24,1.02,10.21,23.9,3.85,3.89,3.85,32.0,14.0,6.0,52.0,5.0,4.0,1.0,0.0,0.0,13.0,24.0,27.0,41.0,3.0,9.0,97.0,26.0,16.0,27.0,25.0,16.0,5.0,0.59,2.07,1.24,0.0,4.0,1.0,52.0,46.0,46.0,24.0,0.41,0.73,0.73,3.57,3.57,3.56
