team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2025,NYR,NYR,Team Level,other,77,0.39,0.5,0.49,8482.0,138.19,27.99,11.17,25.56,5.01,81.64,42.63,25.9,27.99,25.9,114.0,80.0,78.0,272.0,27.0,13.0,4.0,23.0,0.0,80.0,51.0,87.0,167.0,9.0,18.0,112.0,11.0,12.0,28.0,106.0,47.0,41.0,3.97,5.59,18.43,5.0,8.0,14.0,272.0,194.0,194.0,16.0,3.38,3.12,3.12,28.26,28.26,26.26,147.46,43.91,10.75,24.55,5.67,75.72,44.39,39.73,43.91,39.73,128.0,77.0,63.0,268.0,36.0,21.0,2.0,8.0,0.0,77.0,63.0,92.0,169.0,7.0,14.0,89.0,12.0,7.0,24.0,93.0,47.0,65.0,3.55,5.69,34.67,3.0,5.0,28.0,268.0,205.0,205.0,11.0,3.14,6.44,5.78,41.27,41.27,38.94
NYR,2025,NYR,NYR,Team Level,all,77,0.47,0.48,0.48,280511.0,2260.55,223.72,160.71,544.65,77.88,1243.41,863.64,212.93,223.93,213.16,1943.0,1171.0,1241.0,4355.0,218.0,243.0,25.0,400.0,4.0,1143.0,1106.0,1725.0,2896.0,265.0,581.0,2304.0,1990.0,344.0,1166.0,2285.0,583.0,246.0,66.45,70.71,86.56,81.0,75.0,62.0,4334.98,3114.0,3104.64,572.0,36.36,51.28,51.36,208.72,208.91,202.67,2501.44,252.65,173.8,603.37,84.75,1344.45,959.98,238.0,254.37,239.63,2249.0,1170.0,1223.0,4642.0,236.0,286.0,39.0,405.0,3.0,1229.0,1260.0,2013.0,3183.0,226.0,501.0,1937.0,1503.0,344.0,1153.0,2539.0,603.0,277.0,75.74,74.37,102.54,82.0,75.0,79.0,4685.08,3419.0,3451.12,576.0,38.91,62.19,62.55,229.0,230.45,223.45
NYR,2025,NYR,NYR,Team Level,5on5,77,0.48,0.49,0.48,231415.0,1751.7,145.12,117.1,445.15,60.43,961.4,692.8,139.7,145.33,139.93,1514.0,908.0,1039.0,3461.0,142.0,192.0,17.0,330.0,4.0,883.0,871.0,1372.0,2280.0,243.0,534.0,1794.0,1896.0,283.0,1020.0,1852.0,434.0,136.0,53.72,52.47,38.93,71.0,58.0,13.0,3440.98,2422.0,2412.64,514.0,24.39,38.82,38.9,130.61,130.79,128.68,1921.94,154.24,124.92,488.29,64.71,1036.63,766.2,148.49,155.96,150.13,1718.0,917.0,1011.0,3646.0,146.0,200.0,21.0,336.0,3.0,948.0,1002.0,1572.0,2489.0,202.0,450.0,1502.0,1440.0,310.0,1016.0,2055.0,437.0,143.0,61.21,54.41,38.62,68.0,57.0,21.0,3689.08,2635.0,2667.12,522.0,25.93,38.87,39.19,140.98,142.42,140.18
NYR,2025,NYR,NYR,Team Level,4on5,77,0.08,0.1,0.11,21911.0,48.49,4.36,2.49,7.27,1.52,15.06,32.31,4.2,4.36,4.2,49.0,14.0,6.0,69.0,5.0,1.0,0.0,3.0,0.0,13.0,41.0,44.0,58.0,8.0,19.0,196.0,68.0,27.0,52.0,42.0,16.0,5.0,1.11,1.96,1.29,2.0,2.0,1.0,69.0,63.0,63.0,38.0,0.57,0.25,0.25,4.67,4.67,4.56,372.91,47.27,34.76,82.23,12.55,214.56,111.63,42.93,47.27,42.93,345.0,158.0,141.0,644.0,46.0,59.0,15.0,54.0,0.0,199.0,145.0,299.0,457.0,10.0,21.0,207.0,20.0,6.0,67.0,347.0,98.0,58.0,9.44,11.51,26.31,8.0,10.0,28.0,644.0,503.0,503.0,4.0,9.08,15.66,16.35,39.99,39.99,37.63
NYR,2025,NYR,NYR,Team Level,5on4,77,0.86,0.87,0.85,18703.0,322.18,46.25,29.94,66.67,10.92,185.31,95.91,43.14,46.25,43.14,266.0,169.0,118.0,553.0,44.0,37.0,4.0,44.0,0.0,167.0,143.0,222.0,391.0,5.0,10.0,202.0,15.0,22.0,66.0,285.0,86.0,64.0,7.64,10.71,27.91,3.0,7.0,34.0,553.0,435.0,435.0,4.0,8.02,9.08,9.08,45.19,45.19,43.17,59.13,7.24,3.36,8.29,1.83,17.52,37.77,6.84,7.24,6.84,58.0,18.0,8.0,84.0,8.0,6.0,1.0,7.0,0.0,5.0,50.0,50.0,68.0,7.0,16.0,139.0,31.0,21.0,46.0,44.0,21.0,11.0,1.54,2.75,2.95,3.0,3.0,2.0,84.0,76.0,76.0,39.0,0.76,1.23,1.23,6.77,6.77,6.71
LAK,2025,LAK,LAK,Team Level,other,76,0.54,0.47,0.43,9768.0,136.04,37.03,9.84,22.61,4.65,69.45,43.43,33.42,37.03,33.42,109.0,78.0,94.0,281.0,29.0,11.0,4.0,9.0,2.0,77.0,59.0,80.0,158.0,5.0,10.0,130.0,34.0,16.0,43.0,87.0,45.0,55.0,3.39,5.36,28.28,6.0,4.0,19.0,281.0,187.0,187.0,13.0,2.79,4.02,4.02,35.79,35.79,32.52,179.21,32.07,13.82,34.61,6.1,97.55,61.85,29.24,32.07,29.24,167.0,79.0,65.0,311.0,35.0,10.0,1.0,35.0,0.0,95.0,71.0,132.0,211.0,6.0,12.0,146.0,24.0,20.0,32.0,127.0,78.0,41.0,5.24,9.62,17.2,7.0,11.0,17.0,311.0,246.0,246.0,4.0,4.09,2.41,2.41,33.76,33.76,30.96
LAK,2025,LAK,LAK,Team Level,all,76,0.51,0.52,0.52,279595.0,2450.9,230.72,170.83,594.18,83.2,1324.62,963.45,218.11,230.08,217.54,2131.0,1236.0,1381.0,4748.0,204.0,270.0,21.0,463.0,7.0,1229.0,1194.0,1927.0,3163.0,257.0,563.0,2149.0,1537.0,343.0,1202.0,2540.0,587.0,240.0,73.38,71.0,86.33,80.0,69.0,55.0,4729.3,3367.0,3357.09,536.0,38.1,52.58,52.58,216.24,216.0,208.66,2313.6,224.09,161.2,555.25,78.69,1233.05,902.73,211.88,225.49,213.21,2068.0,1087.0,1202.0,4357.0,225.0,246.0,19.0,464.0,3.0,1094.0,1123.0,1843.0,2930.0,244.0,540.0,2186.0,1492.0,358.0,1106.0,2305.0,637.0,213.0,69.8,78.0,76.28,86.0,77.0,62.0,4389.25,3155.0,3177.8,463.0,36.57,47.35,47.35,213.31,214.74,207.42
LAK,2025,LAK,LAK,Team Level,5on5,76,0.52,0.52,0.52,228771.0,1938.99,152.46,128.0,491.68,65.39,1044.01,777.45,147.05,151.82,146.47,1659.0,1000.0,1144.0,3803.0,137.0,209.0,14.0,393.0,4.0,965.0,951.0,1522.0,2522.0,225.0,499.0,1660.0,1436.0,288.0,1048.0,2069.0,454.0,136.0,59.84,55.15,37.47,63.0,55.0,19.0,3784.3,2659.0,2649.09,484.0,26.66,39.24,39.24,139.88,139.65,137.47,1774.67,140.68,117.43,446.25,60.17,955.08,714.39,136.14,142.08,137.47,1563.0,871.0,1035.0,3469.0,133.0,183.0,13.0,359.0,3.0,876.0,880.0,1430.0,2301.0,219.0,486.0,1669.0,1410.0,287.0,950.0,1876.0,450.0,108.0,55.84,55.68,29.17,70.0,49.0,14.0,3501.25,2434.0,2456.8,414.0,24.43,33.86,33.9,131.22,132.64,130.54
LAK,2025,LAK,LAK,Team Level,4on5,76,0.11,0.16,0.17,20734.0,59.02,5.65,3.3,9.01,2.08,20.96,42.0,5.51,5.65,5.51,66.0,17.0,7.0,90.0,6.0,4.0,1.0,8.0,0.0,10.0,55.0,60.0,77.0,9.0,20.0,172.0,41.0,26.0,36.0,61.0,13.0,9.0,1.69,1.65,2.31,2.0,2.0,2.0,90.0,83.0,83.0,33.0,0.76,0.81,0.81,5.61,5.61,5.53,298.97,45.47,26.96,65.02,10.51,161.14,84.89,40.75,45.47,40.75,280.0,114.0,92.0,486.0,51.0,46.0,4.0,63.0,0.0,113.0,121.0,229.0,343.0,12.0,26.0,206.0,14.0,16.0,74.0,246.0,90.0,58.0,6.89,10.4,28.19,7.0,14.0,30.0,486.0,394.0,394.0,4.0,7.36,10.39,10.36,42.48,42.48,40.1
LAK,2025,LAK,LAK,Team Level,5on4,76,0.86,0.86,0.84,20322.0,316.85,35.57,29.69,70.87,11.09,190.21,100.58,32.14,35.57,32.14,297.0,141.0,136.0,574.0,32.0,46.0,2.0,53.0,1.0,177.0,129.0,265.0,406.0,18.0,34.0,187.0,26.0,13.0,75.0,323.0,75.0,40.0,8.47,8.83,18.27,9.0,8.0,15.0,574.0,438.0,438.0,6.0,7.9,8.52,8.52,34.95,34.95,33.14,60.74,5.87,3.0,9.37,1.91,19.27,41.58,5.75,5.87,5.75,58.0,23.0,10.0,91.0,6.0,7.0,1.0,7.0,0.0,10.0,51.0,52.0,75.0,7.0,16.0,165.0,44.0,35.0,50.0,56.0,19.0,6.0,1.84,2.3,1.73,2.0,3.0,1.0,91.0,81.0,81.0,41.0,0.69,0.69,0.69,5.86,5.86,5.81
