team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,16,0.56,0.52,0.56,2074.0,33.3,8.05,2.3,5.97,1.21,17.3,10.17,7.58,8.05,7.58,31.0,14.0,13.0,58.0,7.0,4.0,0.0,7.0,1.0,17.0,9.0,24.0,38.0,2.0,4.0,29.0,5.0,6.0,9.0,23.0,8.0,14.0,0.75,1.14,6.16,1.0,2.0,4.0,58.0,45.0,45.0,6.0,0.64,1.27,1.27,7.42,7.42,7.25,26.69,6.24,1.89,4.46,0.83,14.71,7.87,5.98,6.24,5.98,22.0,14.0,17.0,53.0,6.0,2.0,0.0,2.0,0.0,17.0,9.0,16.0,30.0,0.0,0.0,20.0,4.0,7.0,12.0,19.0,8.0,9.0,0.93,1.04,4.27,2.0,1.0,3.0,53.0,36.0,36.0,7.0,0.52,0.71,0.71,6.05,6.05,5.76
NYI,2025,NYI,NYI,Team Level,all,16,0.47,0.5,0.51,58277.0,509.82,53.51,36.55,122.92,17.6,273.67,193.81,50.33,53.55,50.37,474.0,225.0,245.0,944.0,53.0,63.0,4.0,106.0,2.0,241.0,234.0,421.0,646.0,60.0,127.0,472.0,301.0,64.0,250.0,491.0,143.0,65.0,14.54,17.95,21.02,22.0,15.0,16.0,940.83,699.0,696.72,115.0,8.24,12.47,12.47,49.27,49.3,47.79,510.37,60.58,38.69,118.54,16.85,262.36,184.98,57.01,61.13,57.55,465.0,217.0,275.0,957.0,51.0,74.0,6.0,74.0,1.0,239.0,243.0,414.0,631.0,56.0,120.0,427.0,316.0,75.0,282.0,439.0,157.0,86.0,13.01,20.03,27.53,15.0,23.0,13.0,968.73,682.0,688.45,132.0,8.75,17.02,17.02,52.31,52.96,51.27
NYI,2025,NYI,NYI,Team Level,5on5,16,0.46,0.49,0.5,46143.0,368.99,33.8,23.82,94.29,12.54,198.12,145.49,32.72,33.84,32.77,340.0,169.0,192.0,701.0,35.0,44.0,4.0,79.0,1.0,168.0,182.0,305.0,474.0,53.0,115.0,337.0,290.0,47.0,208.0,373.0,100.0,36.0,11.02,12.48,10.3,18.0,10.0,7.0,697.83,509.0,506.72,96.0,4.94,8.4,8.65,30.09,30.12,29.73,373.89,39.09,26.16,90.07,12.28,194.02,143.37,37.41,39.65,37.95,345.0,160.0,222.0,727.0,33.0,46.0,2.0,61.0,1.0,173.0,191.0,312.0,472.0,51.0,110.0,339.0,292.0,61.0,234.0,332.0,125.0,48.0,10.0,16.13,12.96,11.0,19.0,3.0,738.73,505.0,511.45,108.0,5.47,10.27,10.27,34.29,34.94,34.13
NYI,2025,NYI,NYI,Team Level,4on5,16,0.1,0.13,0.15,5022.0,15.57,1.47,0.91,2.82,0.63,5.66,10.51,1.46,1.47,1.46,19.0,3.0,1.0,23.0,3.0,1.0,0.0,2.0,0.0,5.0,11.0,16.0,19.0,1.0,2.0,48.0,5.0,9.0,15.0,16.0,5.0,1.0,0.51,0.76,0.2,1.0,1.0,1.0,23.0,22.0,22.0,10.0,0.21,0.01,0.01,1.67,1.67,1.66,96.96,13.35,9.94,22.03,3.39,50.14,26.15,11.78,13.35,11.78,86.0,39.0,33.0,158.0,10.0,23.0,3.0,11.0,0.0,42.0,39.0,76.0,115.0,3.0,6.0,32.0,10.0,2.0,21.0,82.0,18.0,25.0,1.97,2.11,9.27,2.0,2.0,6.0,158.0,125.0,125.0,4.0,2.6,5.31,5.31,10.65,10.65,10.05
NYI,2025,NYI,NYI,Team Level,5on4,16,0.84,0.9,0.88,5038.0,91.96,10.18,9.53,19.85,3.22,52.58,27.64,8.56,10.18,8.56,84.0,39.0,39.0,162.0,8.0,14.0,0.0,18.0,0.0,51.0,32.0,76.0,115.0,4.0,6.0,58.0,1.0,2.0,18.0,79.0,30.0,14.0,2.25,3.58,4.36,2.0,2.0,4.0,162.0,123.0,123.0,3.0,2.46,2.79,2.54,10.09,10.09,9.15,12.82,1.89,0.7,1.98,0.35,3.49,7.59,1.85,1.89,1.85,12.0,4.0,3.0,19.0,2.0,3.0,1.0,0.0,0.0,7.0,4.0,10.0,14.0,2.0,4.0,36.0,10.0,5.0,15.0,6.0,6.0,4.0,0.11,0.75,1.03,0.0,1.0,1.0,19.0,16.0,16.0,13.0,0.17,0.73,0.73,1.33,1.33,1.32
NYR,2025,NYR,NYR,Team Level,other,17,0.25,0.45,0.4,1520.0,16.69,2.69,1.26,2.88,0.64,10.83,6.69,2.46,2.69,2.46,16.0,9.0,16.0,41.0,4.0,0.0,0.0,6.0,0.0,10.0,5.0,12.0,21.0,1.0,2.0,20.0,1.0,1.0,3.0,15.0,6.0,4.0,0.55,0.83,1.31,0.0,2.0,2.0,41.0,25.0,25.0,3.0,0.33,0.0,0.0,3.02,3.02,2.75,26.55,7.94,1.9,4.3,1.02,14.01,7.83,7.89,7.94,7.89,25.0,12.0,13.0,50.0,8.0,5.0,0.0,1.0,0.0,12.0,11.0,17.0,29.0,1.0,2.0,16.0,2.0,2.0,3.0,16.0,12.0,9.0,0.44,1.56,5.94,0.0,2.0,6.0,50.0,37.0,37.0,1.0,0.56,1.04,0.38,8.12,8.12,8.07
NYR,2025,NYR,NYR,Team Level,all,17,0.51,0.52,0.52,61687.0,544.21,52.76,38.9,131.52,18.54,300.49,209.79,50.52,53.2,50.93,476.0,276.0,292.0,1044.0,41.0,54.0,4.0,97.0,1.0,300.0,259.0,435.0,711.0,52.0,116.0,495.0,414.0,89.0,221.0,527.0,165.0,60.0,14.31,20.48,17.96,15.0,16.0,10.0,1041.39,752.0,751.71,105.0,8.66,10.99,11.03,50.39,50.73,49.2,505.52,51.04,33.77,122.32,16.51,274.85,194.52,48.11,51.61,48.63,456.0,237.0,267.0,960.0,43.0,43.0,5.0,94.0,2.0,227.0,284.0,413.0,650.0,49.0,110.0,430.0,313.0,64.0,275.0,518.0,124.0,51.0,14.59,15.43,21.02,15.0,12.0,16.0,970.22,693.0,700.32,134.0,7.51,10.07,10.07,48.47,48.88,47.4
NYR,2025,NYR,NYR,Team Level,5on5,17,0.57,0.52,0.52,51038.0,422.55,40.16,28.15,107.08,14.4,228.52,164.68,38.9,40.6,39.31,365.0,218.0,235.0,818.0,29.0,47.0,4.0,77.0,1.0,226.0,203.0,336.0,554.0,49.0,110.0,386.0,390.0,75.0,191.0,408.0,131.0,44.0,11.37,16.34,12.46,14.0,11.0,4.0,815.4,583.0,582.71,90.0,5.87,9.88,9.92,36.12,36.46,35.88,394.29,30.03,24.76,100.59,12.95,216.06,159.62,28.96,30.6,29.48,351.0,193.0,220.0,764.0,25.0,28.0,2.0,78.0,2.0,175.0,236.0,326.0,519.0,46.0,104.0,327.0,299.0,58.0,240.0,433.0,85.0,26.0,12.03,10.65,7.35,13.0,9.0,3.0,774.22,544.0,551.32,123.0,5.11,5.56,5.88,29.25,29.65,29.18
NYR,2025,NYR,NYR,Team Level,4on5,17,0.08,0.11,0.14,4467.0,13.28,1.11,0.66,1.9,0.36,4.19,8.77,1.05,1.11,1.05,14.0,3.0,0.0,17.0,2.0,0.0,0.0,1.0,0.0,2.0,12.0,12.0,15.0,2.0,4.0,39.0,18.0,5.0,9.0,12.0,4.0,1.0,0.3,0.52,0.29,1.0,1.0,0.0,17.0,17.0,17.0,7.0,0.15,0.0,0.0,1.26,1.26,1.19,77.33,12.36,6.72,16.36,2.29,42.54,21.72,10.56,12.36,10.56,72.0,30.0,32.0,134.0,9.0,10.0,3.0,15.0,0.0,40.0,28.0,63.0,93.0,0.0,0.0,51.0,5.0,2.0,18.0,62.0,24.0,16.0,1.77,2.87,7.73,1.0,1.0,7.0,134.0,102.0,102.0,1.0,1.76,3.47,3.81,10.31,10.31,9.36
NYR,2025,NYR,NYR,Team Level,5on4,17,0.93,0.93,0.93,4662.0,91.69,8.79,8.82,19.67,3.14,56.94,29.64,8.1,8.79,8.1,81.0,46.0,41.0,168.0,6.0,7.0,0.0,13.0,0.0,62.0,39.0,75.0,121.0,0.0,0.0,50.0,5.0,8.0,18.0,92.0,24.0,11.0,2.09,2.8,3.9,0.0,2.0,4.0,168.0,127.0,127.0,5.0,2.31,1.11,1.11,9.99,9.99,9.38,7.35,0.7,0.39,1.07,0.25,2.23,5.34,0.7,0.7,0.7,8.0,2.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,9.0,2.0,4.0,36.0,7.0,2.0,14.0,7.0,3.0,0.0,0.35,0.35,0.0,1.0,0.0,0.0,12.0,10.0,10.0,9.0,0.09,0.0,0.0,0.79,0.79,0.79
