team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,4,0.53,0.71,0.75,910.0,15.28,3.15,1.04,3.04,0.49,9.45,3.83,2.82,3.15,2.82,14.0,7.0,6.0,27.0,1.0,2.0,0.0,4.0,0.0,9.0,5.0,13.0,20.0,1.0,2.0,9.0,1.0,4.0,2.0,15.0,0.0,6.0,0.5,0.0,2.65,0.0,0.0,1.0,27.0,21.0,21.0,0.0,0.29,0.71,0.71,2.73,2.73,2.58,5.18,2.8,0.33,0.5,0.14,2.17,1.06,2.71,2.8,2.71,4.0,3.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,0.0,6.0,0.08,0.0,2.73,0.0,0.0,2.0,11.0,7.0,7.0,3.0,0.11,0.0,0.0,2.91,2.91,2.8
NYI,2025,NYI,NYI,Team Level,all,4,0.47,0.54,0.55,14400.0,142.98,14.5,10.59,33.93,4.86,82.15,53.97,13.55,14.16,13.21,133.0,67.0,80.0,280.0,11.0,16.0,0.0,29.0,0.0,79.0,65.0,122.0,189.0,15.0,33.0,118.0,87.0,15.0,59.0,144.0,38.0,18.0,4.14,4.44,5.93,5.0,2.0,4.0,267.71,200.0,192.13,27.0,2.38,2.94,2.94,13.94,13.59,13.08,124.6,16.4,9.7,29.29,4.26,62.09,44.27,15.63,16.96,16.18,116.0,50.0,69.0,235.0,15.0,22.0,1.0,11.0,0.0,60.0,58.0,101.0,151.0,15.0,30.0,119.0,69.0,21.0,69.0,104.0,33.0,29.0,2.75,4.15,9.5,5.0,4.0,6.0,248.15,166.0,173.97,32.0,2.25,3.36,3.36,15.29,15.87,15.45
NYI,2025,NYI,NYI,Team Level,5on5,4,0.44,0.53,0.53,10809.0,98.28,7.94,6.58,25.08,3.33,55.52,39.55,7.75,7.59,7.41,88.0,50.0,60.0,198.0,6.0,11.0,0.0,20.0,0.0,50.0,51.0,82.0,132.0,12.0,27.0,80.0,85.0,8.0,52.0,104.0,27.0,7.0,2.7,3.3,1.94,4.0,1.0,1.0,185.71,138.0,130.13,25.0,1.36,1.5,1.5,7.8,7.45,7.38,89.32,9.98,6.16,21.42,2.93,46.42,34.09,9.66,10.54,10.21,84.0,37.0,53.0,174.0,10.0,10.0,0.0,10.0,0.0,43.0,48.0,74.0,111.0,14.0,28.0,93.0,64.0,18.0,55.0,74.0,32.0,15.0,2.05,4.0,3.93,5.0,4.0,1.0,187.15,121.0,128.97,23.0,1.29,2.0,2.0,9.28,9.85,9.65
NYI,2025,NYI,NYI,Team Level,4on5,4,0.12,0.12,0.13,1229.0,3.86,0.42,0.2,0.52,0.1,1.17,2.58,0.42,0.42,0.42,5.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,0.0,11.0,1.0,2.0,3.0,3.0,1.0,1.0,0.09,0.12,0.2,0.0,0.0,1.0,6.0,5.0,5.0,2.0,0.05,0.0,0.0,0.46,0.46,0.46,26.19,3.12,3.02,6.73,1.06,12.45,6.62,2.78,3.12,2.78,23.0,10.0,10.0,43.0,3.0,11.0,1.0,1.0,0.0,11.0,7.0,20.0,30.0,1.0,2.0,8.0,2.0,0.0,3.0,26.0,0.0,7.0,0.56,0.0,2.56,0.0,0.0,3.0,43.0,33.0,33.0,1.0,0.8,1.08,1.08,2.84,2.84,2.73
NYI,2025,NYI,NYI,Team Level,5on4,4,0.86,0.88,0.88,1452.0,25.56,3.0,2.77,5.29,0.94,16.0,8.0,2.57,3.0,2.57,26.0,10.0,13.0,49.0,3.0,3.0,0.0,5.0,0.0,17.0,8.0,23.0,33.0,2.0,4.0,18.0,0.0,1.0,2.0,22.0,10.0,4.0,0.85,1.02,1.12,1.0,1.0,1.0,49.0,36.0,36.0,0.0,0.68,0.73,0.73,2.95,2.95,2.65,3.91,0.5,0.19,0.65,0.12,1.06,2.49,0.48,0.5,0.48,5.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,13.0,2.0,2.0,6.0,3.0,1.0,1.0,0.07,0.15,0.28,0.0,0.0,0.0,7.0,5.0,5.0,5.0,0.05,0.28,0.28,0.27,0.27,0.27
NYR,2025,NYR,NYR,Team Level,other,6,0.13,0.64,0.46,390.0,4.1,0.49,0.28,0.8,0.14,2.68,1.6,0.44,0.49,0.44,5.0,1.0,8.0,14.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,1.0,0.16,0.0,0.33,0.0,0.0,1.0,14.0,6.0,6.0,0.0,0.07,0.0,0.0,0.56,0.56,0.51,4.58,3.41,0.17,0.33,0.17,1.53,1.38,3.4,3.41,3.4,5.0,2.0,1.0,8.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0.27,3.14,0.0,1.0,3.0,8.0,7.0,7.0,0.0,0.04,0.0,0.0,3.45,3.45,3.44
NYR,2025,NYR,NYR,Team Level,all,6,0.5,0.54,0.54,21658.0,195.74,18.31,14.07,47.8,6.5,107.98,74.34,17.53,18.43,17.64,182.0,87.0,114.0,383.0,11.0,18.0,2.0,43.0,0.0,107.0,90.0,171.0,258.0,13.0,26.0,163.0,145.0,30.0,92.0,191.0,57.0,21.0,5.0,7.04,6.28,3.0,4.0,4.0,383.46,269.0,268.65,43.0,3.15,3.35,3.39,18.07,18.17,17.63,171.16,18.4,11.23,41.53,5.44,89.62,65.78,17.36,18.64,17.57,154.0,78.0,89.0,321.0,9.0,15.0,1.0,39.0,0.0,73.0,96.0,145.0,223.0,17.0,34.0,134.0,115.0,21.0,111.0,173.0,37.0,22.0,5.24,4.84,8.32,2.0,2.0,5.0,324.18,232.0,234.36,52.0,2.44,3.47,3.47,17.37,17.57,17.13
NYR,2025,NYR,NYR,Team Level,5on5,6,0.56,0.52,0.52,18070.0,154.11,14.13,10.18,39.18,5.14,82.95,59.42,13.62,14.24,13.73,138.0,73.0,87.0,298.0,7.0,17.0,2.0,33.0,0.0,81.0,73.0,131.0,204.0,13.0,26.0,127.0,137.0,22.0,79.0,151.0,44.0,16.0,4.07,5.65,4.41,3.0,3.0,1.0,298.46,211.0,210.65,38.0,2.12,3.34,3.37,12.87,12.97,12.76,143.69,10.98,9.04,36.44,4.58,76.19,57.78,10.5,11.22,10.72,129.0,66.0,77.0,272.0,4.0,12.0,0.0,34.0,0.0,60.0,85.0,125.0,191.0,15.0,30.0,100.0,111.0,19.0,96.0,158.0,26.0,11.0,4.63,3.42,2.94,2.0,1.0,1.0,275.18,195.0,197.36,48.0,1.87,2.24,2.24,10.61,10.81,10.55
NYR,2025,NYR,NYR,Team Level,4on5,6,0.03,0.07,0.1,1331.0,2.18,0.12,0.1,0.28,0.05,0.73,1.71,0.12,0.12,0.12,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,11.0,6.0,1.0,4.0,2.0,1.0,0.0,0.04,0.08,0.0,0.0,1.0,0.0,3.0,3.0,3.0,4.0,0.02,0.0,0.0,0.15,0.15,0.15,21.35,3.9,1.96,4.54,0.65,11.43,5.53,3.35,3.9,3.35,19.0,9.0,10.0,38.0,1.0,3.0,1.0,4.0,0.0,12.0,8.0,18.0,27.0,0.0,0.0,14.0,2.0,1.0,8.0,13.0,9.0,6.0,0.5,1.16,2.25,0.0,0.0,1.0,38.0,28.0,28.0,1.0,0.51,1.23,1.23,3.18,3.18,3.01
NYR,2025,NYR,NYR,Team Level,5on4,6,0.97,0.96,0.96,1867.0,35.36,3.58,3.5,7.54,1.17,21.62,11.6,3.34,3.58,3.34,36.0,13.0,19.0,68.0,2.0,1.0,0.0,7.0,0.0,24.0,15.0,34.0,47.0,0.0,0.0,18.0,2.0,7.0,9.0,33.0,12.0,4.0,0.72,1.31,1.54,0.0,0.0,2.0,68.0,49.0,49.0,1.0,0.94,0.02,0.02,4.5,4.5,4.22,1.53,0.11,0.06,0.22,0.05,0.47,1.08,0.11,0.11,0.11,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,16.0,1.0,1.0,6.0,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.01,0.0,0.0,0.13,0.13,0.13
