team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,17,0.55,0.53,0.55,2288.0,39.0,8.92,2.67,6.86,1.36,19.53,12.66,8.43,8.92,8.43,38.0,14.0,15.0,67.0,9.0,4.0,0.0,7.0,1.0,20.0,11.0,29.0,43.0,1.0,2.0,31.0,5.0,6.0,10.0,25.0,12.0,15.0,0.84,1.68,6.4,2.0,3.0,4.0,67.0,52.0,52.0,7.0,0.74,1.27,1.27,8.39,8.39,8.2,31.71,7.26,2.34,5.32,1.04,16.85,9.19,6.93,7.26,6.93,27.0,15.0,18.0,60.0,7.0,4.0,1.0,2.0,0.0,18.0,11.0,20.0,35.0,0.0,0.0,23.0,5.0,7.0,13.0,20.0,11.0,11.0,0.96,1.48,4.81,2.0,1.0,4.0,60.0,42.0,42.0,8.0,0.65,1.25,1.25,6.65,6.65,6.36
NYI,2025,NYI,NYI,Team Level,all,17,0.46,0.49,0.5,62059.0,542.63,57.86,38.72,129.27,18.53,289.72,206.9,54.56,57.99,54.69,498.0,243.0,258.0,999.0,57.0,66.0,4.0,110.0,2.0,259.0,247.0,441.0,684.0,62.0,131.0,504.0,310.0,67.0,257.0,517.0,153.0,71.0,15.1,19.23,23.53,24.0,16.0,17.0,998.13,741.0,740.36,120.0,8.76,14.3,14.3,52.32,52.42,50.85,548.81,66.61,42.11,127.34,18.22,280.69,197.03,61.89,67.03,62.32,495.0,237.0,289.0,1021.0,54.0,84.0,7.0,77.0,1.0,254.0,262.0,441.0,678.0,61.0,130.0,448.0,338.0,77.0,294.0,460.0,174.0,98.0,13.49,22.36,30.76,15.0,24.0,15.0,1030.47,732.0,736.8,134.0,9.57,19.37,19.37,56.81,57.35,55.34
NYI,2025,NYI,NYI,Team Level,5on5,17,0.46,0.49,0.5,48819.0,385.27,35.6,24.82,97.96,13.0,206.06,151.55,34.42,35.73,34.55,349.0,180.0,201.0,730.0,35.0,47.0,3.0,81.0,1.0,176.0,189.0,314.0,494.0,57.0,123.0,358.0,299.0,49.0,212.0,386.0,104.0,39.0,11.32,12.95,11.33,19.0,10.0,6.0,729.13,529.0,528.37,99.0,5.15,9.61,9.61,31.14,31.24,30.81,394.89,41.23,27.69,95.66,13.01,205.28,151.13,39.3,41.65,39.72,359.0,175.0,232.0,766.0,35.0,49.0,2.0,62.0,1.0,184.0,203.0,324.0,499.0,56.0,120.0,352.0,311.0,63.0,244.0,350.0,133.0,51.0,10.34,17.28,13.61,11.0,20.0,4.0,775.47,534.0,538.8,109.0,5.78,10.65,10.74,36.27,36.81,35.91
NYI,2025,NYI,NYI,Team Level,4on5,17,0.1,0.13,0.16,5501.0,18.54,1.81,1.05,3.24,0.72,6.52,12.65,1.8,1.81,1.8,20.0,6.0,1.0,27.0,3.0,1.0,0.0,2.0,0.0,7.0,13.0,17.0,23.0,0.0,0.0,53.0,5.0,10.0,16.0,18.0,7.0,1.0,0.58,1.02,0.2,1.0,1.0,1.0,27.0,26.0,26.0,11.0,0.24,0.01,0.01,2.04,2.04,2.03,108.59,16.11,11.33,24.28,3.8,54.86,28.61,13.7,16.11,13.7,97.0,42.0,36.0,175.0,10.0,28.0,3.0,13.0,0.0,45.0,43.0,87.0,129.0,4.0,8.0,34.0,10.0,2.0,22.0,84.0,23.0,32.0,2.08,2.73,11.3,2.0,2.0,6.0,175.0,139.0,139.0,4.0,2.96,6.73,6.64,12.43,12.43,11.62
NYI,2025,NYI,NYI,Team Level,5on4,17,0.85,0.9,0.89,5451.0,99.82,11.54,10.17,21.2,3.45,57.61,30.03,9.91,11.54,9.91,91.0,43.0,41.0,175.0,10.0,14.0,1.0,20.0,0.0,56.0,34.0,81.0,124.0,4.0,6.0,62.0,1.0,2.0,19.0,88.0,30.0,16.0,2.35,3.58,5.61,2.0,2.0,6.0,175.0,134.0,134.0,3.0,2.62,3.41,3.41,10.75,10.75,9.8,13.61,2.02,0.75,2.07,0.37,3.7,8.09,1.97,2.02,1.97,12.0,5.0,3.0,20.0,2.0,3.0,1.0,0.0,0.0,7.0,5.0,10.0,15.0,1.0,2.0,39.0,12.0,5.0,15.0,6.0,7.0,4.0,0.11,0.87,1.03,0.0,1.0,1.0,20.0,17.0,17.0,13.0,0.18,0.73,0.73,1.46,1.46,1.46
NYR,2025,NYR,NYR,Team Level,other,18,0.3,0.41,0.37,1727.0,17.87,3.81,1.3,2.93,0.67,11.23,7.06,3.52,3.81,3.52,17.0,10.0,16.0,43.0,5.0,0.0,0.0,6.0,0.0,11.0,5.0,12.0,22.0,1.0,2.0,21.0,1.0,2.0,4.0,15.0,6.0,6.0,0.55,0.83,2.42,0.0,2.0,3.0,43.0,27.0,27.0,4.0,0.34,0.0,0.0,4.14,4.14,3.82,32.77,8.78,2.5,5.4,1.26,18.64,9.42,8.61,8.78,8.61,30.0,16.0,16.0,62.0,8.0,5.0,0.0,1.0,0.0,19.0,13.0,22.0,38.0,1.0,2.0,17.0,2.0,2.0,4.0,21.0,15.0,10.0,0.7,1.93,6.15,0.0,2.0,6.0,62.0,46.0,46.0,1.0,0.71,1.04,0.38,9.11,9.11,8.91
NYR,2025,NYR,NYR,Team Level,all,18,0.5,0.51,0.51,65287.0,565.75,56.59,40.16,135.75,19.18,311.55,217.75,54.27,57.25,54.89,498.0,283.0,311.0,1092.0,48.0,54.0,4.0,99.0,1.0,307.0,272.0,450.0,733.0,56.0,124.0,530.0,435.0,93.0,238.0,543.0,174.0,64.0,14.86,21.5,20.24,18.0,18.0,12.0,1095.24,781.0,783.96,115.0,8.93,10.99,11.03,54.5,55.08,53.47,550.92,56.59,36.8,132.52,17.97,298.35,210.77,53.28,56.86,53.51,493.0,260.0,286.0,1039.0,46.0,50.0,5.0,107.0,2.0,251.0,297.0,447.0,707.0,52.0,116.0,457.0,339.0,67.0,289.0,557.0,138.0,58.0,16.11,17.22,23.26,16.0,13.0,17.0,1043.38,753.0,756.42,141.0,8.21,11.91,11.91,52.89,53.08,51.29
NYR,2025,NYR,NYR,Team Level,5on5,18,0.56,0.51,0.51,53922.0,440.53,42.04,29.25,110.89,14.96,237.93,171.94,40.75,42.69,41.38,383.0,224.0,252.0,859.0,34.0,47.0,4.0,79.0,1.0,232.0,214.0,349.0,573.0,53.0,118.0,415.0,410.0,78.0,205.0,421.0,141.0,45.0,11.88,17.45,12.71,17.0,13.0,4.0,862.24,607.0,609.96,98.0,6.1,9.88,9.92,38.22,38.8,38.2,424.23,33.12,26.49,108.11,13.87,230.88,170.53,31.94,33.4,32.17,376.0,207.0,235.0,818.0,27.0,32.0,2.0,89.0,2.0,187.0,246.0,349.0,556.0,49.0,110.0,348.0,325.0,61.0,250.0,462.0,90.0,31.0,12.95,11.28,8.9,14.0,9.0,4.0,822.38,583.0,586.42,129.0,5.46,6.75,7.08,31.51,31.7,31.18
NYR,2025,NYR,NYR,Team Level,4on5,18,0.07,0.1,0.13,4712.0,12.48,1.01,0.62,1.78,0.34,3.94,8.3,0.95,1.01,0.95,14.0,2.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,1.0,12.0,12.0,14.0,2.0,4.0,41.0,19.0,5.0,9.0,12.0,3.0,1.0,0.3,0.41,0.29,1.0,1.0,0.0,16.0,16.0,16.0,7.0,0.14,0.0,0.0,1.15,1.15,1.08,83.34,13.5,7.25,17.6,2.48,45.72,23.45,11.56,13.5,11.56,76.0,34.0,33.0,143.0,9.0,12.0,3.0,16.0,0.0,44.0,29.0,67.0,101.0,0.0,0.0,54.0,5.0,2.0,20.0,66.0,27.0,17.0,2.05,3.24,8.22,1.0,1.0,7.0,143.0,110.0,110.0,2.0,1.91,4.03,4.37,11.04,11.04,9.97
NYR,2025,NYR,NYR,Team Level,5on4,18,0.89,0.92,0.9,4926.0,94.88,9.74,8.99,20.15,3.21,58.45,30.45,9.04,9.74,9.04,84.0,47.0,43.0,174.0,7.0,7.0,0.0,13.0,0.0,63.0,41.0,77.0,124.0,0.0,0.0,53.0,5.0,8.0,20.0,95.0,24.0,12.0,2.13,2.8,4.82,0.0,2.0,5.0,174.0,131.0,131.0,6.0,2.35,1.11,1.11,10.98,10.98,10.36,10.59,1.19,0.56,1.42,0.35,3.1,7.38,1.17,1.19,1.17,11.0,3.0,2.0,16.0,2.0,1.0,0.0,1.0,0.0,1.0,9.0,9.0,12.0,2.0,4.0,38.0,7.0,2.0,15.0,8.0,6.0,0.0,0.41,0.77,0.0,1.0,1.0,0.0,16.0,14.0,14.0,9.0,0.12,0.08,0.08,1.23,1.23,1.23
