team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,5,0.58,0.71,0.75,1069.0,17.44,3.95,1.16,3.34,0.57,10.76,4.21,3.62,3.95,3.62,14.0,10.0,8.0,32.0,1.0,2.0,0.0,4.0,0.0,11.0,6.0,13.0,23.0,1.0,2.0,10.0,1.0,4.0,2.0,17.0,0.0,7.0,0.53,0.0,3.42,0.0,0.0,1.0,32.0,24.0,24.0,0.0,0.33,0.71,0.71,3.58,3.58,3.42,5.86,2.83,0.38,0.6,0.16,2.78,1.24,2.74,2.83,2.74,5.0,3.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,0.0,0.0,6.0,2.0,2.0,6.0,2.0,0.0,6.0,0.11,0.0,2.73,1.0,0.0,2.0,13.0,8.0,8.0,3.0,0.12,0.0,0.0,2.95,2.95,2.85
NYI,2025,NYI,NYI,Team Level,all,5,0.48,0.53,0.53,18000.0,170.53,18.2,12.35,40.19,5.77,96.47,64.02,17.22,17.94,16.97,156.0,81.0,93.0,330.0,16.0,19.0,0.0,32.0,0.0,93.0,77.0,140.0,221.0,17.0,35.0,143.0,115.0,17.0,72.0,168.0,47.0,22.0,4.93,5.62,7.64,7.0,4.0,5.0,318.47,237.0,229.45,35.0,2.77,3.71,3.71,17.26,16.99,16.46,155.17,19.73,12.12,36.87,5.53,78.26,55.5,18.66,20.21,19.15,149.0,59.0,88.0,296.0,19.0,28.0,1.0,19.0,1.0,71.0,70.0,130.0,189.0,18.0,36.0,146.0,98.0,25.0,91.0,133.0,43.0,32.0,3.89,5.47,10.37,8.0,5.0,6.0,308.75,208.0,216.02,43.0,2.78,4.74,4.74,17.77,18.3,17.78
NYI,2025,NYI,NYI,Team Level,5on5,5,0.46,0.52,0.52,13831.0,122.11,10.62,8.08,30.81,4.12,67.8,48.57,10.41,10.37,10.16,109.0,61.0,71.0,241.0,11.0,14.0,0.0,23.0,0.0,61.0,61.0,98.0,159.0,13.0,29.0,100.0,113.0,9.0,62.0,125.0,35.0,10.0,3.45,4.29,2.89,6.0,3.0,2.0,229.47,170.0,162.45,30.0,1.68,2.26,2.26,10.04,9.77,9.69,114.12,12.57,7.97,27.33,3.96,59.62,43.55,12.06,13.06,12.55,110.0,45.0,69.0,224.0,12.0,15.0,0.0,16.0,1.0,53.0,58.0,98.0,143.0,16.0,32.0,114.0,91.0,21.0,73.0,98.0,39.0,18.0,2.93,4.84,4.8,6.0,5.0,1.0,236.75,155.0,163.02,34.0,1.66,3.2,3.2,11.03,11.56,11.33
NYI,2025,NYI,NYI,Team Level,4on5,5,0.14,0.12,0.13,1466.0,4.76,0.62,0.28,0.58,0.12,1.4,3.0,0.62,0.62,0.62,6.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,12.0,1.0,2.0,6.0,3.0,2.0,1.0,0.09,0.32,0.2,0.0,0.0,1.0,7.0,6.0,6.0,5.0,0.06,0.0,0.0,0.68,0.68,0.68,31.27,3.83,3.58,8.29,1.29,14.8,8.21,3.38,3.83,3.38,29.0,11.0,12.0,52.0,4.0,12.0,1.0,3.0,0.0,12.0,9.0,25.0,36.0,1.0,2.0,11.0,3.0,0.0,5.0,30.0,3.0,7.0,0.78,0.48,2.56,1.0,0.0,3.0,52.0,40.0,40.0,1.0,0.95,1.25,1.25,3.52,3.52,3.34
NYI,2025,NYI,NYI,Team Level,5on4,5,0.86,0.88,0.88,1634.0,26.23,3.0,2.83,5.46,0.96,16.52,8.23,2.57,3.0,2.57,27.0,10.0,13.0,50.0,3.0,3.0,0.0,5.0,0.0,18.0,8.0,24.0,34.0,3.0,4.0,21.0,0.0,2.0,2.0,23.0,10.0,4.0,0.86,1.02,1.12,1.0,1.0,1.0,50.0,37.0,37.0,0.0,0.7,0.73,0.73,2.97,2.97,2.67,3.91,0.5,0.19,0.65,0.12,1.06,2.49,0.48,0.5,0.48,5.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,1.0,2.0,15.0,2.0,2.0,7.0,3.0,1.0,1.0,0.07,0.15,0.28,0.0,0.0,0.0,7.0,5.0,5.0,5.0,0.05,0.28,0.28,0.27,0.27,0.27
NYR,2025,NYR,NYR,Team Level,other,8,0.23,0.51,0.42,817.0,6.77,1.35,0.43,1.1,0.24,3.89,2.99,1.3,1.35,1.3,5.0,5.0,9.0,19.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,4.0,9.0,0.0,0.0,9.0,1.0,1.0,2.0,5.0,2.0,3.0,0.16,0.23,0.95,0.0,0.0,1.0,19.0,10.0,10.0,2.0,0.11,0.0,0.0,1.45,1.45,1.4,9.4,4.42,0.5,1.58,0.36,3.79,3.34,4.4,4.42,4.4,11.0,3.0,4.0,18.0,5.0,3.0,0.0,1.0,0.0,2.0,3.0,6.0,9.0,0.0,0.0,7.0,2.0,2.0,2.0,3.0,5.0,6.0,0.06,0.67,3.69,0.0,1.0,4.0,18.0,14.0,14.0,0.0,0.13,0.28,0.28,4.27,4.27,4.25
NYR,2025,NYR,NYR,Team Level,all,8,0.51,0.53,0.53,28858.0,257.85,24.5,18.01,62.63,8.73,141.26,98.86,23.57,24.55,23.63,228.0,126.0,149.0,503.0,16.0,22.0,2.0,50.0,0.0,141.0,125.0,212.0,338.0,21.0,45.0,220.0,203.0,34.0,115.0,253.0,72.0,29.0,6.79,9.01,8.71,6.0,5.0,5.0,501.85,354.0,352.81,57.0,4.02,4.05,4.09,24.43,24.46,23.81,234.44,23.87,15.41,56.92,7.47,124.58,90.75,22.74,24.23,23.08,210.0,109.0,126.0,445.0,15.0,22.0,2.0,48.0,0.0,105.0,129.0,195.0,304.0,23.0,49.0,192.0,151.0,27.0,138.0,240.0,53.0,26.0,7.17,6.9,9.79,4.0,4.0,7.0,450.42,319.0,323.0,66.0,3.35,4.7,4.7,22.52,22.81,22.3
NYR,2025,NYR,NYR,Team Level,5on5,8,0.55,0.52,0.52,23940.0,204.02,18.23,13.25,52.13,6.97,109.61,78.8,17.64,18.29,17.69,177.0,102.0,119.0,398.0,11.0,21.0,2.0,39.0,0.0,110.0,98.0,166.0,268.0,21.0,45.0,175.0,190.0,25.0,98.0,205.0,53.0,21.0,5.73,6.83,5.68,6.0,4.0,1.0,396.85,279.0,277.81,48.0,2.76,4.03,4.07,16.93,16.96,16.69,192.54,14.98,11.98,48.37,6.1,102.95,77.63,14.43,15.34,14.77,173.0,89.0,105.0,367.0,8.0,16.0,1.0,40.0,0.0,86.0,112.0,165.0,254.0,21.0,45.0,144.0,145.0,23.0,120.0,211.0,37.0,14.0,6.24,4.88,3.85,4.0,2.0,2.0,372.42,262.0,266.0,62.0,2.47,3.19,3.19,14.26,14.55,14.25
NYR,2025,NYR,NYR,Team Level,4on5,8,0.07,0.08,0.11,1902.0,3.83,0.33,0.21,0.46,0.1,1.25,2.65,0.3,0.33,0.3,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,16.0,9.0,1.0,4.0,3.0,2.0,0.0,0.05,0.28,0.0,0.0,1.0,0.0,5.0,5.0,5.0,4.0,0.05,0.0,0.0,0.37,0.37,0.34,30.97,4.36,2.87,6.76,0.95,17.37,8.7,3.79,4.36,3.79,25.0,16.0,15.0,56.0,2.0,3.0,1.0,7.0,0.0,17.0,12.0,23.0,39.0,0.0,0.0,21.0,2.0,1.0,9.0,24.0,11.0,6.0,0.76,1.35,2.25,0.0,1.0,1.0,56.0,41.0,41.0,1.0,0.74,1.23,1.23,3.87,3.87,3.67
NYR,2025,NYR,NYR,Team Level,5on4,8,0.98,0.95,0.97,2199.0,43.23,4.59,4.12,8.94,1.43,26.51,14.42,4.34,4.59,4.34,41.0,19.0,21.0,81.0,3.0,1.0,0.0,8.0,0.0,28.0,20.0,38.0,57.0,0.0,0.0,20.0,3.0,7.0,11.0,40.0,15.0,5.0,0.84,1.67,2.08,0.0,0.0,3.0,81.0,60.0,60.0,3.0,1.1,0.02,0.02,5.67,5.67,5.37,1.53,0.11,0.06,0.22,0.05,0.47,1.08,0.11,0.11,0.11,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,20.0,2.0,1.0,7.0,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.01,0.0,0.0,0.13,0.13,0.13
