team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,45,0.51,0.53,0.53,7219.0,117.8,23.32,8.0,22.09,4.08,58.83,42.68,22.27,23.32,22.27,111.0,48.0,50.0,209.0,21.0,14.0,1.0,16.0,1.0,51.0,56.0,90.0,138.0,3.0,6.0,100.0,17.0,18.0,27.0,85.0,41.0,33.0,3.46,5.19,14.67,4.0,7.0,10.0,209.0,159.0,159.0,12.0,2.17,3.63,3.63,21.86,21.86,21.39,102.81,22.16,7.67,18.0,3.57,54.89,32.7,20.89,22.16,20.89,90.0,49.0,50.0,189.0,21.0,11.0,2.0,14.0,1.0,52.0,40.0,69.0,118.0,5.0,10.0,73.0,19.0,14.0,30.0,71.0,36.0,32.0,2.74,4.59,14.83,4.0,5.0,12.0,189.0,139.0,139.0,17.0,2.24,3.83,3.83,20.58,20.58,19.64
NYI,2025,NYI,NYI,Team Level,all,45,0.47,0.49,0.49,165430.0,1395.33,134.3,97.46,337.62,48.08,755.44,539.1,127.93,133.99,127.64,1258.0,654.0,688.0,2600.0,130.0,162.0,15.0,285.0,2.0,661.0,672.0,1128.0,1782.0,143.0,304.0,1277.0,834.0,200.0,676.0,1406.0,371.0,135.0,42.03,45.66,46.61,55.0,44.0,31.0,2598.92,1912.0,1907.24,330.0,21.75,33.65,33.9,122.15,121.79,118.89,1469.72,150.49,106.88,349.9,49.19,771.54,552.0,141.93,151.16,142.59,1282.0,698.0,767.0,2747.0,120.0,184.0,10.0,230.0,4.0,726.0,716.0,1162.0,1860.0,152.0,331.0,1222.0,864.0,200.0,698.0,1398.0,397.0,185.0,42.07,49.47,58.95,40.0,48.0,32.0,2752.48,1980.0,1986.26,306.0,24.18,37.89,37.89,136.78,137.32,133.2
NYI,2025,NYI,NYI,Team Level,5on5,45,0.46,0.48,0.49,133503.0,1039.11,85.09,67.06,265.57,35.44,563.09,412.75,82.42,84.78,82.14,929.0,500.0,535.0,1964.0,85.0,118.0,12.0,225.0,1.0,497.0,503.0,844.0,1344.0,126.0,271.0,934.0,804.0,160.0,580.0,1099.0,258.0,72.0,31.63,31.93,21.53,43.0,31.0,11.0,1962.92,1429.0,1424.24,295.0,13.9,22.93,23.18,75.82,75.45,74.37,1115.64,98.55,75.56,279.44,37.37,590.04,435.03,94.12,99.22,94.78,974.0,542.0,632.0,2148.0,75.0,130.0,4.0,190.0,3.0,556.0,562.0,899.0,1441.0,132.0,288.0,963.0,803.0,165.0,603.0,1114.0,297.0,105.0,33.96,36.85,27.74,34.0,34.0,7.0,2153.48,1516.0,1522.26,260.0,15.77,25.22,25.3,89.02,89.56,87.55
NYI,2025,NYI,NYI,Team Level,4on5,45,0.1,0.11,0.13,11680.0,30.75,2.92,1.77,5.16,1.16,10.84,21.14,2.91,2.92,2.91,34.0,9.0,2.0,45.0,5.0,1.0,0.0,3.0,0.0,10.0,24.0,29.0,38.0,3.0,6.0,104.0,10.0,16.0,22.0,31.0,10.0,2.0,1.05,1.3,0.57,2.0,1.0,2.0,45.0,43.0,43.0,17.0,0.4,0.01,0.01,3.32,3.32,3.3,214.55,25.88,21.91,47.22,7.23,116.39,60.37,23.07,25.88,23.07,186.0,93.0,79.0,358.0,19.0,39.0,3.0,26.0,0.0,105.0,90.0,167.0,260.0,12.0,24.0,90.0,16.0,5.0,38.0,188.0,48.0,43.0,4.78,5.96,15.14,2.0,5.0,12.0,358.0,279.0,279.0,5.0,5.76,8.11,8.02,23.62,23.62,22.47
NYI,2025,NYI,NYI,Team Level,5on4,45,0.85,0.88,0.86,13028.0,207.67,22.97,20.62,44.8,7.4,122.68,62.54,20.34,22.97,20.34,184.0,97.0,101.0,382.0,19.0,29.0,2.0,41.0,0.0,103.0,89.0,165.0,262.0,11.0,21.0,139.0,3.0,6.0,47.0,191.0,62.0,28.0,5.88,7.24,9.85,6.0,5.0,8.0,382.0,281.0,281.0,6.0,5.28,7.09,7.09,21.16,21.16,19.84,36.73,3.89,1.73,5.24,1.02,10.21,23.9,3.85,3.89,3.85,32.0,14.0,6.0,52.0,5.0,4.0,1.0,0.0,0.0,13.0,24.0,27.0,41.0,3.0,9.0,96.0,26.0,16.0,27.0,25.0,16.0,5.0,0.59,2.07,1.24,0.0,4.0,1.0,52.0,46.0,46.0,24.0,0.41,0.73,0.73,3.57,3.57,3.56
NYR,2025,NYR,NYR,Team Level,other,47,0.36,0.48,0.47,4857.0,78.44,15.34,5.69,14.16,2.95,48.71,27.15,14.15,15.34,14.15,68.0,46.0,44.0,158.0,17.0,5.0,2.0,14.0,0.0,47.0,31.0,51.0,97.0,4.0,8.0,62.0,7.0,5.0,18.0,65.0,25.0,24.0,2.44,2.99,9.91,2.0,7.0,8.0,158.0,114.0,114.0,11.0,1.56,1.4,1.4,15.52,15.52,14.37,93.51,27.21,6.71,15.12,3.37,50.05,28.53,25.05,27.21,25.05,80.0,51.0,39.0,170.0,26.0,9.0,1.0,3.0,0.0,54.0,39.0,54.0,105.0,2.0,4.0,56.0,9.0,4.0,17.0,60.0,34.0,37.0,2.24,4.22,20.75,3.0,3.0,20.0,170.0,131.0,131.0,6.0,1.91,2.7,2.04,27.08,27.08,25.91
NYR,2025,NYR,NYR,Team Level,all,47,0.46,0.49,0.49,171484.0,1415.5,132.66,99.58,340.62,48.64,779.12,547.38,126.92,133.57,127.78,1213.0,735.0,807.0,2755.0,120.0,135.0,17.0,252.0,3.0,739.0,699.0,1093.0,1828.0,157.0,344.0,1387.0,1225.0,211.0,686.0,1436.0,374.0,138.0,40.59,44.69,47.38,42.0,43.0,35.0,2753.29,1948.0,1950.22,336.0,22.2,27.11,27.19,127.67,128.38,124.54,1502.48,153.14,102.9,358.91,50.49,808.94,579.63,144.69,153.63,145.11,1339.0,715.0,777.0,2831.0,139.0,167.0,22.0,234.0,3.0,724.0,787.0,1200.0,1915.0,133.0,298.0,1189.0,932.0,218.0,717.0,1533.0,359.0,162.0,47.08,44.55,61.51,48.0,40.0,51.0,2843.79,2054.0,2063.14,361.0,22.88,35.24,35.6,140.41,140.69,136.7
NYR,2025,NYR,NYR,Team Level,5on5,47,0.48,0.49,0.49,142536.0,1094.72,88.34,72.42,278.26,37.75,596.78,434.46,85.65,89.25,86.51,936.0,572.0,676.0,2184.0,78.0,111.0,13.0,209.0,3.0,561.0,546.0,858.0,1430.0,147.0,321.0,1086.0,1166.0,174.0,596.0,1146.0,286.0,76.0,32.64,33.95,21.76,39.0,31.0,8.0,2182.29,1508.0,1510.22,294.0,15.05,21.47,21.55,81.84,82.55,81.43,1165.44,93.86,75.18,293.47,39.12,629.36,467.01,90.63,94.35,91.05,1031.0,567.0,642.0,2240.0,83.0,123.0,12.0,190.0,3.0,560.0,639.0,948.0,1515.0,122.0,273.0,920.0,898.0,194.0,623.0,1259.0,251.0,88.0,38.18,31.34,24.34,39.0,31.0,13.0,2252.79,1598.0,1607.14,325.0,15.58,23.66,23.98,85.46,85.73,84.49
NYR,2025,NYR,NYR,Team Level,4on5,47,0.11,0.11,0.13,12903.0,33.36,3.31,1.78,4.7,0.99,9.91,21.31,3.16,3.31,3.16,33.0,9.0,3.0,45.0,2.0,1.0,0.0,2.0,0.0,7.0,30.0,31.0,40.0,6.0,15.0,111.0,44.0,15.0,32.0,25.0,13.0,4.0,0.6,1.66,1.06,1.0,1.0,0.0,45.0,42.0,42.0,23.0,0.41,0.25,0.25,3.46,3.46,3.36,209.7,28.11,19.1,45.48,6.88,119.1,62.33,25.41,28.11,25.41,192.0,89.0,93.0,374.0,24.0,30.0,8.0,36.0,0.0,109.0,82.0,168.0,257.0,6.0,13.0,132.0,10.0,6.0,46.0,185.0,64.0,32.0,5.54,7.66,14.9,3.0,5.0,16.0,374.0,281.0,281.0,6.0,4.95,7.89,8.59,24.47,24.47,22.93
NYR,2025,NYR,NYR,Team Level,5on4,47,0.87,0.89,0.87,11188.0,208.98,25.66,19.69,43.51,6.96,123.71,64.46,23.96,25.66,23.96,176.0,108.0,84.0,368.0,23.0,18.0,2.0,27.0,0.0,124.0,92.0,153.0,261.0,0.0,0.0,128.0,8.0,17.0,40.0,200.0,50.0,34.0,4.9,6.11,14.65,0.0,4.0,19.0,368.0,284.0,284.0,8.0,5.18,3.99,3.99,26.85,26.85,25.38,33.83,3.96,1.92,4.83,1.12,10.42,21.75,3.6,3.96,3.6,36.0,8.0,3.0,47.0,6.0,5.0,1.0,5.0,0.0,1.0,27.0,30.0,38.0,3.0,8.0,81.0,15.0,14.0,31.0,29.0,10.0,5.0,1.11,1.33,1.52,3.0,1.0,2.0,47.0,44.0,44.0,24.0,0.43,0.99,0.99,3.4,3.4,3.37
