team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,63,0.52,0.56,0.57,11074.0,172.24,34.4,12.51,31.89,5.99,92.34,56.88,32.12,34.4,32.12,159.0,75.0,72.0,306.0,32.0,20.0,1.0,25.0,1.0,84.0,72.0,127.0,202.0,4.0,8.0,133.0,22.0,23.0,39.0,125.0,59.0,50.0,5.1,7.31,21.99,8.0,10.0,14.0,306.0,234.0,234.0,16.0,3.62,5.7,5.7,32.32,32.32,31.03,124.13,31.44,9.08,21.02,4.42,66.81,40.23,29.2,31.44,29.2,105.0,68.0,69.0,242.0,29.0,11.0,2.0,15.0,2.0,69.0,47.0,76.0,144.0,7.0,14.0,102.0,28.0,22.0,35.0,88.0,39.0,46.0,3.29,4.9,23.25,9.0,5.0,15.0,242.0,173.0,173.0,18.0,2.61,3.83,3.83,30.22,30.22,28.3
NYI,2025,NYI,NYI,Team Level,all,63,0.47,0.49,0.49,230495.0,1959.68,190.14,136.19,478.47,68.72,1056.66,752.83,180.67,190.28,180.79,1750.0,933.0,954.0,3637.0,182.0,231.0,21.0,386.0,2.0,950.0,932.0,1568.0,2501.0,193.0,407.0,1807.0,1189.0,283.0,930.0,1980.0,498.0,205.0,59.06,61.09,69.98,78.0,56.0,48.0,3633.86,2683.0,2678.24,457.0,30.61,47.49,47.77,172.98,172.95,168.45,2030.79,212.58,146.3,483.08,68.31,1068.43,764.3,200.51,213.16,201.07,1769.0,974.0,1043.0,3786.0,177.0,259.0,14.0,338.0,6.0,1005.0,958.0,1592.0,2566.0,203.0,434.0,1675.0,1262.0,294.0,972.0,1922.0,564.0,257.0,59.06,69.27,84.25,69.0,65.0,43.0,3801.39,2743.0,2755.71,439.0,32.81,51.59,51.59,193.8,194.28,187.9
NYI,2025,NYI,NYI,Team Level,5on5,63,0.47,0.48,0.49,186333.0,1481.83,122.05,96.15,383.46,51.93,797.54,583.88,117.61,122.2,117.74,1309.0,726.0,758.0,2793.0,117.0,174.0,17.0,304.0,1.0,724.0,715.0,1192.0,1918.0,170.0,362.0,1350.0,1144.0,230.0,801.0,1569.0,351.0,115.0,45.84,43.41,32.79,62.0,36.0,19.0,2789.87,2035.0,2030.24,411.0,19.97,33.39,33.67,108.35,108.32,106.54,1574.72,140.31,106.67,393.33,52.97,832.26,612.45,134.11,140.89,134.67,1368.0,770.0,866.0,3004.0,115.0,196.0,7.0,282.0,3.0,780.0,762.0,1253.0,2023.0,176.0,377.0,1319.0,1187.0,245.0,851.0,1557.0,432.0,149.0,48.03,52.89,39.4,55.0,50.0,10.0,3019.39,2138.0,2150.71,386.0,22.26,36.3,36.38,126.18,126.67,123.91
NYI,2025,NYI,NYI,Team Level,4on5,63,0.11,0.13,0.15,16055.0,49.26,4.56,2.63,7.71,1.77,16.28,34.05,4.54,4.56,4.54,52.0,15.0,4.0,71.0,7.0,2.0,0.0,5.0,0.0,11.0,42.0,45.0,60.0,5.0,10.0,154.0,19.0,22.0,33.0,48.0,16.0,3.0,1.72,2.03,0.81,2.0,3.0,2.0,71.0,67.0,67.0,27.0,0.59,0.25,0.25,4.91,4.91,4.89,285.7,36.09,28.29,61.97,9.51,155.93,81.21,32.54,36.09,32.54,253.0,120.0,100.0,473.0,28.0,47.0,4.0,41.0,1.0,141.0,115.0,225.0,345.0,14.0,28.0,126.0,17.0,7.0,53.0,242.0,76.0,55.0,6.95,9.24,19.89,5.0,6.0,17.0,473.0,373.0,373.0,6.0,7.41,10.46,10.38,33.12,33.12,31.44
NYI,2025,NYI,NYI,Team Level,5on4,63,0.86,0.87,0.85,17033.0,256.36,29.14,24.9,55.41,9.03,150.51,78.02,26.38,29.14,26.38,230.0,117.0,120.0,467.0,26.0,35.0,3.0,52.0,0.0,131.0,103.0,204.0,321.0,14.0,27.0,170.0,4.0,8.0,57.0,238.0,72.0,37.0,6.4,8.34,14.4,6.0,7.0,13.0,467.0,347.0,347.0,3.0,6.43,8.16,8.16,27.4,27.4,26.0,46.24,4.75,2.26,6.75,1.41,13.42,30.41,4.65,4.75,4.65,43.0,16.0,8.0,67.0,5.0,5.0,1.0,0.0,0.0,15.0,34.0,38.0,54.0,6.0,15.0,128.0,30.0,20.0,33.0,35.0,17.0,7.0,0.8,2.24,1.71,0.0,4.0,1.0,67.0,59.0,59.0,29.0,0.52,1.0,1.0,4.28,4.28,4.26
NYR,2025,NYR,NYR,Team Level,other,61,0.37,0.51,0.49,6790.0,117.68,21.74,9.57,22.33,4.35,69.64,37.38,20.02,21.74,20.02,98.0,67.0,65.0,230.0,23.0,13.0,4.0,19.0,0.0,67.0,43.0,75.0,142.0,6.0,12.0,92.0,9.0,9.0,24.0,95.0,36.0,34.0,3.56,4.32,13.85,4.0,7.0,12.0,230.0,165.0,165.0,13.0,2.92,3.12,3.12,21.54,21.54,19.96,123.18,36.96,8.58,19.7,4.26,62.9,38.6,34.31,36.96,34.31,105.0,66.0,49.0,220.0,32.0,12.0,1.0,5.0,0.0,66.0,56.0,73.0,139.0,2.0,4.0,68.0,11.0,4.0,20.0,77.0,43.0,51.0,2.99,5.23,28.74,3.0,5.0,24.0,220.0,171.0,171.0,7.0,2.48,4.32,3.66,35.77,35.77,34.32
NYR,2025,NYR,NYR,Team Level,all,61,0.46,0.49,0.48,222611.0,1813.85,172.99,128.95,437.64,62.36,991.76,694.31,165.06,173.18,165.26,1558.0,930.0,1040.0,3528.0,163.0,192.0,21.0,315.0,4.0,951.0,863.0,1395.0,2325.0,204.0,441.0,1844.0,1600.0,270.0,892.0,1824.0,479.0,185.0,52.22,57.68,63.09,59.0,57.0,47.0,3503.01,2488.0,2477.98,435.0,29.16,38.82,38.89,163.25,163.44,158.53,1959.64,201.28,135.61,469.46,66.1,1055.38,753.18,190.44,202.71,191.78,1759.0,922.0,995.0,3676.0,192.0,216.0,29.0,308.0,3.0,947.0,1015.0,1567.0,2489.0,171.0,377.0,1524.0,1193.0,278.0,923.0,1984.0,482.0,215.0,60.34,59.35,81.59,65.0,61.0,66.0,3722.67,2681.0,2711.71,458.0,30.26,46.89,47.25,184.28,185.42,180.24
NYR,2025,NYR,NYR,Team Level,5on5,61,0.49,0.49,0.48,184670.0,1400.31,115.1,93.38,355.73,48.26,761.14,552.38,111.12,115.29,111.33,1205.0,721.0,871.0,2797.0,106.0,151.0,14.0,261.0,4.0,732.0,672.0,1099.0,1820.0,191.0,412.0,1444.0,1531.0,224.0,772.0,1457.0,367.0,102.0,41.77,44.04,29.29,53.0,43.0,10.0,2772.01,1926.0,1915.98,388.0,19.45,29.81,29.89,104.65,104.84,103.3,1512.93,121.62,98.6,382.59,51.09,820.23,603.87,117.27,123.05,118.61,1355.0,723.0,827.0,2905.0,118.0,156.0,17.0,256.0,3.0,730.0,815.0,1237.0,1960.0,155.0,342.0,1187.0,1143.0,253.0,811.0,1627.0,341.0,110.0,49.08,42.3,30.25,55.0,45.0,18.0,2951.67,2078.0,2108.71,416.0,20.45,30.47,30.8,111.28,112.42,110.72
NYR,2025,NYR,NYR,Team Level,4on5,61,0.1,0.11,0.13,16839.0,42.18,3.93,2.19,6.15,1.28,12.74,27.71,3.77,3.93,3.77,42.0,12.0,6.0,60.0,3.0,1.0,0.0,2.0,0.0,10.0,38.0,39.0,51.0,6.0,15.0,149.0,49.0,19.0,42.0,34.0,15.0,5.0,0.81,1.84,1.29,1.0,1.0,1.0,60.0,54.0,54.0,30.0,0.5,0.25,0.25,4.18,4.18,4.06,281.52,37.39,26.05,61.23,9.4,159.73,84.21,33.91,37.39,33.91,256.0,122.0,114.0,492.0,34.0,42.0,10.0,42.0,0.0,149.0,111.0,222.0,344.0,8.0,17.0,163.0,16.0,6.0,56.0,248.0,84.0,46.0,7.07,9.91,20.4,4.0,8.0,22.0,492.0,378.0,378.0,4.0,6.78,10.87,11.57,32.6,32.6,30.6
NYR,2025,NYR,NYR,Team Level,5on4,61,0.86,0.88,0.86,14312.0,253.69,32.22,23.8,53.42,8.47,148.23,76.84,30.15,32.22,30.15,213.0,130.0,98.0,441.0,31.0,27.0,3.0,33.0,0.0,142.0,110.0,182.0,312.0,1.0,2.0,159.0,11.0,18.0,54.0,238.0,61.0,44.0,6.08,7.49,18.66,1.0,6.0,24.0,441.0,343.0,343.0,4.0,6.29,5.63,5.63,32.89,32.89,31.21,42.02,5.31,2.38,5.93,1.35,12.52,26.49,4.95,5.31,4.95,43.0,11.0,5.0,59.0,8.0,6.0,1.0,5.0,0.0,2.0,33.0,35.0,46.0,6.0,14.0,106.0,23.0,15.0,36.0,32.0,14.0,8.0,1.2,1.92,2.2,3.0,3.0,2.0,59.0,54.0,54.0,31.0,0.53,1.23,1.23,4.63,4.63,4.6
