team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2025,NYR,NYR,Team Level,other,5,0.13,0.67,0.5,373.0,4.1,0.49,0.28,0.8,0.14,2.68,1.6,0.44,0.49,0.44,5.0,1.0,8.0,14.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.16,0.0,0.33,0.0,0.0,1.0,14.0,6.0,6.0,0.0,0.07,0.0,0.0,0.56,0.56,0.51,3.87,3.28,0.13,0.21,0.15,1.24,1.0,3.27,3.28,3.27,4.0,2.0,1.0,7.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.14,3.14,0.0,0.0,3.0,7.0,6.0,6.0,0.0,0.03,0.0,0.0,3.32,3.32,3.3
NYR,2025,NYR,NYR,Team Level,all,5,0.5,0.54,0.54,18000.0,163.37,15.95,11.62,40.12,5.41,88.75,62.16,15.21,16.03,15.28,153.0,71.0,101.0,325.0,10.0,17.0,2.0,35.0,0.0,87.0,75.0,143.0,214.0,11.0,22.0,134.0,123.0,24.0,79.0,156.0,49.0,19.0,4.22,6.02,5.71,3.0,3.0,4.0,325.79,224.0,223.96,39.0,2.59,3.04,3.08,15.46,15.51,15.01,143.59,15.7,9.35,34.7,4.61,74.22,55.44,14.9,15.95,15.13,130.0,64.0,79.0,273.0,7.0,13.0,0.0,31.0,0.0,62.0,81.0,123.0,187.0,14.0,28.0,108.0,97.0,19.0,90.0,146.0,28.0,20.0,4.46,3.73,7.51,2.0,1.0,4.0,275.78,194.0,195.85,40.0,2.02,2.72,2.72,14.99,15.21,14.87
NYR,2025,NYR,NYR,Team Level,5on5,5,0.55,0.52,0.52,15017.0,130.34,11.99,8.61,33.33,4.38,69.56,50.14,11.52,12.06,11.59,117.0,61.0,77.0,255.0,6.0,16.0,2.0,26.0,0.0,68.0,62.0,111.0,172.0,11.0,22.0,103.0,119.0,19.0,70.0,127.0,37.0,14.0,3.43,4.71,3.84,3.0,2.0,1.0,255.79,178.0,177.96,36.0,1.79,3.02,3.06,10.72,10.77,10.59,123.01,9.75,7.85,30.91,3.92,64.28,49.29,9.28,10.0,9.51,112.0,54.0,69.0,235.0,4.0,11.0,0.0,27.0,0.0,52.0,72.0,108.0,162.0,12.0,24.0,81.0,93.0,17.0,77.0,134.0,21.0,11.0,3.93,2.88,2.94,2.0,1.0,1.0,237.78,166.0,167.85,37.0,1.63,2.08,2.08,9.3,9.51,9.27
NYR,2025,NYR,NYR,Team Level,4on5,5,0.05,0.1,0.13,1103.0,2.18,0.12,0.1,0.28,0.05,0.73,1.71,0.12,0.12,0.12,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,9.0,4.0,1.0,2.0,2.0,1.0,0.0,0.04,0.08,0.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,0.02,0.0,0.0,0.15,0.15,0.15,15.18,2.55,1.31,3.36,0.49,8.22,4.07,2.23,2.55,2.23,13.0,7.0,8.0,28.0,0.0,2.0,0.0,3.0,0.0,9.0,6.0,13.0,20.0,0.0,0.0,12.0,2.0,1.0,7.0,10.0,6.0,4.0,0.42,0.71,1.43,0.0,0.0,0.0,28.0,20.0,20.0,1.0,0.34,0.65,0.65,2.25,2.25,2.17
NYR,2025,NYR,NYR,Team Level,5on4,5,0.97,0.95,0.95,1507.0,26.75,3.35,2.63,5.7,0.84,15.77,8.71,3.13,3.35,3.13,28.0,9.0,16.0,53.0,2.0,1.0,0.0,6.0,0.0,17.0,11.0,26.0,35.0,0.0,0.0,16.0,0.0,4.0,7.0,22.0,11.0,4.0,0.59,1.22,1.54,0.0,0.0,2.0,53.0,37.0,37.0,1.0,0.7,0.02,0.02,4.04,4.04,3.77,1.53,0.11,0.06,0.22,0.05,0.47,1.08,0.11,0.11,0.11,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,11.0,1.0,1.0,5.0,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.01,0.0,0.0,0.13,0.13,0.13
NYI,2025,NYI,NYI,Team Level,other,3,0.42,0.8,0.82,646.0,13.15,1.61,0.97,2.92,0.45,8.92,3.13,1.28,1.61,1.28,12.0,6.0,6.0,24.0,0.0,2.0,0.0,4.0,0.0,9.0,3.0,12.0,18.0,1.0,2.0,8.0,1.0,1.0,2.0,14.0,0.0,4.0,0.42,0.0,1.19,0.0,0.0,0.0,24.0,18.0,18.0,0.0,0.27,0.71,0.71,1.18,1.18,1.02,2.91,2.23,0.13,0.18,0.08,0.7,0.69,2.23,2.23,2.23,2.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.23,0.0,0.0,2.0,6.0,4.0,4.0,3.0,0.04,0.0,0.0,2.27,2.27,2.27
NYI,2025,NYI,NYI,Team Level,all,3,0.45,0.56,0.57,10800.0,112.77,10.02,8.43,27.16,3.82,65.43,42.14,9.11,9.77,8.86,108.0,49.0,65.0,222.0,7.0,12.0,0.0,21.0,0.0,68.0,49.0,101.0,150.0,11.0,25.0,93.0,69.0,10.0,47.0,117.0,28.0,12.0,3.39,3.23,3.4,5.0,0.0,2.0,210.91,157.0,150.04,24.0,1.92,2.33,2.33,9.6,9.33,8.82,89.27,12.28,6.74,20.87,3.02,43.42,31.68,11.67,12.68,12.07,83.0,35.0,54.0,172.0,13.0,16.0,1.0,9.0,0.0,42.0,38.0,70.0,105.0,10.0,20.0,86.0,62.0,16.0,52.0,71.0,25.0,22.0,1.83,3.13,7.33,4.0,4.0,5.0,183.3,118.0,124.61,26.0,1.55,2.64,2.64,11.19,11.63,11.37
NYI,2025,NYI,NYI,Team Level,5on5,3,0.44,0.55,0.54,8104.0,73.85,5.76,4.83,19.06,2.48,41.23,29.64,5.62,5.51,5.37,70.0,33.0,53.0,156.0,5.0,7.0,0.0,12.0,0.0,42.0,37.0,65.0,98.0,9.0,21.0,64.0,67.0,6.0,41.0,79.0,19.0,5.0,2.09,2.29,1.38,4.0,0.0,1.0,144.91,103.0,96.04,22.0,1.0,0.89,0.89,5.87,5.6,5.54,65.44,7.41,4.4,15.38,2.11,33.72,24.98,7.14,7.81,7.54,61.0,27.0,41.0,129.0,9.0,7.0,0.0,8.0,0.0,32.0,32.0,52.0,79.0,10.0,20.0,67.0,57.0,14.0,44.0,52.0,25.0,11.0,1.41,3.13,2.88,4.0,4.0,1.0,140.3,88.0,94.61,21.0,0.93,1.37,1.37,6.97,7.41,7.24
NYI,2025,NYI,NYI,Team Level,4on5,3,0.08,0.11,0.15,967.0,3.0,0.21,0.16,0.43,0.08,0.99,2.13,0.21,0.21,0.21,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,0.0,6.0,1.0,2.0,3.0,3.0,1.0,0.0,0.09,0.12,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.04,0.0,0.0,0.25,0.25,0.25,18.68,2.31,2.13,4.94,0.76,8.38,4.49,1.98,2.31,1.98,17.0,6.0,10.0,33.0,2.0,8.0,1.0,1.0,0.0,7.0,5.0,15.0,21.0,0.0,0.0,6.0,2.0,0.0,2.0,17.0,0.0,6.0,0.37,0.0,1.94,0.0,0.0,2.0,33.0,23.0,23.0,0.0,0.56,0.99,0.99,1.88,1.88,1.78
NYI,2025,NYI,NYI,Team Level,5on4,3,0.88,0.9,0.91,1083.0,22.77,2.43,2.47,4.75,0.81,14.29,7.24,2.0,2.43,2.0,22.0,10.0,6.0,38.0,2.0,3.0,0.0,5.0,0.0,14.0,8.0,20.0,30.0,1.0,2.0,15.0,0.0,1.0,1.0,21.0,8.0,3.0,0.78,0.82,0.83,1.0,0.0,1.0,38.0,32.0,32.0,0.0,0.61,0.73,0.73,2.31,2.31,2.01,2.24,0.33,0.09,0.36,0.07,0.63,1.52,0.32,0.33,0.32,3.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,9.0,2.0,2.0,2.0,2.0,0.0,1.0,0.05,0.0,0.28,0.0,0.0,0.0,4.0,3.0,3.0,2.0,0.02,0.28,0.28,0.07,0.07,0.07
