team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,31,0.51,0.52,0.54,4774.0,79.86,17.09,5.51,14.68,2.79,41.38,26.54,16.05,17.09,16.05,76.0,32.0,32.0,140.0,15.0,10.0,1.0,12.0,1.0,41.0,29.0,61.0,93.0,2.0,4.0,67.0,12.0,10.0,17.0,56.0,24.0,28.0,2.21,2.99,11.88,3.0,4.0,8.0,140.0,108.0,108.0,10.0,1.49,3.29,3.29,15.28,15.28,14.91,68.94,16.24,5.41,11.7,2.44,36.77,20.44,15.23,16.24,15.23,61.0,32.0,36.0,129.0,16.0,10.0,2.0,9.0,1.0,33.0,24.0,45.0,77.0,1.0,2.0,49.0,12.0,11.0,24.0,47.0,21.0,25.0,1.91,2.71,11.62,3.0,3.0,10.0,129.0,93.0,93.0,13.0,1.55,3.79,3.79,13.99,13.99,13.46
NYI,2025,NYI,NYI,Team Level,all,31,0.48,0.5,0.51,113485.0,993.44,104.4,69.42,237.67,34.04,533.12,377.34,98.51,104.01,98.16,900.0,456.0,465.0,1821.0,90.0,121.0,10.0,192.0,2.0,471.0,480.0,810.0,1266.0,101.0,217.0,874.0,565.0,130.0,467.0,954.0,276.0,126.0,28.61,34.0,41.79,36.0,28.0,26.0,1813.77,1356.0,1349.04,230.0,15.56,27.3,27.55,92.41,92.04,89.61,973.16,112.06,71.64,228.43,32.27,506.62,359.96,105.02,112.7,105.66,868.0,443.0,526.0,1837.0,86.0,126.0,10.0,151.0,3.0,464.0,481.0,782.0,1225.0,109.0,243.0,821.0,603.0,138.0,484.0,865.0,292.0,154.0,25.91,37.17,48.98,23.0,36.0,27.0,1849.16,1311.0,1318.99,208.0,16.26,29.16,29.16,99.15,99.84,96.84
NYI,2025,NYI,NYI,Team Level,5on5,31,0.48,0.49,0.5,90626.0,721.31,65.97,45.96,183.15,24.31,385.56,282.04,63.68,65.58,63.33,644.0,343.0,361.0,1348.0,56.0,85.0,7.0,142.0,1.0,342.0,361.0,588.0,931.0,91.0,196.0,623.0,543.0,103.0,395.0,727.0,189.0,71.0,21.4,23.56,21.02,27.0,20.0,9.0,1340.77,987.0,980.04,199.0,9.53,17.96,18.21,57.29,56.92,56.1,727.85,72.15,49.35,179.5,24.0,383.44,282.58,68.91,72.78,69.54,652.0,339.0,429.0,1420.0,55.0,81.0,4.0,122.0,2.0,353.0,378.0,597.0,936.0,96.0,214.0,650.0,558.0,115.0,414.0,677.0,230.0,84.0,20.23,29.57,22.35,18.0,29.0,8.0,1432.16,991.0,998.99,175.0,10.3,17.28,17.37,65.08,65.77,64.31
NYI,2025,NYI,NYI,Team Level,4on5,31,0.1,0.14,0.16,8351.0,27.14,2.43,1.48,4.68,1.01,9.51,18.89,2.42,2.43,2.42,30.0,8.0,2.0,40.0,4.0,1.0,0.0,3.0,0.0,8.0,22.0,26.0,34.0,1.0,2.0,75.0,8.0,12.0,21.0,29.0,8.0,1.0,1.03,1.2,0.2,2.0,1.0,1.0,40.0,38.0,38.0,16.0,0.34,0.01,0.01,2.76,2.76,2.74,152.69,20.79,15.72,33.79,5.19,79.78,41.73,18.05,20.79,18.05,133.0,64.0,56.0,253.0,12.0,32.0,3.0,20.0,0.0,68.0,65.0,121.0,185.0,10.0,20.0,56.0,12.0,3.0,27.0,126.0,31.0,40.0,3.43,3.7,13.66,2.0,2.0,8.0,253.0,197.0,197.0,4.0,4.14,7.36,7.27,17.65,17.65,16.64
NYI,2025,NYI,NYI,Team Level,5on4,31,0.87,0.89,0.88,9734.0,165.12,18.9,16.47,35.17,5.92,96.66,49.88,16.37,18.9,16.37,150.0,73.0,70.0,293.0,15.0,25.0,2.0,35.0,0.0,80.0,68.0,135.0,208.0,7.0,15.0,109.0,2.0,5.0,34.0,142.0,55.0,26.0,3.97,6.25,8.69,4.0,3.0,8.0,293.0,223.0,223.0,5.0,4.21,6.04,6.04,17.08,17.08,15.87,23.68,2.89,1.17,3.45,0.65,6.64,15.21,2.84,2.89,2.84,22.0,8.0,5.0,35.0,3.0,3.0,1.0,0.0,0.0,10.0,14.0,19.0,27.0,2.0,7.0,66.0,21.0,9.0,19.0,15.0,10.0,5.0,0.34,1.2,1.35,0.0,2.0,1.0,35.0,30.0,30.0,16.0,0.28,0.73,0.73,2.43,2.43,2.42
NYR,2025,NYR,NYR,Team Level,other,32,0.35,0.48,0.46,3359.0,48.39,10.47,3.39,8.33,1.75,30.21,17.85,9.62,10.47,9.62,41.0,31.0,31.0,103.0,12.0,3.0,2.0,10.0,0.0,30.0,17.0,29.0,60.0,1.0,2.0,45.0,5.0,5.0,11.0,40.0,15.0,17.0,1.55,1.82,7.09,1.0,4.0,7.0,103.0,72.0,72.0,7.0,0.91,0.77,0.77,10.61,10.61,9.71,60.81,19.27,4.31,9.57,2.24,32.02,18.59,17.09,19.27,17.09,48.0,38.0,27.0,113.0,15.0,8.0,1.0,1.0,0.0,36.0,26.0,33.0,71.0,1.0,2.0,38.0,8.0,2.0,11.0,37.0,23.0,26.0,1.35,2.89,15.03,1.0,2.0,12.0,113.0,86.0,86.0,3.0,1.22,2.8,2.14,18.36,18.36,17.55
NYR,2025,NYR,NYR,Team Level,all,32,0.48,0.49,0.49,116514.0,969.29,99.2,67.59,231.85,32.66,530.26,374.44,95.05,100.39,96.18,840.0,496.0,548.0,1884.0,82.0,88.0,10.0,177.0,1.0,511.0,477.0,758.0,1254.0,102.0,222.0,951.0,849.0,143.0,463.0,936.0,288.0,112.0,25.66,35.45,38.09,26.0,31.0,25.0,1895.0,1336.0,1345.85,228.0,14.98,19.39,19.43,94.75,95.79,92.96,1016.35,109.33,68.48,243.79,33.84,546.2,389.37,102.1,109.47,102.2,920.0,471.0,538.0,1929.0,84.0,113.0,14.0,169.0,3.0,484.0,538.0,836.0,1307.0,81.0,184.0,809.0,622.0,134.0,509.0,1003.0,271.0,117.0,29.33,34.1,45.9,29.0,26.0,29.0,1932.49,1391.0,1393.3,255.0,15.22,25.93,25.93,98.62,98.69,95.55
NYR,2025,NYR,NYR,Team Level,5on5,32,0.51,0.5,0.49,97482.0,759.14,69.25,49.88,191.2,25.68,410.98,298.01,66.93,70.44,68.06,649.0,396.0,455.0,1500.0,55.0,75.0,7.0,150.0,1.0,392.0,372.0,594.0,990.0,95.0,208.0,761.0,802.0,117.0,402.0,745.0,232.0,68.0,20.55,28.82,19.88,24.0,24.0,7.0,1511.01,1045.0,1054.85,196.0,10.37,16.41,16.45,63.18,64.21,63.19,788.41,66.69,49.97,199.9,26.23,424.94,314.26,64.13,66.83,64.22,711.0,371.0,445.0,1527.0,49.0,81.0,7.0,143.0,3.0,365.0,441.0,662.0,1033.0,75.0,170.0,629.0,596.0,125.0,438.0,825.0,192.0,65.0,23.87,24.3,18.52,23.0,19.0,7.0,1530.49,1082.0,1084.3,230.0,10.34,16.33,16.66,60.37,60.44,59.49
NYR,2025,NYR,NYR,Team Level,4on5,32,0.11,0.11,0.14,8329.0,24.07,2.49,1.38,3.42,0.69,7.45,15.57,2.4,2.49,2.4,26.0,5.0,2.0,33.0,2.0,0.0,0.0,1.0,0.0,4.0,24.0,24.0,29.0,6.0,12.0,65.0,36.0,9.0,23.0,18.0,9.0,4.0,0.43,1.08,0.98,1.0,1.0,0.0,33.0,31.0,31.0,18.0,0.31,0.0,0.0,2.8,2.8,2.7,147.77,21.19,13.18,31.82,4.78,83.51,43.52,18.73,21.19,18.73,142.0,56.0,63.0,261.0,17.0,23.0,6.0,24.0,0.0,82.0,52.0,125.0,181.0,1.0,2.0,88.0,7.0,2.0,36.0,126.0,47.0,25.0,3.47,5.78,11.93,3.0,4.0,10.0,261.0,198.0,198.0,5.0,3.43,6.72,7.05,17.56,17.56,16.19
NYR,2025,NYR,NYR,Team Level,5on4,32,0.89,0.9,0.88,7344.0,137.69,16.99,12.95,28.9,4.54,81.61,43.0,16.1,16.99,16.1,124.0,64.0,60.0,248.0,13.0,10.0,1.0,16.0,0.0,85.0,64.0,111.0,175.0,0.0,0.0,80.0,6.0,12.0,27.0,133.0,32.0,23.0,3.13,3.73,10.13,0.0,2.0,11.0,248.0,188.0,188.0,7.0,3.39,2.21,2.21,18.17,18.17,17.36,19.36,2.18,1.02,2.49,0.59,5.72,12.99,2.16,2.18,2.16,19.0,6.0,3.0,28.0,3.0,1.0,0.0,1.0,0.0,1.0,19.0,16.0,22.0,4.0,10.0,54.0,11.0,5.0,24.0,15.0,9.0,1.0,0.63,1.13,0.42,2.0,1.0,0.0,28.0,25.0,25.0,17.0,0.23,0.08,0.08,2.33,2.33,2.33
PHI,2025,PHI,PHI,Team Level,other,28,0.6,0.54,0.53,2737.0,47.64,12.39,3.01,8.21,1.57,23.28,16.54,11.16,12.39,11.16,47.0,18.0,22.0,87.0,12.0,2.0,1.0,10.0,0.0,21.0,20.0,35.0,53.0,1.0,2.0,34.0,4.0,5.0,9.0,28.0,18.0,19.0,1.15,2.14,9.09,1.0,4.0,7.0,87.0,65.0,65.0,7.0,0.93,1.03,1.03,12.28,12.28,11.35,43.25,8.24,2.7,7.81,1.37,20.16,17.73,8.09,8.24,8.09,40.0,18.0,17.0,75.0,7.0,3.0,0.0,7.0,0.0,14.0,27.0,33.0,51.0,7.0,12.0,46.0,10.0,8.0,9.0,29.0,20.0,9.0,1.42,2.7,4.12,0.0,4.0,3.0,75.0,58.0,58.0,5.0,0.77,0.59,0.59,8.42,8.42,8.35
PHI,2025,PHI,PHI,Team Level,all,28,0.49,0.48,0.48,103249.0,780.25,85.3,54.68,183.35,26.18,417.25,299.25,80.65,85.08,80.43,712.0,354.0,399.0,1465.0,80.0,71.0,8.0,150.0,2.0,386.0,377.0,632.0,986.0,107.0,237.0,736.0,602.0,123.0,424.0,716.0,262.0,88.0,22.94,32.36,30.01,27.0,33.0,20.0,1456.3,1066.0,1056.87,202.0,12.1,16.58,16.7,80.71,80.39,77.95,834.24,90.14,56.44,199.05,27.85,444.37,321.22,85.25,90.94,86.03,727.0,413.0,446.0,1586.0,78.0,86.0,7.0,143.0,0.0,401.0,432.0,649.0,1062.0,101.0,222.0,781.0,598.0,109.0,446.0,807.0,226.0,107.0,24.46,28.51,37.17,36.0,22.0,20.0,1603.96,1140.0,1156.42,210.0,12.73,18.74,18.74,84.06,84.88,81.52
PHI,2025,PHI,PHI,Team Level,5on5,28,0.49,0.49,0.49,84505.0,609.94,55.69,41.18,149.53,20.53,329.9,241.18,53.9,55.48,53.67,557.0,281.0,324.0,1162.0,57.0,52.0,4.0,119.0,2.0,307.0,301.0,500.0,781.0,94.0,211.0,561.0,579.0,109.0,381.0,596.0,199.0,43.0,18.71,25.05,11.94,23.0,26.0,8.0,1153.3,838.0,828.87,180.0,8.54,9.99,10.42,53.81,53.49,52.69,625.0,58.02,40.15,157.09,20.99,333.96,246.86,55.84,58.81,56.63,542.0,316.0,360.0,1218.0,53.0,65.0,4.0,111.0,0.0,304.0,325.0,489.0,805.0,83.0,188.0,596.0,567.0,92.0,387.0,627.0,165.0,66.0,18.59,20.9,18.52,33.0,15.0,5.0,1235.96,858.0,874.42,182.0,8.35,13.94,13.94,52.36,53.17,52.17
PHI,2025,PHI,PHI,Team Level,4on5,28,0.09,0.08,0.09,8881.0,15.18,2.05,0.93,2.25,0.44,4.66,9.67,2.01,2.05,2.01,14.0,6.0,2.0,22.0,0.0,1.0,0.0,2.0,0.0,2.0,15.0,14.0,20.0,4.0,8.0,76.0,12.0,8.0,16.0,10.0,7.0,3.0,0.26,0.86,0.93,0.0,0.0,0.0,22.0,20.0,20.0,14.0,0.21,0.38,0.38,1.88,1.88,1.88,145.5,21.21,12.62,31.2,4.85,84.66,43.46,18.75,21.21,18.75,125.0,73.0,64.0,262.0,16.0,14.0,3.0,23.0,0.0,81.0,64.0,109.0,182.0,7.0,14.0,74.0,8.0,3.0,33.0,135.0,35.0,28.0,3.65,4.1,13.45,2.0,2.0,12.0,262.0,198.0,198.0,8.0,3.39,3.3,3.3,21.3,21.3,19.07
PHI,2025,PHI,PHI,Team Level,5on4,28,0.85,0.86,0.85,7126.0,107.49,15.17,9.56,23.36,3.63,59.41,31.86,13.58,15.17,13.58,94.0,49.0,51.0,194.0,11.0,16.0,3.0,19.0,0.0,56.0,41.0,83.0,132.0,8.0,16.0,65.0,7.0,1.0,18.0,82.0,38.0,23.0,2.82,4.31,8.04,3.0,3.0,5.0,194.0,143.0,143.0,1.0,2.43,5.17,4.87,12.73,12.73,12.04,20.49,2.67,0.98,2.96,0.63,5.58,13.17,2.56,2.67,2.56,20.0,6.0,5.0,31.0,2.0,4.0,0.0,2.0,0.0,2.0,16.0,18.0,24.0,4.0,8.0,65.0,13.0,6.0,17.0,16.0,6.0,4.0,0.79,0.8,1.08,1.0,1.0,0.0,31.0,26.0,26.0,15.0,0.22,0.92,0.92,1.98,1.98,1.93
LAK,2025,LAK,LAK,Team Level,other,29,0.61,0.54,0.51,3701.0,66.82,17.92,5.1,10.92,2.18,35.85,19.02,16.4,17.92,16.4,57.0,34.0,38.0,129.0,16.0,6.0,3.0,6.0,2.0,40.0,21.0,41.0,75.0,1.0,2.0,51.0,16.0,7.0,21.0,43.0,19.0,29.0,1.68,2.38,13.86,3.0,2.0,11.0,129.0,91.0,91.0,7.0,1.5,2.2,2.2,17.23,17.23,15.8,62.94,11.56,4.53,13.08,2.18,35.12,20.53,9.83,11.56,9.83,56.0,31.0,22.0,109.0,8.0,0.0,0.0,16.0,0.0,37.0,26.0,48.0,79.0,5.0,10.0,64.0,9.0,6.0,13.0,41.0,34.0,12.0,1.72,4.46,5.37,2.0,2.0,4.0,109.0,87.0,87.0,0.0,1.32,0.0,0.0,12.88,12.88,10.89
LAK,2025,LAK,LAK,Team Level,all,29,0.51,0.53,0.52,106872.0,914.09,92.53,63.43,220.85,30.35,492.84,355.99,88.35,92.72,88.56,829.0,427.0,548.0,1804.0,79.0,88.0,9.0,170.0,3.0,468.0,448.0,750.0,1177.0,96.0,210.0,804.0,494.0,123.0,482.0,898.0,254.0,104.0,24.34,32.32,35.87,24.0,30.0,25.0,1798.9,1256.0,1254.21,222.0,14.34,16.99,16.99,89.89,90.17,87.18,846.22,87.91,57.33,201.35,28.27,443.82,331.31,82.53,88.09,82.71,756.0,394.0,428.0,1578.0,72.0,86.0,6.0,164.0,0.0,385.0,443.0,684.0,1078.0,96.0,209.0,830.0,596.0,143.0,429.0,774.0,285.0,91.0,21.91,36.13,29.86,22.0,32.0,18.0,1582.43,1150.0,1155.92,177.0,12.82,17.38,17.38,83.35,83.6,80.34
LAK,2025,LAK,LAK,Team Level,5on5,29,0.51,0.53,0.52,86076.0,702.79,60.08,45.11,178.2,23.15,377.25,281.2,58.28,60.27,58.49,627.0,338.0,450.0,1415.0,50.0,61.0,5.0,138.0,1.0,363.0,352.0,577.0,915.0,87.0,192.0,597.0,461.0,101.0,411.0,712.0,197.0,56.0,19.37,25.12,15.59,18.0,25.0,7.0,1409.9,965.0,963.21,199.0,9.37,12.54,12.54,56.91,57.19,56.42,649.01,57.52,42.02,160.63,21.64,344.09,262.1,55.78,57.69,55.96,573.0,315.0,365.0,1253.0,45.0,67.0,4.0,119.0,0.0,303.0,354.0,528.0,843.0,85.0,185.0,613.0,564.0,113.0,362.0,627.0,207.0,54.0,16.98,26.26,14.29,15.0,23.0,7.0,1257.44,888.0,893.92,153.0,8.72,13.16,13.16,53.08,53.33,52.64
LAK,2025,LAK,LAK,Team Level,4on5,29,0.15,0.18,0.2,8568.0,24.69,2.92,1.47,3.4,0.79,8.45,16.96,2.78,2.92,2.78,30.0,4.0,3.0,37.0,4.0,2.0,1.0,5.0,0.0,5.0,18.0,26.0,30.0,4.0,8.0,71.0,14.0,8.0,15.0,22.0,6.0,6.0,0.66,0.72,1.54,1.0,1.0,2.0,37.0,34.0,34.0,13.0,0.34,0.57,0.57,2.69,2.69,2.61,106.19,16.2,9.5,23.36,3.56,55.68,28.69,14.32,16.2,14.32,101.0,36.0,37.0,174.0,16.0,15.0,1.0,23.0,0.0,41.0,42.0,85.0,121.0,2.0,4.0,90.0,8.0,7.0,30.0,78.0,36.0,23.0,2.21,4.49,9.51,3.0,6.0,7.0,174.0,137.0,137.0,4.0,2.49,4.0,4.0,14.7,14.7,14.13
LAK,2025,LAK,LAK,Team Level,5on4,29,0.81,0.84,0.81,8527.0,119.8,11.6,11.74,28.34,4.23,71.29,38.8,10.89,11.6,10.89,115.0,51.0,57.0,223.0,9.0,19.0,0.0,21.0,0.0,60.0,57.0,106.0,157.0,4.0,8.0,85.0,3.0,7.0,35.0,121.0,32.0,13.0,2.63,4.1,4.87,2.0,2.0,5.0,223.0,166.0,166.0,3.0,3.13,1.66,1.66,13.06,13.06,12.35,28.09,2.63,1.27,4.27,0.89,8.94,19.99,2.6,2.63,2.6,26.0,12.0,4.0,42.0,3.0,4.0,1.0,6.0,0.0,4.0,21.0,23.0,35.0,4.0,10.0,63.0,15.0,17.0,24.0,28.0,8.0,2.0,1.01,0.93,0.7,2.0,1.0,0.0,42.0,38.0,38.0,20.0,0.29,0.22,0.22,2.69,2.69,2.68
