team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,18,0.56,0.55,0.57,2462.0,43.4,9.39,2.86,7.84,1.5,21.39,15.02,8.9,9.39,8.9,43.0,15.0,17.0,75.0,11.0,4.0,0.0,8.0,1.0,21.0,13.0,32.0,47.0,1.0,2.0,38.0,6.0,6.0,10.0,29.0,13.0,16.0,0.94,1.78,6.67,2.0,4.0,5.0,75.0,58.0,58.0,7.0,0.8,1.27,1.27,8.91,8.91,8.72,32.42,7.4,2.39,5.46,1.07,17.36,9.33,7.08,7.4,7.08,28.0,15.0,18.0,61.0,8.0,4.0,1.0,2.0,0.0,18.0,11.0,20.0,35.0,0.0,0.0,24.0,7.0,7.0,13.0,20.0,12.0,11.0,0.96,1.63,4.81,2.0,2.0,4.0,61.0,43.0,43.0,8.0,0.66,1.25,1.25,6.81,6.81,6.52
NYI,2025,NYI,NYI,Team Level,all,18,0.46,0.49,0.5,65785.0,571.0,60.43,40.8,136.22,19.62,303.8,218.13,57.07,60.61,57.25,520.0,259.0,279.0,1058.0,60.0,69.0,5.0,115.0,2.0,272.0,261.0,460.0,719.0,68.0,143.0,535.0,328.0,71.0,277.0,544.0,159.0,76.0,15.71,19.87,24.86,24.0,17.0,19.0,1056.91,779.0,778.07,132.0,9.26,14.85,15.09,54.59,54.71,53.11,583.54,70.35,44.31,135.46,19.4,299.96,210.52,65.5,70.67,65.83,524.0,256.0,300.0,1080.0,56.0,86.0,7.0,84.0,1.0,268.0,285.0,468.0,724.0,64.0,136.0,474.0,351.0,81.0,307.0,490.0,189.0,101.0,14.62,24.13,31.59,15.0,26.0,15.0,1088.63,780.0,784.29,140.0,10.06,19.75,19.75,60.65,61.11,59.02
NYI,2025,NYI,NYI,Team Level,5on5,18,0.46,0.49,0.49,51530.0,402.22,37.56,25.99,102.15,13.69,214.64,157.97,36.34,37.74,36.52,358.0,194.0,217.0,769.0,36.0,49.0,4.0,83.0,1.0,186.0,197.0,322.0,516.0,62.0,133.0,370.0,315.0,53.0,230.0,400.0,109.0,43.0,11.7,13.49,12.37,19.0,10.0,7.0,767.91,552.0,551.07,110.0,5.4,10.14,10.38,32.58,32.69,32.25,419.37,43.91,29.24,101.62,13.87,218.57,160.79,41.91,44.23,42.24,379.0,189.0,243.0,811.0,36.0,51.0,2.0,66.0,1.0,195.0,219.0,343.0,532.0,58.0,124.0,369.0,322.0,66.0,256.0,372.0,142.0,54.0,11.09,18.37,14.45,11.0,21.0,4.0,819.63,568.0,572.29,114.0,6.11,11.04,11.12,38.89,39.35,38.43
NYI,2025,NYI,NYI,Team Level,4on5,18,0.1,0.14,0.16,5964.0,20.21,1.84,1.09,3.69,0.78,6.96,13.63,1.83,1.84,1.83,22.0,6.0,2.0,30.0,3.0,1.0,0.0,3.0,0.0,7.0,14.0,19.0,25.0,1.0,2.0,61.0,6.0,10.0,17.0,20.0,7.0,1.0,0.62,1.02,0.2,1.0,1.0,1.0,30.0,28.0,28.0,12.0,0.25,0.01,0.01,2.08,2.08,2.07,116.55,16.91,11.89,26.09,4.06,59.84,31.22,14.44,16.91,14.44,104.0,46.0,36.0,186.0,10.0,28.0,3.0,16.0,0.0,48.0,48.0,94.0,140.0,5.0,10.0,38.0,10.0,2.0,22.0,91.0,27.0,32.0,2.44,3.16,11.3,2.0,2.0,6.0,186.0,150.0,150.0,4.0,3.1,6.73,6.64,13.37,13.37,12.49
NYI,2025,NYI,NYI,Team Level,5on4,18,0.85,0.89,0.88,5829.0,105.17,11.63,10.86,22.54,3.66,60.81,31.5,10.01,11.63,10.01,97.0,44.0,43.0,184.0,10.0,15.0,1.0,21.0,0.0,58.0,37.0,87.0,131.0,4.0,6.0,66.0,1.0,2.0,20.0,95.0,30.0,16.0,2.45,3.58,5.61,2.0,2.0,6.0,184.0,141.0,141.0,3.0,2.81,3.43,3.43,11.02,11.02,10.07,15.2,2.13,0.79,2.3,0.42,4.19,9.17,2.08,2.13,2.08,13.0,6.0,3.0,22.0,2.0,3.0,1.0,0.0,0.0,7.0,7.0,11.0,17.0,1.0,2.0,43.0,12.0,6.0,16.0,7.0,8.0,4.0,0.12,0.98,1.03,0.0,1.0,1.0,22.0,19.0,19.0,14.0,0.19,0.73,0.73,1.58,1.58,1.58
NYR,2025,NYR,NYR,Team Level,other,20,0.32,0.43,0.39,1960.0,22.18,4.27,1.56,3.73,0.79,13.54,9.1,3.99,4.27,3.99,19.0,14.0,20.0,53.0,5.0,0.0,0.0,6.0,0.0,12.0,10.0,14.0,28.0,1.0,2.0,24.0,1.0,4.0,6.0,19.0,7.0,7.0,0.72,0.92,2.63,0.0,2.0,3.0,53.0,33.0,33.0,5.0,0.41,0.0,0.0,4.68,4.68,4.36,36.23,9.12,2.71,6.04,1.37,20.44,11.31,8.93,9.12,8.93,33.0,18.0,19.0,70.0,8.0,5.0,0.0,1.0,0.0,22.0,15.0,25.0,43.0,1.0,2.0,23.0,2.0,2.0,4.0,24.0,17.0,10.0,0.83,2.14,6.15,0.0,2.0,6.0,70.0,51.0,51.0,1.0,0.76,1.04,0.38,9.5,9.5,9.28
NYR,2025,NYR,NYR,Team Level,all,20,0.49,0.51,0.51,72787.0,630.94,62.26,44.4,151.28,21.25,347.99,244.81,59.83,62.97,60.51,549.0,323.0,356.0,1228.0,50.0,57.0,5.0,118.0,1.0,340.0,306.0,499.0,822.0,64.0,141.0,577.0,492.0,101.0,274.0,616.0,188.0,68.0,17.0,23.3,21.96,18.0,18.0,14.0,1232.13,872.0,875.75,135.0,9.83,12.33,12.37,59.72,60.36,58.68,622.97,64.05,42.32,149.36,20.72,337.18,238.37,60.39,64.32,60.63,560.0,292.0,318.0,1170.0,49.0,62.0,7.0,117.0,3.0,290.0,331.0,511.0,803.0,57.0,129.0,521.0,389.0,79.0,324.0,632.0,155.0,65.0,18.23,19.32,26.5,16.0,14.0,19.0,1174.34,852.0,855.31,159.0,9.47,14.58,14.58,58.94,59.12,57.14
NYR,2025,NYR,NYR,Team Level,5on5,20,0.55,0.52,0.51,60179.0,493.57,45.61,32.56,124.17,16.7,268.26,194.69,44.25,46.33,44.94,426.0,256.0,288.0,970.0,34.0,49.0,4.0,98.0,1.0,262.0,238.0,392.0,648.0,60.0,133.0,456.0,462.0,83.0,232.0,485.0,151.0,46.0,13.76,18.81,13.05,17.0,13.0,4.0,974.13,682.0,685.75,113.0,6.78,10.36,10.4,42.0,42.63,41.97,472.44,37.27,29.78,120.25,15.73,257.16,189.8,35.93,37.55,36.17,420.0,230.0,260.0,910.0,28.0,38.0,2.0,99.0,3.0,212.0,270.0,392.0,622.0,53.0,121.0,398.0,375.0,73.0,281.0,513.0,102.0,35.0,14.58,12.84,9.85,14.0,10.0,4.0,914.34,650.0,653.31,145.0,6.15,7.73,8.06,35.36,35.54,34.91
NYR,2025,NYR,NYR,Team Level,4on5,20,0.07,0.09,0.11,5385.0,13.29,1.14,0.65,1.9,0.36,4.13,8.82,1.08,1.14,1.08,14.0,3.0,0.0,17.0,2.0,0.0,0.0,1.0,0.0,1.0,13.0,12.0,15.0,3.0,6.0,42.0,24.0,6.0,14.0,12.0,4.0,1.0,0.3,0.54,0.29,1.0,1.0,0.0,17.0,17.0,17.0,11.0,0.15,0.0,0.0,1.28,1.28,1.21,102.05,16.3,9.15,21.44,3.22,56.06,28.83,14.19,16.3,14.19,94.0,41.0,37.0,172.0,11.0,18.0,5.0,16.0,0.0,55.0,35.0,83.0,124.0,1.0,2.0,60.0,5.0,2.0,22.0,86.0,29.0,20.0,2.36,3.44,10.5,1.0,1.0,9.0,172.0,135.0,135.0,2.0,2.41,5.73,6.06,12.65,12.65,11.51
NYR,2025,NYR,NYR,Team Level,5on4,20,0.89,0.91,0.9,5263.0,101.9,11.24,9.63,21.47,3.4,62.07,32.19,10.51,11.24,10.51,90.0,50.0,48.0,188.0,9.0,8.0,1.0,13.0,0.0,65.0,45.0,81.0,131.0,0.0,0.0,55.0,5.0,8.0,22.0,100.0,26.0,14.0,2.22,3.03,5.98,0.0,2.0,7.0,188.0,140.0,140.0,6.0,2.5,1.97,1.97,11.76,11.76,11.14,12.25,1.36,0.67,1.62,0.4,3.52,8.43,1.34,1.36,1.34,13.0,3.0,2.0,18.0,2.0,1.0,0.0,1.0,0.0,1.0,11.0,11.0,14.0,2.0,4.0,40.0,7.0,2.0,17.0,9.0,7.0,0.0,0.46,0.9,0.0,1.0,1.0,0.0,18.0,16.0,16.0,11.0,0.15,0.08,0.08,1.43,1.43,1.43
