team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,76,0.5,0.53,0.56,12950.0,195.02,38.55,14.09,36.21,6.78,105.68,64.69,35.97,38.55,35.97,180.0,86.0,77.0,343.0,35.0,21.0,1.0,29.0,1.0,97.0,83.0,145.0,231.0,4.0,8.0,154.0,30.0,23.0,46.0,145.0,66.0,55.0,5.96,8.1,24.49,8.0,13.0,14.0,343.0,266.0,266.0,21.0,4.07,6.01,6.01,36.61,36.61,35.01,152.34,38.97,11.08,26.72,5.52,81.16,48.54,36.22,38.97,36.22,125.0,87.0,87.0,299.0,31.0,14.0,2.0,18.0,3.0,91.0,55.0,94.0,181.0,7.0,14.0,120.0,30.0,23.0,43.0,105.0,51.0,56.0,3.78,6.26,28.93,10.0,6.0,15.0,299.0,212.0,212.0,21.0,3.18,5.12,5.12,37.04,37.04,35.03
NYI,2025,NYI,NYI,Team Level,all,76,0.48,0.49,0.5,277686.0,2393.78,234.68,165.97,583.26,83.61,1286.81,917.66,222.17,234.55,222.06,2145.0,1127.0,1164.0,4436.0,218.0,285.0,27.0,468.0,6.0,1141.0,1154.0,1927.0,3054.0,229.0,494.0,2193.0,1474.0,344.0,1105.0,2420.0,602.0,250.0,73.22,73.65,87.82,92.0,67.0,59.0,4431.47,3272.0,3266.38,537.0,37.25,59.56,59.85,212.09,211.95,205.28,2447.26,255.34,175.79,580.88,82.23,1287.14,924.63,240.5,256.19,241.31,2135.0,1171.0,1230.0,4536.0,216.0,312.0,19.0,385.0,7.0,1218.0,1168.0,1919.0,3090.0,252.0,549.0,1971.0,1540.0,343.0,1169.0,2318.0,684.0,304.0,70.91,84.38,100.05,82.0,84.0,50.0,4556.88,3306.0,3320.36,522.0,39.29,62.55,62.55,232.08,232.8,225.46
NYI,2025,NYI,NYI,Team Level,5on5,76,0.47,0.49,0.49,225362.0,1832.31,151.83,119.25,472.81,64.08,984.4,719.63,146.12,151.71,146.01,1624.0,888.0,938.0,3450.0,140.0,219.0,21.0,374.0,5.0,881.0,893.0,1484.0,2372.0,206.0,449.0,1651.0,1416.0,283.0,954.0,1934.0,439.0,139.0,57.44,53.99,40.4,74.0,43.0,23.0,3445.47,2512.0,2506.38,482.0,24.77,42.52,42.81,133.8,133.65,131.23,1910.88,170.19,129.19,475.03,64.08,1008.5,746.01,162.75,171.05,163.57,1658.0,935.0,1017.0,3610.0,145.0,237.0,12.0,321.0,3.0,948.0,939.0,1513.0,2448.0,222.0,486.0,1551.0,1450.0,289.0,1026.0,1892.0,523.0,178.0,58.31,64.59,47.29,64.0,64.0,17.0,3630.88,2593.0,2607.36,461.0,26.95,44.18,44.27,152.87,153.6,150.33
NYI,2025,NYI,NYI,Team Level,4on5,76,0.13,0.14,0.16,18721.0,60.9,6.07,3.22,9.44,2.1,19.59,41.58,6.03,6.07,6.03,64.0,18.0,4.0,86.0,8.0,3.0,0.0,7.0,0.0,14.0,50.0,56.0,74.0,5.0,10.0,182.0,22.0,26.0,36.0,58.0,19.0,5.0,2.16,2.5,1.41,2.0,3.0,3.0,86.0,82.0,82.0,30.0,0.73,0.45,0.45,6.36,6.36,6.33,329.22,40.56,32.81,71.1,10.96,181.41,94.17,35.99,40.56,35.99,299.0,132.0,118.0,549.0,33.0,56.0,4.0,45.0,1.0,164.0,132.0,266.0,398.0,17.0,34.0,149.0,19.0,8.0,63.0,280.0,89.0,62.0,7.86,10.8,21.9,7.0,9.0,17.0,549.0,431.0,431.0,7.0,8.53,12.25,12.16,36.92,36.92,34.86
NYI,2025,NYI,NYI,Team Level,5on4,76,0.87,0.88,0.85,20653.0,305.55,38.24,29.42,64.8,10.65,177.14,91.76,34.07,38.24,34.07,277.0,135.0,145.0,557.0,35.0,42.0,5.0,58.0,0.0,149.0,128.0,242.0,377.0,14.0,27.0,206.0,6.0,12.0,69.0,283.0,78.0,51.0,7.66,9.05,21.53,8.0,8.0,19.0,557.0,412.0,412.0,4.0,7.67,10.58,10.58,35.33,35.33,32.72,54.82,5.62,2.71,8.03,1.68,16.05,35.91,5.52,5.62,5.52,53.0,17.0,8.0,78.0,7.0,5.0,1.0,1.0,0.0,15.0,42.0,46.0,63.0,6.0,15.0,151.0,41.0,23.0,37.0,41.0,21.0,8.0,0.97,2.73,1.93,1.0,5.0,1.0,78.0,70.0,70.0,33.0,0.62,1.0,1.0,5.25,5.25,5.23
NYR,2025,NYR,NYR,Team Level,other,76,0.38,0.51,0.5,8194.0,136.78,26.7,11.09,25.53,4.99,81.38,42.32,24.61,26.7,24.61,113.0,79.0,74.0,266.0,26.0,13.0,4.0,23.0,0.0,80.0,50.0,87.0,166.0,9.0,18.0,111.0,11.0,12.0,27.0,107.0,46.0,39.0,4.0,5.46,17.24,5.0,8.0,13.0,266.0,192.0,192.0,15.0,3.36,3.12,3.12,26.94,26.94,24.95,138.08,42.66,9.84,22.66,5.23,69.94,42.66,38.74,42.66,38.74,119.0,74.0,61.0,254.0,36.0,19.0,2.0,6.0,0.0,74.0,58.0,83.0,157.0,7.0,14.0,87.0,12.0,7.0,24.0,85.0,45.0,63.0,3.24,5.51,33.91,3.0,5.0,28.0,254.0,193.0,193.0,11.0,2.83,5.95,5.29,40.2,40.2,38.13
NYR,2025,NYR,NYR,Team Level,all,76,0.47,0.49,0.48,276911.0,2238.36,220.1,159.04,539.87,77.1,1230.59,855.32,209.33,220.33,209.58,1921.0,1161.0,1224.0,4306.0,214.0,243.0,25.0,396.0,4.0,1135.0,1090.0,1707.0,2868.0,260.0,568.0,2268.0,1967.0,340.0,1154.0,2266.0,574.0,242.0,65.68,69.59,84.84,79.0,74.0,61.0,4284.89,3082.0,3072.17,567.0,35.99,51.28,51.36,204.73,204.94,198.73,2462.05,249.88,170.79,593.58,83.26,1321.32,945.18,235.52,251.6,237.14,2217.0,1147.0,1205.0,4569.0,235.0,282.0,39.0,397.0,3.0,1211.0,1236.0,1982.0,3129.0,223.0,492.0,1917.0,1489.0,340.0,1143.0,2493.0,596.0,275.0,74.63,73.48,101.78,81.0,75.0,79.0,4613.58,3364.0,3396.96,570.0,38.14,61.52,61.88,226.14,227.58,220.84
NYR,2025,NYR,NYR,Team Level,5on5,76,0.48,0.49,0.48,228672.0,1734.41,143.38,115.89,440.98,59.8,951.09,685.86,137.98,143.6,138.22,1495.0,902.0,1027.0,3424.0,140.0,192.0,17.0,327.0,4.0,875.0,859.0,1355.0,2257.0,238.0,521.0,1764.0,1874.0,279.0,1010.0,1834.0,428.0,135.0,53.03,51.69,38.66,69.0,57.0,14.0,3402.89,2397.0,2387.17,511.0,24.14,38.82,38.9,128.61,128.82,126.72,1897.42,152.83,123.31,481.82,63.84,1022.7,755.49,147.11,154.55,148.74,1699.0,901.0,995.0,3595.0,145.0,199.0,21.0,332.0,3.0,935.0,986.0,1554.0,2455.0,199.0,441.0,1488.0,1427.0,306.0,1006.0,2025.0,432.0,143.0,60.52,53.7,38.62,67.0,57.0,21.0,3639.58,2600.0,2632.96,516.0,25.6,38.71,39.03,139.39,140.83,138.59
NYR,2025,NYR,NYR,Team Level,4on5,76,0.08,0.1,0.11,21551.0,48.49,4.36,2.49,7.27,1.52,15.06,32.31,4.2,4.36,4.2,49.0,14.0,6.0,69.0,5.0,1.0,0.0,3.0,0.0,13.0,41.0,44.0,58.0,8.0,19.0,193.0,67.0,27.0,51.0,42.0,16.0,5.0,1.11,1.96,1.29,2.0,2.0,1.0,69.0,63.0,63.0,37.0,0.57,0.25,0.25,4.67,4.67,4.56,368.13,47.18,34.29,80.91,12.38,211.38,109.86,42.84,47.18,42.84,341.0,155.0,141.0,637.0,46.0,58.0,15.0,52.0,0.0,197.0,143.0,295.0,450.0,10.0,21.0,205.0,19.0,6.0,67.0,340.0,98.0,58.0,9.35,11.51,26.31,8.0,10.0,28.0,637.0,496.0,496.0,4.0,8.96,15.63,16.33,39.81,39.81,37.44
NYR,2025,NYR,NYR,Team Level,5on4,76,0.86,0.87,0.85,18494.0,318.7,45.67,29.56,66.08,10.8,183.05,94.83,42.56,45.67,42.56,264.0,166.0,117.0,547.0,43.0,37.0,4.0,43.0,0.0,167.0,140.0,221.0,387.0,5.0,10.0,200.0,15.0,22.0,66.0,283.0,84.0,63.0,7.53,10.48,27.66,3.0,7.0,33.0,547.0,430.0,430.0,4.0,7.93,9.08,9.08,44.51,44.51,42.5,58.42,7.22,3.34,8.18,1.81,17.29,37.17,6.82,7.22,6.82,58.0,17.0,8.0,83.0,8.0,6.0,1.0,7.0,0.0,5.0,49.0,50.0,67.0,7.0,16.0,137.0,31.0,21.0,46.0,43.0,21.0,11.0,1.52,2.75,2.95,3.0,3.0,2.0,83.0,75.0,75.0,39.0,0.75,1.23,1.23,6.75,6.75,6.68
