team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
TOR,2025,TOR,TOR,Team Level,other,68,0.48,0.43,0.48,8786.0,133.38,34.26,8.94,23.46,4.4,62.81,45.13,31.55,34.26,31.55,115.0,64.0,41.0,220.0,34.0,16.0,0.0,17.0,1.0,43.0,68.0,81.0,145.0,5.0,10.0,116.0,20.0,14.0,35.0,85.0,44.0,50.0,3.69,5.28,25.29,6.0,7.0,21.0,220.0,179.0,179.0,9.0,2.62,5.45,5.45,31.44,31.44,29.76,145.12,36.6,9.97,24.96,4.76,69.54,50.16,34.63,36.6,34.63,134.0,62.0,92.0,288.0,30.0,8.0,1.0,15.0,0.0,77.0,66.0,104.0,166.0,4.0,6.0,73.0,22.0,21.0,22.0,92.0,55.0,49.0,4.45,6.95,25.19,3.0,7.0,20.0,288.0,196.0,196.0,11.0,2.98,2.76,2.76,36.81,36.81,35.0
TOR,2025,TOR,TOR,Team Level,all,68,0.47,0.45,0.46,248927.0,2050.53,198.78,140.97,493.9,68.25,1079.31,781.77,189.34,198.73,189.32,1854.0,909.0,911.0,3674.0,214.0,218.0,23.0,390.0,5.0,883.0,1053.0,1640.0,2549.0,222.0,490.0,2117.0,1551.0,321.0,1123.0,2000.0,568.0,195.0,59.7,69.12,69.96,80.0,81.0,53.0,3658.94,2763.0,2755.91,539.0,31.51,40.77,40.77,189.52,189.63,184.74,2411.8,225.13,167.23,580.83,80.38,1303.48,936.94,215.64,226.53,216.95,2191.0,1103.0,1179.0,4473.0,234.0,239.0,23.0,449.0,4.0,1202.0,1166.0,1957.0,3060.0,209.0,471.0,1679.0,1240.0,320.0,1061.0,2504.0,570.0,220.0,74.89,70.51,79.74,102.0,75.0,57.0,4513.8,3294.0,3318.24,493.0,37.38,45.4,46.72,215.8,216.87,210.74
TOR,2025,TOR,TOR,Team Level,5on5,68,0.47,0.45,0.46,205938.0,1613.26,130.44,105.14,405.05,53.46,854.55,632.36,125.58,130.39,125.56,1436.0,745.0,747.0,2928.0,147.0,162.0,19.0,321.0,4.0,713.0,834.0,1289.0,2034.0,206.0,458.0,1659.0,1476.0,264.0,1005.0,1655.0,420.0,106.0,48.58,51.79,30.07,69.0,58.0,20.0,2912.94,2181.0,2173.91,495.0,21.93,29.39,29.39,122.98,123.09,121.16,1901.04,148.87,124.29,476.91,63.2,1031.0,758.74,144.1,150.26,145.41,1712.0,891.0,971.0,3574.0,171.0,177.0,16.0,372.0,3.0,948.0,932.0,1541.0,2432.0,198.0,453.0,1339.0,1189.0,260.0,959.0,2051.0,425.0,127.0,60.84,52.83,35.2,92.0,60.0,19.0,3614.8,2603.0,2627.24,454.0,25.81,32.42,33.04,141.64,142.72,140.1
TOR,2025,TOR,TOR,Team Level,4on5,68,0.1,0.1,0.12,17903.0,43.83,3.92,2.23,6.55,1.46,14.21,29.62,3.83,3.92,3.83,49.0,9.0,5.0,63.0,4.0,1.0,0.0,2.0,0.0,12.0,39.0,45.0,54.0,6.0,12.0,177.0,41.0,28.0,36.0,40.0,13.0,5.0,1.25,1.41,1.26,2.0,2.0,0.0,63.0,58.0,58.0,32.0,0.51,0.21,0.21,4.22,4.22,4.2,325.01,35.84,30.77,72.59,11.13,189.6,100.07,33.2,35.84,33.2,300.0,140.0,109.0,549.0,28.0,52.0,6.0,59.0,1.0,169.0,131.0,272.0,412.0,5.0,8.0,141.0,9.0,12.0,51.0,320.0,80.0,40.0,8.3,9.59,17.95,5.0,6.0,17.0,549.0,440.0,440.0,7.0,8.09,9.47,10.16,33.76,33.76,32.07
TOR,2025,TOR,TOR,Team Level,5on4,68,0.89,0.88,0.86,16300.0,260.05,30.16,24.66,58.85,8.93,147.74,74.67,28.38,30.16,28.38,254.0,91.0,118.0,463.0,29.0,39.0,4.0,50.0,0.0,115.0,112.0,225.0,316.0,5.0,10.0,165.0,14.0,15.0,47.0,220.0,91.0,34.0,6.16,10.65,13.35,3.0,14.0,12.0,463.0,345.0,345.0,3.0,6.44,5.72,5.72,30.89,30.89,29.62,40.63,3.83,2.21,6.36,1.29,13.34,27.96,3.71,3.83,3.71,45.0,10.0,7.0,62.0,5.0,2.0,0.0,3.0,0.0,8.0,37.0,40.0,50.0,2.0,4.0,126.0,20.0,27.0,29.0,41.0,10.0,4.0,1.3,1.14,1.4,2.0,2.0,1.0,62.0,55.0,55.0,21.0,0.5,0.75,0.75,3.58,3.58,3.57
UTA,2025,UTA,UTA,Team Level,other,68,0.49,0.47,0.48,8631.0,107.59,27.36,6.94,17.22,3.52,57.47,35.49,25.5,27.36,25.5,96.0,52.0,43.0,191.0,29.0,7.0,1.0,15.0,0.0,63.0,34.0,67.0,119.0,3.0,6.0,106.0,20.0,6.0,32.0,65.0,43.0,40.0,2.98,4.95,19.43,4.0,9.0,16.0,191.0,148.0,148.0,15.0,1.93,1.62,1.62,27.66,27.66,25.9,117.04,28.34,8.86,22.61,4.31,63.9,32.98,26.07,28.34,26.07,109.0,52.0,52.0,213.0,23.0,17.0,4.0,20.0,0.0,63.0,38.0,86.0,138.0,0.0,0.0,96.0,19.0,14.0,25.0,81.0,44.0,36.0,2.94,5.52,19.88,3.0,7.0,13.0,213.0,161.0,161.0,11.0,2.66,4.89,4.89,26.11,26.11,24.68
UTA,2025,UTA,UTA,Team Level,all,68,0.51,0.52,0.52,246288.0,2133.64,214.67,145.56,506.71,71.99,1138.8,820.29,203.71,215.93,204.93,1876.0,1022.0,1112.0,4010.0,214.0,209.0,21.0,384.0,3.0,1081.0,1007.0,1662.0,2684.0,251.0,553.0,1915.0,1301.0,285.0,1101.0,2093.0,578.0,227.0,64.49,71.32,78.86,79.0,75.0,60.0,4044.48,2898.0,2918.7,497.0,32.23,45.21,46.08,200.81,202.24,195.76,2002.52,206.76,138.75,478.26,67.58,1053.13,764.51,196.46,206.61,196.35,1764.0,945.0,1033.0,3742.0,191.0,238.0,34.0,385.0,1.0,978.0,916.0,1573.0,2518.0,229.0,506.0,1940.0,1460.0,331.0,1056.0,1947.0,550.0,212.0,59.53,68.19,79.04,64.0,68.0,59.0,3731.81,2709.0,2706.35,479.0,31.36,50.96,51.21,186.91,186.69,181.16
UTA,2025,UTA,UTA,Team Level,5on5,68,0.53,0.53,0.53,199756.0,1707.13,146.82,112.04,423.27,57.58,909.12,670.16,141.2,148.08,142.43,1487.0,832.0,958.0,3277.0,151.0,168.0,15.0,323.0,2.0,864.0,811.0,1336.0,2168.0,221.0,493.0,1488.0,1231.0,245.0,961.0,1749.0,432.0,138.0,54.36,53.89,38.57,70.0,57.0,24.0,3311.48,2319.0,2339.7,434.0,23.34,35.01,35.24,134.92,136.34,133.88,1518.93,131.82,97.46,379.65,51.04,792.97,602.06,126.43,131.68,126.32,1337.0,718.0,831.0,2886.0,130.0,167.0,20.0,304.0,1.0,741.0,712.0,1207.0,1925.0,208.0,464.0,1500.0,1393.0,277.0,925.0,1524.0,410.0,121.0,47.06,51.06,33.69,51.0,54.0,25.0,2875.81,2055.0,2052.35,436.0,20.31,31.43,31.69,120.45,120.23,117.77
UTA,2025,UTA,UTA,Team Level,4on5,68,0.07,0.1,0.12,19726.0,40.83,3.32,2.16,7.0,1.49,14.64,29.4,3.29,3.32,3.29,41.0,17.0,4.0,62.0,5.0,2.0,1.0,2.0,0.0,11.0,38.0,36.0,53.0,12.0,24.0,164.0,35.0,19.0,49.0,42.0,12.0,4.0,0.93,1.44,0.95,0.0,3.0,2.0,62.0,58.0,58.0,43.0,0.5,0.37,0.37,3.45,3.45,3.43,320.17,42.42,30.25,68.87,10.81,182.14,98.51,39.9,42.42,39.9,281.0,152.0,137.0,570.0,37.0,49.0,10.0,58.0,0.0,162.0,127.0,244.0,396.0,11.0,22.0,179.0,10.0,9.0,68.0,300.0,84.0,49.0,8.17,10.13,24.12,9.0,7.0,21.0,570.0,433.0,433.0,3.0,7.88,13.91,13.9,36.4,36.4,34.79
UTA,2025,UTA,UTA,Team Level,5on4,68,0.9,0.87,0.86,18175.0,278.09,37.17,24.42,59.21,9.39,157.56,85.24,33.71,37.17,33.71,252.0,121.0,107.0,480.0,29.0,32.0,4.0,44.0,1.0,143.0,124.0,223.0,344.0,15.0,30.0,157.0,15.0,15.0,59.0,237.0,91.0,45.0,6.21,11.05,19.91,5.0,6.0,18.0,480.0,373.0,373.0,5.0,6.47,8.2,8.84,34.78,34.78,32.54,46.39,4.19,2.17,7.13,1.43,14.11,30.97,4.06,4.19,4.06,37.0,23.0,13.0,73.0,1.0,5.0,0.0,3.0,0.0,12.0,39.0,36.0,59.0,10.0,20.0,165.0,38.0,31.0,38.0,42.0,12.0,6.0,1.35,1.49,1.35,1.0,0.0,0.0,73.0,60.0,60.0,29.0,0.49,0.73,0.73,3.95,3.95,3.92
