team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,28,0.58,0.56,0.59,3982.0,75.54,16.43,5.21,13.93,2.62,38.87,23.94,15.41,16.43,15.41,71.0,30.0,27.0,128.0,13.0,10.0,1.0,12.0,1.0,38.0,27.0,58.0,88.0,1.0,2.0,54.0,11.0,9.0,13.0,51.0,23.0,27.0,2.0,2.9,11.53,2.0,4.0,7.0,128.0,101.0,101.0,9.0,1.41,3.29,3.29,14.55,14.55,14.19,51.61,11.8,3.88,8.74,1.8,28.08,15.7,11.08,11.8,11.08,45.0,25.0,30.0,100.0,12.0,6.0,1.0,5.0,1.0,25.0,21.0,33.0,58.0,1.0,2.0,40.0,11.0,10.0,22.0,38.0,14.0,18.0,1.67,1.85,8.28,3.0,2.0,7.0,100.0,70.0,70.0,12.0,1.09,2.1,2.1,10.79,10.79,10.45
NYI,2025,NYI,NYI,Team Level,all,28,0.49,0.5,0.52,102385.0,914.96,96.98,64.52,217.98,31.43,490.24,345.85,91.47,96.6,91.14,832.0,415.0,424.0,1671.0,83.0,112.0,9.0,177.0,2.0,427.0,446.0,749.0,1164.0,91.0,197.0,791.0,495.0,116.0,423.0,869.0,261.0,117.0,26.14,32.15,38.68,32.0,27.0,24.0,1664.96,1247.0,1241.17,213.0,14.48,24.89,25.14,86.32,85.95,83.65,867.2,99.9,64.22,202.94,28.68,450.41,320.84,93.54,100.53,94.17,769.0,398.0,473.0,1640.0,78.0,113.0,8.0,126.0,2.0,419.0,429.0,691.0,1089.0,100.0,223.0,733.0,551.0,119.0,442.0,763.0,265.0,139.0,22.88,33.85,43.17,21.0,34.0,23.0,1652.06,1167.0,1174.66,191.0,14.5,25.67,25.67,88.73,89.47,86.83
NYI,2025,NYI,NYI,Team Level,5on5,28,0.48,0.49,0.5,81541.0,658.11,60.85,42.32,166.31,22.21,351.56,256.74,58.67,60.48,58.34,589.0,311.0,329.0,1229.0,53.0,78.0,7.0,130.0,1.0,307.0,331.0,536.0,847.0,82.0,178.0,564.0,474.0,93.0,361.0,658.0,177.0,65.0,19.47,22.03,19.36,25.0,19.0,9.0,1222.96,900.0,894.17,184.0,8.78,16.64,16.89,52.74,52.38,51.6,651.61,66.23,44.66,159.71,21.47,341.82,252.11,63.18,66.86,63.8,580.0,306.0,386.0,1272.0,51.0,75.0,3.0,102.0,1.0,321.0,336.0,529.0,835.0,88.0,196.0,579.0,509.0,98.0,377.0,595.0,210.0,81.0,17.86,27.1,21.27,16.0,28.0,7.0,1284.06,886.0,893.66,160.0,9.32,16.09,16.18,59.37,60.12,58.79
NYI,2025,NYI,NYI,Team Level,4on5,28,0.11,0.14,0.17,7733.0,26.38,2.42,1.46,4.63,1.0,9.2,18.29,2.41,2.42,2.41,29.0,8.0,2.0,39.0,4.0,1.0,0.0,3.0,0.0,8.0,21.0,25.0,33.0,1.0,2.0,70.0,8.0,12.0,20.0,28.0,8.0,1.0,1.02,1.2,0.2,2.0,1.0,1.0,39.0,37.0,37.0,15.0,0.33,0.01,0.01,2.74,2.74,2.72,141.75,19.05,14.55,31.24,4.81,74.3,39.05,16.51,19.05,16.51,123.0,60.0,52.0,235.0,12.0,29.0,3.0,19.0,0.0,63.0,60.0,111.0,171.0,9.0,18.0,52.0,12.0,2.0,25.0,117.0,31.0,35.0,3.08,3.7,12.27,2.0,2.0,8.0,235.0,183.0,183.0,4.0,3.83,6.75,6.66,16.21,16.21,15.25
NYI,2025,NYI,NYI,Team Level,5on4,28,0.86,0.89,0.88,9129.0,154.92,17.27,15.53,33.1,5.61,90.61,46.88,14.99,17.27,14.99,143.0,66.0,66.0,275.0,13.0,23.0,1.0,32.0,0.0,74.0,67.0,130.0,196.0,7.0,15.0,103.0,2.0,2.0,29.0,132.0,53.0,24.0,3.65,6.02,7.59,3.0,3.0,7.0,275.0,209.0,209.0,5.0,3.96,4.95,4.95,16.29,16.29,15.14,22.23,2.82,1.13,3.25,0.61,6.21,13.99,2.77,2.82,2.77,21.0,7.0,5.0,33.0,3.0,3.0,1.0,0.0,0.0,10.0,12.0,18.0,25.0,2.0,7.0,62.0,19.0,9.0,18.0,13.0,10.0,5.0,0.27,1.2,1.35,0.0,2.0,1.0,33.0,28.0,28.0,15.0,0.26,0.73,0.73,2.35,2.35,2.34
NYR,2025,NYR,NYR,Team Level,other,29,0.38,0.46,0.44,3033.0,38.3,9.52,2.67,6.11,1.42,24.09,14.2,8.91,9.52,8.91,32.0,26.0,27.0,85.0,11.0,2.0,2.0,7.0,0.0,23.0,15.0,21.0,47.0,1.0,2.0,39.0,2.0,5.0,10.0,28.0,14.0,16.0,1.17,1.72,6.63,0.0,4.0,7.0,85.0,58.0,58.0,6.0,0.73,0.3,0.3,9.94,9.94,9.29,52.09,15.51,3.86,8.23,1.98,28.78,15.64,15.04,15.51,15.04,42.0,32.0,27.0,101.0,12.0,6.0,0.0,1.0,0.0,32.0,23.0,30.0,62.0,1.0,2.0,32.0,8.0,2.0,9.0,31.0,23.0,20.0,1.19,2.89,11.42,0.0,2.0,10.0,101.0,74.0,74.0,3.0,1.08,1.13,0.47,16.12,16.12,15.62
NYR,2025,NYR,NYR,Team Level,all,29,0.48,0.5,0.49,105256.0,885.56,90.61,61.65,211.94,29.79,484.93,343.08,87.24,91.97,88.54,767.0,455.0,507.0,1729.0,78.0,78.0,9.0,167.0,1.0,459.0,439.0,689.0,1144.0,92.0,199.0,858.0,748.0,135.0,410.0,856.0,266.0,100.0,23.57,32.96,34.09,24.0,29.0,25.0,1745.05,1222.0,1234.96,202.0,13.67,16.82,16.85,87.43,88.62,86.25,916.48,98.24,61.89,220.43,30.61,492.41,349.42,93.02,98.07,92.82,825.0,428.0,479.0,1732.0,75.0,101.0,11.0,158.0,3.0,429.0,487.0,750.0,1178.0,73.0,165.0,740.0,574.0,116.0,469.0,902.0,246.0,105.0,26.61,30.98,40.65,26.0,23.0,26.0,1727.49,1253.0,1250.62,236.0,13.8,22.44,22.44,89.6,89.4,86.65
NYR,2025,NYR,NYR,Team Level,5on5,29,0.51,0.5,0.5,87505.0,692.57,63.14,45.32,174.67,23.37,375.63,272.86,61.27,64.5,62.57,591.0,364.0,420.0,1375.0,52.0,66.0,6.0,143.0,1.0,355.0,338.0,539.0,903.0,88.0,191.0,689.0,708.0,109.0,354.0,682.0,213.0,60.0,19.04,26.6,17.49,23.0,22.0,7.0,1391.05,955.0,967.97,172.0,9.42,14.3,14.34,58.22,59.41,58.52,705.07,59.62,44.52,179.51,23.52,379.28,280.56,57.34,59.45,57.14,631.0,336.0,390.0,1357.0,44.0,71.0,5.0,135.0,3.0,319.0,395.0,587.0,923.0,68.0,153.0,572.0,550.0,108.0,403.0,741.0,167.0,59.0,21.57,21.18,16.87,22.0,16.0,6.0,1352.49,967.0,964.62,211.0,9.22,14.51,14.83,53.99,53.79,52.91
NYR,2025,NYR,NYR,Team Level,4on5,29,0.1,0.11,0.13,7797.0,23.0,2.38,1.24,3.21,0.63,6.8,14.75,2.3,2.38,2.3,24.0,5.0,1.0,30.0,2.0,0.0,0.0,1.0,0.0,3.0,23.0,22.0,27.0,3.0,6.0,57.0,33.0,9.0,21.0,17.0,8.0,4.0,0.42,0.99,0.98,1.0,1.0,0.0,30.0,29.0,29.0,17.0,0.28,0.0,0.0,2.66,2.66,2.56,140.74,21.01,12.52,30.27,4.55,78.89,40.77,18.55,21.01,18.55,134.0,54.0,60.0,248.0,17.0,23.0,6.0,21.0,0.0,77.0,50.0,117.0,171.0,1.0,2.0,84.0,7.0,2.0,33.0,116.0,47.0,25.0,3.29,5.78,11.93,3.0,4.0,10.0,248.0,188.0,188.0,5.0,3.28,6.72,7.05,17.24,17.24,15.87
NYR,2025,NYR,NYR,Team Level,5on4,29,0.88,0.9,0.88,6921.0,131.69,15.58,12.41,27.95,4.37,78.42,41.27,14.76,15.58,14.76,120.0,60.0,59.0,239.0,13.0,10.0,1.0,16.0,0.0,78.0,63.0,107.0,167.0,0.0,0.0,73.0,5.0,12.0,25.0,129.0,31.0,20.0,2.95,3.65,8.99,0.0,2.0,11.0,239.0,180.0,180.0,7.0,3.24,2.21,2.21,16.6,16.6,15.89,18.58,2.11,0.99,2.42,0.57,5.47,12.45,2.09,2.11,2.09,18.0,6.0,2.0,26.0,2.0,1.0,0.0,1.0,0.0,1.0,19.0,16.0,22.0,3.0,8.0,52.0,9.0,4.0,24.0,14.0,9.0,1.0,0.55,1.13,0.42,1.0,1.0,0.0,26.0,24.0,24.0,17.0,0.22,0.08,0.08,2.25,2.25,2.25
