team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,38,0.51,0.52,0.53,6009.0,99.72,22.27,6.73,18.25,3.41,49.73,33.68,21.02,22.27,21.02,95.0,40.0,43.0,178.0,19.0,13.0,1.0,15.0,1.0,45.0,42.0,76.0,116.0,2.0,4.0,85.0,14.0,15.0,23.0,68.0,30.0,37.0,2.76,3.68,15.82,4.0,6.0,9.0,178.0,135.0,135.0,12.0,1.83,3.92,3.92,20.1,20.1,19.58,88.02,21.19,6.63,14.93,3.06,47.18,26.01,19.68,21.19,19.68,78.0,41.0,45.0,164.0,19.0,10.0,2.0,13.0,1.0,48.0,28.0,59.0,100.0,3.0,6.0,63.0,15.0,12.0,29.0,57.0,28.0,34.0,2.2,3.59,15.4,4.0,3.0,12.0,164.0,119.0,119.0,16.0,1.94,3.79,3.79,19.33,19.33,18.22
NYI,2025,NYI,NYI,Team Level,all,38,0.48,0.49,0.5,139285.0,1204.31,128.79,83.29,288.59,41.27,645.94,458.18,121.9,128.1,121.27,1081.0,566.0,582.0,2229.0,106.0,145.0,14.0,240.0,2.0,573.0,581.0,975.0,1541.0,120.0,253.0,1083.0,706.0,168.0,574.0,1153.0,335.0,159.0,34.84,41.05,52.9,41.0,35.0,30.0,2220.14,1647.0,1638.72,279.0,18.61,32.86,33.11,114.22,113.57,110.61,1220.64,140.74,88.35,288.51,40.44,632.3,449.66,131.83,141.87,132.92,1078.0,562.0,645.0,2285.0,100.0,158.0,10.0,200.0,4.0,592.0,586.0,978.0,1540.0,130.0,285.0,1032.0,726.0,168.0,578.0,1083.0,358.0,199.0,32.01,45.85,62.87,28.0,40.0,32.0,2300.72,1640.0,1651.24,254.0,20.01,35.97,35.97,124.78,125.7,121.67
NYI,2025,NYI,NYI,Team Level,5on5,38,0.47,0.48,0.49,111974.0,888.52,82.04,56.53,225.0,30.05,475.79,348.59,79.18,81.36,78.55,789.0,429.0,447.0,1665.0,66.0,105.0,11.0,185.0,1.0,424.0,437.0,723.0,1152.0,106.0,226.0,784.0,681.0,132.0,488.0,896.0,230.0,92.0,26.25,28.53,27.27,31.0,24.0,11.0,1656.14,1218.0,1209.72,245.0,11.72,22.59,22.84,70.92,70.27,69.21,925.32,92.43,61.89,230.45,30.6,483.4,356.22,88.07,93.56,89.16,819.0,436.0,529.0,1784.0,61.0,109.0,4.0,165.0,3.0,452.0,465.0,758.0,1194.0,114.0,250.0,815.0,675.0,138.0,497.0,860.0,282.0,113.0,25.57,36.48,30.37,22.0,31.0,8.0,1799.72,1255.0,1266.24,213.0,12.91,23.65,23.73,81.6,82.53,80.77
NYI,2025,NYI,NYI,Team Level,4on5,38,0.1,0.13,0.15,9888.0,28.28,2.54,1.62,4.91,1.09,10.14,19.7,2.53,2.54,2.53,31.0,9.0,2.0,42.0,4.0,1.0,0.0,3.0,0.0,9.0,23.0,27.0,36.0,2.0,4.0,89.0,9.0,15.0,22.0,30.0,9.0,1.0,1.04,1.3,0.2,2.0,1.0,1.0,42.0,40.0,40.0,17.0,0.37,0.01,0.01,2.9,2.9,2.88,177.68,23.48,18.36,39.0,5.97,93.53,48.65,20.5,23.48,20.5,154.0,75.0,65.0,294.0,16.0,36.0,3.0,22.0,0.0,81.0,74.0,138.0,213.0,10.0,20.0,72.0,13.0,4.0,29.0,147.0,38.0,44.0,3.78,4.58,15.12,2.0,4.0,10.0,294.0,229.0,229.0,5.0,4.82,7.8,7.71,20.59,20.59,19.44
NYI,2025,NYI,NYI,Team Level,5on4,38,0.86,0.89,0.87,11414.0,187.79,21.94,18.43,40.43,6.73,110.28,56.2,19.17,21.94,19.17,166.0,88.0,90.0,344.0,17.0,26.0,2.0,37.0,0.0,95.0,79.0,149.0,237.0,10.0,19.0,125.0,2.0,6.0,41.0,159.0,66.0,29.0,4.78,7.54,9.61,4.0,4.0,9.0,344.0,254.0,254.0,5.0,4.7,6.34,6.34,20.3,20.3,18.94,29.63,3.64,1.47,4.12,0.8,8.19,18.77,3.59,3.64,3.59,27.0,10.0,6.0,43.0,4.0,3.0,1.0,0.0,0.0,11.0,19.0,23.0,33.0,3.0,9.0,82.0,23.0,14.0,23.0,19.0,10.0,8.0,0.46,1.2,1.99,0.0,2.0,2.0,43.0,37.0,37.0,20.0,0.34,0.73,0.73,3.25,3.25,3.24
NYR,2025,NYR,NYR,Team Level,other,40,0.37,0.48,0.47,4038.0,64.69,13.28,4.58,11.51,2.38,40.13,23.12,12.02,13.28,12.02,54.0,41.0,38.0,133.0,15.0,4.0,2.0,12.0,0.0,40.0,24.0,39.0,80.0,3.0,6.0,56.0,6.0,5.0,15.0,51.0,22.0,22.0,1.87,2.53,8.88,2.0,5.0,8.0,133.0,95.0,95.0,10.0,1.25,1.1,1.1,13.43,13.43,12.18,76.88,22.99,5.34,12.35,2.72,40.08,24.59,20.65,22.99,20.65,63.0,46.0,34.0,143.0,19.0,9.0,1.0,3.0,0.0,44.0,34.0,44.0,90.0,2.0,4.0,48.0,9.0,3.0,14.0,51.0,26.0,32.0,1.81,3.27,17.91,2.0,2.0,15.0,143.0,109.0,109.0,4.0,1.51,2.96,2.3,22.13,22.13,21.17
NYR,2025,NYR,NYR,Team Level,all,40,0.47,0.5,0.49,145931.0,1217.31,123.57,84.53,291.55,41.27,665.95,469.12,118.17,124.53,119.07,1041.0,635.0,695.0,2371.0,102.0,112.0,16.0,219.0,2.0,629.0,612.0,939.0,1574.0,131.0,283.0,1178.0,1033.0,178.0,582.0,1171.0,361.0,144.0,31.91,44.06,47.6,34.0,36.0,32.0,2371.75,1676.0,1678.72,290.0,18.76,24.57,24.65,117.68,118.44,114.98,1256.69,137.31,84.44,299.04,41.74,670.85,482.67,128.52,137.79,128.94,1129.0,588.0,658.0,2375.0,107.0,145.0,18.0,201.0,3.0,596.0,665.0,1022.0,1610.0,111.0,245.0,993.0,765.0,175.0,612.0,1230.0,330.0,157.0,36.23,41.77,59.31,37.0,30.0,40.0,2387.9,1717.0,1726.92,309.0,18.78,33.08,33.44,122.58,122.88,119.17
NYR,2025,NYR,NYR,Team Level,5on5,40,0.51,0.5,0.49,120959.0,941.13,85.44,61.24,237.46,31.95,508.32,370.59,82.62,86.4,83.51,799.0,496.0,577.0,1872.0,68.0,92.0,12.0,183.0,2.0,473.0,477.0,731.0,1227.0,125.0,271.0,922.0,979.0,148.0,502.0,922.0,286.0,87.0,25.21,35.37,24.87,31.0,27.0,10.0,1872.75,1295.0,1297.72,252.0,12.73,19.63,19.71,78.46,79.23,78.06,966.31,83.32,61.14,243.34,32.12,518.55,385.52,80.12,83.81,80.55,866.0,458.0,543.0,1867.0,62.0,104.0,9.0,165.0,3.0,453.0,537.0,804.0,1262.0,102.0,227.0,766.0,734.0,159.0,530.0,1003.0,235.0,86.0,29.21,29.7,24.41,30.0,23.0,9.0,1879.9,1324.0,1333.92,279.0,12.65,21.37,21.7,74.28,74.58,73.38
NYR,2025,NYR,NYR,Team Level,4on5,40,0.09,0.11,0.13,10926.0,29.14,2.81,1.54,4.18,0.85,8.81,18.81,2.72,2.81,2.72,28.0,9.0,3.0,40.0,2.0,0.0,0.0,1.0,0.0,6.0,28.0,26.0,35.0,3.0,6.0,91.0,41.0,12.0,28.0,23.0,9.0,5.0,0.53,1.08,1.2,1.0,1.0,0.0,40.0,37.0,37.0,20.0,0.35,0.0,0.0,3.16,3.16,3.05,183.8,27.01,16.29,39.22,5.95,103.51,54.01,24.13,27.01,24.13,170.0,76.0,78.0,324.0,21.0,27.0,7.0,30.0,0.0,98.0,70.0,149.0,225.0,4.0,6.0,110.0,7.0,3.0,41.0,155.0,57.0,34.0,4.44,7.18,15.39,3.0,4.0,14.0,324.0,246.0,246.0,6.0,4.24,7.76,8.46,22.79,22.79,21.26
NYR,2025,NYR,NYR,Team Level,5on4,40,0.85,0.89,0.87,10008.0,182.35,22.04,17.16,38.4,6.1,108.69,56.6,20.82,22.04,20.82,160.0,89.0,77.0,326.0,17.0,16.0,2.0,23.0,0.0,110.0,83.0,143.0,232.0,0.0,0.0,109.0,7.0,13.0,37.0,175.0,44.0,30.0,4.31,5.08,12.65,0.0,3.0,14.0,326.0,249.0,249.0,8.0,4.43,3.85,3.85,22.62,22.62,21.7,29.7,4.0,1.67,4.13,0.95,8.71,18.55,3.62,4.0,3.62,30.0,8.0,3.0,41.0,5.0,5.0,1.0,3.0,0.0,1.0,24.0,25.0,33.0,3.0,8.0,69.0,15.0,10.0,27.0,21.0,12.0,5.0,0.77,1.62,1.6,2.0,1.0,2.0,41.0,38.0,38.0,20.0,0.37,0.99,0.99,3.38,3.38,3.36
