team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2025,NYR,NYR,Team Level,other,22,0.31,0.44,0.43,2185.0,27.75,5.04,2.01,4.78,0.99,17.86,10.33,4.73,5.04,4.73,23.0,18.0,21.0,62.0,6.0,0.0,0.0,6.0,0.0,16.0,13.0,17.0,35.0,1.0,2.0,27.0,1.0,4.0,7.0,24.0,9.0,8.0,0.97,1.14,2.93,0.0,2.0,4.0,62.0,41.0,41.0,5.0,0.56,0.0,0.0,5.6,5.6,5.25,38.38,11.26,2.78,6.09,1.44,21.16,12.26,11.07,11.26,11.07,35.0,20.0,23.0,78.0,10.0,5.0,0.0,1.0,0.0,23.0,16.0,25.0,45.0,1.0,2.0,23.0,2.0,2.0,5.0,24.0,17.0,14.0,0.83,2.14,8.29,0.0,2.0,8.0,78.0,55.0,55.0,2.0,0.78,1.04,0.38,11.66,11.66,11.45
NYR,2025,NYR,NYR,Team Level,all,22,0.48,0.5,0.5,79987.0,678.42,67.68,47.37,162.11,22.81,374.38,263.65,65.12,68.44,65.85,588.0,350.0,389.0,1327.0,55.0,60.0,6.0,123.0,1.0,366.0,333.0,533.0,883.0,73.0,159.0,640.0,548.0,111.0,306.0,665.0,199.0,74.0,18.2,24.67,24.82,18.0,19.0,18.0,1331.83,938.0,941.83,143.0,10.55,13.27,13.3,64.94,65.63,63.84,690.73,72.98,46.85,165.46,22.98,374.13,264.59,68.99,73.1,69.08,623.0,324.0,363.0,1310.0,58.0,67.0,9.0,128.0,3.0,317.0,374.0,565.0,889.0,60.0,135.0,564.0,426.0,87.0,359.0,691.0,181.0,75.0,20.15,22.53,30.3,19.0,16.0,23.0,1312.35,947.0,949.31,182.0,10.49,15.55,15.55,67.92,67.93,65.73
NYR,2025,NYR,NYR,Team Level,5on5,22,0.54,0.51,0.5,66142.0,526.54,48.31,34.52,132.32,17.81,287.13,208.9,46.89,49.07,47.62,451.0,278.0,319.0,1048.0,36.0,52.0,5.0,103.0,1.0,281.0,256.0,415.0,693.0,69.0,151.0,503.0,514.0,92.0,262.0,522.0,159.0,48.0,14.57,19.78,13.97,17.0,14.0,5.0,1052.83,729.0,732.83,120.0,7.18,11.29,11.33,44.17,44.85,44.16,522.41,41.56,32.95,132.78,17.41,285.01,210.3,40.18,41.68,40.26,464.0,256.0,292.0,1012.0,32.0,41.0,3.0,107.0,3.0,232.0,305.0,432.0,688.0,56.0,127.0,435.0,412.0,81.0,313.0,564.0,119.0,37.0,16.19,14.98,10.38,16.0,11.0,5.0,1014.35,720.0,722.31,166.0,6.81,8.21,8.53,39.83,39.85,39.19
NYR,2025,NYR,NYR,Team Level,4on5,22,0.08,0.1,0.12,6219.0,17.38,1.6,0.84,2.59,0.48,5.22,11.28,1.53,1.6,1.53,19.0,3.0,0.0,22.0,2.0,0.0,0.0,1.0,0.0,2.0,17.0,17.0,20.0,3.0,6.0,51.0,28.0,7.0,15.0,15.0,5.0,2.0,0.35,0.71,0.54,1.0,1.0,0.0,22.0,22.0,22.0,12.0,0.19,0.0,0.0,1.79,1.79,1.71,116.9,18.77,10.42,24.83,3.71,64.2,33.06,16.36,18.77,16.36,110.0,45.0,46.0,201.0,14.0,20.0,6.0,19.0,0.0,61.0,41.0,96.0,141.0,1.0,2.0,65.0,5.0,2.0,24.0,93.0,38.0,24.0,2.63,4.51,11.63,2.0,2.0,10.0,201.0,155.0,155.0,3.0,2.74,6.22,6.56,14.95,14.95,13.62
NYR,2025,NYR,NYR,Team Level,5on4,22,0.9,0.91,0.9,5441.0,106.75,12.73,10.01,22.42,3.52,64.17,33.14,11.97,12.73,11.97,95.0,51.0,49.0,195.0,11.0,8.0,1.0,13.0,0.0,67.0,47.0,84.0,135.0,0.0,0.0,59.0,5.0,8.0,22.0,104.0,26.0,16.0,2.32,3.03,7.38,0.0,2.0,9.0,195.0,146.0,146.0,6.0,2.63,1.97,1.97,13.38,13.38,12.72,13.04,1.4,0.7,1.76,0.42,3.75,8.97,1.38,1.4,1.38,14.0,3.0,2.0,19.0,2.0,1.0,0.0,1.0,0.0,1.0,12.0,12.0,15.0,2.0,4.0,41.0,7.0,2.0,17.0,10.0,7.0,0.0,0.5,0.9,0.0,1.0,1.0,0.0,19.0,17.0,17.0,11.0,0.15,0.08,0.08,1.47,1.47,1.47
LAK,2025,LAK,LAK,Team Level,other,22,0.6,0.53,0.5,2807.0,51.19,13.13,4.02,8.56,1.73,28.38,14.18,11.72,13.13,11.72,45.0,25.0,30.0,100.0,13.0,4.0,2.0,6.0,2.0,31.0,14.0,32.0,57.0,1.0,2.0,41.0,11.0,7.0,15.0,33.0,15.0,22.0,1.29,1.85,9.99,2.0,1.0,10.0,100.0,70.0,70.0,4.0,1.23,1.74,1.74,12.62,12.62,11.29,49.63,8.82,3.82,10.46,1.77,28.29,15.83,7.44,8.82,7.44,45.0,24.0,21.0,90.0,6.0,0.0,0.0,16.0,0.0,29.0,18.0,39.0,63.0,5.0,10.0,57.0,5.0,6.0,9.0,33.0,26.0,10.0,1.42,3.62,3.78,2.0,1.0,3.0,90.0,69.0,69.0,0.0,1.12,0.0,0.0,9.94,9.94,8.34
LAK,2025,LAK,LAK,Team Level,all,22,0.5,0.54,0.53,81134.0,704.52,68.92,49.34,169.12,23.41,382.75,277.47,65.65,69.03,65.78,646.0,325.0,415.0,1386.0,59.0,60.0,6.0,134.0,3.0,367.0,348.0,587.0,912.0,74.0,163.0,620.0,382.0,95.0,374.0,708.0,187.0,76.0,18.81,23.91,26.2,18.0,20.0,21.0,1378.34,971.0,968.6,159.0,11.26,10.61,10.61,69.57,69.79,67.36,638.92,70.16,43.91,151.44,21.47,332.36,245.67,65.48,70.22,65.54,572.0,293.0,323.0,1188.0,59.0,68.0,5.0,124.0,0.0,278.0,336.0,513.0,806.0,76.0,166.0,631.0,465.0,100.0,327.0,561.0,223.0,81.0,16.24,28.69,25.23,19.0,26.0,14.0,1192.59,865.0,869.75,151.0,9.87,15.33,15.33,64.69,64.76,62.15
LAK,2025,LAK,LAK,Team Level,5on5,22,0.49,0.54,0.53,64978.0,534.8,44.4,34.49,134.96,17.72,289.41,217.02,43.1,44.51,43.23,485.0,253.0,337.0,1075.0,35.0,39.0,3.0,110.0,1.0,283.0,270.0,450.0,703.0,66.0,147.0,453.0,355.0,77.0,317.0,552.0,149.0,37.0,14.82,19.16,10.41,14.0,17.0,4.0,1067.34,738.0,735.6,142.0,7.16,7.44,7.44,44.11,44.34,43.76,484.48,45.91,31.8,119.44,16.1,254.54,192.21,44.43,45.97,44.5,423.0,237.0,270.0,930.0,38.0,52.0,3.0,86.0,0.0,216.0,268.0,385.0,622.0,66.0,144.0,461.0,440.0,78.0,277.0,451.0,160.0,49.0,12.23,20.59,13.1,13.0,19.0,6.0,934.59,660.0,664.75,132.0,6.62,11.21,11.21,41.32,41.39,40.84
LAK,2025,LAK,LAK,Team Level,4on5,22,0.16,0.19,0.22,6660.0,21.98,2.51,1.27,3.03,0.67,7.37,15.14,2.37,2.51,2.37,26.0,4.0,2.0,32.0,4.0,2.0,1.0,3.0,0.0,5.0,16.0,22.0,26.0,4.0,8.0,56.0,13.0,5.0,13.0,20.0,5.0,5.0,0.64,0.6,1.27,1.0,1.0,2.0,32.0,30.0,30.0,11.0,0.29,0.57,0.57,2.22,2.22,2.15,81.86,13.13,7.23,18.11,2.83,42.17,21.53,11.34,13.13,11.34,81.0,24.0,30.0,135.0,12.0,12.0,1.0,17.0,0.0,31.0,33.0,69.0,93.0,1.0,2.0,69.0,6.0,5.0,23.0,55.0,30.0,20.0,1.84,3.64,7.65,2.0,5.0,5.0,135.0,105.0,105.0,3.0,1.88,3.9,3.9,11.12,11.12,10.66
LAK,2025,LAK,LAK,Team Level,5on4,22,0.79,0.84,0.81,6689.0,96.55,8.88,9.54,22.57,3.3,57.58,31.12,8.46,8.88,8.46,90.0,43.0,46.0,179.0,7.0,15.0,0.0,15.0,0.0,48.0,48.0,83.0,126.0,3.0,6.0,70.0,3.0,6.0,29.0,103.0,18.0,12.0,2.06,2.29,4.53,1.0,1.0,5.0,179.0,133.0,133.0,2.0,2.58,0.86,0.86,10.61,10.61,10.17,22.94,2.3,1.06,3.42,0.76,7.35,16.11,2.27,2.3,2.27,23.0,8.0,2.0,33.0,3.0,4.0,1.0,5.0,0.0,2.0,17.0,20.0,28.0,4.0,10.0,44.0,14.0,11.0,18.0,22.0,7.0,2.0,0.76,0.84,0.7,2.0,1.0,0.0,33.0,31.0,31.0,16.0,0.24,0.22,0.22,2.32,2.32,2.31
NYI,2025,NYI,NYI,Team Level,other,22,0.54,0.55,0.57,3101.0,50.74,10.02,3.43,9.41,1.75,26.43,16.96,9.51,10.02,9.51,49.0,19.0,21.0,89.0,12.0,4.0,0.0,11.0,1.0,24.0,16.0,37.0,56.0,1.0,2.0,42.0,8.0,7.0,11.0,36.0,16.0,16.0,1.18,2.17,6.67,2.0,5.0,5.0,89.0,68.0,68.0,8.0,0.94,1.27,1.27,9.69,9.69,9.48,38.63,8.59,2.84,6.41,1.27,21.19,11.7,8.26,8.59,8.26,35.0,17.0,20.0,72.0,10.0,4.0,1.0,4.0,1.0,20.0,13.0,25.0,42.0,0.0,0.0,30.0,10.0,8.0,16.0,27.0,13.0,12.0,1.34,1.75,5.5,3.0,2.0,5.0,72.0,52.0,52.0,10.0,0.77,1.25,1.25,8.11,8.11,7.81
NYI,2025,NYI,NYI,Team Level,all,22,0.46,0.49,0.5,80185.0,687.6,70.14,48.74,164.49,23.65,369.14,262.84,66.38,70.49,66.74,626.0,313.0,327.0,1266.0,70.0,83.0,5.0,142.0,2.0,323.0,319.0,556.0,869.0,79.0,173.0,639.0,384.0,90.0,333.0,668.0,186.0,85.0,19.21,23.3,27.64,27.0,24.0,19.0,1269.44,939.0,940.76,165.0,10.99,17.39,17.64,63.5,63.76,61.97,697.96,82.47,52.22,161.98,22.98,361.77,254.57,77.35,82.61,77.51,627.0,309.0,369.0,1305.0,64.0,93.0,8.0,106.0,2.0,332.0,339.0,563.0,872.0,80.0,181.0,592.0,431.0,94.0,361.0,601.0,218.0,117.0,18.38,28.02,36.06,19.0,28.0,17.0,1310.27,936.0,938.76,162.0,11.76,21.34,21.34,72.89,73.16,70.92
NYI,2025,NYI,NYI,Team Level,5on5,22,0.46,0.48,0.49,63422.0,490.84,45.78,31.53,124.58,16.75,261.91,192.45,44.17,46.13,44.53,437.0,236.0,255.0,928.0,44.0,61.0,4.0,101.0,1.0,226.0,240.0,393.0,629.0,71.0,156.0,450.0,368.0,71.0,281.0,491.0,130.0,52.0,14.47,16.16,15.15,21.0,16.0,7.0,931.44,673.0,674.75,140.0,6.55,12.62,12.87,39.46,39.72,39.11,515.12,53.37,35.61,125.13,16.9,270.35,197.64,51.14,53.52,51.3,462.0,237.0,302.0,1001.0,42.0,58.0,3.0,84.0,1.0,252.0,262.0,420.0,657.0,70.0,158.0,468.0,396.0,78.0,304.0,466.0,166.0,67.0,14.04,21.6,17.73,14.0,23.0,5.0,1006.27,699.0,701.76,133.0,7.43,12.62,12.71,48.09,48.35,47.34
NYI,2025,NYI,NYI,Team Level,4on5,22,0.11,0.15,0.17,6639.0,23.52,2.16,1.28,4.28,0.92,8.26,16.09,2.15,2.16,2.15,26.0,7.0,2.0,35.0,4.0,1.0,0.0,3.0,0.0,8.0,17.0,22.0,29.0,1.0,2.0,65.0,7.0,10.0,18.0,24.0,8.0,1.0,0.76,1.2,0.2,2.0,1.0,1.0,35.0,33.0,33.0,13.0,0.29,0.01,0.01,2.44,2.44,2.43,125.69,17.98,12.82,27.65,4.31,65.22,34.03,15.46,17.98,15.46,113.0,49.0,43.0,205.0,10.0,28.0,3.0,18.0,0.0,52.0,54.0,103.0,152.0,8.0,16.0,42.0,10.0,2.0,24.0,98.0,31.0,33.0,2.79,3.7,11.48,2.0,2.0,6.0,205.0,162.0,162.0,4.0,3.34,6.73,6.64,14.67,14.67,13.74
NYI,2025,NYI,NYI,Team Level,5on4,22,0.83,0.89,0.88,7023.0,122.5,12.18,12.5,26.21,4.23,72.54,37.34,10.55,12.18,10.55,114.0,51.0,49.0,214.0,10.0,17.0,1.0,27.0,0.0,65.0,46.0,104.0,155.0,6.0,13.0,82.0,1.0,2.0,23.0,117.0,32.0,16.0,2.8,3.77,5.61,2.0,2.0,6.0,214.0,165.0,165.0,4.0,3.22,3.49,3.49,11.9,11.9,10.95,18.51,2.53,0.95,2.79,0.51,5.01,11.2,2.49,2.53,2.49,17.0,6.0,4.0,27.0,2.0,3.0,1.0,0.0,0.0,8.0,10.0,15.0,21.0,2.0,7.0,52.0,15.0,6.0,17.0,10.0,8.0,5.0,0.21,0.98,1.35,0.0,1.0,1.0,27.0,23.0,23.0,15.0,0.23,0.73,0.73,2.03,2.03,2.02
NJD,2025,NJD,NJD,Team Level,other,21,0.58,0.5,0.53,2403.0,41.47,10.75,2.94,7.34,1.47,20.41,14.09,10.01,10.75,10.01,39.0,18.0,20.0,77.0,12.0,5.0,0.0,5.0,0.0,18.0,17.0,27.0,45.0,0.0,0.0,26.0,3.0,6.0,7.0,25.0,15.0,17.0,1.05,2.09,7.6,3.0,2.0,7.0,77.0,57.0,57.0,3.0,0.88,1.82,1.82,9.81,9.81,9.23,37.09,7.63,2.87,6.93,1.38,20.31,10.88,6.8,7.63,6.8,35.0,15.0,26.0,76.0,7.0,3.0,1.0,5.0,0.0,19.0,16.0,28.0,43.0,1.0,2.0,28.0,9.0,2.0,12.0,22.0,19.0,9.0,1.01,2.67,3.94,0.0,3.0,4.0,76.0,50.0,50.0,6.0,0.82,1.17,1.17,7.28,7.28,6.51
