team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2025,NYR,NYR,Team Level,other,17,0.25,0.45,0.4,1520.0,16.69,2.69,1.26,2.88,0.64,10.83,6.69,2.46,2.69,2.46,16.0,9.0,16.0,41.0,4.0,0.0,0.0,6.0,0.0,10.0,5.0,12.0,21.0,1.0,2.0,19.0,1.0,1.0,3.0,15.0,6.0,4.0,0.55,0.83,1.31,0.0,2.0,2.0,41.0,25.0,25.0,3.0,0.33,0.0,0.0,3.02,3.02,2.75,27.28,7.96,1.97,4.44,1.05,14.61,7.97,7.91,7.96,7.91,26.0,12.0,12.0,50.0,8.0,5.0,0.0,1.0,0.0,12.0,12.0,18.0,30.0,1.0,2.0,16.0,2.0,2.0,3.0,17.0,12.0,9.0,0.45,1.56,5.94,0.0,2.0,6.0,50.0,38.0,38.0,1.0,0.58,1.04,0.38,8.15,8.15,8.1
NYR,2025,NYR,NYR,Team Level,all,17,0.51,0.52,0.52,61687.0,543.4,52.66,38.86,131.4,18.52,300.24,209.32,50.42,53.1,50.83,477.0,274.0,292.0,1043.0,41.0,54.0,4.0,97.0,1.0,299.0,259.0,436.0,710.0,52.0,116.0,496.0,414.0,89.0,221.0,527.0,164.0,60.0,14.31,20.38,17.96,15.0,16.0,10.0,1040.39,751.0,750.71,105.0,8.65,10.99,11.03,50.28,50.62,49.1,507.05,51.13,33.93,122.67,16.58,275.81,194.87,48.21,51.7,48.73,457.0,238.0,266.0,961.0,43.0,44.0,5.0,94.0,2.0,229.0,283.0,414.0,652.0,49.0,110.0,429.0,313.0,64.0,275.0,520.0,124.0,51.0,14.68,15.43,21.02,15.0,12.0,16.0,971.22,695.0,702.32,134.0,7.55,10.15,10.15,48.53,48.93,47.47
NYR,2025,NYR,NYR,Team Level,5on5,17,0.57,0.52,0.52,51033.0,422.55,40.16,28.15,107.08,14.4,228.52,164.68,38.9,40.6,39.31,365.0,218.0,235.0,818.0,29.0,47.0,4.0,77.0,1.0,226.0,203.0,336.0,554.0,49.0,110.0,388.0,390.0,75.0,191.0,408.0,131.0,44.0,11.37,16.34,12.46,14.0,11.0,4.0,815.4,583.0,582.71,90.0,5.87,9.88,9.92,36.12,36.46,35.88,394.31,30.04,24.76,100.55,12.95,216.07,159.64,28.96,30.61,29.48,351.0,193.0,220.0,764.0,25.0,28.0,2.0,78.0,2.0,177.0,234.0,326.0,519.0,46.0,104.0,326.0,299.0,58.0,240.0,433.0,85.0,26.0,12.04,10.65,7.35,13.0,9.0,3.0,774.22,544.0,551.32,123.0,5.11,5.56,5.88,29.26,29.66,29.18
NYR,2025,NYR,NYR,Team Level,4on5,17,0.08,0.11,0.13,4472.0,12.48,1.01,0.62,1.78,0.34,3.94,8.3,0.95,1.01,0.95,14.0,2.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,1.0,12.0,12.0,14.0,2.0,4.0,39.0,18.0,5.0,9.0,12.0,3.0,1.0,0.3,0.41,0.29,1.0,1.0,0.0,16.0,16.0,16.0,7.0,0.14,0.0,0.0,1.15,1.15,1.08,78.12,12.44,6.8,16.61,2.33,42.9,21.92,10.64,12.44,10.64,72.0,31.0,32.0,135.0,9.0,11.0,3.0,15.0,0.0,40.0,28.0,63.0,94.0,0.0,0.0,51.0,5.0,2.0,18.0,63.0,24.0,16.0,1.84,2.87,7.73,1.0,1.0,7.0,135.0,103.0,103.0,1.0,1.78,3.55,3.88,10.33,10.33,9.39
NYR,2025,NYR,NYR,Team Level,5on4,17,0.93,0.93,0.93,4662.0,91.69,8.79,8.82,19.67,3.14,56.94,29.64,8.1,8.79,8.1,82.0,45.0,41.0,168.0,6.0,7.0,0.0,13.0,0.0,62.0,39.0,76.0,121.0,0.0,0.0,50.0,5.0,8.0,18.0,92.0,24.0,11.0,2.09,2.8,3.9,0.0,2.0,4.0,168.0,127.0,127.0,5.0,2.31,1.11,1.11,9.99,9.99,9.38,7.35,0.7,0.39,1.07,0.25,2.23,5.34,0.7,0.7,0.7,8.0,2.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,9.0,2.0,4.0,36.0,7.0,2.0,14.0,7.0,3.0,0.0,0.35,0.35,0.0,1.0,0.0,0.0,12.0,10.0,10.0,9.0,0.09,0.0,0.0,0.79,0.79,0.79
NYI,2025,NYI,NYI,Team Level,other,16,0.57,0.53,0.56,2074.0,33.3,8.06,2.29,5.96,1.22,17.3,10.17,7.59,8.06,7.59,31.0,14.0,13.0,58.0,7.0,4.0,0.0,7.0,1.0,17.0,9.0,24.0,38.0,1.0,2.0,29.0,5.0,6.0,9.0,23.0,8.0,14.0,0.75,1.14,6.16,1.0,2.0,4.0,58.0,45.0,45.0,6.0,0.64,1.27,1.27,7.42,7.42,7.25,25.84,6.08,1.8,4.21,0.78,14.39,7.73,5.82,6.08,5.82,22.0,13.0,17.0,52.0,6.0,2.0,0.0,2.0,0.0,17.0,8.0,16.0,29.0,0.0,0.0,20.0,4.0,7.0,12.0,19.0,7.0,9.0,0.88,0.93,4.27,2.0,1.0,3.0,52.0,35.0,35.0,7.0,0.5,0.71,0.71,5.87,5.87,5.58
NYI,2025,NYI,NYI,Team Level,all,16,0.47,0.5,0.51,58277.0,511.36,54.57,36.59,122.99,17.59,273.58,193.67,51.35,54.58,51.36,474.0,225.0,245.0,944.0,53.0,64.0,4.0,106.0,2.0,240.0,234.0,421.0,646.0,60.0,127.0,474.0,301.0,64.0,250.0,489.0,143.0,67.0,14.46,17.95,22.16,22.0,15.0,16.0,940.73,699.0,696.63,115.0,8.26,13.54,13.54,49.28,49.31,47.79,511.14,60.96,38.73,118.76,16.9,262.68,184.97,56.79,61.53,57.35,466.0,217.0,275.0,958.0,51.0,76.0,6.0,74.0,1.0,240.0,241.0,415.0,632.0,56.0,120.0,425.0,316.0,75.0,282.0,439.0,157.0,87.0,12.97,20.09,27.89,15.0,23.0,13.0,969.85,683.0,689.55,132.0,8.77,17.53,17.53,52.2,52.85,51.05
NYI,2025,NYI,NYI,Team Level,5on5,16,0.47,0.49,0.5,46045.0,369.58,34.0,23.84,94.33,12.52,197.98,145.34,32.88,34.0,32.89,339.0,169.0,192.0,700.0,34.0,45.0,3.0,79.0,1.0,167.0,182.0,305.0,474.0,55.0,119.0,339.0,290.0,47.0,208.0,371.0,100.0,37.0,10.95,12.48,10.57,18.0,10.0,6.0,696.73,508.0,505.63,96.0,4.95,8.86,8.86,30.08,30.11,29.72,372.92,38.85,26.02,89.98,12.27,193.74,143.13,37.17,39.42,37.73,343.0,161.0,221.0,725.0,33.0,46.0,2.0,61.0,1.0,174.0,189.0,310.0,471.0,52.0,112.0,337.0,292.0,61.0,234.0,331.0,126.0,47.0,9.93,16.3,12.61,11.0,19.0,3.0,736.85,504.0,510.55,108.0,5.43,10.07,10.07,34.22,34.87,34.06
NYI,2025,NYI,NYI,Team Level,4on5,16,0.09,0.12,0.15,5120.0,15.57,1.47,0.91,2.82,0.63,5.66,10.51,1.46,1.47,1.46,19.0,3.0,1.0,23.0,3.0,1.0,0.0,2.0,0.0,5.0,11.0,16.0,19.0,0.0,0.0,48.0,5.0,9.0,15.0,16.0,5.0,1.0,0.51,0.76,0.2,1.0,1.0,1.0,23.0,22.0,22.0,10.0,0.21,0.01,0.01,1.67,1.67,1.66,99.55,14.14,10.21,22.58,3.49,51.06,26.52,11.96,14.14,11.96,89.0,39.0,34.0,162.0,10.0,25.0,3.0,11.0,0.0,42.0,40.0,79.0,118.0,3.0,6.0,32.0,10.0,2.0,21.0,83.0,18.0,27.0,2.04,2.11,9.98,2.0,2.0,6.0,162.0,128.0,128.0,4.0,2.68,6.02,6.02,10.79,10.79,10.09
NYI,2025,NYI,NYI,Team Level,5on4,16,0.85,0.9,0.89,5038.0,92.9,11.04,9.55,19.89,3.23,52.63,27.66,9.42,11.04,9.42,85.0,39.0,39.0,163.0,9.0,14.0,1.0,18.0,0.0,51.0,32.0,76.0,115.0,4.0,6.0,58.0,1.0,2.0,18.0,79.0,30.0,15.0,2.25,3.58,5.22,2.0,2.0,5.0,163.0,124.0,124.0,3.0,2.47,3.41,3.41,10.1,10.1,9.16,12.82,1.89,0.7,1.98,0.35,3.49,7.59,1.85,1.89,1.85,12.0,4.0,3.0,19.0,2.0,3.0,1.0,0.0,0.0,7.0,4.0,10.0,14.0,1.0,2.0,36.0,10.0,5.0,15.0,6.0,6.0,4.0,0.11,0.75,1.03,0.0,1.0,1.0,19.0,16.0,16.0,13.0,0.17,0.73,0.73,1.33,1.33,1.32
