team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,67,0.52,0.55,0.57,11583.0,180.31,35.02,13.04,33.5,6.24,96.66,60.53,32.75,35.02,32.75,168.0,77.0,75.0,320.0,34.0,20.0,1.0,26.0,1.0,87.0,77.0,134.0,211.0,4.0,8.0,140.0,25.0,23.0,40.0,133.0,62.0,50.0,5.42,7.61,21.99,8.0,12.0,14.0,320.0,245.0,245.0,16.0,3.76,5.7,5.7,33.08,33.08,31.79,132.68,32.85,9.64,22.71,4.73,71.37,43.71,30.59,32.85,30.59,112.0,73.0,72.0,257.0,29.0,11.0,2.0,16.0,2.0,75.0,52.0,83.0,156.0,7.0,14.0,105.0,28.0,22.0,35.0,95.0,43.0,47.0,3.51,5.33,24.01,9.0,5.0,15.0,257.0,185.0,185.0,18.0,2.75,3.83,3.83,31.77,31.77,29.82
NYI,2025,NYI,NYI,Team Level,all,67,0.48,0.49,0.5,245286.0,2103.04,204.68,145.85,513.32,73.53,1132.36,808.27,193.88,204.83,194.01,1885.0,993.0,1023.0,3901.0,193.0,254.0,23.0,415.0,4.0,1004.0,1008.0,1692.0,2685.0,202.0,425.0,1915.0,1287.0,305.0,982.0,2126.0,534.0,218.0,63.68,65.64,75.36,81.0,60.0,52.0,3896.47,2878.0,2872.06,479.0,32.74,52.25,52.53,184.9,184.86,179.28,2152.63,222.93,155.3,511.65,72.22,1133.9,811.01,210.65,223.57,211.27,1882.0,1025.0,1107.0,4014.0,186.0,268.0,14.0,353.0,6.0,1071.0,1023.0,1696.0,2721.0,215.0,460.0,1761.0,1342.0,312.0,1028.0,2043.0,597.0,267.0,62.57,73.09,87.28,72.0,69.0,45.0,4033.37,2907.0,2921.68,471.0,34.79,52.8,52.8,204.92,205.52,198.98
NYI,2025,NYI,NYI,Team Level,5on5,67,0.47,0.49,0.49,198526.0,1598.39,132.24,103.75,413.12,55.96,860.26,629.68,127.4,132.4,127.54,1415.0,780.0,813.0,3008.0,123.0,193.0,18.0,330.0,3.0,765.0,781.0,1292.0,2072.0,179.0,380.0,1437.0,1237.0,249.0,848.0,1691.0,382.0,122.0,49.85,47.34,35.05,65.0,38.0,20.0,3003.47,2195.0,2189.06,431.0,21.54,37.02,37.31,116.47,116.44,114.46,1670.71,148.49,113.21,416.58,55.96,881.96,649.79,142.15,149.13,142.78,1456.0,810.0,916.0,3182.0,124.0,203.0,7.0,294.0,3.0,829.0,813.0,1332.0,2142.0,188.0,403.0,1382.0,1261.0,262.0,902.0,1652.0,456.0,158.0,51.05,55.77,41.66,58.0,54.0,12.0,3201.37,2266.0,2280.68,414.0,23.62,37.44,37.53,134.58,135.18,132.35
NYI,2025,NYI,NYI,Team Level,4on5,67,0.12,0.13,0.15,17135.0,53.16,5.19,2.8,8.33,1.9,17.35,36.43,5.14,5.19,5.14,56.0,16.0,4.0,76.0,8.0,3.0,0.0,6.0,0.0,12.0,43.0,48.0,64.0,5.0,10.0,164.0,21.0,24.0,34.0,50.0,18.0,4.0,1.78,2.35,1.05,2.0,3.0,3.0,76.0,72.0,72.0,28.0,0.63,0.45,0.45,5.38,5.38,5.36,303.0,36.85,30.19,65.61,10.14,167.13,87.09,33.26,36.85,33.26,271.0,126.0,111.0,508.0,28.0,49.0,4.0,43.0,1.0,152.0,124.0,243.0,369.0,14.0,28.0,135.0,18.0,7.0,55.0,261.0,81.0,55.0,7.21,9.75,19.89,5.0,6.0,17.0,508.0,397.0,397.0,7.0,7.9,10.53,10.44,34.29,34.29,32.55
NYI,2025,NYI,NYI,Team Level,5on4,67,0.87,0.88,0.86,18042.0,271.18,32.23,26.26,58.37,9.42,158.09,81.63,28.59,32.23,28.59,246.0,120.0,131.0,497.0,28.0,38.0,4.0,53.0,0.0,140.0,107.0,218.0,338.0,14.0,27.0,174.0,4.0,9.0,60.0,252.0,72.0,42.0,6.62,8.34,17.28,6.0,7.0,15.0,497.0,366.0,366.0,4.0,6.82,9.08,9.08,29.97,29.97,27.69,46.24,4.75,2.26,6.75,1.41,13.42,30.41,4.65,4.75,4.65,43.0,16.0,8.0,67.0,5.0,5.0,1.0,0.0,0.0,15.0,34.0,38.0,54.0,6.0,15.0,139.0,35.0,21.0,36.0,35.0,17.0,7.0,0.8,2.24,1.71,0.0,4.0,1.0,67.0,59.0,59.0,32.0,0.52,1.0,1.0,4.28,4.28,4.26
NYR,2025,NYR,NYR,Team Level,other,66,0.39,0.5,0.49,7415.0,125.12,24.83,10.1,23.2,4.56,73.48,38.83,23.01,24.83,23.01,102.0,73.0,67.0,242.0,25.0,13.0,4.0,19.0,0.0,74.0,44.0,77.0,150.0,8.0,16.0,99.0,9.0,10.0,25.0,97.0,41.0,37.0,3.63,4.96,16.24,4.0,8.0,13.0,242.0,175.0,175.0,14.0,3.09,3.12,3.12,24.8,24.8,23.09,132.7,39.63,9.53,21.91,4.93,68.01,40.98,36.19,39.63,36.19,115.0,70.0,57.0,242.0,33.0,17.0,1.0,6.0,0.0,71.0,58.0,82.0,152.0,4.0,8.0,78.0,11.0,5.0,22.0,84.0,45.0,56.0,3.21,5.43,30.99,3.0,5.0,25.0,242.0,185.0,185.0,9.0,2.74,5.42,4.76,37.61,37.61,35.76
NYR,2025,NYR,NYR,Team Level,all,66,0.47,0.48,0.48,240611.0,1940.61,190.32,137.91,466.62,66.68,1060.4,741.08,181.52,191.06,182.26,1669.0,994.0,1102.0,3765.0,186.0,209.0,23.0,341.0,4.0,988.0,935.0,1483.0,2477.0,222.0,479.0,1980.0,1700.0,293.0,976.0,1947.0,510.0,206.0,55.78,61.35,73.2,68.0,64.0,54.0,3758.37,2663.0,2663.61,484.0,31.27,43.07,43.15,178.44,179.16,173.92,2137.74,218.0,148.13,514.01,72.15,1151.64,820.07,205.69,218.79,206.42,1923.0,1001.0,1077.0,4001.0,205.0,241.0,32.0,337.0,3.0,1037.0,1101.0,1718.0,2719.0,190.0,415.0,1668.0,1306.0,290.0,994.0,2162.0,529.0,233.0,65.72,65.06,87.22,68.0,69.0,68.0,4028.5,2924.0,2942.64,496.0,33.02,51.89,52.25,198.76,199.38,193.52
NYR,2025,NYR,NYR,Team Level,5on5,66,0.48,0.49,0.48,199366.0,1498.39,123.33,100.2,380.12,51.58,815.93,591.83,119.04,124.08,119.79,1293.0,770.0,926.0,2989.0,122.0,164.0,15.0,284.0,4.0,756.0,733.0,1171.0,1941.0,205.0,442.0,1544.0,1626.0,245.0,855.0,1563.0,389.0,111.0,45.07,46.56,31.7,62.0,49.0,11.0,2982.37,2063.0,2063.61,436.0,20.86,32.19,32.27,111.92,112.64,110.94,1648.62,132.01,107.42,418.25,55.42,892.15,655.75,127.17,132.8,127.91,1479.0,782.0,889.0,3150.0,125.0,173.0,18.0,279.0,3.0,798.0,883.0,1354.0,2136.0,169.0,370.0,1298.0,1251.0,263.0,876.0,1767.0,374.0,120.0,52.92,46.42,32.66,56.0,51.0,18.0,3177.5,2261.0,2279.64,450.0,22.28,33.43,33.75,120.54,121.16,119.3
NYR,2025,NYR,NYR,Team Level,4on5,66,0.09,0.1,0.12,18250.0,42.88,3.94,2.21,6.26,1.3,12.99,28.3,3.78,3.94,3.78,43.0,12.0,6.0,61.0,3.0,1.0,0.0,2.0,0.0,10.0,39.0,40.0,52.0,6.0,15.0,164.0,54.0,20.0,42.0,35.0,15.0,5.0,0.82,1.84,1.29,1.0,1.0,1.0,61.0,55.0,55.0,30.0,0.51,0.25,0.25,4.19,4.19,4.08,308.18,40.45,28.46,67.06,10.27,177.08,92.67,36.8,40.45,36.8,280.0,136.0,124.0,540.0,39.0,45.0,12.0,46.0,0.0,164.0,122.0,241.0,377.0,10.0,21.0,174.0,17.0,6.0,58.0,275.0,92.0,49.0,8.25,10.82,21.37,6.0,10.0,23.0,540.0,416.0,416.0,4.0,7.38,11.82,12.52,35.31,35.31,33.21
NYR,2025,NYR,NYR,Team Level,5on4,66,0.87,0.87,0.86,15580.0,274.23,38.22,25.39,57.03,9.24,157.99,82.12,35.7,38.22,35.7,231.0,139.0,103.0,473.0,36.0,31.0,4.0,36.0,0.0,148.0,119.0,195.0,334.0,3.0,6.0,173.0,11.0,18.0,54.0,252.0,65.0,53.0,6.26,8.0,23.97,1.0,6.0,29.0,473.0,370.0,370.0,4.0,6.82,7.5,7.5,37.54,37.54,35.82,48.25,5.92,2.71,6.78,1.53,14.4,30.65,5.52,5.92,5.52,49.0,13.0,7.0,69.0,8.0,6.0,1.0,6.0,0.0,4.0,38.0,41.0,54.0,7.0,16.0,118.0,27.0,16.0,38.0,36.0,18.0,8.0,1.33,2.39,2.2,3.0,3.0,2.0,69.0,62.0,62.0,33.0,0.61,1.23,1.23,5.3,5.3,5.24
