team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BOS,2025,BOS,BOS,Team Level,other,57,0.41,0.39,0.39,8332.0,100.82,22.29,6.6,19.17,3.7,49.24,35.99,21.48,22.29,21.48,89.0,48.0,44.0,181.0,24.0,11.0,3.0,10.0,0.0,50.0,42.0,65.0,113.0,9.0,21.0,101.0,27.0,18.0,31.0,65.0,41.0,31.0,2.42,5.04,14.83,2.0,8.0,14.0,181.0,137.0,137.0,11.0,1.87,2.91,2.91,21.25,21.25,20.6,159.25,32.38,12.33,30.33,5.55,86.69,44.73,28.96,32.38,28.96,147.0,65.0,67.0,279.0,23.0,21.0,4.0,22.0,0.0,87.0,59.0,124.0,189.0,6.0,15.0,110.0,18.0,11.0,30.0,94.0,78.0,40.0,3.99,9.93,18.45,4.0,5.0,14.0,279.0,212.0,212.0,13.0,3.62,7.95,7.95,28.05,28.05,25.49
BOS,2025,BOS,BOS,Team Level,all,57,0.46,0.48,0.48,208042.0,1763.42,168.35,119.53,431.88,60.15,930.44,683.65,160.01,168.81,160.47,1550.0,844.0,904.0,3298.0,193.0,199.0,24.0,304.0,3.0,856.0,839.0,1357.0,2201.0,269.0,621.0,1732.0,1345.0,273.0,925.0,1787.0,427.0,180.0,51.63,53.46,63.25,79.0,63.0,51.0,3310.05,2394.0,2399.95,443.0,26.87,37.71,38.41,156.81,157.38,152.39,1914.95,195.28,137.12,469.42,66.11,1013.62,707.46,183.65,195.53,183.95,1713.0,876.0,964.0,3553.0,179.0,241.0,21.0,399.0,3.0,906.0,861.0,1534.0,2410.0,230.0,537.0,1614.0,1265.0,269.0,892.0,1835.0,541.0,213.0,53.95,68.16,73.17,66.0,64.0,49.0,3551.41,2589.0,2591.18,376.0,31.36,49.56,49.56,177.08,177.43,171.12
BOS,2025,BOS,BOS,Team Level,5on5,57,0.47,0.49,0.49,165309.0,1360.72,107.94,86.67,349.75,46.22,714.58,541.85,103.29,108.4,103.76,1200.0,647.0,746.0,2593.0,127.0,156.0,14.0,260.0,2.0,659.0,643.0,1073.0,1720.0,228.0,526.0,1316.0,1264.0,202.0,806.0,1439.0,309.0,99.0,41.75,38.8,27.39,66.0,46.0,15.0,2605.05,1847.0,1852.95,398.0,18.05,27.47,27.91,98.1,98.67,96.67,1406.07,120.48,93.88,366.63,49.02,742.82,543.18,115.0,120.73,115.3,1238.0,678.0,795.0,2711.0,105.0,174.0,9.0,313.0,3.0,670.0,651.0,1133.0,1811.0,205.0,478.0,1204.0,1202.0,226.0,765.0,1418.0,381.0,117.0,40.76,47.82,31.9,50.0,46.0,9.0,2709.41,1916.0,1918.18,340.0,19.62,33.08,33.08,107.02,107.37,105.29
BOS,2025,BOS,BOS,Team Level,4on5,57,0.09,0.1,0.12,19456.0,38.8,3.74,2.07,5.98,1.36,13.08,26.76,3.66,3.74,3.66,47.0,6.0,4.0,57.0,2.0,2.0,0.0,2.0,0.0,9.0,38.0,45.0,51.0,20.0,47.0,162.0,39.0,39.0,36.0,39.0,7.0,7.0,1.11,1.06,1.58,0.0,1.0,1.0,57.0,53.0,53.0,31.0,0.47,0.41,0.41,3.81,3.81,3.8,305.71,38.02,28.62,65.59,10.08,170.32,90.37,35.49,38.02,35.49,279.0,124.0,98.0,501.0,45.0,42.0,6.0,62.0,0.0,136.0,118.0,234.0,358.0,11.0,25.0,182.0,9.0,11.0,72.0,284.0,71.0,48.0,7.98,9.16,20.87,12.0,10.0,23.0,501.0,403.0,403.0,4.0,7.59,7.51,7.51,38.1,38.1,36.45
BOS,2025,BOS,BOS,Team Level,5on4,57,0.89,0.88,0.86,14945.0,263.08,34.37,24.18,56.98,8.88,153.54,79.05,31.58,34.37,31.58,214.0,143.0,110.0,467.0,40.0,30.0,7.0,32.0,1.0,138.0,116.0,174.0,317.0,12.0,27.0,153.0,15.0,14.0,52.0,244.0,70.0,43.0,6.35,8.56,19.46,11.0,8.0,21.0,467.0,357.0,357.0,3.0,6.48,6.93,7.19,33.66,33.66,31.32,43.93,4.4,2.27,6.88,1.47,13.8,29.19,4.19,4.4,4.19,49.0,9.0,4.0,62.0,6.0,4.0,2.0,2.0,0.0,13.0,33.0,43.0,52.0,8.0,19.0,118.0,36.0,21.0,25.0,39.0,11.0,8.0,1.21,1.25,1.94,0.0,3.0,3.0,62.0,58.0,58.0,19.0,0.52,1.02,1.02,3.91,3.91,3.89
NYR,2025,NYR,NYR,Team Level,other,57,0.37,0.52,0.5,6474.0,108.11,19.65,8.92,20.63,4.06,64.91,33.83,17.99,19.65,17.99,90.0,62.0,61.0,213.0,21.0,11.0,3.0,19.0,0.0,65.0,36.0,69.0,131.0,6.0,12.0,86.0,9.0,7.0,23.0,88.0,33.0,31.0,3.2,3.97,12.47,4.0,7.0,10.0,213.0,152.0,152.0,12.0,2.75,2.49,2.49,19.92,19.92,18.35,110.01,33.94,7.56,17.61,3.85,57.07,33.96,31.58,33.94,31.58,93.0,61.0,45.0,199.0,30.0,9.0,1.0,4.0,0.0,62.0,49.0,63.0,124.0,2.0,4.0,66.0,11.0,4.0,19.0,70.0,38.0,46.0,2.65,4.67,26.62,3.0,3.0,24.0,199.0,154.0,154.0,7.0,2.14,2.7,2.04,34.04,34.04,32.66
NYR,2025,NYR,NYR,Team Level,all,57,0.46,0.49,0.48,207717.0,1692.52,160.13,120.03,408.33,58.34,925.41,648.77,153.07,160.93,153.82,1452.0,869.0,958.0,3279.0,149.0,173.0,19.0,299.0,4.0,882.0,814.0,1303.0,2172.0,194.0,418.0,1713.0,1500.0,251.0,843.0,1705.0,445.0,171.0,48.58,53.33,58.23,55.0,50.0,44.0,3266.28,2321.0,2318.56,411.0,27.22,33.95,34.03,153.33,153.95,149.29,1841.88,188.47,126.87,441.17,62.05,992.56,707.89,178.26,189.34,179.05,1641.0,878.0,940.0,3459.0,180.0,202.0,29.0,286.0,3.0,893.0,955.0,1461.0,2339.0,162.0,356.0,1432.0,1113.0,262.0,868.0,1863.0,458.0,198.0,56.68,56.28,75.51,61.0,57.0,62.0,3494.65,2519.0,2541.47,433.0,28.18,43.1,43.46,173.18,173.82,168.82
NYR,2025,NYR,NYR,Team Level,5on5,57,0.48,0.48,0.48,171883.0,1295.53,105.31,85.67,329.79,44.74,702.77,512.72,102.1,106.1,102.85,1113.0,668.0,799.0,2580.0,96.0,136.0,14.0,245.0,4.0,667.0,633.0,1017.0,1685.0,182.0,391.0,1337.0,1433.0,209.0,727.0,1350.0,339.0,92.0,38.65,40.45,26.21,49.0,37.0,10.0,2567.28,1781.0,1778.56,367.0,17.83,26.17,26.25,96.89,97.51,96.21,1428.76,114.22,92.7,360.8,48.17,774.47,570.64,110.19,115.08,110.99,1268.0,693.0,783.0,2744.0,112.0,147.0,17.0,235.0,3.0,691.0,773.0,1156.0,1849.0,146.0,321.0,1110.0,1066.0,238.0,758.0,1535.0,324.0,102.0,46.09,40.04,28.09,51.0,44.0,17.0,2779.65,1961.0,1983.47,391.0,19.22,28.37,28.7,104.74,105.38,103.78
NYR,2025,NYR,NYR,Team Level,4on5,57,0.1,0.11,0.13,15819.0,40.58,3.9,2.14,5.77,1.22,12.27,26.69,3.74,3.9,3.74,40.0,12.0,5.0,57.0,3.0,1.0,0.0,2.0,0.0,10.0,36.0,37.0,49.0,6.0,15.0,138.0,47.0,18.0,40.0,32.0,15.0,5.0,0.78,1.84,1.29,1.0,1.0,1.0,57.0,52.0,52.0,28.0,0.49,0.25,0.25,4.13,4.13,4.02,263.39,35.32,24.34,57.11,8.75,149.14,78.35,31.85,35.32,31.85,239.0,114.0,107.0,460.0,31.0,40.0,10.0,42.0,0.0,139.0,101.0,208.0,322.0,8.0,17.0,158.0,14.0,6.0,55.0,227.0,84.0,42.0,6.8,9.91,18.6,4.0,8.0,19.0,460.0,353.0,353.0,4.0,6.3,10.8,11.5,30.12,30.12,28.12
NYR,2025,NYR,NYR,Team Level,5on4,57,0.86,0.88,0.87,13541.0,248.31,31.28,23.28,52.13,8.32,145.45,75.53,29.25,31.28,29.25,209.0,127.0,93.0,429.0,29.0,25.0,2.0,33.0,0.0,140.0,109.0,180.0,307.0,0.0,0.0,152.0,11.0,17.0,53.0,235.0,58.0,43.0,5.95,7.08,18.25,1.0,5.0,23.0,429.0,336.0,336.0,4.0,6.16,5.04,5.04,32.4,32.4,30.73,39.72,5.0,2.26,5.65,1.28,11.87,24.94,4.63,5.0,4.63,41.0,10.0,5.0,56.0,7.0,6.0,1.0,5.0,0.0,1.0,32.0,34.0,44.0,6.0,14.0,98.0,22.0,14.0,36.0,31.0,12.0,8.0,1.15,1.66,2.2,3.0,2.0,2.0,56.0,51.0,51.0,31.0,0.51,1.23,1.23,4.29,4.29,4.26
LAK,2025,LAK,LAK,Team Level,other,56,0.53,0.47,0.42,7312.0,104.07,27.69,8.01,17.16,3.54,54.51,30.08,24.6,27.69,24.6,86.0,55.0,69.0,210.0,22.0,9.0,4.0,9.0,2.0,64.0,35.0,64.0,119.0,5.0,10.0,102.0,26.0,13.0,34.0,66.0,34.0,41.0,2.66,4.18,20.85,4.0,2.0,16.0,210.0,141.0,141.0,8.0,2.31,3.56,3.56,26.43,26.43,23.67,140.47,24.43,11.05,27.67,4.8,76.67,46.39,21.74,24.43,21.74,132.0,59.0,46.0,237.0,25.0,8.0,1.0,29.0,0.0,75.0,54.0,107.0,166.0,6.0,12.0,121.0,14.0,16.0,23.0,98.0,63.0,30.0,4.1,7.75,12.58,5.0,9.0,11.0,237.0,191.0,191.0,3.0,3.3,1.83,1.83,25.9,25.9,23.28
LAK,2025,LAK,LAK,Team Level,all,56,0.5,0.52,0.51,206127.0,1768.27,166.83,123.32,429.21,59.73,951.16,694.75,156.87,166.61,156.67,1546.0,879.0,1038.0,3463.0,142.0,182.0,15.0,337.0,6.0,883.0,875.0,1404.0,2283.0,203.0,443.0,1556.0,1024.0,259.0,919.0,1829.0,423.0,173.0,52.38,51.2,63.25,48.0,54.0,40.0,3443.12,2425.0,2415.25,401.0,27.69,36.13,36.13,158.39,158.3,152.44,1690.68,164.63,118.61,405.49,57.57,898.4,655.3,154.5,165.06,154.93,1516.0,784.0,847.0,3147.0,155.0,181.0,12.0,334.0,0.0,810.0,820.0,1361.0,2145.0,190.0,418.0,1660.0,1108.0,267.0,827.0,1661.0,486.0,153.0,49.98,59.48,55.17,57.0,56.0,42.0,3161.91,2300.0,2312.3,351.0,27.17,34.65,34.65,157.15,157.68,151.63
LAK,2025,LAK,LAK,Team Level,5on5,56,0.52,0.53,0.52,166596.0,1390.33,107.55,91.46,353.56,46.66,746.84,560.92,103.86,107.33,103.67,1199.0,708.0,860.0,2767.0,92.0,135.0,9.0,284.0,3.0,688.0,705.0,1107.0,1815.0,175.0,385.0,1184.0,945.0,213.0,797.0,1489.0,329.0,89.0,42.91,39.95,24.7,38.0,44.0,10.0,2747.12,1907.0,1897.25,363.0,19.04,25.14,25.14,101.44,101.36,99.84,1265.35,100.65,83.46,317.85,42.74,679.2,510.1,97.58,101.08,98.01,1118.0,616.0,729.0,2463.0,88.0,131.0,8.0,248.0,0.0,632.0,635.0,1030.0,1646.0,169.0,372.0,1238.0,1043.0,210.0,704.0,1329.0,329.0,76.0,39.09,40.66,20.9,44.0,33.0,11.0,2477.91,1734.0,1746.3,311.0,17.37,24.67,24.7,93.32,93.84,92.59
LAK,2025,LAK,LAK,Team Level,4on5,56,0.11,0.15,0.16,16476.0,44.36,4.27,2.39,6.54,1.47,15.21,31.13,4.13,4.27,4.13,51.0,10.0,6.0,67.0,6.0,4.0,1.0,8.0,0.0,6.0,37.0,45.0,55.0,7.0,16.0,130.0,34.0,21.0,25.0,44.0,10.0,7.0,1.28,1.24,1.75,2.0,2.0,2.0,67.0,61.0,61.0,24.0,0.55,0.81,0.81,4.01,4.01,3.93,238.02,34.87,21.65,52.84,8.53,127.43,66.66,30.58,34.87,30.58,225.0,87.0,64.0,376.0,38.0,36.0,2.0,51.0,0.0,95.0,92.0,187.0,274.0,8.0,18.0,173.0,13.0,15.0,59.0,191.0,78.0,43.0,5.32,9.08,20.47,6.0,12.0,20.0,376.0,312.0,312.0,4.0,5.95,7.61,7.57,33.25,33.25,31.09
LAK,2025,LAK,LAK,Team Level,5on4,56,0.85,0.86,0.83,15743.0,229.53,27.32,21.45,51.95,8.07,134.59,72.62,24.28,27.32,24.28,210.0,106.0,103.0,419.0,22.0,34.0,1.0,36.0,1.0,125.0,98.0,188.0,294.0,16.0,32.0,140.0,19.0,12.0,63.0,230.0,50.0,36.0,5.53,5.83,15.96,4.0,6.0,12.0,419.0,316.0,316.0,6.0,5.79,6.62,6.62,26.49,26.49,24.99,46.83,4.68,2.44,7.13,1.51,15.11,32.14,4.6,4.68,4.6,41.0,22.0,8.0,71.0,4.0,6.0,1.0,6.0,0.0,8.0,39.0,37.0,59.0,7.0,16.0,128.0,38.0,26.0,41.0,43.0,16.0,4.0,1.47,1.98,1.22,2.0,2.0,0.0,71.0,63.0,63.0,33.0,0.55,0.54,0.54,4.69,4.69,4.67
NYI,2025,NYI,NYI,Team Level,other,58,0.54,0.55,0.56,9920.0,151.6,30.95,10.72,28.3,5.29,78.89,51.86,28.85,30.95,28.85,139.0,67.0,64.0,270.0,26.0,19.0,1.0,21.0,1.0,71.0,68.0,113.0,180.0,4.0,8.0,121.0,18.0,21.0,33.0,111.0,50.0,45.0,4.43,6.22,20.29,7.0,8.0,11.0,270.0,206.0,206.0,16.0,3.01,5.31,5.31,28.65,28.65,27.54,116.14,26.09,8.74,20.31,4.15,63.47,37.23,24.4,26.09,24.4,101.0,59.0,61.0,221.0,27.0,11.0,2.0,15.0,2.0,61.0,44.0,74.0,133.0,7.0,14.0,92.0,26.0,19.0,34.0,84.0,39.0,37.0,3.12,4.9,18.07,8.0,5.0,14.0,221.0,160.0,160.0,17.0,2.51,3.83,3.83,24.78,24.78,23.4
NYI,2025,NYI,NYI,Team Level,all,58,0.48,0.49,0.49,212282.0,1783.77,173.61,123.93,434.08,61.93,960.25,687.2,165.03,173.66,165.1,1594.0,847.0,860.0,3301.0,165.0,207.0,19.0,351.0,2.0,858.0,858.0,1429.0,2276.0,180.0,381.0,1649.0,1077.0,258.0,859.0,1797.0,458.0,186.0,53.72,56.27,63.62,70.0,53.0,42.0,3303.7,2441.0,2439.21,427.0,27.73,42.77,43.05,158.29,158.27,154.27,1855.53,191.78,134.41,440.79,62.24,975.0,696.78,181.28,192.3,181.79,1620.0,881.0,950.0,3451.0,157.0,233.0,12.0,306.0,6.0,913.0,886.0,1463.0,2344.0,194.0,416.0,1529.0,1133.0,270.0,903.0,1751.0,517.0,233.0,53.56,63.9,74.32,58.0,60.0,39.0,3456.88,2501.0,2508.11,405.0,30.2,46.68,46.68,175.3,175.7,170.36
