team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2025,NYR,NYR,Team Level,other,26,0.35,0.42,0.4,2695.0,30.57,6.81,2.11,4.98,1.11,19.26,11.73,6.5,6.81,6.5,26.0,20.0,23.0,69.0,8.0,0.0,0.0,7.0,0.0,18.0,13.0,18.0,38.0,1.0,2.0,33.0,1.0,5.0,9.0,24.0,10.0,12.0,0.97,1.24,4.61,0.0,2.0,6.0,69.0,46.0,46.0,6.0,0.59,0.0,0.0,7.4,7.4,7.05,47.92,12.86,3.71,7.85,1.87,27.3,14.42,12.46,12.86,12.46,41.0,27.0,27.0,95.0,11.0,6.0,0.0,1.0,0.0,31.0,19.0,30.0,57.0,1.0,2.0,30.0,6.0,2.0,8.0,29.0,23.0,16.0,1.1,2.89,8.87,0.0,2.0,9.0,95.0,68.0,68.0,3.0,1.04,1.13,0.47,13.43,13.43,13.0
NYR,2025,NYR,NYR,Team Level,all,26,0.48,0.5,0.49,94387.0,796.08,79.99,55.18,191.65,26.87,435.39,307.98,77.14,81.24,78.33,685.0,413.0,447.0,1545.0,70.0,70.0,6.0,149.0,1.0,413.0,395.0,615.0,1028.0,85.0,185.0,772.0,677.0,126.0,367.0,777.0,231.0,90.0,21.24,28.57,30.19,23.0,24.0,23.0,1559.97,1098.0,1109.62,179.0,12.27,15.0,15.03,77.16,78.29,76.35,817.54,86.4,54.85,197.03,27.26,441.24,311.34,81.56,86.01,81.17,737.0,383.0,434.0,1554.0,67.0,84.0,10.0,146.0,3.0,386.0,434.0,670.0,1053.0,66.0,149.0,667.0,512.0,102.0,424.0,810.0,218.0,92.0,23.99,27.15,35.26,23.0,19.0,25.0,1547.1,1120.0,1116.14,211.0,12.26,19.35,19.35,79.19,78.8,76.16
NYR,2025,NYR,NYR,Team Level,5on5,26,0.53,0.51,0.5,78640.0,628.69,57.46,40.93,158.88,21.34,340.06,247.34,55.75,58.7,56.94,532.0,334.0,370.0,1236.0,47.0,61.0,5.0,127.0,1.0,320.0,310.0,485.0,819.0,80.0,175.0,621.0,641.0,102.0,317.0,618.0,190.0,58.0,17.27,23.58,16.6,22.0,19.0,6.0,1250.97,866.0,877.62,152.0,8.51,13.01,13.05,52.93,54.06,53.22,625.15,51.47,38.92,159.5,20.77,337.71,249.63,49.5,51.08,49.11,556.0,302.0,349.0,1207.0,39.0,55.0,4.0,123.0,3.0,282.0,356.0,517.0,819.0,61.0,137.0,515.0,492.0,96.0,362.0,665.0,142.0,51.0,19.21,17.8,14.46,20.0,13.0,6.0,1200.1,858.0,854.14,188.0,8.05,11.44,11.76,47.74,47.36,46.51
NYR,2025,NYR,NYR,Team Level,4on5,26,0.08,0.1,0.12,7091.0,18.13,1.72,0.86,2.68,0.5,5.43,11.86,1.65,1.72,1.65,19.0,5.0,1.0,25.0,2.0,0.0,0.0,1.0,0.0,2.0,19.0,17.0,22.0,4.0,8.0,53.0,30.0,9.0,19.0,17.0,5.0,2.0,0.47,0.71,0.54,1.0,1.0,0.0,25.0,24.0,24.0,15.0,0.2,0.0,0.0,1.85,1.85,1.77,129.81,20.55,11.47,27.76,4.15,71.96,37.23,18.1,20.55,18.1,125.0,50.0,56.0,231.0,15.0,22.0,6.0,21.0,0.0,72.0,45.0,110.0,160.0,1.0,2.0,77.0,7.0,2.0,33.0,105.0,45.0,25.0,3.17,5.44,11.93,2.0,3.0,10.0,231.0,175.0,175.0,5.0,3.01,6.7,7.03,16.39,16.39,15.03
NYR,2025,NYR,NYR,Team Level,5on4,26,0.9,0.91,0.9,5961.0,118.69,14.0,11.27,25.11,3.92,70.64,37.05,13.23,14.0,13.23,108.0,54.0,53.0,215.0,13.0,9.0,1.0,14.0,0.0,73.0,53.0,95.0,149.0,0.0,0.0,65.0,5.0,10.0,22.0,118.0,26.0,18.0,2.52,3.03,8.44,0.0,2.0,11.0,215.0,162.0,162.0,6.0,2.97,1.99,1.99,14.98,14.98,14.31,14.66,1.53,0.76,1.92,0.47,4.26,10.06,1.51,1.53,1.51,15.0,4.0,2.0,21.0,2.0,1.0,0.0,1.0,0.0,1.0,14.0,13.0,17.0,3.0,8.0,45.0,7.0,2.0,21.0,11.0,8.0,0.0,0.51,1.02,0.0,1.0,1.0,0.0,21.0,19.0,19.0,15.0,0.17,0.08,0.08,1.62,1.62,1.62
PIT,2025,PIT,PIT,Team Level,other,23,0.62,0.45,0.42,1997.0,27.85,10.07,1.64,4.11,0.86,12.33,9.99,9.39,10.07,9.39,30.0,9.0,16.0,55.0,13.0,2.0,0.0,1.0,0.0,8.0,15.0,17.0,26.0,1.0,2.0,22.0,3.0,2.0,7.0,17.0,6.0,16.0,0.7,0.83,8.53,2.0,1.0,10.0,55.0,39.0,39.0,3.0,0.47,0.91,0.91,9.63,9.63,9.61,38.82,6.29,2.66,7.09,1.33,22.28,14.36,5.53,6.29,5.53,33.0,21.0,14.0,68.0,4.0,3.0,0.0,8.0,0.0,19.0,20.0,29.0,50.0,2.0,4.0,21.0,3.0,1.0,7.0,34.0,11.0,9.0,1.43,1.36,3.5,2.0,1.0,1.0,68.0,54.0,54.0,1.0,0.76,1.29,1.29,5.76,5.76,5.51
PIT,2025,PIT,PIT,Team Level,all,23,0.52,0.48,0.48,84053.0,681.33,79.37,49.1,159.38,22.91,357.56,264.68,74.11,80.17,74.89,614.0,319.0,351.0,1284.0,72.0,84.0,9.0,121.0,3.0,299.0,354.0,542.0,861.0,65.0,136.0,601.0,360.0,100.0,388.0,637.0,201.0,95.0,19.64,25.8,33.93,28.0,19.0,25.0,1301.14,933.0,944.97,173.0,10.85,19.72,20.18,70.03,70.7,68.39,735.82,74.07,51.84,175.79,24.69,397.0,281.61,70.23,73.95,70.12,656.0,349.0,403.0,1408.0,60.0,75.0,6.0,137.0,1.0,354.0,378.0,596.0,945.0,57.0,123.0,601.0,540.0,104.0,371.0,706.0,209.0,90.0,20.45,27.07,26.54,24.0,23.0,13.0,1397.87,1005.0,999.6,165.0,11.45,16.93,16.99,68.53,68.54,66.72
PIT,2025,PIT,PIT,Team Level,5on5,23,0.48,0.48,0.49,70467.0,552.36,53.02,38.56,134.34,18.7,296.04,218.33,50.65,53.84,51.42,493.0,266.0,301.0,1060.0,43.0,56.0,5.0,108.0,3.0,259.0,290.0,450.0,716.0,60.0,128.0,462.0,337.0,87.0,342.0,537.0,169.0,53.0,16.11,21.73,15.18,22.0,14.0,7.0,1077.14,759.0,770.97,154.0,8.04,12.21,12.68,48.38,49.05,47.77,589.51,57.93,39.5,146.94,19.82,312.07,227.74,55.3,57.8,55.2,527.0,277.0,347.0,1151.0,45.0,65.0,5.0,108.0,1.0,280.0,305.0,482.0,759.0,51.0,111.0,484.0,522.0,95.0,334.0,566.0,169.0,69.0,16.48,22.16,19.28,22.0,16.0,7.0,1140.87,804.0,798.6,154.0,8.25,14.59,14.64,51.54,51.54,50.4
PIT,2025,PIT,PIT,Team Level,4on5,23,0.1,0.14,0.17,6400.0,17.91,0.91,0.83,2.67,0.65,6.6,14.34,0.9,0.91,0.9,16.0,10.0,0.0,26.0,1.0,3.0,1.0,1.0,0.0,1.0,20.0,15.0,25.0,2.0,4.0,54.0,15.0,7.0,19.0,24.0,2.0,0.0,0.64,0.27,0.0,1.0,0.0,0.0,26.0,26.0,26.0,15.0,0.2,0.17,0.17,0.94,0.94,0.93,91.99,8.06,8.92,19.54,3.1,58.24,29.13,7.64,8.06,7.64,80.0,47.0,39.0,166.0,9.0,6.0,1.0,18.0,0.0,49.0,45.0,71.0,118.0,3.0,6.0,63.0,5.0,4.0,22.0,95.0,23.0,9.0,2.2,2.94,2.93,0.0,4.0,5.0,166.0,127.0,127.0,3.0,2.26,0.67,0.67,9.65,9.65,9.25
PIT,2025,PIT,PIT,Team Level,5on4,23,0.9,0.86,0.84,5189.0,83.21,15.37,8.07,18.27,2.7,42.59,22.01,13.18,15.37,13.18,75.0,34.0,34.0,143.0,15.0,23.0,3.0,11.0,0.0,31.0,29.0,60.0,94.0,2.0,2.0,63.0,5.0,4.0,20.0,59.0,24.0,26.0,2.18,2.97,10.22,3.0,4.0,8.0,143.0,109.0,109.0,1.0,2.13,6.42,6.42,11.08,11.08,10.08,15.5,1.79,0.76,2.22,0.45,4.41,10.37,1.74,1.79,1.74,16.0,4.0,3.0,23.0,2.0,1.0,0.0,3.0,0.0,6.0,8.0,14.0,18.0,1.0,2.0,33.0,10.0,4.0,8.0,11.0,6.0,3.0,0.34,0.62,0.83,0.0,2.0,0.0,23.0,20.0,20.0,7.0,0.17,0.38,0.38,1.58,1.58,1.57
