team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2025,NYR,NYR,Team Level,other,55,0.37,0.52,0.5,6190.0,104.87,18.44,8.69,20.24,3.96,63.35,33.32,16.9,18.44,16.9,88.0,60.0,61.0,209.0,19.0,10.0,2.0,19.0,0.0,64.0,36.0,69.0,129.0,5.0,10.0,80.0,9.0,7.0,23.0,87.0,32.0,29.0,3.14,3.85,11.45,4.0,7.0,8.0,209.0,148.0,148.0,12.0,2.66,1.84,1.84,19.26,19.26,17.7,107.11,31.71,7.48,17.43,3.79,56.2,33.38,29.35,31.71,29.35,90.0,60.0,43.0,193.0,28.0,9.0,1.0,4.0,0.0,60.0,49.0,62.0,122.0,2.0,4.0,63.0,10.0,4.0,19.0,69.0,38.0,43.0,2.62,4.67,24.42,3.0,3.0,22.0,193.0,150.0,150.0,7.0,2.12,2.7,2.04,31.79,31.79,30.41
NYR,2025,NYR,NYR,Team Level,all,55,0.46,0.49,0.49,200517.0,1650.6,155.19,117.13,398.34,56.96,904.47,632.9,148.47,156.07,149.3,1416.0,849.0,933.0,3198.0,144.0,168.0,18.0,297.0,4.0,862.0,790.0,1272.0,2121.0,185.0,400.0,1652.0,1447.0,245.0,816.0,1666.0,434.0,165.0,47.19,51.91,56.1,54.0,49.0,41.0,3189.65,2265.0,2264.64,396.0,26.54,32.36,32.44,149.3,149.99,145.41,1754.81,179.37,120.74,420.37,59.19,944.92,675.41,169.5,179.93,170.0,1564.0,836.0,906.0,3306.0,172.0,194.0,27.0,269.0,3.0,846.0,916.0,1392.0,2228.0,157.0,346.0,1378.0,1086.0,252.0,838.0,1779.0,432.0,189.0,54.42,53.34,71.61,61.0,51.0,60.0,3330.95,2400.0,2415.9,425.0,26.84,41.07,41.43,164.78,165.19,160.34
NYR,2025,NYR,NYR,Team Level,5on5,55,0.49,0.49,0.48,166188.0,1265.81,102.88,83.72,321.94,43.76,687.56,501.15,99.73,103.76,100.56,1085.0,656.0,775.0,2516.0,94.0,134.0,14.0,243.0,4.0,650.0,616.0,991.0,1647.0,174.0,375.0,1291.0,1382.0,203.0,702.0,1319.0,331.0,91.0,37.55,39.39,25.94,48.0,36.0,10.0,2507.65,1741.0,1740.64,352.0,17.42,25.83,25.91,94.39,95.08,93.81,1363.88,108.88,88.39,344.0,45.99,739.86,545.88,105.12,109.44,105.62,1211.0,662.0,757.0,2630.0,107.0,140.0,15.0,221.0,3.0,658.0,744.0,1104.0,1766.0,141.0,311.0,1071.0,1043.0,228.0,732.0,1472.0,303.0,98.0,44.38,37.62,26.88,51.0,39.0,17.0,2654.95,1873.0,1888.9,383.0,18.33,26.61,26.94,100.27,100.67,99.16
NYR,2025,NYR,NYR,Team Level,4on5,55,0.1,0.11,0.13,15091.0,37.52,3.57,1.97,5.46,1.14,11.4,24.45,3.42,3.57,3.42,38.0,10.0,5.0,53.0,2.0,1.0,0.0,2.0,0.0,10.0,33.0,36.0,46.0,6.0,15.0,132.0,47.0,18.0,40.0,29.0,15.0,4.0,0.68,1.84,1.06,1.0,1.0,0.0,53.0,48.0,48.0,28.0,0.45,0.25,0.25,3.77,3.77,3.66,245.75,34.01,22.69,53.48,8.17,137.42,72.22,30.61,34.01,30.61,224.0,104.0,102.0,430.0,30.0,39.0,10.0,39.0,0.0,127.0,93.0,194.0,298.0,8.0,17.0,149.0,12.0,6.0,52.0,208.0,79.0,41.0,6.29,9.39,18.33,4.0,7.0,19.0,430.0,328.0,328.0,4.0,5.9,10.53,11.23,28.68,28.68,26.75
NYR,2025,NYR,NYR,Team Level,5on4,55,0.86,0.89,0.87,13048.0,242.4,30.3,22.74,50.7,8.1,142.15,73.99,28.43,30.3,28.43,205.0,123.0,92.0,420.0,29.0,23.0,2.0,33.0,0.0,138.0,105.0,176.0,299.0,0.0,0.0,149.0,9.0,17.0,51.0,231.0,56.0,41.0,5.81,6.84,17.65,1.0,5.0,23.0,420.0,328.0,328.0,4.0,6.02,4.43,4.43,31.89,31.89,30.23,38.08,4.78,2.18,5.46,1.24,11.43,23.92,4.41,4.78,4.41,39.0,10.0,4.0,53.0,7.0,6.0,1.0,5.0,0.0,1.0,30.0,32.0,42.0,6.0,14.0,95.0,21.0,14.0,35.0,30.0,12.0,7.0,1.13,1.66,1.99,3.0,2.0,2.0,53.0,49.0,49.0,31.0,0.49,1.23,1.23,4.05,4.05,4.02
BOS,2025,BOS,BOS,Team Level,other,55,0.43,0.41,0.42,8102.0,97.63,21.67,6.4,18.48,3.55,48.21,34.69,20.9,21.67,20.9,87.0,46.0,41.0,174.0,24.0,10.0,3.0,10.0,0.0,49.0,40.0,63.0,109.0,6.0,15.0,93.0,24.0,18.0,27.0,63.0,40.0,30.0,2.32,4.93,14.41,2.0,8.0,14.0,174.0,133.0,133.0,9.0,1.8,2.5,2.5,20.98,20.98,20.34,138.93,29.04,10.66,26.36,4.75,75.36,38.82,26.15,29.04,26.15,127.0,58.0,64.0,249.0,21.0,19.0,4.0,18.0,0.0,73.0,54.0,106.0,164.0,6.0,15.0,96.0,18.0,9.0,29.0,85.0,62.0,38.0,3.59,7.85,17.6,4.0,3.0,14.0,249.0,185.0,185.0,13.0,3.12,7.1,7.1,25.08,25.08,23.04
BOS,2025,BOS,BOS,Team Level,all,55,0.47,0.48,0.48,200242.0,1696.47,162.25,114.11,415.85,57.81,897.33,658.64,154.23,162.46,154.44,1487.0,819.0,868.0,3174.0,184.0,189.0,23.0,295.0,3.0,832.0,803.0,1303.0,2122.0,252.0,581.0,1665.0,1301.0,267.0,890.0,1722.0,413.0,171.0,50.08,51.8,60.37,77.0,58.0,49.0,3181.79,2306.0,2309.22,425.0,25.57,35.57,36.27,151.55,151.87,147.06,1834.86,185.82,130.97,451.56,63.24,969.71,678.7,175.15,186.22,175.59,1641.0,839.0,930.0,3410.0,170.0,231.0,20.0,385.0,3.0,863.0,828.0,1471.0,2310.0,213.0,497.0,1540.0,1217.0,260.0,857.0,1775.0,497.0,208.0,52.05,62.5,71.28,64.0,57.0,49.0,3412.1,2480.0,2484.3,362.0,29.85,46.92,46.92,168.75,169.25,163.63
BOS,2025,BOS,BOS,Team Level,5on5,55,0.47,0.49,0.49,159291.0,1315.85,103.91,83.62,338.38,44.72,692.82,524.55,99.5,104.11,99.72,1156.0,632.0,722.0,2510.0,120.0,151.0,14.0,251.0,2.0,643.0,621.0,1036.0,1668.0,221.0,509.0,1271.0,1224.0,197.0,779.0,1399.0,296.0,93.0,40.67,37.25,26.0,64.0,41.0,15.0,2517.79,1788.0,1791.22,382.0,17.41,26.51,26.94,94.37,94.7,92.86,1363.7,117.17,91.01,356.07,47.63,718.59,526.54,111.86,117.57,112.29,1202.0,655.0,768.0,2625.0,102.0,171.0,9.0,304.0,3.0,646.0,631.0,1100.0,1755.0,193.0,451.0,1155.0,1157.0,220.0,734.0,1375.0,367.0,115.0,39.62,46.21,31.34,49.0,44.0,9.0,2627.1,1857.0,1861.3,328.0,19.02,32.33,32.33,103.86,104.36,102.33
BOS,2025,BOS,BOS,Team Level,4on5,55,0.09,0.1,0.12,18828.0,37.95,3.73,2.06,5.93,1.34,12.85,26.09,3.65,3.73,3.65,46.0,6.0,4.0,56.0,2.0,2.0,0.0,2.0,0.0,9.0,37.0,44.0,50.0,15.0,34.0,156.0,38.0,38.0,35.0,38.0,7.0,7.0,1.09,1.06,1.58,0.0,1.0,1.0,56.0,52.0,52.0,31.0,0.47,0.41,0.41,3.79,3.79,3.78,292.13,35.69,27.29,62.79,9.53,163.14,86.56,33.44,35.69,33.44,268.0,117.0,94.0,479.0,42.0,37.0,5.0,61.0,0.0,131.0,114.0,226.0,343.0,8.0,16.0,177.0,8.0,10.0,71.0,278.0,60.0,47.0,7.69,7.61,20.39,11.0,8.0,23.0,479.0,385.0,385.0,4.0,7.24,6.48,6.48,36.46,36.46,34.92
BOS,2025,BOS,BOS,Team Level,5on4,55,0.89,0.88,0.86,14021.0,245.04,32.95,22.03,53.06,8.21,143.45,73.31,30.18,32.95,30.18,198.0,135.0,101.0,434.0,38.0,26.0,6.0,32.0,1.0,131.0,105.0,160.0,295.0,10.0,23.0,145.0,15.0,14.0,49.0,222.0,70.0,41.0,6.0,8.56,18.39,11.0,8.0,19.0,434.0,333.0,333.0,3.0,5.89,6.16,6.42,32.41,32.41,30.09,40.1,3.91,2.0,6.34,1.34,12.62,26.78,3.7,3.91,3.7,44.0,9.0,4.0,57.0,5.0,4.0,2.0,2.0,0.0,13.0,29.0,39.0,48.0,6.0,15.0,112.0,34.0,21.0,23.0,37.0,8.0,8.0,1.14,0.83,1.94,0.0,2.0,3.0,57.0,53.0,53.0,17.0,0.46,1.02,1.02,3.36,3.36,3.33
