team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,6,0.58,0.63,0.7,1213.0,18.24,4.37,1.27,3.51,0.65,11.46,4.75,4.03,4.37,4.03,14.0,12.0,8.0,34.0,1.0,2.0,0.0,4.0,1.0,12.0,6.0,13.0,25.0,1.0,2.0,12.0,2.0,5.0,4.0,18.0,0.0,8.0,0.54,0.0,3.83,0.0,0.0,1.0,34.0,26.0,26.0,2.0,0.36,0.71,0.71,4.02,4.02,3.86,8.01,3.18,0.52,0.96,0.23,4.31,1.79,3.07,3.18,3.07,7.0,4.0,9.0,20.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,8.0,0.0,0.0,8.0,2.0,2.0,6.0,3.0,2.0,6.0,0.16,0.29,2.73,1.0,0.0,2.0,20.0,11.0,11.0,3.0,0.17,0.0,0.0,3.34,3.34,3.22
NYI,2025,NYI,NYI,Team Level,all,6,0.49,0.51,0.52,21600.0,204.22,22.21,14.75,48.55,6.99,112.81,76.69,20.55,21.97,20.3,183.0,99.0,100.0,382.0,20.0,27.0,1.0,35.0,1.0,109.0,90.0,163.0,262.0,20.0,41.0,170.0,133.0,21.0,93.0,197.0,55.0,30.0,5.72,6.49,10.01,8.0,5.0,7.0,371.9,282.0,275.53,49.0,3.32,5.12,5.12,20.41,20.14,19.42,191.91,23.34,14.79,44.94,6.64,97.49,69.8,22.04,23.89,22.58,184.0,73.0,107.0,364.0,22.0,30.0,1.0,27.0,1.0,95.0,82.0,162.0,235.0,21.0,42.0,185.0,120.0,29.0,112.0,162.0,60.0,35.0,4.75,7.61,10.98,9.0,7.0,6.0,375.99,257.0,264.44,54.0,3.38,5.02,5.02,21.7,22.3,21.59
NYI,2025,NYI,NYI,Team Level,5on5,6,0.44,0.5,0.51,16702.0,144.04,12.06,9.26,36.7,4.8,78.65,57.52,11.81,11.81,11.57,127.0,72.0,76.0,275.0,13.0,17.0,1.0,26.0,0.0,72.0,71.0,114.0,186.0,16.0,35.0,119.0,128.0,11.0,78.0,150.0,37.0,12.0,4.16,4.47,3.44,7.0,3.0,3.0,264.9,199.0,192.53,40.0,1.92,2.6,2.6,11.38,11.1,11.02,144.12,15.6,10.13,33.88,4.88,75.08,55.42,14.87,16.15,15.41,138.0,57.0,81.0,276.0,14.0,17.0,0.0,22.0,1.0,72.0,69.0,124.0,181.0,18.0,36.0,143.0,112.0,25.0,92.0,122.0,52.0,21.0,3.71,6.48,5.41,7.0,6.0,1.0,287.99,195.0,202.44,45.0,2.12,3.48,3.48,14.24,14.83,14.43
NYI,2025,NYI,NYI,Team Level,4on5,6,0.17,0.14,0.17,1824.0,6.53,0.81,0.43,0.9,0.22,2.31,4.33,0.8,0.81,0.8,8.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,7.0,8.0,0.0,0.0,15.0,3.0,3.0,7.0,5.0,3.0,1.0,0.14,0.46,0.2,0.0,0.0,1.0,10.0,9.0,9.0,6.0,0.1,0.01,0.01,0.89,0.89,0.89,34.32,3.87,3.88,9.17,1.38,16.62,9.08,3.42,3.87,3.42,32.0,12.0,15.0,59.0,4.0,12.0,1.0,5.0,0.0,14.0,9.0,28.0,40.0,2.0,4.0,15.0,3.0,0.0,7.0,34.0,3.0,7.0,0.82,0.48,2.56,1.0,0.0,3.0,59.0,44.0,44.0,1.0,1.03,1.25,1.25,3.64,3.64,3.46
NYI,2025,NYI,NYI,Team Level,5on4,6,0.88,0.88,0.87,1861.0,35.4,4.99,3.78,7.44,1.32,20.39,10.09,3.9,4.99,3.9,34.0,14.0,15.0,63.0,5.0,7.0,0.0,5.0,0.0,21.0,10.0,29.0,43.0,3.0,4.0,24.0,0.0,2.0,4.0,24.0,15.0,9.0,0.89,1.55,2.54,1.0,2.0,2.0,63.0,48.0,48.0,1.0,0.94,1.8,1.8,4.13,4.13,3.64,5.46,0.69,0.26,0.92,0.15,1.47,3.5,0.68,0.69,0.68,7.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,6.0,1.0,2.0,19.0,3.0,2.0,7.0,3.0,3.0,1.0,0.07,0.35,0.28,0.0,1.0,0.0,9.0,7.0,7.0,5.0,0.06,0.28,0.28,0.48,0.48,0.48
NYR,2025,NYR,NYR,Team Level,other,8,0.23,0.51,0.42,817.0,6.77,1.35,0.43,1.1,0.24,3.89,2.99,1.3,1.35,1.3,5.0,5.0,9.0,19.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,4.0,9.0,0.0,0.0,9.0,1.0,1.0,2.0,5.0,2.0,3.0,0.16,0.23,0.95,0.0,0.0,1.0,19.0,10.0,10.0,2.0,0.11,0.0,0.0,1.45,1.45,1.4,9.4,4.42,0.5,1.58,0.36,3.79,3.34,4.4,4.42,4.4,11.0,3.0,4.0,18.0,5.0,3.0,0.0,1.0,0.0,2.0,3.0,6.0,9.0,0.0,0.0,7.0,2.0,2.0,2.0,3.0,5.0,6.0,0.06,0.67,3.69,0.0,1.0,4.0,18.0,14.0,14.0,0.0,0.13,0.28,0.28,4.27,4.27,4.25
NYR,2025,NYR,NYR,Team Level,all,8,0.51,0.53,0.53,28858.0,258.09,24.64,18.04,62.69,8.74,141.1,98.79,23.72,24.69,23.77,228.0,126.0,149.0,503.0,16.0,22.0,2.0,50.0,0.0,141.0,125.0,212.0,338.0,21.0,45.0,220.0,208.0,37.0,114.0,252.0,73.0,29.0,6.78,9.15,8.71,6.0,5.0,5.0,501.85,354.0,352.81,56.0,4.03,4.05,4.09,24.58,24.61,23.96,234.42,23.86,15.41,56.91,7.47,124.59,90.75,22.73,24.23,23.07,210.0,109.0,126.0,445.0,15.0,22.0,2.0,48.0,0.0,106.0,128.0,195.0,304.0,23.0,49.0,192.0,152.0,28.0,136.0,240.0,53.0,26.0,7.17,6.9,9.79,4.0,4.0,7.0,450.42,319.0,323.0,64.0,3.35,4.7,4.7,22.51,22.8,22.29
NYR,2025,NYR,NYR,Team Level,5on5,8,0.55,0.52,0.52,23940.0,204.26,18.38,13.29,52.19,6.97,109.44,78.73,17.78,18.43,17.83,177.0,102.0,119.0,398.0,11.0,21.0,2.0,39.0,0.0,110.0,98.0,166.0,268.0,21.0,45.0,175.0,195.0,28.0,97.0,204.0,54.0,21.0,5.73,6.98,5.68,6.0,4.0,1.0,396.85,279.0,277.81,47.0,2.77,4.03,4.07,17.09,17.11,16.84,192.51,14.97,11.98,48.36,6.11,102.96,77.64,14.42,15.34,14.76,173.0,89.0,105.0,367.0,8.0,16.0,1.0,40.0,0.0,87.0,111.0,165.0,254.0,21.0,45.0,144.0,146.0,24.0,118.0,211.0,37.0,14.0,6.24,4.88,3.85,4.0,2.0,2.0,372.42,262.0,266.0,60.0,2.47,3.19,3.19,14.25,14.54,14.24
NYR,2025,NYR,NYR,Team Level,4on5,8,0.07,0.08,0.11,1902.0,3.83,0.33,0.21,0.46,0.1,1.25,2.65,0.3,0.33,0.3,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,16.0,9.0,1.0,4.0,3.0,2.0,0.0,0.05,0.28,0.0,0.0,1.0,0.0,5.0,5.0,5.0,4.0,0.05,0.0,0.0,0.37,0.37,0.34,30.97,4.36,2.87,6.76,0.95,17.37,8.7,3.79,4.36,3.79,25.0,16.0,15.0,56.0,2.0,3.0,1.0,7.0,0.0,17.0,12.0,23.0,39.0,0.0,0.0,21.0,2.0,1.0,9.0,24.0,11.0,6.0,0.76,1.35,2.25,0.0,1.0,1.0,56.0,41.0,41.0,1.0,0.74,1.23,1.23,3.87,3.87,3.67
NYR,2025,NYR,NYR,Team Level,5on4,8,0.98,0.95,0.97,2199.0,43.23,4.59,4.12,8.94,1.43,26.51,14.42,4.34,4.59,4.34,41.0,19.0,21.0,81.0,3.0,1.0,0.0,8.0,0.0,28.0,20.0,38.0,57.0,0.0,0.0,20.0,3.0,7.0,11.0,40.0,15.0,5.0,0.84,1.67,2.08,0.0,0.0,3.0,81.0,60.0,60.0,3.0,1.1,0.02,0.02,5.67,5.67,5.37,1.53,0.11,0.06,0.22,0.05,0.47,1.08,0.11,0.11,0.11,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,20.0,2.0,1.0,7.0,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.01,0.0,0.0,0.13,0.13,0.13
