team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
MIN,2025,MIN,MIN,Team Level,other,27,0.44,0.48,0.47,2634.0,45.35,8.36,3.31,8.63,1.63,26.34,15.72,7.89,8.36,7.89,45.0,19.0,19.0,83.0,9.0,1.0,0.0,12.0,0.0,20.0,22.0,36.0,55.0,2.0,4.0,39.0,5.0,4.0,9.0,38.0,14.0,12.0,1.72,1.88,4.76,2.0,2.0,5.0,83.0,64.0,64.0,2.0,0.91,0.16,0.16,9.12,9.12,8.59,52.42,10.58,3.74,9.64,1.69,28.22,17.14,10.37,10.58,10.37,46.0,25.0,18.0,89.0,16.0,3.0,0.0,3.0,1.0,32.0,16.0,30.0,55.0,2.0,4.0,40.0,7.0,5.0,11.0,42.0,17.0,12.0,1.51,2.06,7.01,2.0,5.0,9.0,89.0,71.0,71.0,4.0,1.18,0.6,0.6,11.15,11.15,10.98
MIN,2025,MIN,MIN,Team Level,all,27,0.49,0.48,0.48,99597.0,833.97,83.71,59.0,196.51,27.81,451.78,325.19,78.67,83.92,78.89,753.0,391.0,416.0,1560.0,75.0,92.0,7.0,148.0,1.0,419.0,409.0,678.0,1069.0,75.0,176.0,733.0,605.0,121.0,395.0,828.0,217.0,99.0,24.33,27.67,31.7,27.0,29.0,19.0,1569.83,1144.0,1150.85,182.0,13.12,19.41,19.41,77.42,77.65,74.19,896.44,86.99,61.92,215.08,29.97,490.89,353.16,83.45,87.25,83.69,826.0,412.0,462.0,1700.0,71.0,88.0,9.0,174.0,3.0,441.0,461.0,755.0,1167.0,94.0,217.0,813.0,517.0,116.0,437.0,909.0,245.0,84.0,25.8,30.75,30.44,24.0,18.0,29.0,1696.99,1238.0,1234.46,227.0,13.73,17.14,18.01,82.71,82.94,81.0
MIN,2025,MIN,MIN,Team Level,5on5,27,0.49,0.47,0.47,81665.0,638.71,58.51,42.36,154.9,21.12,340.85,257.26,55.91,58.73,56.13,574.0,301.0,340.0,1215.0,45.0,74.0,4.0,110.0,0.0,329.0,317.0,529.0,830.0,64.0,148.0,554.0,586.0,109.0,344.0,643.0,163.0,69.0,18.45,20.77,19.29,22.0,16.0,7.0,1224.83,875.0,881.85,171.0,8.79,15.31,15.32,51.99,52.22,51.09,724.21,61.89,47.97,180.84,24.25,395.47,290.58,59.2,62.15,59.44,665.0,336.0,393.0,1394.0,43.0,71.0,6.0,149.0,1.0,353.0,384.0,622.0,958.0,82.0,190.0,643.0,475.0,100.0,381.0,744.0,200.0,57.0,20.95,24.9,16.03,21.0,10.0,12.0,1390.99,1001.0,997.46,196.0,9.95,13.26,13.26,58.57,58.81,57.53
MIN,2025,MIN,MIN,Team Level,4on5,27,0.04,0.09,0.1,6162.0,11.56,0.49,0.47,2.01,0.36,4.01,8.66,0.48,0.49,0.48,16.0,0.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,14.0,14.0,3.0,12.0,60.0,6.0,5.0,9.0,14.0,2.0,0.0,0.24,0.24,0.0,1.0,1.0,0.0,18.0,16.0,16.0,8.0,0.12,0.0,0.0,0.6,0.6,0.59,100.25,13.11,9.35,21.66,3.39,60.56,30.92,12.5,13.11,12.5,96.0,43.0,47.0,186.0,12.0,14.0,3.0,19.0,1.0,52.0,41.0,84.0,127.0,6.0,15.0,52.0,7.0,1.0,17.0,101.0,24.0,14.0,2.88,3.17,7.07,1.0,3.0,8.0,186.0,139.0,139.0,3.0,2.4,3.27,4.15,11.36,11.36,10.92
MIN,2025,MIN,MIN,Team Level,5on4,27,0.92,0.89,0.88,9136.0,138.35,16.35,12.86,30.97,4.7,80.58,43.54,14.39,16.35,14.39,118.0,71.0,55.0,244.0,19.0,17.0,3.0,26.0,1.0,68.0,58.0,99.0,170.0,6.0,12.0,80.0,8.0,3.0,33.0,133.0,38.0,18.0,3.92,4.78,7.65,2.0,10.0,7.0,244.0,189.0,189.0,1.0,3.3,3.94,3.93,15.72,15.72,13.92,19.56,1.41,0.86,2.94,0.63,6.64,14.53,1.37,1.41,1.37,19.0,8.0,4.0,31.0,0.0,0.0,0.0,3.0,0.0,4.0,20.0,19.0,27.0,4.0,8.0,78.0,28.0,10.0,28.0,22.0,4.0,1.0,0.46,0.62,0.33,0.0,0.0,0.0,31.0,27.0,27.0,24.0,0.21,0.0,0.0,1.62,1.62,1.57
NYI,2025,NYI,NYI,Team Level,other,27,0.57,0.58,0.61,3750.0,74.9,15.68,5.2,13.93,2.61,38.77,23.81,14.66,15.68,14.66,70.0,30.0,25.0,125.0,12.0,10.0,1.0,12.0,1.0,38.0,27.0,58.0,88.0,1.0,2.0,53.0,9.0,9.0,13.0,51.0,23.0,26.0,2.0,2.9,10.78,2.0,4.0,6.0,125.0,100.0,100.0,9.0,1.41,3.29,3.29,13.79,13.79,13.44,47.0,11.67,3.46,7.63,1.58,25.19,14.48,10.95,11.67,10.95,41.0,23.0,26.0,90.0,12.0,6.0,1.0,4.0,1.0,23.0,18.0,29.0,52.0,1.0,2.0,37.0,10.0,9.0,20.0,32.0,14.0,18.0,1.53,1.85,8.28,3.0,2.0,7.0,90.0,64.0,64.0,12.0,0.96,2.1,2.1,10.52,10.52,10.18
NYI,2025,NYI,NYI,Team Level,all,27,0.49,0.51,0.52,98785.0,876.14,92.27,61.74,209.2,29.93,470.38,331.48,87.39,91.88,87.04,790.0,405.0,411.0,1606.0,77.0,104.0,7.0,170.0,2.0,415.0,427.0,713.0,1118.0,88.0,191.0,766.0,477.0,113.0,413.0,834.0,251.0,110.0,24.99,30.88,36.4,30.0,25.0,22.0,1596.83,1195.0,1187.73,206.0,13.86,23.2,23.45,82.69,82.31,80.1,828.64,95.94,61.41,192.87,27.28,430.43,306.06,90.02,96.56,90.64,731.0,383.0,452.0,1566.0,75.0,105.0,8.0,122.0,2.0,402.0,408.0,656.0,1039.0,96.0,215.0,703.0,525.0,114.0,426.0,726.0,254.0,134.0,21.78,32.34,41.82,20.0,32.0,23.0,1581.14,1114.0,1123.24,186.0,13.86,23.92,23.92,85.88,86.64,84.11
NYI,2025,NYI,NYI,Team Level,5on5,27,0.48,0.49,0.51,78629.0,629.94,58.75,40.51,159.6,21.32,336.03,245.78,56.66,58.36,56.32,559.0,303.0,318.0,1180.0,49.0,74.0,5.0,125.0,1.0,297.0,316.0,510.0,813.0,80.0,174.0,543.0,458.0,90.0,351.0,629.0,169.0,64.0,18.68,20.95,19.12,24.0,17.0,8.0,1170.83,862.0,854.72,177.0,8.4,16.02,16.27,50.88,50.51,49.75,618.39,62.43,42.3,150.89,20.31,324.97,239.1,59.81,63.05,60.43,546.0,294.0,370.0,1210.0,48.0,67.0,3.0,99.0,1.0,306.0,319.0,498.0,792.0,84.0,188.0,557.0,487.0,94.0,363.0,565.0,199.0,76.0,16.91,25.59,19.92,15.0,26.0,7.0,1225.14,840.0,849.24,155.0,8.82,14.34,14.42,56.82,57.58,56.35
NYI,2025,NYI,NYI,Team Level,4on5,27,0.1,0.13,0.16,7582.0,24.28,2.22,1.32,4.4,0.94,8.49,16.62,2.21,2.22,2.21,27.0,7.0,2.0,36.0,4.0,1.0,0.0,3.0,0.0,8.0,18.0,23.0,30.0,1.0,2.0,68.0,8.0,12.0,20.0,25.0,8.0,1.0,0.82,1.2,0.2,2.0,1.0,1.0,36.0,34.0,34.0,15.0,0.3,0.01,0.01,2.52,2.52,2.5,141.75,19.05,14.55,31.24,4.81,74.3,39.05,16.51,19.05,16.51,123.0,60.0,51.0,234.0,12.0,29.0,3.0,19.0,0.0,63.0,60.0,111.0,171.0,9.0,18.0,52.0,11.0,2.0,25.0,117.0,31.0,35.0,3.08,3.7,12.27,2.0,2.0,8.0,234.0,183.0,183.0,4.0,3.83,6.75,6.66,16.21,16.21,15.25
NYI,2025,NYI,NYI,Team Level,5on4,27,0.85,0.89,0.88,8824.0,147.02,15.62,14.71,31.27,5.06,87.09,45.26,13.87,15.62,13.87,134.0,65.0,66.0,265.0,12.0,19.0,1.0,30.0,0.0,72.0,66.0,122.0,187.0,6.0,13.0,102.0,2.0,2.0,29.0,129.0,51.0,19.0,3.49,5.83,6.3,2.0,3.0,7.0,265.0,199.0,199.0,5.0,3.76,3.88,3.88,15.5,15.5,14.43,21.49,2.8,1.1,3.11,0.58,5.97,13.43,2.75,2.8,2.75,21.0,6.0,5.0,32.0,3.0,3.0,1.0,0.0,0.0,10.0,11.0,18.0,24.0,2.0,7.0,57.0,17.0,9.0,18.0,12.0,10.0,5.0,0.25,1.2,1.35,0.0,2.0,1.0,32.0,27.0,27.0,15.0,0.26,0.73,0.73,2.33,2.33,2.32
