team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,41,0.51,0.52,0.52,6580.0,104.66,23.32,7.16,19.22,3.6,52.28,35.43,22.07,23.32,22.07,98.0,43.0,48.0,189.0,19.0,14.0,1.0,16.0,1.0,46.0,45.0,79.0,122.0,3.0,6.0,92.0,14.0,16.0,26.0,70.0,33.0,38.0,2.82,4.06,16.43,3.0,6.0,10.0,189.0,141.0,141.0,12.0,1.95,4.06,4.06,21.21,21.21,20.69,95.57,22.59,7.13,16.49,3.3,50.76,28.73,21.03,22.59,21.03,85.0,44.0,48.0,177.0,20.0,11.0,2.0,13.0,1.0,51.0,33.0,65.0,109.0,4.0,8.0,68.0,18.0,12.0,29.0,61.0,32.0,36.0,2.35,4.05,16.19,4.0,3.0,13.0,177.0,129.0,129.0,16.0,2.09,4.04,4.04,20.65,20.65,19.52
NYI,2025,NYI,NYI,Team Level,all,41,0.47,0.49,0.5,150385.0,1279.81,136.36,88.85,306.64,43.81,688.38,487.96,129.14,135.81,128.63,1150.0,602.0,638.0,2390.0,112.0,155.0,15.0,261.0,2.0,609.0,613.0,1038.0,1640.0,130.0,278.0,1167.0,762.0,185.0,619.0,1233.0,353.0,166.0,37.33,43.47,55.57,43.0,36.0,33.0,2384.82,1752.0,1746.33,303.0,19.87,34.46,34.71,121.52,120.97,117.8,1322.38,152.23,95.22,312.95,43.79,685.57,487.24,142.71,153.19,143.63,1154.0,623.0,698.0,2475.0,113.0,170.0,10.0,208.0,4.0,647.0,635.0,1041.0,1664.0,142.0,311.0,1106.0,790.0,180.0,628.0,1177.0,384.0,216.0,34.91,49.15,68.17,35.0,43.0,35.0,2488.53,1777.0,1786.55,286.0,21.6,38.13,38.13,135.7,136.5,132.03
NYI,2025,NYI,NYI,Team Level,5on5,41,0.47,0.48,0.49,120524.0,946.64,86.67,60.44,239.46,31.98,508.38,373.06,83.64,86.12,83.14,843.0,457.0,492.0,1792.0,70.0,112.0,12.0,203.0,1.0,455.0,459.0,773.0,1230.0,114.0,247.0,845.0,736.0,147.0,529.0,962.0,243.0,95.0,28.2,30.33,28.15,33.0,25.0,12.0,1786.82,1300.0,1294.33,269.0,12.52,23.52,23.77,75.43,74.88,73.68,996.12,99.12,66.43,248.43,32.99,520.55,383.48,94.35,100.07,95.28,871.0,480.0,570.0,1921.0,70.0,119.0,4.0,170.0,3.0,488.0,501.0,801.0,1281.0,124.0,272.0,871.0,732.0,148.0,542.0,930.0,299.0,122.0,27.84,38.55,32.72,29.0,33.0,8.0,1934.53,1351.0,1360.55,243.0,13.85,25.36,25.45,87.52,88.32,86.31
NYI,2025,NYI,NYI,Team Level,4on5,41,0.09,0.11,0.13,10800.0,28.28,2.54,1.62,4.91,1.09,10.14,19.7,2.53,2.54,2.53,31.0,9.0,2.0,42.0,4.0,1.0,0.0,3.0,0.0,9.0,23.0,27.0,36.0,2.0,4.0,95.0,10.0,16.0,22.0,30.0,9.0,1.0,1.04,1.3,0.2,2.0,1.0,1.0,42.0,40.0,40.0,17.0,0.37,0.01,0.01,2.9,2.9,2.88,198.75,26.64,20.09,43.34,6.62,105.41,54.91,23.5,26.64,23.5,171.0,86.0,74.0,331.0,19.0,36.0,3.0,25.0,0.0,97.0,80.0,152.0,238.0,11.0,22.0,79.0,15.0,4.0,32.0,165.0,42.0,50.0,4.21,5.15,17.28,2.0,5.0,12.0,331.0,257.0,257.0,5.0,5.29,7.8,7.71,24.21,24.21,22.89
NYI,2025,NYI,NYI,Team Level,5on4,41,0.86,0.89,0.87,12481.0,200.23,23.83,19.64,43.06,7.13,117.57,59.77,20.9,23.83,20.9,178.0,93.0,96.0,367.0,19.0,28.0,2.0,39.0,0.0,99.0,86.0,159.0,252.0,11.0,21.0,135.0,2.0,6.0,42.0,171.0,68.0,32.0,5.27,7.77,10.78,5.0,4.0,10.0,367.0,271.0,271.0,5.0,5.03,6.88,6.88,21.98,21.98,20.55,31.94,3.88,1.57,4.69,0.88,8.86,20.12,3.83,3.88,3.83,27.0,13.0,6.0,46.0,4.0,4.0,1.0,0.0,0.0,11.0,21.0,23.0,36.0,3.0,9.0,88.0,25.0,16.0,25.0,21.0,11.0,8.0,0.5,1.4,1.99,0.0,2.0,2.0,46.0,40.0,40.0,22.0,0.37,0.93,0.93,3.32,3.32,3.3
NYR,2025,NYR,NYR,Team Level,other,43,0.36,0.46,0.44,4411.0,65.91,14.38,4.64,11.56,2.38,40.56,23.49,13.17,14.38,13.17,56.0,41.0,41.0,138.0,16.0,4.0,2.0,12.0,0.0,39.0,26.0,40.0,81.0,4.0,8.0,57.0,6.0,5.0,16.0,51.0,22.0,24.0,1.87,2.53,9.98,2.0,5.0,9.0,138.0,97.0,97.0,11.0,1.26,1.1,1.1,14.54,14.54,13.36,88.36,25.81,6.28,14.32,3.14,47.21,27.23,23.22,25.81,23.22,74.0,50.0,38.0,162.0,22.0,9.0,1.0,3.0,0.0,52.0,38.0,52.0,102.0,2.0,4.0,53.0,9.0,3.0,15.0,56.0,33.0,35.0,2.04,4.13,19.65,1.0,4.0,17.0,162.0,124.0,124.0,4.0,1.78,2.96,2.3,25.29,25.29,24.02
NYR,2025,NYR,NYR,Team Level,all,43,0.47,0.49,0.49,157018.0,1293.78,133.97,89.65,308.81,43.69,703.55,497.33,128.27,135.28,129.51,1107.0,670.0,744.0,2521.0,112.0,121.0,17.0,233.0,2.0,659.0,650.0,995.0,1665.0,145.0,314.0,1269.0,1096.0,190.0,623.0,1231.0,389.0,157.0,33.77,47.24,52.96,36.0,38.0,38.0,2528.15,1777.0,1783.75,313.0,19.9,26.4,26.48,127.39,128.46,124.94,1371.59,150.92,92.51,326.59,45.72,734.17,525.08,141.58,150.93,141.55,1228.0,647.0,738.0,2613.0,117.0,153.0,18.0,223.0,3.0,655.0,724.0,1111.0,1758.0,118.0,262.0,1088.0,849.0,190.0,658.0,1333.0,368.0,174.0,39.85,46.47,64.58,36.0,37.0,44.0,2615.9,1875.0,1878.74,330.0,20.58,34.47,34.84,136.66,136.51,132.28
NYR,2025,NYR,NYR,Team Level,5on5,43,0.5,0.49,0.49,130062.0,1003.71,91.75,65.38,252.61,33.98,540.02,394.25,88.7,93.07,89.94,853.0,525.0,618.0,1996.0,73.0,100.0,13.0,195.0,2.0,501.0,507.0,780.0,1305.0,137.0,298.0,993.0,1041.0,157.0,539.0,973.0,313.0,92.0,26.95,38.4,26.39,33.0,29.0,11.0,2003.15,1378.0,1384.75,271.0,13.59,21.2,21.28,84.06,85.14,83.9,1053.87,91.8,66.88,265.63,35.16,566.51,420.02,88.45,91.81,88.41,940.0,506.0,604.0,2050.0,67.0,112.0,9.0,181.0,3.0,497.0,586.0,873.0,1379.0,108.0,242.0,834.0,817.0,173.0,572.0,1089.0,262.0,95.0,31.97,33.1,26.73,30.0,27.0,10.0,2052.9,1446.0,1449.74,300.0,13.85,22.76,23.09,82.56,82.41,81.14
NYR,2025,NYR,NYR,Team Level,4on5,43,0.11,0.11,0.13,12141.0,32.72,3.49,1.72,4.58,0.96,9.59,20.66,3.33,3.49,3.33,32.0,9.0,3.0,44.0,2.0,1.0,0.0,2.0,0.0,6.0,30.0,30.0,39.0,4.0,8.0,102.0,42.0,15.0,31.0,24.0,10.0,7.0,0.54,1.23,1.73,1.0,1.0,0.0,44.0,41.0,41.0,23.0,0.39,0.25,0.25,3.63,3.63,3.51,197.36,29.15,17.57,42.19,6.4,111.0,57.68,26.14,29.15,26.14,181.0,83.0,93.0,357.0,23.0,27.0,7.0,34.0,0.0,105.0,75.0,158.0,241.0,5.0,8.0,127.0,8.0,4.0,44.0,164.0,61.0,39.0,4.92,7.63,16.61,3.0,5.0,15.0,357.0,264.0,264.0,6.0,4.55,7.76,8.46,25.25,25.25,23.57
NYR,2025,NYR,NYR,Team Level,5on4,43,0.85,0.89,0.86,10404.0,191.44,24.34,17.9,40.06,6.37,113.39,58.93,23.07,24.34,23.07,166.0,95.0,82.0,343.0,21.0,16.0,2.0,24.0,0.0,113.0,87.0,145.0,240.0,0.0,0.0,117.0,7.0,13.0,37.0,183.0,44.0,34.0,4.41,5.08,14.85,0.0,3.0,18.0,343.0,261.0,261.0,8.0,4.66,3.85,3.85,25.16,25.16,24.17,32.0,4.15,1.78,4.45,1.02,9.46,20.14,3.78,4.15,3.78,33.0,8.0,3.0,44.0,5.0,5.0,1.0,5.0,0.0,1.0,25.0,28.0,36.0,3.0,8.0,74.0,15.0,10.0,27.0,24.0,12.0,5.0,0.93,1.62,1.6,2.0,1.0,2.0,44.0,41.0,41.0,20.0,0.4,0.99,0.99,3.56,3.56,3.54
