team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,49,0.53,0.54,0.55,8313.0,135.49,27.88,9.58,25.43,4.75,69.1,46.27,25.83,27.88,25.83,125.0,58.0,57.0,240.0,23.0,19.0,1.0,18.0,1.0,61.0,61.0,102.0,160.0,3.0,6.0,108.0,17.0,19.0,29.0,98.0,44.0,41.0,3.91,5.53,18.44,6.0,7.0,10.0,240.0,183.0,183.0,14.0,2.69,5.31,5.31,25.26,25.26,24.22,109.31,24.56,8.12,18.79,3.79,59.26,34.47,22.89,24.56,22.89,93.0,56.0,53.0,202.0,22.0,11.0,2.0,14.0,2.0,59.0,41.0,71.0,127.0,5.0,10.0,81.0,21.0,15.0,32.0,77.0,37.0,35.0,2.94,4.68,16.94,5.0,5.0,12.0,202.0,149.0,149.0,17.0,2.35,3.83,3.83,23.09,23.09,21.74
NYI,2025,NYI,NYI,Team Level,all,49,0.47,0.49,0.49,179830.0,1529.01,150.08,107.11,369.68,52.78,825.51,587.84,142.29,149.97,142.2,1366.0,727.0,736.0,2829.0,141.0,180.0,16.0,302.0,2.0,734.0,734.0,1225.0,1952.0,152.0,322.0,1382.0,904.0,220.0,733.0,1537.0,397.0,159.0,45.92,49.0,55.15,62.0,44.0,35.0,2826.16,2093.0,2087.68,366.0,24.01,37.7,37.99,136.1,135.93,132.24,1598.88,166.34,116.4,379.12,53.58,839.84,599.74,156.65,166.76,157.07,1390.0,765.0,830.0,2985.0,132.0,202.0,11.0,250.0,6.0,792.0,773.0,1258.0,2023.0,160.0,345.0,1315.0,927.0,215.0,762.0,1510.0,441.0,204.0,45.75,54.93,65.66,45.0,54.0,33.0,2992.6,2155.0,2162.01,342.0,26.26,41.1,41.1,151.5,151.83,146.94
NYI,2025,NYI,NYI,Team Level,5on5,49,0.46,0.48,0.49,145230.0,1142.04,94.37,74.06,291.73,38.94,617.24,452.66,91.31,94.27,91.23,1012.0,557.0,575.0,2144.0,92.0,129.0,13.0,239.0,1.0,554.0,554.0,920.0,1477.0,135.0,289.0,1016.0,873.0,178.0,632.0,1204.0,281.0,84.0,34.89,34.93,24.55,48.0,31.0,13.0,2141.16,1569.0,1563.68,328.0,15.36,25.03,25.32,84.42,84.24,82.97,1219.57,108.88,82.93,303.95,40.98,644.4,475.86,103.82,109.3,104.24,1063.0,594.0,687.0,2344.0,85.0,145.0,5.0,205.0,3.0,604.0,615.0,978.0,1572.0,139.0,300.0,1034.0,863.0,177.0,660.0,1211.0,329.0,117.0,37.02,40.9,30.96,38.0,40.0,7.0,2351.6,1657.0,1664.01,297.0,17.31,27.62,27.71,98.48,98.82,96.5
NYI,2025,NYI,NYI,Team Level,4on5,49,0.1,0.12,0.14,12795.0,35.18,3.24,1.99,5.93,1.36,12.2,24.27,3.22,3.24,3.22,38.0,11.0,3.0,52.0,5.0,2.0,0.0,4.0,0.0,10.0,28.0,33.0,44.0,3.0,6.0,117.0,11.0,17.0,24.0,36.0,10.0,3.0,1.14,1.3,0.81,2.0,1.0,2.0,52.0,49.0,49.0,22.0,0.45,0.25,0.25,3.45,3.45,3.43,232.58,28.97,23.59,51.02,7.78,125.71,64.94,26.05,28.97,26.05,201.0,101.0,84.0,386.0,20.0,42.0,3.0,31.0,1.0,116.0,92.0,181.0,282.0,12.0,24.0,99.0,16.0,6.0,42.0,196.0,59.0,47.0,5.17,7.28,16.52,2.0,5.0,13.0,386.0,302.0,302.0,3.0,6.18,8.91,8.82,26.32,26.32,25.11
NYI,2025,NYI,NYI,Team Level,5on4,49,0.86,0.88,0.86,13492.0,216.31,24.59,21.47,46.59,7.73,126.96,64.65,21.92,24.59,21.92,191.0,101.0,101.0,393.0,21.0,30.0,2.0,41.0,0.0,109.0,91.0,170.0,271.0,11.0,21.0,141.0,3.0,6.0,48.0,199.0,62.0,31.0,5.99,7.24,11.36,6.0,5.0,10.0,393.0,292.0,292.0,2.0,5.51,7.12,7.12,22.98,22.98,21.63,37.43,3.93,1.76,5.34,1.04,10.46,24.46,3.88,3.93,3.88,33.0,14.0,6.0,53.0,5.0,4.0,1.0,0.0,0.0,13.0,25.0,28.0,42.0,4.0,11.0,101.0,27.0,17.0,28.0,26.0,16.0,5.0,0.63,2.07,1.24,0.0,4.0,1.0,53.0,47.0,47.0,25.0,0.41,0.73,0.73,3.61,3.61,3.6
NYR,2025,NYR,NYR,Team Level,other,50,0.35,0.49,0.47,5165.0,85.76,15.94,6.66,16.35,3.28,52.32,28.44,14.71,15.94,14.71,72.0,51.0,47.0,170.0,17.0,8.0,2.0,15.0,0.0,52.0,31.0,55.0,106.0,4.0,8.0,68.0,6.0,5.0,21.0,71.0,28.0,24.0,2.63,3.39,9.91,2.0,7.0,8.0,170.0,123.0,123.0,11.0,1.91,1.54,1.54,16.31,16.31,15.11,98.77,29.36,6.93,15.98,3.5,51.87,30.35,27.03,29.36,27.03,86.0,52.0,38.0,176.0,28.0,9.0,1.0,4.0,0.0,56.0,41.0,58.0,110.0,2.0,4.0,56.0,10.0,4.0,17.0,64.0,34.0,40.0,2.42,4.22,22.72,3.0,3.0,22.0,176.0,138.0,138.0,6.0,1.97,2.7,2.04,29.29,29.29,27.94
NYR,2025,NYR,NYR,Team Level,all,50,0.46,0.49,0.49,182284.0,1504.43,141.1,105.81,362.91,51.79,825.13,580.25,135.18,142.23,136.25,1286.0,781.0,851.0,2918.0,133.0,146.0,17.0,266.0,4.0,785.0,733.0,1153.0,1934.0,165.0,360.0,1492.0,1309.0,225.0,745.0,1521.0,401.0,145.0,42.95,47.92,50.24,47.0,47.0,39.0,2919.89,2067.0,2072.13,367.0,23.72,28.68,28.76,136.06,136.95,132.92,1595.56,163.45,109.18,380.53,53.53,857.64,615.68,154.5,163.82,154.81,1424.0,756.0,835.0,3015.0,155.0,176.0,25.0,243.0,3.0,768.0,835.0,1269.0,2025.0,142.0,316.0,1257.0,1001.0,231.0,763.0,1625.0,383.0,172.0,49.85,47.45,66.14,54.0,45.0,56.0,3028.1,2180.0,2188.87,384.0,24.25,37.76,38.12,149.57,149.75,145.46
NYR,2025,NYR,NYR,Team Level,5on5,50,0.49,0.49,0.48,151697.0,1163.37,93.97,76.51,295.65,40.09,632.02,461.75,91.19,95.09,92.26,991.0,609.0,712.0,2312.0,87.0,117.0,13.0,220.0,4.0,596.0,576.0,904.0,1513.0,155.0,337.0,1170.0,1251.0,188.0,643.0,1213.0,308.0,79.0,34.57,36.51,22.89,44.0,34.0,9.0,2313.89,1600.0,1605.13,327.0,15.91,22.83,22.91,86.97,87.85,86.67,1238.81,99.57,79.88,311.65,41.59,669.78,496.52,96.12,99.94,96.43,1097.0,602.0,699.0,2398.0,94.0,128.0,13.0,198.0,3.0,594.0,682.0,1003.0,1605.0,129.0,287.0,981.0,964.0,207.0,666.0,1336.0,272.0,91.0,40.56,33.88,25.13,45.0,35.0,14.0,2411.1,1699.0,1707.87,346.0,16.55,24.49,24.81,91.31,91.49,90.13
NYR,2025,NYR,NYR,Team Level,4on5,50,0.1,0.11,0.13,13548.0,34.46,3.42,1.87,4.94,1.06,10.53,22.18,3.27,3.42,3.27,35.0,9.0,4.0,48.0,2.0,1.0,0.0,2.0,0.0,9.0,30.0,33.0,42.0,6.0,15.0,118.0,44.0,16.0,36.0,26.0,14.0,4.0,0.61,1.75,1.06,1.0,1.0,0.0,48.0,44.0,44.0,25.0,0.43,0.25,0.25,3.59,3.59,3.49,220.81,29.94,20.27,47.52,7.21,124.78,65.28,27.13,29.94,27.13,202.0,93.0,95.0,390.0,26.0,33.0,10.0,36.0,0.0,117.0,83.0,176.0,269.0,7.0,15.0,135.0,11.0,6.0,48.0,195.0,66.0,34.0,5.73,7.9,16.3,3.0,5.0,18.0,390.0,295.0,295.0,4.0,5.25,9.34,10.04,25.14,25.14,23.59
NYR,2025,NYR,NYR,Team Level,5on4,50,0.86,0.88,0.86,11874.0,220.84,27.77,20.76,45.97,7.37,130.25,67.87,26.01,27.77,26.01,188.0,112.0,88.0,388.0,27.0,20.0,2.0,29.0,0.0,128.0,96.0,161.0,273.0,0.0,0.0,136.0,8.0,16.0,45.0,211.0,51.0,38.0,5.13,6.27,16.37,0.0,5.0,22.0,388.0,300.0,300.0,4.0,5.48,4.05,4.05,29.2,29.2,27.66,37.17,4.58,2.1,5.37,1.22,11.21,23.53,4.21,4.58,4.21,39.0,9.0,3.0,51.0,7.0,6.0,1.0,5.0,0.0,1.0,29.0,32.0,41.0,4.0,10.0,85.0,16.0,14.0,32.0,30.0,11.0,7.0,1.13,1.46,1.99,3.0,2.0,2.0,51.0,48.0,48.0,28.0,0.47,1.23,1.23,3.83,3.83,3.8
