team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
MIN,2025,MIN,MIN,Team Level,other,35,0.57,0.5,0.5,3898.0,60.44,15.3,4.24,10.55,2.12,33.85,19.93,14.25,15.3,14.25,59.0,27.0,24.0,110.0,17.0,2.0,0.0,13.0,0.0,31.0,23.0,42.0,69.0,2.0,4.0,48.0,7.0,5.0,11.0,48.0,15.0,23.0,2.11,2.07,11.12,3.0,1.0,13.0,110.0,86.0,86.0,3.0,1.22,0.24,0.24,16.28,16.28,15.17,63.46,11.66,4.9,11.83,2.1,35.27,20.24,11.38,11.66,11.38,58.0,28.0,25.0,111.0,17.0,4.0,0.0,8.0,1.0,35.0,21.0,41.0,69.0,2.0,4.0,47.0,10.0,7.0,12.0,52.0,21.0,13.0,1.8,2.51,7.36,2.0,5.0,10.0,111.0,86.0,86.0,5.0,1.56,0.63,0.63,12.6,12.6,12.33
MIN,2025,MIN,MIN,Team Level,all,35,0.51,0.48,0.49,128397.0,1090.44,114.12,77.78,256.19,36.47,592.96,423.48,107.41,114.6,107.89,987.0,514.0,527.0,2028.0,106.0,118.0,9.0,196.0,1.0,553.0,527.0,881.0,1395.0,98.0,225.0,947.0,772.0,161.0,523.0,1080.0,285.0,136.0,31.75,36.14,46.24,37.0,36.0,33.0,2047.77,1501.0,1513.3,243.0,17.35,24.54,24.54,106.93,107.4,103.02,1145.1,109.53,78.92,275.75,38.25,625.47,451.08,104.73,109.59,104.79,1041.0,538.0,620.0,2199.0,88.0,112.0,10.0,230.0,4.0,562.0,583.0,953.0,1491.0,123.0,280.0,1079.0,688.0,153.0,551.0,1166.0,305.0,108.0,33.18,38.44,37.91,30.0,23.0,35.0,2188.35,1579.0,1570.81,279.0,17.58,22.1,22.97,104.14,104.16,101.48
MIN,2025,MIN,MIN,Team Level,5on5,35,0.49,0.46,0.47,105353.0,834.34,76.68,55.86,202.4,27.7,448.01,336.35,73.5,77.17,73.97,755.0,392.0,437.0,1584.0,61.0,93.0,6.0,150.0,0.0,428.0,415.0,694.0,1086.0,85.0,193.0,721.0,747.0,144.0,456.0,842.0,219.0,86.0,24.34,27.76,24.59,29.0,22.0,10.0,1603.77,1147.0,1159.3,226.0,11.6,18.94,18.95,69.34,69.8,68.49,937.01,80.17,61.68,234.17,31.34,510.53,376.11,76.54,80.23,76.59,842.0,452.0,533.0,1827.0,54.0,92.0,6.0,195.0,1.0,459.0,493.0,788.0,1240.0,109.0,247.0,861.0,636.0,130.0,484.0,966.0,252.0,76.0,27.27,31.6,21.31,26.0,14.0,14.0,1816.35,1294.0,1285.81,244.0,12.79,17.5,17.5,75.46,75.49,73.57
MIN,2025,MIN,MIN,Team Level,4on5,35,0.05,0.09,0.1,7509.0,13.83,0.76,0.64,2.25,0.43,4.79,10.12,0.76,0.76,0.76,19.0,0.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,16.0,16.0,4.0,14.0,77.0,8.0,6.0,14.0,15.0,4.0,0.0,0.25,0.51,0.0,1.0,2.0,0.0,21.0,19.0,19.0,12.0,0.15,0.0,0.0,0.92,0.92,0.91,119.97,15.86,11.25,25.95,3.99,71.19,36.76,15.02,15.86,15.02,115.0,50.0,58.0,223.0,16.0,16.0,4.0,24.0,2.0,62.0,45.0,99.0,149.0,7.0,17.0,67.0,8.0,4.0,24.0,121.0,26.0,18.0,3.53,3.42,8.92,1.0,4.0,11.0,223.0,165.0,165.0,3.0,2.96,3.97,4.84,13.98,13.98,13.52
MIN,2025,MIN,MIN,Team Level,5on4,35,0.92,0.89,0.88,11637.0,181.83,21.38,17.03,40.98,6.22,106.31,57.08,18.9,21.38,18.9,154.0,95.0,64.0,313.0,25.0,23.0,3.0,33.0,1.0,92.0,75.0,129.0,224.0,7.0,14.0,101.0,10.0,6.0,42.0,175.0,47.0,27.0,5.04,5.81,10.53,4.0,11.0,10.0,313.0,249.0,249.0,2.0,4.38,5.37,5.36,20.4,20.4,18.45,24.67,1.84,1.09,3.81,0.82,8.47,17.97,1.8,1.84,1.8,26.0,8.0,4.0,38.0,1.0,0.0,0.0,3.0,0.0,6.0,24.0,25.0,33.0,5.0,12.0,104.0,34.0,12.0,31.0,27.0,6.0,1.0,0.59,0.92,0.33,1.0,0.0,0.0,38.0,34.0,34.0,27.0,0.26,0.0,0.0,2.1,2.1,2.05
NYR,2025,NYR,NYR,Team Level,other,36,0.36,0.5,0.48,3750.0,59.63,12.0,4.25,10.46,2.18,37.5,21.62,10.85,12.0,10.85,51.0,37.0,36.0,124.0,14.0,4.0,2.0,11.0,0.0,37.0,22.0,37.0,74.0,1.0,2.0,52.0,5.0,5.0,12.0,47.0,22.0,19.0,1.78,2.53,7.68,2.0,5.0,7.0,124.0,88.0,88.0,8.0,1.16,1.1,1.1,12.06,12.06,10.93,66.55,21.48,4.65,10.3,2.39,34.45,20.74,19.14,21.48,19.14,52.0,42.0,30.0,124.0,17.0,8.0,1.0,2.0,0.0,38.0,29.0,35.0,77.0,2.0,4.0,42.0,8.0,2.0,11.0,39.0,25.0,30.0,1.48,3.11,16.89,1.0,2.0,14.0,124.0,94.0,94.0,3.0,1.32,2.8,2.14,20.65,20.65,19.69
NYR,2025,NYR,NYR,Team Level,all,36,0.48,0.5,0.5,131231.0,1105.69,112.16,77.46,264.35,37.56,606.82,426.66,107.27,113.05,108.1,950.0,575.0,613.0,2138.0,90.0,103.0,14.0,202.0,1.0,569.0,560.0,860.0,1435.0,114.0,246.0,1063.0,951.0,162.0,517.0,1064.0,333.0,128.0,29.23,40.67,42.26,30.0,32.0,28.0,2141.09,1525.0,1529.48,254.0,17.19,22.27,22.35,107.0,107.72,104.47,1121.0,121.72,75.76,267.95,37.41,601.48,430.68,113.64,122.23,114.09,1007.0,528.0,593.0,2128.0,96.0,126.0,15.0,182.0,3.0,539.0,589.0,911.0,1439.0,95.0,210.0,900.0,701.0,157.0,564.0,1103.0,299.0,133.0,32.23,37.66,51.83,33.0,29.0,34.0,2139.54,1535.0,1543.06,287.0,16.83,28.99,28.99,109.56,109.89,106.39
NYR,2025,NYR,NYR,Team Level,5on5,36,0.51,0.5,0.5,109316.0,856.4,77.83,56.17,215.61,29.07,463.95,337.38,75.32,78.72,76.15,724.0,456.0,507.0,1687.0,59.0,84.0,10.0,168.0,1.0,433.0,435.0,665.0,1121.0,110.0,238.0,839.0,903.0,135.0,447.0,841.0,262.0,77.0,23.15,32.44,22.24,27.0,24.0,8.0,1690.09,1180.0,1184.48,220.0,11.67,17.8,17.88,71.63,72.34,71.23,866.17,73.6,55.16,219.4,28.96,466.96,345.93,70.71,74.11,71.17,777.0,413.0,495.0,1685.0,57.0,91.0,7.0,152.0,3.0,411.0,476.0,720.0,1133.0,87.0,192.0,702.0,673.0,143.0,490.0,905.0,213.0,72.0,26.18,26.83,20.59,27.0,22.0,8.0,1696.54,1190.0,1198.06,260.0,11.41,18.5,18.83,66.18,66.51,65.4
NYR,2025,NYR,NYR,Team Level,4on5,36,0.1,0.11,0.13,9560.0,25.76,2.52,1.41,3.66,0.75,7.93,16.73,2.44,2.52,2.44,27.0,6.0,2.0,35.0,2.0,0.0,0.0,1.0,0.0,4.0,26.0,25.0,31.0,3.0,6.0,76.0,37.0,10.0,27.0,20.0,9.0,4.0,0.46,1.08,0.98,1.0,1.0,0.0,35.0,33.0,33.0,19.0,0.32,0.0,0.0,2.84,2.84,2.74,163.2,23.18,14.48,34.82,5.26,92.79,48.46,20.7,23.18,20.7,153.0,66.0,66.0,285.0,18.0,23.0,6.0,27.0,0.0,89.0,62.0,135.0,201.0,3.0,6.0,97.0,7.0,3.0,38.0,142.0,50.0,27.0,3.91,6.21,13.05,3.0,4.0,11.0,285.0,219.0,219.0,6.0,3.77,6.72,7.05,19.9,19.9,18.49
NYR,2025,NYR,NYR,Team Level,5on4,36,0.85,0.9,0.88,8605.0,163.91,19.81,15.63,34.62,5.57,97.45,50.93,18.67,19.81,18.67,148.0,76.0,68.0,292.0,15.0,15.0,2.0,22.0,0.0,95.0,77.0,133.0,209.0,0.0,0.0,96.0,6.0,12.0,31.0,156.0,40.0,28.0,3.84,4.62,11.35,0.0,2.0,13.0,292.0,224.0,224.0,7.0,4.05,3.38,3.38,20.47,20.47,19.57,25.07,3.46,1.48,3.42,0.81,7.28,15.55,3.08,3.46,3.08,25.0,7.0,2.0,34.0,4.0,4.0,1.0,1.0,0.0,1.0,22.0,21.0,28.0,3.0,8.0,59.0,13.0,9.0,25.0,17.0,11.0,4.0,0.65,1.5,1.31,2.0,1.0,1.0,34.0,32.0,32.0,18.0,0.33,0.97,0.97,2.82,2.82,2.8
