team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
MIN,2025,MIN,MIN,Team Level,other,51,0.55,0.51,0.52,5470.0,93.01,22.27,6.68,15.82,3.19,50.95,31.1,21.19,22.27,21.19,88.0,42.0,30.0,160.0,25.0,8.0,1.0,15.0,0.0,43.0,39.0,63.0,105.0,5.0,13.0,63.0,8.0,7.0,15.0,69.0,31.0,30.0,3.03,3.94,15.29,3.0,5.0,17.0,160.0,130.0,130.0,5.0,1.94,1.6,1.6,22.62,22.62,21.63,89.13,18.24,6.59,16.28,3.04,47.81,28.05,17.45,18.24,17.45,83.0,37.0,35.0,155.0,22.0,6.0,1.0,11.0,1.0,48.0,32.0,61.0,98.0,3.0,9.0,75.0,17.0,8.0,18.0,70.0,28.0,22.0,2.73,3.22,12.28,4.0,6.0,12.0,155.0,120.0,120.0,7.0,2.06,2.01,2.01,18.28,18.28,17.59
MIN,2025,MIN,MIN,Team Level,all,51,0.51,0.49,0.49,187018.0,1641.11,157.59,118.16,389.39,55.54,892.83,638.49,149.57,158.93,150.84,1472.0,780.0,781.0,3033.0,161.0,190.0,13.0,289.0,1.0,838.0,773.0,1311.0,2091.0,146.0,329.0,1376.0,1073.0,233.0,757.0,1677.0,402.0,173.0,48.53,48.59,60.47,61.0,53.0,47.0,3079.93,2252.0,2281.04,336.0,26.58,35.96,35.96,148.21,149.38,144.32,1668.07,150.72,116.44,406.1,56.58,918.17,655.99,143.8,150.12,143.26,1513.0,791.0,893.0,3197.0,144.0,171.0,19.0,342.0,5.0,822.0,820.0,1369.0,2160.0,176.0,397.0,1569.0,989.0,220.0,780.0,1805.0,358.0,141.0,52.94,44.89,52.89,52.0,47.0,45.0,3177.82,2304.0,2288.68,381.0,25.94,35.62,36.5,140.17,139.72,136.04
MIN,2025,MIN,MIN,Team Level,5on5,51,0.5,0.47,0.48,153436.0,1255.32,104.94,84.8,308.52,42.12,676.75,504.88,100.51,106.28,101.77,1124.0,598.0,643.0,2365.0,99.0,142.0,8.0,222.0,0.0,661.0,598.0,1025.0,1623.0,126.0,280.0,1051.0,1039.0,207.0,660.0,1303.0,309.0,110.0,37.18,37.03,30.72,50.0,36.0,13.0,2411.93,1722.0,1751.04,308.0,17.64,26.92,26.93,95.64,96.82,94.67,1349.18,103.36,89.67,342.17,45.88,745.63,544.29,99.05,102.75,98.51,1205.0,666.0,767.0,2638.0,93.0,131.0,10.0,288.0,2.0,664.0,693.0,1112.0,1778.0,156.0,347.0,1249.0,917.0,188.0,689.0,1503.0,285.0,83.0,43.68,35.97,23.71,43.0,36.0,14.0,2618.82,1871.0,1855.68,338.0,18.62,24.15,24.15,97.83,97.39,95.31
MIN,2025,MIN,MIN,Team Level,4on5,51,0.05,0.1,0.12,11633.0,25.91,1.3,1.1,4.31,0.82,8.5,18.98,1.29,1.3,1.29,32.0,3.0,3.0,38.0,3.0,0.0,0.0,0.0,0.0,4.0,28.0,29.0,32.0,7.0,20.0,120.0,10.0,9.0,18.0,29.0,6.0,0.0,0.57,0.73,0.0,1.0,2.0,0.0,38.0,35.0,35.0,17.0,0.27,0.0,0.0,1.57,1.57,1.56,194.48,25.79,18.41,42.2,6.5,113.06,59.03,24.07,25.79,24.07,188.0,77.0,83.0,348.0,27.0,31.0,8.0,39.0,2.0,103.0,63.0,161.0,238.0,9.0,21.0,101.0,12.0,8.0,38.0,197.0,35.0,33.0,5.72,4.22,15.85,4.0,5.0,18.0,348.0,265.0,265.0,3.0,4.85,8.87,9.75,20.89,20.89,20.03
MIN,2025,MIN,MIN,Team Level,5on4,51,0.9,0.89,0.88,16479.0,266.86,29.08,25.59,60.74,9.41,156.64,83.54,26.59,29.08,26.59,228.0,137.0,105.0,470.0,34.0,40.0,4.0,52.0,1.0,130.0,108.0,194.0,331.0,8.0,16.0,142.0,16.0,10.0,64.0,276.0,56.0,33.0,7.74,6.89,14.45,7.0,10.0,17.0,470.0,365.0,365.0,6.0,6.74,7.44,7.43,28.39,28.39,26.46,35.28,3.33,1.78,5.45,1.16,11.65,24.63,3.24,3.33,3.24,37.0,11.0,8.0,56.0,2.0,3.0,0.0,4.0,0.0,7.0,32.0,35.0,46.0,8.0,20.0,144.0,43.0,16.0,35.0,35.0,10.0,3.0,0.81,1.48,1.05,1.0,0.0,1.0,56.0,48.0,48.0,33.0,0.42,0.58,0.58,3.16,3.16,3.11
NYR,2025,NYR,NYR,Team Level,other,51,0.37,0.51,0.49,5434.0,96.2,17.37,8.07,18.44,3.66,58.19,30.27,15.87,17.37,15.87,81.0,55.0,53.0,189.0,18.0,10.0,2.0,16.0,0.0,60.0,32.0,63.0,118.0,4.0,8.0,73.0,6.0,5.0,21.0,80.0,28.0,28.0,2.87,3.39,11.11,3.0,7.0,8.0,189.0,136.0,136.0,11.0,2.46,1.84,1.84,17.98,17.98,16.48,99.52,29.86,7.01,16.13,3.57,52.49,30.93,27.53,29.86,27.53,86.0,54.0,40.0,180.0,28.0,9.0,1.0,4.0,0.0,57.0,42.0,58.0,112.0,2.0,4.0,59.0,10.0,4.0,17.0,65.0,34.0,41.0,2.43,4.22,23.2,3.0,3.0,22.0,180.0,140.0,140.0,6.0,1.98,2.7,2.04,29.8,29.8,28.45
NYR,2025,NYR,NYR,Team Level,all,51,0.46,0.49,0.49,185884.0,1541.33,144.96,109.24,372.24,53.18,844.33,592.05,138.63,146.08,139.69,1322.0,794.0,866.0,2982.0,136.0,156.0,17.0,274.0,4.0,805.0,741.0,1186.0,1980.0,168.0,366.0,1537.0,1333.0,227.0,759.0,1556.0,407.0,153.0,43.68,48.71,52.57,49.0,48.0,39.0,2982.34,2116.0,2119.95,373.0,24.74,30.01,30.09,139.61,140.5,136.11,1630.01,166.82,111.71,388.65,54.72,876.89,629.21,157.8,167.19,158.11,1451.0,777.0,858.0,3086.0,159.0,180.0,26.0,248.0,3.0,786.0,852.0,1292.0,2069.0,144.0,320.0,1275.0,1016.0,238.0,778.0,1658.0,396.0,174.0,50.88,49.07,66.87,55.0,47.0,57.0,3101.25,2228.0,2238.25,393.0,24.79,38.4,38.77,152.84,153.02,148.68
NYR,2025,NYR,NYR,Team Level,5on5,51,0.48,0.49,0.48,154619.0,1187.96,96.01,78.27,302.41,41.02,644.79,471.51,93.1,97.13,94.17,1017.0,617.0,721.0,2355.0,89.0,124.0,13.0,227.0,4.0,608.0,582.0,928.0,1545.0,158.0,343.0,1205.0,1273.0,190.0,655.0,1238.0,314.0,82.0,35.05,37.3,23.65,45.0,35.0,9.0,2355.34,1634.0,1637.95,332.0,16.29,23.84,23.92,88.38,89.26,88.05,1269.55,102.13,82.16,318.92,42.63,686.63,508.53,98.6,102.5,98.92,1122.0,619.0,719.0,2460.0,98.0,132.0,14.0,203.0,3.0,610.0,695.0,1024.0,1643.0,130.0,289.0,996.0,979.0,214.0,681.0,1366.0,283.0,92.0,41.48,35.27,25.37,46.0,37.0,15.0,2475.25,1741.0,1751.25,355.0,17.04,25.13,25.46,93.7,93.88,92.47
NYR,2025,NYR,NYR,Team Level,4on5,51,0.1,0.11,0.13,13908.0,34.46,3.42,1.87,4.94,1.06,10.53,22.18,3.27,3.42,3.27,35.0,9.0,4.0,48.0,2.0,1.0,0.0,2.0,0.0,9.0,30.0,33.0,42.0,6.0,15.0,122.0,46.0,16.0,38.0,26.0,14.0,4.0,0.61,1.75,1.06,1.0,1.0,0.0,48.0,44.0,44.0,26.0,0.43,0.25,0.25,3.59,3.59,3.49,223.77,30.26,20.44,48.21,7.3,126.56,66.22,27.45,30.26,27.45,204.0,95.0,96.0,395.0,26.0,33.0,10.0,36.0,0.0,118.0,86.0,178.0,273.0,7.0,15.0,135.0,11.0,6.0,48.0,197.0,68.0,34.0,5.83,8.12,16.3,3.0,5.0,18.0,395.0,299.0,299.0,4.0,5.3,9.34,10.04,25.51,25.51,23.95
NYR,2025,NYR,NYR,Team Level,5on4,51,0.86,0.88,0.86,11923.0,222.71,28.17,21.03,46.45,7.45,130.81,68.09,26.39,28.17,26.39,189.0,113.0,88.0,390.0,27.0,21.0,2.0,29.0,0.0,128.0,97.0,162.0,275.0,0.0,0.0,137.0,8.0,16.0,45.0,212.0,51.0,39.0,5.15,6.27,16.75,0.0,5.0,22.0,390.0,302.0,302.0,4.0,5.57,4.07,4.07,29.67,29.67,28.1,37.17,4.58,2.1,5.37,1.22,11.21,23.53,4.21,4.58,4.21,39.0,9.0,3.0,51.0,7.0,6.0,1.0,5.0,0.0,1.0,29.0,32.0,41.0,5.0,12.0,85.0,16.0,14.0,32.0,30.0,11.0,7.0,1.13,1.46,1.99,3.0,2.0,2.0,51.0,48.0,48.0,28.0,0.47,1.23,1.23,3.83,3.83,3.8
