team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,42,0.51,0.52,0.53,6700.0,107.66,22.52,7.41,20.04,3.74,54.09,37.22,21.47,22.52,21.47,100.0,45.0,49.0,194.0,20.0,14.0,1.0,16.0,1.0,47.0,47.0,80.0,125.0,3.0,6.0,93.0,14.0,16.0,26.0,74.0,38.0,33.0,2.97,4.88,14.67,3.0,7.0,10.0,194.0,145.0,145.0,12.0,2.01,3.63,3.63,20.9,20.9,20.44,96.87,21.59,7.32,16.93,3.4,52.06,29.69,20.33,21.59,20.33,85.0,46.0,49.0,180.0,20.0,11.0,2.0,13.0,1.0,51.0,35.0,65.0,111.0,5.0,10.0,70.0,18.0,13.0,29.0,67.0,32.0,32.0,2.63,4.13,14.83,4.0,4.0,12.0,180.0,131.0,131.0,16.0,2.15,3.83,3.83,19.91,19.91,18.99
NYI,2025,NYI,NYI,Team Level,all,42,0.48,0.49,0.5,154236.0,1312.02,128.02,91.78,317.06,45.28,710.66,504.2,121.87,127.53,121.41,1175.0,622.0,651.0,2448.0,116.0,156.0,15.0,270.0,2.0,622.0,631.0,1059.0,1681.0,132.0,282.0,1191.0,783.0,191.0,636.0,1315.0,351.0,131.0,39.56,43.13,45.33,47.0,40.0,29.0,2440.55,1797.0,1789.71,309.0,20.51,32.63,32.88,115.66,115.1,112.32,1349.62,140.93,98.12,322.39,45.25,706.48,502.84,132.82,141.87,133.74,1175.0,641.0,713.0,2529.0,116.0,172.0,10.0,212.0,4.0,660.0,652.0,1059.0,1700.0,144.0,315.0,1138.0,809.0,182.0,647.0,1276.0,362.0,178.0,38.55,45.41,56.97,39.0,45.0,32.0,2543.92,1816.0,1826.41,293.0,22.25,35.62,35.62,127.56,128.37,124.57
NYI,2025,NYI,NYI,Team Level,5on5,42,0.47,0.48,0.49,124103.0,973.46,80.2,62.7,248.32,33.2,527.08,386.49,77.74,79.71,77.28,864.0,474.0,504.0,1842.0,73.0,112.0,12.0,211.0,1.0,467.0,474.0,791.0,1265.0,116.0,251.0,867.0,757.0,153.0,546.0,1027.0,242.0,69.0,29.75,29.85,20.61,36.0,27.0,10.0,1834.55,1338.0,1330.71,275.0,13.0,21.91,22.15,71.04,70.48,69.51,1019.98,90.92,68.76,256.47,34.2,537.79,396.84,86.89,91.87,87.81,890.0,495.0,584.0,1969.0,73.0,121.0,4.0,173.0,3.0,501.0,514.0,817.0,1312.0,125.0,274.0,899.0,751.0,149.0,561.0,1017.0,269.0,99.0,31.13,33.56,26.23,33.0,33.0,7.0,1983.92,1385.0,1395.41,250.0,14.35,23.52,23.61,81.66,82.47,80.74
NYI,2025,NYI,NYI,Team Level,4on5,42,0.09,0.11,0.13,10920.0,28.28,2.41,1.63,4.92,1.09,10.18,19.77,2.39,2.41,2.39,31.0,9.0,2.0,42.0,4.0,1.0,0.0,3.0,0.0,9.0,23.0,27.0,36.0,2.0,4.0,96.0,10.0,16.0,22.0,30.0,9.0,1.0,1.03,1.17,0.2,2.0,1.0,1.0,42.0,40.0,40.0,17.0,0.37,0.01,0.01,2.77,2.77,2.74,200.84,24.8,20.45,44.24,6.76,107.69,56.05,22.03,24.8,22.03,173.0,87.0,74.0,334.0,19.0,36.0,3.0,26.0,0.0,97.0,82.0,154.0,241.0,11.0,22.0,80.0,15.0,4.0,32.0,171.0,47.0,42.0,4.29,5.85,14.67,2.0,5.0,12.0,334.0,260.0,260.0,5.0,5.39,7.54,7.45,22.73,22.73,21.59
NYI,2025,NYI,NYI,Team Level,5on4,42,0.86,0.89,0.87,12513.0,202.63,22.9,20.05,43.78,7.25,119.31,60.72,20.27,22.9,20.27,180.0,94.0,96.0,370.0,19.0,29.0,2.0,40.0,0.0,99.0,87.0,161.0,255.0,11.0,21.0,135.0,2.0,6.0,42.0,184.0,62.0,28.0,5.82,7.24,9.85,6.0,5.0,8.0,370.0,274.0,274.0,5.0,5.14,7.09,7.09,20.95,20.95,19.64,31.94,3.62,1.59,4.74,0.89,8.92,20.25,3.57,3.62,3.57,27.0,13.0,6.0,46.0,4.0,4.0,1.0,0.0,0.0,11.0,21.0,23.0,36.0,3.0,9.0,89.0,25.0,16.0,25.0,21.0,14.0,5.0,0.49,1.89,1.24,0.0,3.0,1.0,46.0,40.0,40.0,22.0,0.37,0.73,0.73,3.25,3.25,3.24
NYR,2025,NYR,NYR,Team Level,other,43,0.35,0.46,0.44,4411.0,65.91,13.57,4.7,11.68,2.41,40.96,23.69,12.55,13.57,12.55,56.0,41.0,41.0,138.0,16.0,4.0,2.0,12.0,0.0,39.0,26.0,40.0,81.0,4.0,8.0,57.0,6.0,5.0,16.0,57.0,18.0,22.0,2.12,2.22,9.23,2.0,6.0,8.0,138.0,97.0,97.0,11.0,1.28,1.0,1.0,13.84,13.84,12.82,88.36,24.67,6.38,14.51,3.2,47.74,27.49,22.69,24.67,22.69,74.0,50.0,38.0,162.0,22.0,9.0,1.0,3.0,0.0,52.0,38.0,52.0,102.0,2.0,4.0,53.0,9.0,3.0,15.0,60.0,31.0,33.0,2.24,3.85,18.57,3.0,2.0,17.0,162.0,124.0,124.0,4.0,1.82,2.7,2.04,24.45,24.45,23.46
NYR,2025,NYR,NYR,Team Level,all,43,0.46,0.49,0.49,157018.0,1293.78,120.12,90.73,311.38,44.17,709.41,501.18,115.36,121.32,116.5,1107.0,670.0,744.0,2521.0,112.0,121.0,17.0,233.0,2.0,659.0,650.0,995.0,1665.0,145.0,314.0,1269.0,1097.0,190.0,623.0,1309.0,339.0,129.0,36.42,39.94,43.76,37.0,41.0,34.0,2528.15,1777.0,1783.75,313.0,20.19,24.88,24.96,115.36,116.32,113.33,1372.14,139.0,93.58,329.0,46.17,739.68,528.57,131.13,139.06,131.15,1228.0,648.0,737.0,2613.0,117.0,153.0,18.0,223.0,3.0,656.0,724.0,1111.0,1759.0,118.0,262.0,1088.0,849.0,190.0,658.0,1401.0,328.0,147.0,42.51,40.55,55.93,39.0,36.0,42.0,2615.9,1876.0,1879.74,330.0,20.85,32.25,32.62,127.23,127.12,123.51
NYR,2025,NYR,NYR,Team Level,5on5,43,0.49,0.49,0.49,130062.0,1003.71,81.7,66.13,254.56,34.31,544.17,397.13,79.22,82.9,80.36,853.0,525.0,618.0,1996.0,73.0,100.0,13.0,195.0,2.0,501.0,507.0,780.0,1305.0,137.0,298.0,993.0,1042.0,157.0,539.0,1039.0,265.0,74.0,29.33,31.07,21.3,34.0,31.0,8.0,2003.15,1378.0,1384.75,271.0,13.76,19.83,19.91,75.55,76.51,75.5,1053.87,83.42,67.52,267.27,35.43,569.96,422.41,80.57,83.48,80.58,940.0,506.0,604.0,2050.0,67.0,112.0,9.0,181.0,3.0,497.0,586.0,873.0,1379.0,108.0,242.0,834.0,817.0,173.0,572.0,1144.0,224.0,78.0,33.93,27.86,21.63,31.0,28.0,8.0,2052.9,1446.0,1449.74,300.0,13.99,21.4,21.73,75.68,75.57,74.52
NYR,2025,NYR,NYR,Team Level,4on5,43,0.11,0.11,0.13,12141.0,32.72,3.24,1.74,4.6,0.97,9.66,20.79,3.09,3.24,3.09,32.0,9.0,3.0,44.0,2.0,1.0,0.0,2.0,0.0,6.0,30.0,30.0,39.0,4.0,8.0,102.0,42.0,15.0,31.0,24.0,13.0,4.0,0.53,1.66,1.06,1.0,1.0,0.0,44.0,41.0,41.0,23.0,0.4,0.25,0.25,3.38,3.38,3.28,197.91,27.03,17.88,42.74,6.51,112.45,58.39,24.35,27.03,24.35,181.0,84.0,92.0,357.0,23.0,27.0,7.0,34.0,0.0,106.0,75.0,158.0,242.0,5.0,8.0,127.0,8.0,4.0,44.0,171.0,63.0,31.0,5.3,7.51,14.21,3.0,5.0,15.0,357.0,265.0,265.0,6.0,4.63,7.16,7.86,23.8,23.8,22.27
NYR,2025,NYR,NYR,Team Level,5on4,43,0.85,0.89,0.86,10404.0,191.44,21.62,18.16,40.53,6.49,114.62,59.58,20.51,21.62,20.51,166.0,95.0,82.0,343.0,21.0,16.0,2.0,24.0,0.0,113.0,87.0,145.0,240.0,0.0,0.0,117.0,7.0,13.0,37.0,189.0,43.0,29.0,4.44,5.0,12.18,0.0,3.0,18.0,343.0,261.0,261.0,8.0,4.76,3.79,3.79,22.59,22.59,21.73,32.0,3.89,1.8,4.48,1.03,9.53,20.28,3.53,3.89,3.53,33.0,8.0,3.0,44.0,5.0,5.0,1.0,5.0,0.0,1.0,25.0,28.0,36.0,3.0,8.0,74.0,15.0,10.0,27.0,26.0,10.0,5.0,1.04,1.33,1.52,2.0,1.0,2.0,44.0,41.0,41.0,20.0,0.4,0.99,0.99,3.3,3.3,3.28
PIT,2025,PIT,PIT,Team Level,other,41,0.48,0.48,0.46,4441.0,70.72,16.73,4.84,11.9,2.3,35.63,25.59,15.63,16.73,15.63,72.0,25.0,38.0,135.0,20.0,6.0,1.0,4.0,0.0,38.0,29.0,52.0,77.0,4.0,8.0,53.0,15.0,8.0,18.0,50.0,25.0,22.0,2.14,3.24,11.35,3.0,5.0,12.0,135.0,97.0,97.0,8.0,1.35,1.92,1.92,16.16,16.16,15.8,84.56,17.92,5.81,14.04,2.8,46.32,29.1,16.28,17.92,16.28,74.0,42.0,31.0,147.0,18.0,7.0,1.0,10.0,1.0,44.0,36.0,56.0,98.0,3.0,6.0,40.0,5.0,7.0,15.0,61.0,33.0,22.0,2.57,4.22,11.13,5.0,5.0,8.0,147.0,116.0,116.0,5.0,1.72,2.27,2.27,17.37,17.37,16.28
PIT,2025,PIT,PIT,Team Level,all,41,0.51,0.5,0.5,150172.0,1309.67,132.4,94.48,310.55,44.5,701.66,511.41,125.27,133.38,126.23,1186.0,609.0,659.0,2454.0,134.0,153.0,15.0,224.0,6.0,621.0,657.0,1052.0,1661.0,126.0,266.0,1107.0,708.0,197.0,662.0,1315.0,334.0,146.0,40.75,41.33,50.32,54.0,34.0,46.0,2472.55,1795.0,1811.07,290.0,21.0,30.47,30.82,122.58,123.52,119.89,1290.87,126.82,91.47,303.66,43.43,700.05,500.56,118.97,126.75,118.91,1138.0,628.0,687.0,2453.0,126.0,130.0,10.0,247.0,3.0,629.0,631.0,1012.0,1640.0,121.0,259.0,1091.0,875.0,185.0,677.0,1289.0,342.0,135.0,38.77,41.89,46.17,55.0,45.0,26.0,2442.59,1766.0,1760.78,311.0,20.51,27.09,27.14,120.18,120.32,115.94
