team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,19,0.54,0.55,0.57,2579.0,44.15,9.41,2.91,7.99,1.52,21.96,15.21,8.92,9.41,8.92,44.0,15.0,17.0,76.0,11.0,4.0,0.0,8.0,1.0,21.0,14.0,33.0,48.0,1.0,2.0,38.0,6.0,7.0,11.0,30.0,13.0,16.0,0.96,1.78,6.67,2.0,4.0,5.0,76.0,59.0,59.0,8.0,0.81,1.27,1.27,8.94,8.94,8.75,33.11,8.09,2.4,5.47,1.08,17.5,9.46,7.76,8.09,7.76,29.0,15.0,19.0,63.0,9.0,4.0,1.0,2.0,0.0,18.0,11.0,20.0,35.0,0.0,0.0,25.0,7.0,8.0,16.0,20.0,12.0,12.0,0.96,1.63,5.5,2.0,2.0,5.0,63.0,44.0,44.0,10.0,0.67,1.25,1.25,7.5,7.5,7.21
NYI,2025,NYI,NYI,Team Level,all,19,0.46,0.49,0.5,69385.0,603.37,62.62,43.17,144.23,20.75,322.88,230.36,59.21,62.89,59.48,549.0,275.0,290.0,1114.0,61.0,75.0,5.0,125.0,2.0,283.0,278.0,488.0,763.0,72.0,154.0,574.0,339.0,74.0,289.0,581.0,164.0,79.0,16.41,20.58,25.63,24.0,18.0,19.0,1114.37,824.0,824.17,140.0,9.77,15.76,16.01,56.38,56.58,54.97,613.56,73.95,46.34,142.8,20.33,316.0,221.58,68.94,74.22,69.23,552.0,269.0,316.0,1137.0,60.0,88.0,7.0,92.0,1.0,286.0,294.0,492.0,761.0,69.0,149.0,503.0,370.0,88.0,321.0,519.0,198.0,104.0,15.58,25.47,32.89,17.0,27.0,16.0,1144.91,821.0,824.91,147.0,10.5,20.21,20.21,64.24,64.66,62.49
NYI,2025,NYI,NYI,Team Level,5on5,19,0.46,0.49,0.49,54268.0,425.36,39.56,27.47,108.16,14.49,227.21,167.11,38.29,39.83,38.56,378.0,206.0,226.0,810.0,37.0,53.0,4.0,91.0,1.0,194.0,208.0,341.0,547.0,64.0,137.0,401.0,326.0,55.0,238.0,424.0,114.0,46.0,12.22,14.2,13.14,19.0,11.0,7.0,810.37,584.0,584.17,115.0,5.7,10.99,11.24,34.02,34.22,33.77,442.47,46.16,30.67,107.94,14.62,231.19,169.42,44.04,46.44,44.33,401.0,199.0,256.0,856.0,39.0,53.0,2.0,72.0,1.0,210.0,225.0,362.0,561.0,62.0,132.0,393.0,338.0,72.0,265.0,396.0,148.0,56.0,11.8,19.31,15.06,13.0,22.0,4.0,863.91,600.0,603.91,119.0,6.41,11.49,11.58,40.99,41.41,40.46
NYI,2025,NYI,NYI,Team Level,4on5,19,0.09,0.13,0.15,6301.0,20.21,1.84,1.09,3.69,0.78,6.96,13.63,1.83,1.84,1.83,22.0,6.0,2.0,30.0,3.0,1.0,0.0,3.0,0.0,7.0,14.0,19.0,25.0,1.0,2.0,63.0,6.0,10.0,18.0,20.0,7.0,1.0,0.62,1.02,0.2,1.0,1.0,1.0,30.0,28.0,28.0,13.0,0.25,0.01,0.01,2.08,2.08,2.07,121.93,17.55,12.46,27.05,4.19,62.92,32.82,15.03,17.55,15.03,108.0,49.0,38.0,195.0,10.0,28.0,3.0,18.0,0.0,51.0,50.0,98.0,147.0,5.0,10.0,39.0,10.0,2.0,24.0,95.0,30.0,32.0,2.68,3.56,11.3,2.0,2.0,6.0,195.0,157.0,157.0,4.0,3.24,6.73,6.64,14.15,14.15,13.22
NYI,2025,NYI,NYI,Team Level,5on4,19,0.85,0.9,0.88,6237.0,113.66,11.81,11.69,24.4,3.96,66.74,34.4,10.18,11.81,10.18,105.0,48.0,45.0,198.0,10.0,17.0,1.0,23.0,0.0,61.0,42.0,95.0,143.0,6.0,13.0,72.0,1.0,2.0,22.0,107.0,30.0,16.0,2.62,3.58,5.61,2.0,2.0,6.0,198.0,153.0,153.0,4.0,3.01,3.49,3.49,11.33,11.33,10.38,16.05,2.15,0.8,2.35,0.44,4.4,9.87,2.1,2.15,2.1,14.0,6.0,3.0,23.0,2.0,3.0,1.0,0.0,0.0,7.0,8.0,12.0,18.0,2.0,7.0,46.0,15.0,6.0,16.0,8.0,8.0,4.0,0.14,0.98,1.03,0.0,1.0,1.0,23.0,20.0,20.0,14.0,0.19,0.73,0.73,1.6,1.6,1.6
NYR,2025,NYR,NYR,Team Level,other,20,0.31,0.43,0.4,1960.0,22.73,4.37,1.62,3.82,0.82,14.13,9.23,4.09,4.37,4.09,19.0,15.0,19.0,53.0,5.0,0.0,0.0,6.0,0.0,11.0,12.0,14.0,29.0,1.0,2.0,24.0,1.0,4.0,6.0,19.0,8.0,7.0,0.72,1.02,2.63,0.0,2.0,3.0,53.0,34.0,34.0,5.0,0.42,0.0,0.0,4.8,4.8,4.47,36.75,9.53,2.75,6.06,1.39,20.66,11.62,9.34,9.53,9.34,33.0,19.0,19.0,71.0,8.0,5.0,0.0,1.0,0.0,23.0,15.0,25.0,44.0,1.0,2.0,23.0,2.0,2.0,4.0,24.0,17.0,11.0,0.83,2.14,6.56,0.0,2.0,6.0,71.0,52.0,52.0,1.0,0.77,1.04,0.38,9.92,9.92,9.7
NYR,2025,NYR,NYR,Team Level,all,20,0.49,0.51,0.51,72787.0,631.48,62.36,44.46,151.37,21.28,348.58,244.94,59.93,63.07,60.61,549.0,324.0,355.0,1228.0,50.0,57.0,5.0,118.0,1.0,339.0,308.0,499.0,823.0,65.0,143.0,578.0,492.0,101.0,274.0,616.0,189.0,68.0,17.0,23.41,21.96,18.0,18.0,14.0,1232.13,873.0,876.75,135.0,9.85,12.33,12.37,59.84,60.48,58.79,623.49,64.46,42.35,149.38,20.75,337.4,238.67,60.8,64.73,61.04,560.0,293.0,318.0,1171.0,49.0,62.0,7.0,117.0,3.0,291.0,331.0,511.0,804.0,57.0,129.0,520.0,389.0,79.0,324.0,632.0,155.0,66.0,18.23,19.32,26.91,16.0,14.0,19.0,1175.34,853.0,856.31,159.0,9.48,14.58,14.58,59.36,59.54,57.56
NYR,2025,NYR,NYR,Team Level,5on5,20,0.55,0.52,0.51,60179.0,493.57,45.61,32.56,124.17,16.7,268.26,194.69,44.25,46.33,44.94,426.0,256.0,288.0,970.0,34.0,49.0,4.0,98.0,1.0,262.0,238.0,392.0,648.0,61.0,135.0,456.0,462.0,83.0,232.0,485.0,151.0,46.0,13.76,18.81,13.05,17.0,13.0,4.0,974.13,682.0,685.75,113.0,6.78,10.36,10.4,42.0,42.63,41.97,472.44,37.27,29.78,120.25,15.73,257.16,189.8,35.93,37.55,36.17,420.0,230.0,260.0,910.0,28.0,38.0,2.0,99.0,3.0,212.0,270.0,392.0,622.0,53.0,121.0,398.0,375.0,73.0,281.0,513.0,102.0,35.0,14.58,12.84,9.85,14.0,10.0,4.0,914.34,650.0,653.31,145.0,6.15,7.73,8.06,35.36,35.54,34.91
NYR,2025,NYR,NYR,Team Level,4on5,20,0.07,0.09,0.11,5385.0,13.29,1.14,0.65,1.9,0.36,4.13,8.82,1.08,1.14,1.08,14.0,3.0,0.0,17.0,2.0,0.0,0.0,1.0,0.0,1.0,13.0,12.0,15.0,3.0,6.0,43.0,24.0,6.0,14.0,12.0,4.0,1.0,0.3,0.54,0.29,1.0,1.0,0.0,17.0,17.0,17.0,11.0,0.15,0.0,0.0,1.28,1.28,1.21,102.05,16.3,9.15,21.44,3.22,56.06,28.83,14.19,16.3,14.19,94.0,41.0,37.0,172.0,11.0,18.0,5.0,16.0,0.0,55.0,35.0,83.0,124.0,1.0,2.0,59.0,5.0,2.0,22.0,86.0,29.0,20.0,2.36,3.44,10.5,1.0,1.0,9.0,172.0,135.0,135.0,2.0,2.41,5.73,6.06,12.65,12.65,11.51
NYR,2025,NYR,NYR,Team Level,5on4,20,0.89,0.91,0.9,5263.0,101.9,11.24,9.63,21.47,3.4,62.07,32.19,10.51,11.24,10.51,90.0,50.0,48.0,188.0,9.0,8.0,1.0,13.0,0.0,65.0,45.0,81.0,131.0,0.0,0.0,55.0,5.0,8.0,22.0,100.0,26.0,14.0,2.22,3.03,5.98,0.0,2.0,7.0,188.0,140.0,140.0,6.0,2.5,1.97,1.97,11.76,11.76,11.14,12.25,1.36,0.67,1.62,0.4,3.52,8.43,1.34,1.36,1.34,13.0,3.0,2.0,18.0,2.0,1.0,0.0,1.0,0.0,1.0,11.0,11.0,14.0,2.0,4.0,40.0,7.0,2.0,17.0,9.0,7.0,0.0,0.46,0.9,0.0,1.0,1.0,0.0,18.0,16.0,16.0,11.0,0.15,0.08,0.08,1.43,1.43,1.43
