team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2025,NYR,NYR,Team Level,other,51,0.37,0.51,0.49,5434.0,96.2,17.37,8.07,18.44,3.66,58.19,30.27,15.87,17.37,15.87,81.0,55.0,53.0,189.0,18.0,10.0,2.0,16.0,0.0,60.0,32.0,63.0,118.0,4.0,8.0,73.0,6.0,5.0,21.0,80.0,28.0,28.0,2.87,3.39,11.11,3.0,7.0,8.0,189.0,136.0,136.0,11.0,2.46,1.84,1.84,17.98,17.98,16.48,99.52,29.86,7.01,16.13,3.57,52.49,30.93,27.53,29.86,27.53,86.0,54.0,40.0,180.0,28.0,9.0,1.0,4.0,0.0,57.0,42.0,58.0,112.0,2.0,4.0,59.0,10.0,4.0,17.0,65.0,34.0,41.0,2.43,4.22,23.2,3.0,3.0,22.0,180.0,140.0,140.0,6.0,1.98,2.7,2.04,29.8,29.8,28.45
NYR,2025,NYR,NYR,Team Level,all,51,0.46,0.49,0.49,185884.0,1541.33,144.96,109.24,372.24,53.18,844.33,592.05,138.63,146.08,139.69,1322.0,794.0,866.0,2982.0,136.0,156.0,17.0,274.0,4.0,805.0,741.0,1186.0,1980.0,168.0,366.0,1537.0,1333.0,227.0,759.0,1556.0,407.0,153.0,43.68,48.71,52.57,49.0,48.0,39.0,2982.34,2116.0,2119.95,373.0,24.74,30.01,30.09,139.61,140.5,136.11,1630.01,166.82,111.71,388.65,54.72,876.89,629.21,157.8,167.19,158.11,1451.0,777.0,858.0,3086.0,159.0,180.0,26.0,248.0,3.0,786.0,852.0,1292.0,2069.0,144.0,320.0,1275.0,1016.0,238.0,778.0,1658.0,396.0,174.0,50.88,49.07,66.87,55.0,47.0,57.0,3101.25,2228.0,2238.25,393.0,24.79,38.4,38.77,152.84,153.02,148.68
NYR,2025,NYR,NYR,Team Level,5on5,51,0.48,0.49,0.48,154619.0,1187.96,96.01,78.27,302.41,41.02,644.79,471.51,93.1,97.13,94.17,1017.0,617.0,721.0,2355.0,89.0,124.0,13.0,227.0,4.0,608.0,582.0,928.0,1545.0,158.0,343.0,1205.0,1273.0,190.0,655.0,1238.0,314.0,82.0,35.05,37.3,23.65,45.0,35.0,9.0,2355.34,1634.0,1637.95,332.0,16.29,23.84,23.92,88.38,89.26,88.05,1269.55,102.13,82.16,318.92,42.63,686.63,508.53,98.6,102.5,98.92,1122.0,619.0,719.0,2460.0,98.0,132.0,14.0,203.0,3.0,610.0,695.0,1024.0,1643.0,130.0,289.0,996.0,979.0,214.0,681.0,1366.0,283.0,92.0,41.48,35.27,25.37,46.0,37.0,15.0,2475.25,1741.0,1751.25,355.0,17.04,25.13,25.46,93.7,93.88,92.47
NYR,2025,NYR,NYR,Team Level,4on5,51,0.1,0.11,0.13,13908.0,34.46,3.42,1.87,4.94,1.06,10.53,22.18,3.27,3.42,3.27,35.0,9.0,4.0,48.0,2.0,1.0,0.0,2.0,0.0,9.0,30.0,33.0,42.0,6.0,15.0,122.0,46.0,16.0,38.0,26.0,14.0,4.0,0.61,1.75,1.06,1.0,1.0,0.0,48.0,44.0,44.0,26.0,0.43,0.25,0.25,3.59,3.59,3.49,223.77,30.26,20.44,48.21,7.3,126.56,66.22,27.45,30.26,27.45,204.0,95.0,96.0,395.0,26.0,33.0,10.0,36.0,0.0,118.0,86.0,178.0,273.0,7.0,15.0,135.0,11.0,6.0,48.0,197.0,68.0,34.0,5.83,8.12,16.3,3.0,5.0,18.0,395.0,299.0,299.0,4.0,5.3,9.34,10.04,25.51,25.51,23.95
NYR,2025,NYR,NYR,Team Level,5on4,51,0.86,0.88,0.86,11923.0,222.71,28.17,21.03,46.45,7.45,130.81,68.09,26.39,28.17,26.39,189.0,113.0,88.0,390.0,27.0,21.0,2.0,29.0,0.0,128.0,97.0,162.0,275.0,0.0,0.0,137.0,8.0,16.0,45.0,212.0,51.0,39.0,5.15,6.27,16.75,0.0,5.0,22.0,390.0,302.0,302.0,4.0,5.57,4.07,4.07,29.67,29.67,28.1,37.17,4.58,2.1,5.37,1.22,11.21,23.53,4.21,4.58,4.21,39.0,9.0,3.0,51.0,7.0,6.0,1.0,5.0,0.0,1.0,29.0,32.0,41.0,5.0,12.0,85.0,16.0,14.0,32.0,30.0,11.0,7.0,1.13,1.46,1.99,3.0,2.0,2.0,51.0,48.0,48.0,28.0,0.47,1.23,1.23,3.83,3.83,3.8
PIT,2025,PIT,PIT,Team Level,other,48,0.52,0.51,0.49,5639.0,93.05,20.86,6.66,15.83,3.0,46.38,33.28,19.41,20.86,19.41,94.0,32.0,49.0,175.0,24.0,9.0,1.0,7.0,0.0,48.0,38.0,70.0,102.0,4.0,8.0,67.0,17.0,11.0,25.0,62.0,36.0,28.0,2.64,4.66,13.56,5.0,6.0,13.0,175.0,126.0,126.0,10.0,1.82,3.04,3.04,19.63,19.63,19.21,96.93,19.59,6.71,16.22,3.22,52.8,33.46,17.89,19.59,17.89,85.0,47.0,37.0,169.0,18.0,7.0,1.0,10.0,1.0,52.0,44.0,67.0,114.0,3.0,6.0,50.0,10.0,8.0,19.0,70.0,38.0,24.0,2.96,4.94,11.7,5.0,5.0,8.0,169.0,132.0,132.0,5.0,1.98,2.27,2.27,19.3,19.3,18.15
PIT,2025,PIT,PIT,Team Level,all,48,0.52,0.5,0.51,175972.0,1545.29,157.06,112.69,366.0,52.54,828.36,600.35,148.08,158.05,149.05,1392.0,725.0,777.0,2894.0,155.0,184.0,16.0,270.0,6.0,739.0,763.0,1237.0,1962.0,154.0,331.0,1305.0,824.0,231.0,776.0,1538.0,398.0,181.0,48.04,49.1,59.93,65.0,41.0,49.0,2917.03,2117.0,2134.6,348.0,25.06,37.88,38.23,143.9,144.79,140.45,1503.44,145.73,106.79,353.91,50.65,815.31,584.62,136.7,145.71,136.72,1325.0,732.0,797.0,2854.0,140.0,148.0,12.0,283.0,4.0,746.0,736.0,1185.0,1917.0,147.0,317.0,1269.0,1013.0,220.0,786.0,1511.0,390.0,156.0,45.59,47.74,52.41,63.0,48.0,29.0,2842.64,2057.0,2051.81,363.0,23.92,31.37,31.42,138.23,138.46,133.58
PIT,2025,PIT,PIT,Team Level,5on5,48,0.5,0.51,0.51,144126.0,1211.04,103.28,83.98,299.38,40.97,653.47,480.92,98.91,104.27,99.87,1073.0,589.0,653.0,2315.0,95.0,126.0,9.0,225.0,6.0,591.0,619.0,978.0,1567.0,144.0,313.0,985.0,751.0,196.0,670.0,1265.0,290.0,107.0,38.31,35.98,28.98,52.0,25.0,18.0,2338.03,1662.0,1679.6,309.0,17.55,24.63,24.97,95.85,96.74,94.58,1162.75,101.56,78.71,288.89,39.23,622.55,459.05,96.87,101.55,96.88,1031.0,559.0,659.0,2249.0,98.0,126.0,10.0,228.0,3.0,558.0,577.0,933.0,1492.0,132.0,287.0,1004.0,964.0,189.0,700.0,1191.0,296.0,103.0,36.43,36.31,28.82,54.0,36.0,8.0,2237.64,1590.0,1584.81,336.0,16.43,26.06,26.11,91.89,92.12,90.42
PIT,2025,PIT,PIT,Team Level,4on5,48,0.12,0.12,0.15,13787.0,36.54,2.72,1.69,5.64,1.26,12.07,26.63,2.67,2.72,2.67,34.0,16.0,3.0,53.0,2.0,5.0,1.0,2.0,0.0,5.0,36.0,32.0,48.0,4.0,8.0,115.0,47.0,14.0,31.0,40.0,8.0,2.0,1.2,0.99,0.53,1.0,1.0,0.0,53.0,50.0,50.0,28.0,0.4,0.51,0.51,2.61,2.61,2.58,201.13,20.25,19.17,42.57,6.89,126.61,62.51,17.7,20.25,17.7,164.0,114.0,97.0,375.0,21.0,12.0,1.0,40.0,0.0,123.0,82.0,143.0,257.0,10.0,20.0,130.0,14.0,11.0,44.0,211.0,43.0,24.0,4.82,5.0,10.43,3.0,5.0,13.0,375.0,278.0,278.0,3.0,5.0,2.52,2.52,22.74,22.74,20.75
PIT,2025,PIT,PIT,Team Level,5on4,48,0.87,0.85,0.83,12420.0,204.67,30.21,20.37,45.16,7.31,116.44,59.51,27.09,30.21,27.09,191.0,88.0,72.0,351.0,34.0,44.0,5.0,36.0,0.0,95.0,70.0,157.0,245.0,2.0,2.0,138.0,9.0,10.0,50.0,171.0,64.0,44.0,5.9,7.47,16.85,7.0,9.0,18.0,351.0,279.0,279.0,1.0,5.3,9.71,9.71,25.8,25.8,24.08,42.63,4.32,2.21,6.22,1.31,13.35,29.6,4.24,4.32,4.24,45.0,12.0,4.0,61.0,3.0,3.0,0.0,5.0,0.0,13.0,33.0,42.0,54.0,2.0,4.0,85.0,25.0,12.0,23.0,39.0,13.0,5.0,1.38,1.48,1.46,1.0,2.0,0.0,61.0,57.0,57.0,19.0,0.5,0.52,0.52,4.3,4.3,4.26
