team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2025,NYR,NYR,Team Level,other,27,0.31,0.44,0.41,2840.0,33.27,7.08,2.35,5.47,1.2,21.49,12.41,6.67,7.08,6.67,27.0,23.0,27.0,77.0,8.0,0.0,0.0,7.0,0.0,21.0,14.0,19.0,42.0,1.0,2.0,36.0,1.0,5.0,10.0,26.0,12.0,12.0,1.06,1.42,4.61,0.0,2.0,6.0,77.0,50.0,50.0,6.0,0.65,0.0,0.0,7.73,7.73,7.26,50.58,15.42,3.78,7.92,1.94,27.94,15.0,14.95,15.42,14.95,42.0,30.0,27.0,99.0,12.0,6.0,0.0,1.0,0.0,32.0,21.0,30.0,60.0,1.0,2.0,30.0,8.0,2.0,8.0,29.0,23.0,20.0,1.1,2.89,11.42,0.0,2.0,10.0,99.0,72.0,72.0,3.0,1.06,1.13,0.47,16.01,16.01,15.51
NYR,2025,NYR,NYR,Team Level,all,27,0.47,0.5,0.49,97987.0,818.21,82.02,56.75,196.63,27.5,448.5,316.6,79.05,83.2,80.18,698.0,430.0,469.0,1597.0,71.0,71.0,6.0,151.0,1.0,425.0,409.0,627.0,1057.0,87.0,189.0,803.0,701.0,129.0,380.0,797.0,239.0,92.0,21.85,29.52,30.64,22.0,26.0,23.0,1608.53,1128.0,1137.83,187.0,12.61,15.22,15.26,79.38,80.43,78.36,859.11,92.7,57.82,206.76,28.73,461.77,326.22,87.61,92.7,87.57,772.0,402.0,449.0,1623.0,71.0,94.0,11.0,148.0,3.0,405.0,453.0,701.0,1103.0,68.0,153.0,684.0,528.0,105.0,443.0,844.0,230.0,100.0,24.86,28.91,38.94,24.0,21.0,26.0,1622.07,1174.0,1174.45,219.0,12.92,21.18,21.18,84.45,84.35,81.67
NYR,2025,NYR,NYR,Team Level,5on5,27,0.51,0.5,0.5,81615.0,642.76,58.51,41.81,162.22,21.7,348.48,253.26,56.8,59.69,57.93,541.0,345.0,386.0,1272.0,48.0,61.0,5.0,129.0,1.0,329.0,318.0,493.0,838.0,83.0,181.0,643.0,664.0,105.0,328.0,634.0,194.0,58.0,17.75,24.16,16.6,21.0,21.0,6.0,1283.53,886.0,895.83,159.0,8.7,13.01,13.05,54.16,55.22,54.37,657.48,55.2,41.23,167.75,21.96,353.18,261.68,53.04,55.19,53.0,586.0,315.0,364.0,1265.0,42.0,65.0,5.0,125.0,3.0,296.0,370.0,544.0,859.0,63.0,141.0,528.0,507.0,99.0,380.0,692.0,154.0,55.0,20.07,19.55,15.58,21.0,15.0,6.0,1264.07,901.0,901.45,196.0,8.53,13.26,13.59,50.13,50.04,49.22
NYR,2025,NYR,NYR,Team Level,4on5,27,0.09,0.1,0.12,7331.0,19.8,1.98,1.02,2.88,0.54,5.88,12.7,1.92,1.98,1.92,20.0,5.0,1.0,26.0,2.0,0.0,0.0,1.0,0.0,2.0,20.0,18.0,23.0,3.0,6.0,54.0,31.0,9.0,20.0,16.0,6.0,3.0,0.41,0.8,0.77,1.0,1.0,0.0,26.0,25.0,25.0,16.0,0.23,0.0,0.0,2.21,2.21,2.14,136.39,20.57,12.05,29.17,4.37,76.38,39.47,18.11,20.57,18.11,129.0,53.0,56.0,238.0,15.0,22.0,6.0,21.0,0.0,76.0,48.0,114.0,167.0,1.0,2.0,80.0,6.0,2.0,33.0,112.0,45.0,25.0,3.18,5.44,11.93,2.0,3.0,10.0,238.0,182.0,182.0,5.0,3.16,6.7,7.03,16.69,16.69,15.32
NYR,2025,NYR,NYR,Team Level,5on4,27,0.9,0.91,0.9,6201.0,122.39,14.44,11.56,26.05,4.06,72.65,38.23,13.66,14.44,13.66,110.0,57.0,55.0,222.0,13.0,10.0,1.0,14.0,0.0,73.0,57.0,97.0,154.0,0.0,0.0,70.0,5.0,10.0,22.0,121.0,27.0,19.0,2.64,3.14,8.67,0.0,2.0,11.0,222.0,167.0,167.0,6.0,3.04,2.21,2.21,15.27,15.27,14.6,14.66,1.53,0.76,1.92,0.47,4.26,10.06,1.51,1.53,1.51,15.0,4.0,2.0,21.0,2.0,1.0,0.0,1.0,0.0,1.0,14.0,13.0,17.0,3.0,8.0,46.0,7.0,2.0,22.0,11.0,8.0,0.0,0.51,1.02,0.0,1.0,1.0,0.0,21.0,19.0,19.0,15.0,0.17,0.08,0.08,1.62,1.62,1.62
PIT,2025,PIT,PIT,Team Level,other,24,0.61,0.45,0.42,2028.0,27.59,9.9,1.61,4.04,0.85,12.58,10.03,9.22,9.9,9.22,30.0,9.0,17.0,56.0,13.0,2.0,0.0,1.0,0.0,9.0,14.0,17.0,26.0,1.0,2.0,22.0,4.0,2.0,7.0,17.0,7.0,15.0,0.7,0.91,8.29,2.0,1.0,10.0,56.0,39.0,39.0,3.0,0.46,0.91,0.91,9.44,9.44,9.42,38.82,6.29,2.66,7.09,1.33,22.28,14.36,5.53,6.29,5.53,33.0,21.0,14.0,68.0,4.0,3.0,0.0,8.0,0.0,19.0,20.0,29.0,50.0,2.0,4.0,22.0,3.0,1.0,7.0,34.0,11.0,9.0,1.43,1.36,3.5,2.0,1.0,1.0,68.0,54.0,54.0,1.0,0.76,1.29,1.29,5.76,5.76,5.51
PIT,2025,PIT,PIT,Team Level,all,24,0.52,0.49,0.49,87653.0,723.08,82.97,51.92,169.25,24.16,381.44,281.26,77.61,83.51,78.13,649.0,342.0,378.0,1369.0,74.0,86.0,9.0,124.0,4.0,321.0,382.0,575.0,917.0,70.0,146.0,626.0,376.0,102.0,399.0,680.0,214.0,97.0,21.1,27.29,34.58,28.0,20.0,26.0,1376.9,991.0,997.74,177.0,11.45,20.22,20.68,73.74,74.11,71.72,758.57,76.53,53.49,180.59,25.39,409.78,290.2,72.64,76.63,72.75,679.0,357.0,416.0,1452.0,67.0,76.0,6.0,139.0,2.0,362.0,390.0,612.0,969.0,62.0,133.0,631.0,559.0,110.0,390.0,725.0,219.0,92.0,20.79,28.25,27.49,26.0,27.0,14.0,1447.02,1036.0,1033.52,173.0,11.82,17.07,17.12,71.24,71.47,69.61
PIT,2025,PIT,PIT,Team Level,5on5,24,0.48,0.49,0.49,73403.0,587.41,55.85,40.81,142.67,19.75,316.08,232.84,53.41,56.39,53.93,520.0,288.0,326.0,1134.0,44.0,57.0,5.0,111.0,4.0,278.0,314.0,476.0,764.0,67.0,142.0,486.0,350.0,89.0,353.0,575.0,178.0,55.0,17.34,22.8,15.71,22.0,14.0,8.0,1141.9,808.0,814.74,158.0,8.51,12.34,12.81,51.55,51.91,50.57,605.34,59.61,40.56,150.34,20.3,320.11,234.08,56.95,59.7,57.05,543.0,282.0,358.0,1183.0,51.0,66.0,5.0,109.0,2.0,285.0,312.0,492.0,774.0,57.0,123.0,502.0,540.0,100.0,353.0,576.0,179.0,70.0,16.74,23.33,19.54,24.0,20.0,7.0,1178.02,825.0,822.52,162.0,8.48,14.73,14.78,53.31,53.54,52.39
PIT,2025,PIT,PIT,Team Level,4on5,24,0.11,0.14,0.16,6769.0,18.67,1.04,0.9,2.74,0.66,6.84,14.82,1.03,1.04,1.03,17.0,10.0,1.0,28.0,1.0,3.0,1.0,1.0,0.0,1.0,21.0,16.0,26.0,0.0,0.0,54.0,17.0,7.0,19.0,24.0,3.0,0.0,0.64,0.4,0.0,1.0,0.0,0.0,28.0,27.0,27.0,15.0,0.21,0.17,0.17,1.08,1.08,1.08,98.94,8.84,9.51,20.97,3.32,62.97,31.37,8.41,8.84,8.41,87.0,50.0,41.0,178.0,10.0,6.0,1.0,19.0,0.0,52.0,50.0,77.0,127.0,3.0,6.0,71.0,5.0,5.0,22.0,104.0,23.0,10.0,2.28,2.95,3.62,0.0,4.0,6.0,178.0,137.0,137.0,3.0,2.41,0.67,0.67,10.59,10.59,10.16
PIT,2025,PIT,PIT,Team Level,5on4,24,0.9,0.87,0.85,5453.0,89.41,16.18,8.59,19.81,2.9,45.95,23.57,13.95,16.18,13.95,82.0,35.0,34.0,151.0,16.0,24.0,3.0,11.0,0.0,33.0,33.0,66.0,101.0,2.0,2.0,64.0,5.0,4.0,20.0,64.0,26.0,27.0,2.41,3.19,10.59,3.0,5.0,8.0,151.0,117.0,117.0,1.0,2.27,6.79,6.79,11.66,11.66,10.64,15.48,1.79,0.75,2.2,0.45,4.43,10.39,1.74,1.79,1.74,16.0,4.0,3.0,23.0,2.0,1.0,0.0,3.0,0.0,6.0,8.0,14.0,18.0,0.0,0.0,36.0,11.0,4.0,8.0,11.0,6.0,3.0,0.34,0.62,0.83,0.0,2.0,0.0,23.0,20.0,20.0,7.0,0.17,0.38,0.38,1.58,1.58,1.57
